hyoid_data.tx,hyoid_data.ty,hyoid_data.tz,hyoid_data.rx,hyoid_data.ry,hyoid_data.rz
2.383717543,-0.3407022618,1.392195108,39.86103865,39.99222779,40.97208712
2.383343565,-0.3403805478,1.392475083,39.84994887,40.0358919,40.88594323
2.382994541,-0.3400059336,1.392764705,39.83073828,40.08577179,40.79565745
2.382658391,-0.3395891759,1.39306615,39.80469511,40.14040558,40.70170522
2.382323122,-0.3391409644,1.393380781,39.77311957,40.198337,40.60457059
2.381976815,-0.3386719368,1.393709196,39.73732496,40.25811539,40.5047474
2.381607625,-0.3381927025,1.394051257,39.69863867,40.31829574,40.40274008
2.381203776,-0.3377138721,1.394406111,39.65840275,40.37743878,40.29906413
2.380753561,-0.337246093,1.394772184,39.61797435,40.43411117,40.19424633
2.380245336,-0.3368000912,1.39514718,39.57872574,40.48688564,40.08882453
2.37966752,-0.3363867172,1.395528053,39.54204416,40.53434127,39.98334715
2.379008596,-0.3360169964,1.39591097,39.50933124,40.57506369,39.87837226
2.37822556,-0.3356971115,1.396184528,39.47874931,40.60895101,39.77075843
2.377302262,-0.3354189429,1.396274895,39.44763439,40.63741562,39.65780473
2.37626758,-0.3351723019,1.39623381,39.41615909,40.66132107,39.54073304
2.375150482,-0.3349470952,1.396112825,39.38449499,40.681533,39.42076001
2.373980029,-0.3347333136,1.395963342,39.3528117,40.69891938,39.2990964
2.372785374,-0.3345210191,1.395836655,39.32127601,40.71435062,39.17694665
2.371595759,-0.3343003285,1.395783974,39.29005136,40.72869966,39.05550861
2.370440503,-0.3340613936,1.395856446,39.2592976,40.74284189,38.93597341
2.369348998,-0.3337943801,1.396105173,39.22917092,40.75765506,38.81952549
2.368350689,-0.3334894421,1.396581218,39.1998241,40.77401907,38.70734287
2.367475062,-0.3331366955,1.397335605,39.17140693,40.79281569,38.60059752
2.366676335,-0.3327336169,1.398397219,39.14353036,40.8130265,38.49787778
2.365891372,-0.3322893947,1.399725886,39.11574798,40.83304679,38.39692987
2.365123567,-0.3318116841,1.401269258,39.08812186,40.85288074,38.29765976
2.364376232,-0.3313081977,1.402975297,39.06071418,40.87253339,38.19997523
2.363652616,-0.3307867372,1.404792264,39.03358725,40.8920106,38.10378587
2.362955922,-0.3302552161,1.406668706,39.00680348,40.91131906,38.00900302
2.362289314,-0.3297216718,1.40855345,38.98042537,40.93046625,37.91553968
2.361655927,-0.3291942691,1.410395591,38.9545155,40.94946045,37.82331055
2.361058862,-0.3286812938,1.412144481,38.92913653,40.96831065,37.73223188
2.360501178,-0.328191136,1.413749725,38.90435114,40.98702663,37.64222149
2.359985886,-0.3277322652,1.415161162,38.88022205,41.00561887,37.5531987
2.359560551,-0.3272658367,1.416451784,38.85955508,41.02282942,37.46501278
2.359254514,-0.3267567716,1.417731079,38.8441006,41.03784519,37.3777349
2.359043429,-0.3262192866,1.419003701,38.83233911,41.05134077,37.29161849
2.358902963,-0.3256677159,1.420274195,38.82275262,41.06398516,37.20691765
2.358808806,-0.3251165419,1.421547034,38.81382475,41.07644125,37.12388744
2.35873666,-0.3245804017,1.422826625,38.80404084,41.08936574,37.04278403
2.358662247,-0.3240740724,1.424117301,38.79188795,41.10340953,36.96386468
2.358561305,-0.3236124329,1.425423282,38.77585479,41.11921849,36.88738757
2.358409594,-0.3232104037,1.426748618,38.75443158,41.13743483,36.81361157
2.358182903,-0.3228828655,1.428097108,38.72610982,41.15869877,36.74279576
2.357857054,-0.3226445547,1.429472195,38.68938203,41.18365077,36.67519892
2.357450693,-0.3225103585,1.430844862,38.64754385,41.21084578,36.61301359
2.357002866,-0.3224744688,1.432184157,38.6045849,41.23855276,36.55734591
2.356519979,-0.3225202493,1.433490678,38.5600329,41.26698281,36.50682082
2.356008394,-0.3226308985,1.434765454,38.51340819,41.2963442,36.46005901
2.355474441,-0.3227894855,1.436009839,38.46422467,41.32684254,36.41567756
2.354924428,-0.3229789804,1.437225459,38.41199049,41.35868061,36.37229027
2.35436465,-0.3231822775,1.438414169,38.35620837,41.39205814,36.32850779
2.353801385,-0.3233822127,1.439578059,38.29637563,41.42717146,36.2829376
2.353240897,-0.3235615731,1.440719481,38.23198396,41.46421292,36.23418374
2.352689427,-0.3237031006,1.441841114,38.16251884,41.50337021,36.18084637
2.352153182,-0.3237894864,1.442946054,38.08745866,41.5448255,36.12152109
2.351616317,-0.3238324439,1.444091109,38.00441468,41.59003422,36.0580195
2.351061282,-0.3238576725,1.445313445,37.91231602,41.6398186,35.99312147
2.350491669,-0.3238689048,1.446587178,37.81261361,41.69340718,35.92687343
2.349911033,-0.323870014,1.447886641,37.70676113,41.75002917,35.85932582
2.349322888,-0.3238650099,1.449186488,37.59621545,41.80891371,35.7905341
2.348730701,-0.3238580348,1.45046178,37.48243695,41.86928936,35.72055961
2.34813789,-0.3238533594,1.451688047,37.36688974,41.93038374,35.64947011
2.347547817,-0.3238553794,1.452841341,37.25104178,41.99142322,35.57734015
2.346963781,-0.323868613,1.453898259,37.13636491,42.05163291,35.50425107
2.346389009,-0.3238977,1.454835962,37.02433469,42.11023657,35.43029083
2.345826646,-0.3239474033,1.455632164,36.91643023,42.16645688,35.35555349
2.345249196,-0.3239891519,1.456172273,36.8102458,42.22044774,35.27641724
2.344635046,-0.3239985893,1.456405156,36.70255496,42.27312112,35.19041058
2.343996157,-0.3239870876,1.456403645,36.59361095,42.32484138,35.09935519
2.343344585,-0.3239663956,1.45623978,36.48367075,42.37598021,35.00506955
2.34269251,-0.3239487564,1.455984675,36.372995,42.42691692,34.90936842
2.342052243,-0.3239469818,1.455708435,36.26184779,42.47803863,34.81406236
2.341436235,-0.3239744866,1.455480142,36.15049643,42.52974035,34.7209575
2.340857065,-0.3240452785,1.4553679,36.0392111,42.58242494,34.6318554
2.340327429,-0.3241739063,1.455438941,35.9282645,42.63650293,34.54855316
2.339860115,-0.3243753632,1.455759789,35.8179315,42.69239226,34.47284368
2.339467968,-0.324664946,1.456396495,35.70848873,42.75051792,34.40651618
2.339091127,-0.3250982749,1.45735734,35.5995048,42.81056795,34.35045828
2.338675897,-0.3256950638,1.458571389,35.49042288,42.8719353,34.30320464
2.338244294,-0.3264169109,1.459986502,35.38132746,42.93460067,34.26301115
2.337818227,-0.3272256063,1.461551343,35.27229781,42.99853584,34.22813222
2.33741952,-0.3280832741,1.463215059,35.16340934,43.06370363,34.19682143
2.337069935,-0.3289524795,1.464927074,35.05473444,43.13005786,34.1673318
2.336791181,-0.3297962979,1.466636985,34.94634287,43.19754338,34.13791581
2.336604918,-0.3305783455,1.468294547,34.83830172,43.26609624,34.10682512
2.336532757,-0.3312627701,1.469849779,34.73067483,43.33564378,34.07231002
2.336596249,-0.3318142004,1.471253156,34.6235218,43.40610484,34.03261859
2.336816869,-0.3321976532,1.47245591,34.51689659,43.47739,33.98599553
2.337166468,-0.3324694897,1.473525954,34.40750998,43.55195547,33.93398035
2.337600356,-0.3327097478,1.4745588,34.29304176,43.63152459,33.87956504
2.33811507,-0.3329191646,1.475548455,34.17499736,43.71489933,33.82317466
2.338707073,-0.3330983909,1.476489771,34.05488706,43.80087697,33.76524196
2.339372753,-0.3332479079,1.477378523,33.9342265,43.88824992,33.70620847
2.340108418,-0.3333679533,1.478211445,33.81453702,43.97580559,33.64652534
2.340910303,-0.3334584616,1.478986245,33.69734571,44.06232656,33.58665373
2.341774576,-0.3335190164,1.479701581,33.58418535,44.14659083,33.52706491
2.342697343,-0.3335488198,1.480357007,33.47659412,44.22737226,33.4682399
2.343674662,-0.3335466764,1.480952891,33.37611503,44.30344116,33.41066872
2.344702552,-0.3335109957,1.481490304,33.28429519,44.37356503,33.35484916
2.345814655,-0.3333704467,1.481897769,33.19792109,44.43999309,33.29186269
2.347040494,-0.3330770953,1.482137535,33.11305266,44.50558742,33.21509236
2.348370005,-0.3326635664,1.482260755,33.03015921,44.57004433,33.12850195
2.349793311,-0.3321619718,1.482316505,32.94972732,44.63307467,33.03607018
2.351300746,-0.3316041879,1.482351041,32.87226469,44.69440338,32.9417934
2.352882868,-0.3310220416,1.482407398,32.79830185,44.75376869,32.84968686
2.354530453,-0.3304474017,1.482525311,32.72839182,44.81092102,32.76378437
2.356234472,-0.3299121687,1.482741483,32.66310769,44.86562146,32.68813659
2.357986058,-0.3294481619,1.483090167,32.60303821,44.91763992,32.62680783
2.359776451,-0.3290868985,1.48360409,32.5487813,44.96675275,32.58387159
2.361596937,-0.3288592643,1.484315704,32.5009356,45.01274004,32.56340461
2.363482678,-0.3287601594,1.485291398,32.45646641,45.05526404,32.55945683
2.365464529,-0.3287537525,1.486533521,32.41273333,45.0943213,32.56378125
2.367527264,-0.3288243317,1.487979582,32.37092058,45.13019331,32.57700749
2.369655611,-0.3289564805,1.489567563,32.33221159,45.16315966,32.59976507
2.371834264,-0.3291350639,1.491235859,32.29778857,45.19349695,32.63268336
2.374047886,-0.3293452072,1.492923223,32.26883221,45.22147769,32.67639171
2.37628112,-0.3295722665,1.494568714,32.24652143,45.24736885,32.73151969
2.378518596,-0.3298017907,1.496111657,32.23203333,45.27143041,32.79869747
2.380744927,-0.3300194766,1.497491607,32.22654302,45.29391359,32.87855629
2.382944721,-0.330211115,1.498648316,32.23122367,45.315059,32.97172912
2.38510258,-0.3303625293,1.499521716,32.2472465,45.3350946,33.07885132
2.387283604,-0.3305144998,1.500223029,32.27260936,45.35317942,33.20664717
2.389548425,-0.3307033339,1.500902089,32.30463426,45.36846637,33.35871162
2.391874896,-0.3309087897,1.501556599,32.34348199,45.38115825,33.53098951
2.39424088,-0.3311118544,1.502183014,32.38932933,45.39145306,33.71943463
2.39662433,-0.3312950805,1.502775595,32.44237921,45.39954669,33.9200176
2.399003375,-0.3314427969,1.503325675,32.50286856,45.40563584,34.12873212
2.401356391,-0.3315411972,1.503821138,32.57107371,45.40992112,34.34159943
2.403662056,-0.3315783046,1.504246102,32.64731353,45.41261037,34.55467084
2.40589939,-0.3315438142,1.504580819,32.73195006,45.41392218,34.7640284
2.408047757,-0.3314288146,1.50480178,32.82538687,45.41408963,34.96578333
2.41008684,-0.3312253922,1.504882039,32.92806506,45.41336427,35.15607243
2.412056763,-0.3309235422,1.504801046,33.04716654,45.41082173,35.34411957
2.414007231,-0.3305259665,1.504572196,33.18697607,45.40543041,35.54043364
2.415932533,-0.330044151,1.504216538,33.34361404,45.3973226,35.74308651
2.417826965,-0.3294897569,1.503754379,33.51320247,45.38666693,35.95013845
2.419684783,-0.3288749635,1.503205401,33.69186633,45.37367112,36.15963798
2.421500181,-0.328212732,1.502588741,33.87573504,45.35858379,36.36962236
2.423267271,-0.3275169899,1.50192306,34.0609441,45.34169511,36.57811879
2.424980079,-0.3268027371,1.501226583,34.24363662,45.3233365,36.78314599
2.426632546,-0.3260860722,1.500517121,34.41996476,45.30387923,36.9827162
2.428218542,-0.3253841396,1.499812077,34.58609088,45.28373191,37.1748374
2.429731887,-0.3247149963,1.499128439,34.73818825,45.26333685,37.3575156
2.431195963,-0.3240345559,1.498347809,34.88503393,45.24188292,37.53435224
2.432633366,-0.3232960199,1.497372227,35.03677431,45.21836796,37.70995692
2.434036668,-0.3225140836,1.49624927,35.19164519,45.19297943,37.88384597
2.435398388,-0.321703697,1.495026858,35.34788313,45.16591641,38.05553396
2.436711008,-0.3208801282,1.493753251,35.503726,45.13738883,38.22453445
2.437966976,-0.3200590035,1.49247705,35.65741347,45.10761678,38.39036066
2.439158716,-0.3192563246,1.491247194,35.80718735,45.07682985,38.552526
2.440278629,-0.3184884622,1.490112965,35.95129183,45.04526645,38.71054448
2.4413191,-0.3177721251,1.48912399,36.08797352,45.01317321,38.86393098
2.442272486,-0.3171243058,1.48833025,36.21548141,44.98080434,39.01220132
2.443131121,-0.3165622012,1.487782091,36.33206667,44.9484211,39.15487232
2.443897658,-0.3160938547,1.487449223,36.43709964,44.91656793,39.2961112
2.444581416,-0.3157056604,1.487257014,36.53209675,44.88539825,39.43924529
2.445184803,-0.3153824865,1.487188407,36.61853725,44.85459369,39.58253636
2.445710347,-0.3151094043,1.487224647,36.69791164,44.82383658,39.724253
2.446160684,-0.3148718106,1.48734518,36.77172265,44.79280799,39.86267181
2.44653855,-0.3146554955,1.487527602,36.84148569,44.76118649,39.99607816
2.446846773,-0.3144466555,1.487747651,36.90872878,44.72864775,40.12276641
2.447088274,-0.3142318506,1.487979266,36.97499191,44.69486477,40.24103975
2.447266067,-0.3139979045,1.48819469,37.0418259,44.65950892,40.34920943
2.447383254,-0.3137317482,1.488364626,37.11079072,44.62225169,40.44559362
2.447443022,-0.3134202051,1.488458453,37.18345336,44.5827672,40.52851561
2.447364939,-0.3130698747,1.488585057,37.25667997,44.54212809,40.59428054
2.447095643,-0.3127008436,1.488842106,37.32675227,44.5014587,40.64239365
2.4466789,-0.3123196631,1.489182387,37.39434822,44.46050495,40.67596984
2.446158369,-0.3119326906,1.489560069,37.4601277,44.4190014,40.69811117
2.445577617,-0.3115462492,1.489930634,37.52473604,44.37667283,40.71190912
2.444980132,-0.3111667425,1.490250802,37.58880657,44.33323527,40.72044612
2.444409332,-0.3108007252,1.49047846,37.65296235,44.28839679,40.72679641
2.443908567,-0.31045493,1.490572593,37.717817,44.24185777,40.73402622
2.443521129,-0.3101362516,1.490493205,37.7839745,44.19331093,40.74519333
2.443290246,-0.3098516877,1.490201251,37.8520283,44.14244092,40.76334585
2.443143616,-0.309576808,1.489644022,37.9187774,44.08813445,40.78131097
2.442987271,-0.3092891982,1.488827124,37.98150949,44.03000776,40.79108532
2.442831863,-0.3089984692,1.487799991,38.04153952,43.9688289,40.79446329
2.442687998,-0.3087137238,1.486612471,38.10017751,43.90536154,40.79323765
2.442566232,-0.3084436228,1.485314778,38.15872698,43.84036647,40.78919753
2.442477067,-0.3081964282,1.483957453,38.21848397,43.77460257,40.78412718
2.442430957,-0.3079800225,1.482591336,38.28073665,43.70882718,40.77980538
2.442438307,-0.3078019063,1.481267546,38.34676542,43.64379598,40.77800557
2.442509478,-0.3076691722,1.480037471,38.41784362,43.58026227,40.78049667
2.442654801,-0.3075884565,1.478952767,38.49523862,43.51897574,40.7890445
2.442884583,-0.3075658688,1.478065366,38.58021357,43.46068072,40.80541388
2.443256383,-0.3076169982,1.477311615,38.67291189,43.40348141,40.83020351
2.443795619,-0.3077452004,1.476589678,38.77199353,43.34523826,40.86185343
2.444464382,-0.3079377344,1.475894591,38.87649645,43.28632431,40.89889401
2.44522476,-0.3081818391,1.475221598,38.98546123,43.2271126,40.93985929
2.446038821,-0.3084647861,1.474566164,39.09793106,43.16797644,40.98328694
2.446868609,-0.3087739235,1.473923979,39.21295169,43.10928964,41.02771814
2.447676139,-0.3090967088,1.473290977,39.32957139,43.05142661,41.07169745
2.448423392,-0.3094207328,1.472663342,39.4468409,42.99476253,41.11377264
2.449072317,-0.3097337323,1.472037528,39.56381326,42.93967331,41.1524944
2.449584831,-0.3100235933,1.471410275,39.67954376,42.88653562,41.18641608
2.449922827,-0.3102783437,1.470778627,39.79308971,42.83572676,41.21409325
2.450100203,-0.3105602898,1.470138346,39.91150927,42.78470352,41.23770744
2.450168325,-0.310920722,1.469486595,40.04049383,42.73141334,41.26028992
2.450145247,-0.3113316723,1.468823681,40.17705361,42.67696425,41.28167621
2.450048983,-0.3117659248,1.468151325,40.31820103,42.62245521,41.30170734
2.449897503,-0.3121971921,1.467472805,40.46095072,42.56897475,41.32022978
2.44970874,-0.3126002383,1.466793001,40.60231961,42.51760022,41.3370952
2.449500578,-0.312950943,1.466118356,40.73932674,42.46939779,41.35215985
2.449290862,-0.3132263054,1.465456742,40.86899323,42.42542303,41.3652838
2.449097399,-0.3134043834,1.464817243,40.98834193,42.38672228,41.37632989
2.448937961,-0.3134641664,1.464209858,41.0943972,42.35433457,41.38516269
2.448830299,-0.3133853804,1.463645113,41.18418443,42.32929431,41.39164718
2.448721045,-0.3132197047,1.46308287,41.26012494,42.3109684,41.39692439
2.448555645,-0.3130275197,1.462489199,41.32720595,42.29773207,41.40192821
2.448350111,-0.3128017394,1.461883455,41.38630247,42.28913707,41.40621185
2.4481205,-0.3125349758,1.461284364,41.43828956,42.28474207,41.40932756
2.447882893,-0.3122195882,1.460710209,41.48404185,42.28411093,41.41082642
2.447653391,-0.3118477212,1.460178982,41.52443309,42.2868114,41.41025811
2.447448102,-0.3114113271,1.45970852,41.56033574,42.29241392,41.40717077
2.447283131,-0.3109021743,1.459316607,41.59262053,42.30049086,41.40111082
2.447174576,-0.3103118414,1.45902105,41.62215605,42.31061593,41.39162279
2.447138523,-0.3096316955,1.458839729,41.64980837,42.32236394,41.37824927
2.447191046,-0.3088528562,1.458790618,41.67644061,42.33531077,41.36053076
2.447368572,-0.3079206317,1.458878553,41.70148515,42.35289484,41.33683939
2.44767688,-0.3068097045,1.459088692,41.72350704,42.37787286,41.30664062
2.448086039,-0.3055550582,1.459409408,41.74206527,42.40879719,41.27111266
2.448566119,-0.304191599,1.459828648,41.75672085,42.44421795,41.23143631
2.449087206,-0.3027540448,1.460333723,41.76703995,42.4826834,41.18879846
2.449619415,-0.3012768322,1.460911167,41.77259613,42.52274062,41.14439471
2.450132894,-0.299794042,1.461546673,41.7729717,42.56293608,41.09943089
2.450597832,-0.2983393429,1.462225092,41.76775819,42.60181644,41.05512363
2.450984449,-0.2969459512,1.462930514,41.75655583,42.6379294,41.01269988
2.451262989,-0.2956466081,1.463646414,41.73897212,42.66982456,40.97339546
2.451403714,-0.2944735717,1.464355873,41.71461946,42.69605441,40.93845249
2.451429409,-0.2933301789,1.465121364,41.68348451,42.71866414,40.90469711
2.451389248,-0.2921144926,1.466001344,41.64615654,42.74065535,40.86859697
2.451293073,-0.2908504774,1.466972685,41.60315471,42.76201887,40.83086055
2.451150727,-0.2895620638,1.46801219,41.55499959,42.78274695,40.79219814
2.450972063,-0.2882731454,1.469096612,41.50221298,42.80283358,40.75332169
2.450766939,-0.2870075749,1.470202658,41.44531775,42.82227473,40.71494461
2.45054523,-0.2857891594,1.471307009,41.38483765,42.84106856,40.67778156
2.450316822,-0.2846416547,1.472386319,41.32129703,42.85921548,40.64254829
2.450091613,-0.2835887589,1.473417232,41.25522064,42.8767182,40.60996131
2.44987951,-0.2826541045,1.474376383,41.18713334,42.89358172,40.58073769
2.449690425,-0.2818612501,1.475240406,41.11755986,42.90981317,40.55559472
2.449484806,-0.2811965399,1.476018533,41.04576215,42.92367067,40.53563995
2.449225441,-0.2806223374,1.476742616,40.9705727,42.93398672,40.52078335
2.448925729,-0.2801263134,1.477423314,40.89186948,42.94163036,40.50994308
2.448599061,-0.2796963129,1.478071284,40.80952908,42.94746889,40.50203556
2.448258828,-0.2793203429,1.478697048,40.72342835,42.95236765,40.49597749
2.44791843,-0.2789865746,1.479310892,40.63344541,42.95718975,40.49068723
2.447591281,-0.2786833601,1.479922804,40.53946034,42.96279582,40.48508568
2.447290818,-0.278399263,1.480542445,40.44135528,42.97004368,40.47809646
2.447030497,-0.2781231032,1.481179156,40.33901413,42.97978803,40.46864562
2.446823802,-0.2778440152,1.481842008,40.23232175,42.99288011,40.45566068
2.446684234,-0.2775515207,1.482539874,40.12116271,43.01016728,40.43806912
2.446643178,-0.2772577317,1.483260483,40.00539698,43.0302048,40.41869814
2.446706287,-0.2769818652,1.483983804,39.88510557,43.05110928,40.40067835
2.446848476,-0.2767245083,1.484706936,39.76050379,43.07306605,40.38339131
2.447044662,-0.2764863547,1.485426881,39.63180741,43.09625892,40.36621889
2.447269767,-0.2762682265,1.48614054,39.49923266,43.12087009,40.34854332
2.447498719,-0.2760710956,1.486844699,39.36299624,43.14707993,40.32974719
2.447706448,-0.2758961049,1.487536037,39.22331528,43.17506693,40.30921341
2.447867894,-0.2757445882,1.488211138,39.08040725,43.20500755,40.28632507
2.447958,-0.2756180905,1.488866512,38.93448994,43.23707621,40.26046541
2.447951713,-0.2755183866,1.489498618,38.78578131,43.2714452,40.23101757
2.447823985,-0.2754474995,1.49010391,38.63449939,43.30828472,40.19736446
2.447581239,-0.275374953,1.490676651,38.47453312,43.34817989,40.15940781
2.447256002,-0.2752729249,1.491211297,38.3015661,43.3913842,40.11775935
2.446862318,-0.2751487016,1.491705557,38.11850872,43.43756038,40.07286641
2.446414132,-0.2750112018,1.492158672,37.92827177,43.4863582,40.02517655
2.445925274,-0.2748711413,1.492571673,37.73376647,43.53741284,39.9751382
2.445409452,-0.2747411244,1.492947573,37.53790434,43.59034392,39.92320131
2.444880245,-0.2746356637,1.4932915,37.34359707,43.64475509,39.869818
2.444351111,-0.2745711305,1.493610748,37.1537564,43.70023424,39.81544309
2.443835386,-0.2745656419,1.493914765,36.97129389,43.75635426,39.76053453
2.443346295,-0.2746388854,1.494215059,36.79912082,43.81267445,39.70555351
2.442896964,-0.2748118867,1.494525024,36.6401479,43.86874245,39.65096445
2.442419597,-0.2751344488,1.49480577,36.49070826,43.92403585,39.59659415
2.441853459,-0.2756203839,1.495019667,36.34509332,43.97862051,39.54178145
2.441222199,-0.2762378982,1.49518349,36.2031479,44.03291614,39.48625664
2.440549477,-0.2769556313,1.495314311,36.06471295,44.08733853,39.42974439
2.439858986,-0.2777426421,1.495429508,35.92962561,44.14229978,39.3719639
2.439174461,-0.2785683895,1.49554677,35.79771898,44.19820849,39.31262882
2.438519691,-0.279402705,1.495684095,35.66882191,44.25546984,39.25144713
2.437918524,-0.2802157602,1.495859793,35.54275849,44.31448579,39.18812075
2.437394869,-0.2809780259,1.496092477,35.41934753,44.37565501,39.12234504
2.436972694,-0.2816602258,1.496401057,35.29840179,44.43937298,39.05380819
2.43667602,-0.2822332817,1.496804726,35.17972712,44.50603193,38.98219028
2.43652268,-0.2827423017,1.497332166,35.06618742,44.57687612,38.90848201
2.436498968,-0.2832549556,1.497984171,34.959903,44.65235839,38.83375402
2.43658163,-0.2837752341,1.498737877,34.85956063,44.73168383,38.75780274
2.436747394,-0.2843060249,1.499569848,34.76385001,44.81406043,38.68042881
2.436972962,-0.2848491974,1.500456095,34.67146387,44.89869868,38.60143738
2.437235007,-0.2854056727,1.501372088,34.58109826,44.98481121,38.52063844
2.437510166,-0.2859754765,1.502292754,34.49145286,45.07161242,38.43784726
2.437775041,-0.2865577771,1.503192482,34.40123138,45.15831823,38.35288479
2.438006202,-0.2871509082,1.504045103,34.30914209,45.24414579,38.26557824
2.438180188,-0.2877523763,1.504823882,34.21389843,45.32831331,38.1757616
2.438273513,-0.2883588528,1.505501487,34.11421965,45.41003987,38.08327626
2.438338653,-0.2889231344,1.506188132,34.01184566,45.49287641,37.98622934
2.438437077,-0.2894163133,1.506993439,33.90933106,45.58001991,37.88331414
2.438558735,-0.2898611375,1.507888545,33.80662808,45.67015966,37.77526555
2.438693512,-0.2902793282,1.508844274,33.70369845,45.76198593,37.66283149
2.438831229,-0.2906915422,1.509831053,33.60051519,45.85419025,37.54677498
2.438961641,-0.2911173701,1.51081883,33.49706409,45.94546557,37.42787583
2.439074443,-0.2915753721,1.511777014,33.39334493,46.03450646,37.30693179
2.439159277,-0.2920831485,1.512674421,33.28937251,46.12000921,37.1847593
2.439205743,-0.2926574471,1.513479239,33.1851773,46.20067184,37.06219367
2.439203412,-0.2933143048,1.514159005,33.08080582,46.27519413,36.94008884
2.43914184,-0.2940692243,1.514680602,32.97632064,46.34227745,36.8193165
2.439066131,-0.2948685162,1.515145107,32.87089727,46.40518441,36.69727807
2.439015114,-0.2956595927,1.515652986,32.7637473,46.46750436,36.57145783
2.438968919,-0.2964590237,1.516169117,32.65501127,46.52843368,36.44287687
2.438907649,-0.2972830056,1.516657553,32.54484645,46.58717406,36.31257361
2.43881139,-0.2981474081,1.517081507,32.43342737,46.64293273,36.18160407
2.438660199,-0.2990678196,1.517403358,32.32094574,46.69492256,36.05104156
2.438434104,-0.3000595936,1.517584675,32.20760991,46.74236206,35.92197566
2.438113088,-0.3011378928,1.517586257,32.09364374,46.78447522,35.79551057
2.437677074,-0.3023177328,1.517368197,31.97928491,46.82049131,35.67276287
2.437105904,-0.3036140232,1.516889964,31.86478274,46.84964444,35.55485851
2.436379315,-0.3050416071,1.516110498,31.75039532,46.87117301,35.44292922
2.435489881,-0.3066507604,1.515015576,31.63007683,46.88605178,35.3327469
2.43445764,-0.3084539047,1.513640286,31.49984665,46.89579187,35.22017739
2.433303498,-0.3104100295,1.512017761,31.36306391,46.90044303,35.10648896
2.432048446,-0.3124796054,1.510181988,31.22308362,46.90006054,34.99293887
2.43071356,-0.3146247577,1.508167917,31.08325433,46.89470559,34.88077055
2.42932001,-0.3168093445,1.506011506,30.94691594,46.88444567,34.77121137
2.427889065,-0.3189989375,1.503749703,30.81739791,46.86935471,34.6654709
2.426442101,-0.3211607113,1.501420365,30.6980178,46.84951339,34.56473993
2.425000612,-0.3232632386,1.499062095,30.59208023,46.82500929,34.47019001
2.423586226,-0.3252761954,1.496714026,30.50287624,46.7959371,34.38297364
2.42222072,-0.3271699749,1.494415516,30.43368314,46.76239894,34.3042252
2.420786859,-0.3290912447,1.491999344,30.37759366,46.72273344,34.23013935
2.419180284,-0.331174566,1.489311021,30.32621282,46.67570061,34.15698328
2.417442378,-0.33337274,1.486409143,30.28056757,46.62204394,34.08597691
2.41561478,-0.3356388935,1.483352571,30.24167238,46.56251178,34.01832609
2.4137394,-0.3379263658,1.480200473,30.21052878,46.4978572,33.95522298
2.411858426,-0.3401885804,1.477012329,30.18812529,46.42883778,33.89784691
2.410014324,-0.342378904,1.473847935,30.17543785,46.35621508,33.84736568
2.408249823,-0.3444504916,1.470767377,30.17343069,46.28075406,33.80493726
2.406607897,-0.3463561173,1.467831002,30.1830576,46.20322224,33.77171203
2.405131738,-0.3480479911,1.465099362,30.20526373,46.12438878,33.74883538
2.403864714,-0.3494775614,1.462633154,30.24098766,46.04502329,33.73745068
2.402748324,-0.3507056355,1.460353654,30.29443803,45.96088092,33.7351594
2.401697866,-0.3518314666,1.458135566,30.36734124,45.86839273,33.73891554
2.40071739,-0.3528622194,1.455970287,30.45690744,45.76933893,33.74889597
2.399810746,-0.353803575,1.453850502,30.56034577,45.66549098,33.76528496
2.398981542,-0.3546599482,1.451770836,30.67486576,45.55860658,33.78827616
2.398233108,-0.3554346742,1.449728343,30.79767851,45.45042605,33.81807415
2.397568479,-0.3561301642,1.447722834,30.92599769,45.34267013,33.85489548
2.396990383,-0.356748023,1.445757044,31.05704044,45.23703928,33.8989695
2.396501249,-0.3572891221,1.443836636,31.18802805,45.13521437,33.95053879
2.396103224,-0.3577536224,1.441970037,31.31618657,45.03885899,34.00985956
2.395815897,-0.3580804405,1.44016193,31.44524634,44.94545035,34.07933881
2.395649092,-0.3582274055,1.438411169,31.58055273,44.85148434,34.16036041
2.395590088,-0.3582224484,1.436719091,31.72176337,44.75714275,34.2516614
2.395626138,-0.3580934694,1.435086605,31.86854396,44.66260945,34.3519861
2.395744486,-0.3578683805,1.433514085,32.02056949,44.56807109,34.46008655
2.395932384,-0.3575751427,1.432001268,32.17752517,44.4737178,34.57472271
2.396177101,-0.3572417958,1.430547176,32.33910728,44.37974377,34.69466271
2.396465935,-0.3568964842,1.429150047,32.50502365,44.28634786,34.81868286
2.396786215,-0.356567476,1.427807285,32.6749941,44.19373408,34.94556764
2.397125307,-0.356283178,1.426515425,32.84875054,44.10211215,35.07410957
2.397470611,-0.3560721461,1.42527011,33.02603691,44.01169785,35.20310896
2.397907274,-0.3558894583,1.42412685,33.21234753,43.9230117,35.33990579
2.398506105,-0.3556682959,1.423131928,33.41159205,43.83607269,35.49067945
2.399233047,-0.3554054378,1.422265685,33.62115721,43.75036146,35.65249984
2.400054111,-0.35509915,1.421507296,33.83844245,43.66537936,35.8224395
2.400935384,-0.3547493998,1.420834653,34.0608584,43.58065282,35.99756999
