C2P1T04_sup_data.tx,C2P1T04_sup_data.ty,C2P1T04_sup_data.tz,C2P1T04_sup_data.rx,C2P1T04_sup_data.ry,C2P1T04_sup_data.rz
3.955723447,1.577895271,0.8706648089,8.692972321,14.16574468,83.98163582
3.956161149,1.577853527,0.8699413213,8.78018019,14.13655787,83.75817985
3.956332241,1.57743739,0.8692069175,8.862172862,14.11331793,83.54449145
3.956248115,1.576664585,0.8685534438,8.939133914,14.09484531,83.3359813
3.955920016,1.575575633,0.8680582246,9.011419153,14.08010173,83.12844206
3.955358059,1.574251729,0.8677195929,9.080335745,14.06814405,82.9179239
3.95457131,1.572775084,0.8675336429,9.147247605,14.05802269,82.70046158
3.95356781,1.571228991,0.8674941235,9.213574518,14.04877903,82.47207491
3.952354513,1.569697918,0.8675922263,9.280795128,14.03944311,82.22876767
3.950937171,1.568267646,0.8678162669,9.350453746,14.02903189,81.96652517
3.949320141,1.567025461,0.8681512642,9.424170844,14.01654783,81.68131075
3.947506141,1.566060396,0.8685784167,9.503657153,14.00097809,81.36906152
3.945357972,1.565403561,0.8689221361,9.590556174,13.98120254,81.02961127
3.942765487,1.565021859,0.8690257368,9.684959991,13.95752275,80.66727102
3.93975816,1.564673559,0.8690957328,9.783888636,13.93052185,80.28134625
3.936369088,1.564196108,0.8692819009,9.885133468,13.90067752,79.87231672
3.932646085,1.563701224,0.8695073814,9.989282397,13.86898179,79.44454691
3.928637522,1.563299056,0.8696974031,10.09689471,13.83647745,79.00237135
3.924392357,1.563097927,0.8697795186,10.20849803,13.80426285,78.55009024
3.919960038,1.563204124,0.869683825,10.32458597,13.7734954,78.09196594
3.915372022,1.563295465,0.8694769724,10.44396717,13.74422642,77.62679304
3.910659444,1.563064417,0.8693265147,10.56411875,13.71697941,77.15311209
3.905871672,1.56263585,0.8693175326,10.68346671,13.69366476,76.67473935
3.900880072,1.562278639,0.8694311434,10.79938976,13.67379907,76.1810699
3.895572428,1.562269179,0.8695873126,10.91177591,13.65590514,75.6656734
3.890025658,1.56273698,0.8697917604,11.02269903,13.64052666,75.13861846
3.884339945,1.56356419,0.8699698338,11.13569983,13.62715949,74.60801424
3.878607652,1.564513925,0.8700510464,11.25447784,13.61502882,74.0806676
3.872899476,1.565526401,0.8700712469,11.3812211,13.60455996,73.56474042
3.866220726,1.566996659,0.8700502618,11.52896022,13.59062785,72.99759536
3.857983501,1.569204426,0.8699077357,11.70272435,13.56972342,72.34093915
3.848885539,1.57188959,0.8695843716,11.89193398,13.54516619,71.63968142
3.839646304,1.574754251,0.8690904456,12.08485868,13.52078051,70.93899968
3.831006582,1.577457033,0.8685105985,12.26856825,13.50091836,70.28425394
3.823724411,1.579614909,0.867996347,12.42909999,13.49040529,69.72087
3.817339972,1.581326825,0.8677284739,12.57390398,13.49102389,69.2143072
3.810897848,1.582968992,0.8677351136,12.71906074,13.5000143,68.7026697
3.804481109,1.584721675,0.8679976971,12.86299118,13.5163934,68.19369259
3.798165947,1.586674294,0.8684534265,13.00467752,13.53882299,67.69393882
3.791967771,1.588695807,0.8690038376,13.14331117,13.56514302,67.20610624
3.785903637,1.590654047,0.8695548641,13.27806082,13.59326523,66.73295042
3.779992131,1.592415761,0.8700165452,13.40807892,13.62117088,66.27727875
3.774253144,1.593846707,0.870302639,13.53250725,13.64690643,65.84194275
3.768712097,1.595133214,0.8704793358,13.64854201,13.66873428,65.43464091
3.763426305,1.596491203,0.8706239648,13.75326749,13.68571721,65.06371336
3.758464672,1.597829899,0.8706710197,13.84563192,13.69718097,64.73300728
3.75448911,1.598568922,0.8709563143,13.91641833,13.71642629,64.46739854
3.751752085,1.598380114,0.8716936082,13.9637599,13.75210403,64.26971536
3.749705737,1.597562768,0.8726191962,13.99786014,13.79648889,64.11082013
3.74768673,1.596579442,0.8735659647,14.02719477,13.84065656,63.96300363
3.745052812,1.595947178,0.874362127,14.06055278,13.87523561,63.79967987
3.74128433,1.596059853,0.8747169624,14.10889774,13.89166643,63.5934869
3.736689795,1.596809908,0.8746297175,14.16914553,13.89282844,63.36507334
3.732012516,1.597740252,0.8743312822,14.23037173,13.88864566,63.15174863
3.727383037,1.598728626,0.8738665573,14.29193509,13.88103416,62.95117497
3.722772163,1.599603733,0.8732492223,14.35304511,13.87132889,62.75893664
3.718144747,1.600237364,0.8725518712,14.41185326,13.86084158,62.57100354
3.713621607,1.600572628,0.8719047686,14.46611862,13.85139683,62.38558212
3.709303875,1.600707972,0.8713009197,14.51313689,13.84031994,62.2144135
3.705218294,1.600815239,0.8706989967,14.55188982,13.82450847,62.06819965
3.701373479,1.600948409,0.8701745847,14.58267159,13.80509129,61.94357292
3.697677024,1.601032759,0.8696072444,14.60881515,13.78309014,61.83467965
3.694011272,1.600984187,0.868889028,14.63329894,13.75926384,61.73534053
3.690346569,1.600843528,0.8681116242,14.65590768,13.73431062,61.64169875
3.686653143,1.600652026,0.8673653331,14.67644176,13.70891119,61.54989909
3.682901129,1.600451303,0.8667391256,14.69471745,13.68373125,61.45608776
3.679060543,1.600283385,0.8663205812,14.71056734,13.65942066,61.35641142
3.675122364,1.600217629,0.86609597,14.72540859,13.63878739,61.24676887
3.671045077,1.600261844,0.8659899275,14.74177288,13.6238885,61.12232116
3.666904726,1.600354965,0.8661741733,14.75851703,13.61137073,60.98672185
3.662775143,1.600429063,0.8667052782,14.7739353,13.59767359,60.8474529
3.658574671,1.60042449,0.8674036955,14.78869042,13.58198081,60.70532358
3.654222646,1.600281601,0.8680899243,14.80341412,13.56346581,60.56118562
3.649705242,1.600007858,0.8685878874,14.81851423,13.54306059,60.41655843
3.645029181,1.599659588,0.8687351575,14.83400856,13.52269285,60.2734133
3.640211148,1.599168637,0.8687346718,14.84733212,13.50128624,60.12655022
3.635312372,1.598501084,0.8688479068,14.85672013,13.47805802,59.97291835
3.630351787,1.597720863,0.8690053756,14.86334315,13.45411206,59.81734035
3.625349323,1.596890478,0.8691398695,14.86833037,13.43056796,59.66466374
3.620325884,1.596070999,0.8691864417,14.87277076,13.40856148,59.51975991
3.615303199,1.595322174,0.8690822179,14.87771799,13.38924443,59.38752
3.610167483,1.594630037,0.8688425442,14.8800402,13.37214896,59.26001229
3.604812018,1.59395628,0.8685373653,14.87669583,13.35614594,59.1275319
3.599269702,1.593322791,0.868187851,14.86885106,13.34141725,58.9923206
3.593545865,1.592608077,0.8677729476,14.85828419,13.32644666,58.85473072
3.587669892,1.591738881,0.8672812734,14.84679427,13.31030065,58.71587737
3.581710886,1.590808222,0.86675033,14.8355714,13.29406088,58.57913981
3.57573802,1.58990813,0.8662189123,14.82579707,13.27882725,58.44788989
3.569820515,1.58912967,0.8657270131,14.81864463,13.26571651,58.32549209
3.564027608,1.588562993,0.8653156646,14.8152803,13.25586007,58.21530432
3.558340106,1.588091278,0.8650446859,14.81609373,13.24796534,58.11731297
3.552737981,1.587579546,0.8649337619,14.822145,13.24054273,58.03139596
3.547071127,1.58716787,0.8648978323,14.83772916,13.2349833,57.95050015
3.541210926,1.586957053,0.8648451522,14.86432909,13.23229611,57.86818571
3.535257573,1.586949602,0.8647479389,14.8998819,13.23276285,57.78856109
3.529311211,1.587147401,0.8645787511,14.94231425,13.23666747,57.71573011
3.523447757,1.587510967,0.8644137161,14.98717239,13.24422252,57.65265089
3.517715472,1.587950701,0.8643418565,15.02976719,13.25486318,57.6013854
3.512172895,1.588393344,0.8643546092,15.06766919,13.26770285,57.56468425
3.506878502,1.588766249,0.8644426443,15.09845557,13.28185023,57.54529281
3.501890735,1.588997487,0.8645958354,15.11971266,13.29640986,57.54595305
3.497268022,1.589015937,0.8648032767,15.12903836,13.3104832,57.56940602
3.493068794,1.588751344,0.8650533445,15.12404438,13.32317018,57.61839513
3.488953228,1.58844921,0.8652657986,15.11900721,13.33298795,57.67842477
3.484603627,1.588335205,0.8653715695,15.12720462,13.33929336,57.73577825
3.480111579,1.588310504,0.8653750213,15.14477009,13.34244704,57.79437027
3.475568592,1.58827705,0.865279861,15.16784484,13.34280522,57.8581107
3.471120047,1.588208868,0.8651955821,15.18913293,13.34438164,57.93082054
3.466903021,1.588078465,0.8652071968,15.20234588,13.35001763,58.01684122
3.462996364,1.587786991,0.8652801636,15.20514929,13.35829554,58.12085426
3.459478753,1.587236835,0.8653787764,15.19522401,13.36778771,58.24753874
3.456428679,1.586331815,0.8654660839,15.1702706,13.3770574,58.40157558
3.453924435,1.584977401,0.8655037475,15.12801374,13.38465939,58.58765267
3.452061661,1.583020087,0.8655334327,15.06256432,13.39289291,58.80767823
3.451038783,1.580284955,0.8654456701,14.96724407,13.40144732,59.07593671
3.450797338,1.57689903,0.8651183812,14.84712774,13.40743658,59.39506473
3.451075936,1.573179409,0.8646458429,14.71139371,13.41227725,59.74864902
3.45161541,1.56943681,0.8641299687,14.56900427,13.41737926,60.12033217
3.452159286,1.56597483,0.863681428,14.42864466,13.42414017,60.49383336
3.452416283,1.562930361,0.8633916773,14.29851392,13.4332207,60.8502867
3.453568287,1.559316849,0.8633289633,14.14414801,13.4522314,61.25646083
3.456437227,1.554572335,0.8633901786,13.94274882,13.48388448,61.76180732
3.460173325,1.549336009,0.8634296279,13.71877896,13.52140869,62.31940677
3.463934521,1.544213423,0.86333685,13.49564649,13.55797014,62.88225336
3.466889145,1.53977326,0.863041978,13.29546549,13.58666288,63.4033198
3.468216327,1.536552034,0.8625133698,13.13914384,13.60054798,63.83563721
3.468400285,1.53428226,0.8618875072,13.00902867,13.605191,64.21160235
3.468478156,1.532340701,0.8613081918,12.87478654,13.6108393,64.59335944
3.46846543,1.530711595,0.8607789958,12.73762276,13.61760311,64.97862693
3.46837791,1.529378025,0.8603049755,12.59872556,13.62560301,65.36511249
3.468199417,1.528279599,0.8597979184,12.46140285,13.63278362,65.75106195
3.467921413,1.527341473,0.8591851423,12.3283967,13.63715686,66.13422741
3.467571681,1.526523447,0.8584971718,12.20002228,13.63897438,66.51156287
3.467178391,1.525784381,0.8577658605,12.0765816,13.63851784,66.88001717
3.466770117,1.525082276,0.8570242623,11.95836485,13.63609768,67.23653631
3.466375823,1.524374376,0.8563065002,11.84565191,13.63205116,67.57806569
3.466026324,1.523744274,0.855632902,11.74002408,13.62808391,67.90443781
3.465611317,1.523364834,0.8550190915,11.64095392,13.62374138,68.22384414
3.465021027,1.523259118,0.8544650676,11.54618656,13.61694678,68.54161576
3.46426872,1.523301765,0.8539253482,11.4559634,13.60637692,68.85426318
3.463367736,1.523366853,0.8533552871,11.37050675,13.59072954,69.15827623
3.462331497,1.523328055,0.8527109396,11.29002251,13.56872305,69.45012548
3.461211247,1.523223127,0.8520862055,11.21352702,13.54255094,69.72858298
3.460071275,1.523148786,0.8515748544,11.14028645,13.51556918,69.99347371
3.458944584,1.523066729,0.8511336403,11.07088178,13.48826137,70.24282842
3.457864123,1.522938453,0.8507198324,11.00590686,13.46111799,70.47467136
3.45686282,1.522725338,0.8502910474,10.94596719,13.43463376,70.68702239
3.455973611,1.522388745,0.8498050636,10.8916783,13.40930483,70.87789952
3.455264317,1.521910254,0.8491525142,10.8416636,13.38319837,71.05794145
3.454755031,1.521300996,0.848256778,10.79451776,13.35430875,71.23718637
3.454407322,1.520566344,0.8471254539,10.75081112,13.32302705,71.41276266
3.45418301,1.519711216,0.8457670335,10.71110321,13.28975093,71.58181414
3.45404415,1.518740129,0.8441908029,10.6759443,13.25488438,71.74150048
3.453971524,1.517592973,0.8424694267,10.64617522,13.21457078,71.88895639
3.453941328,1.516257728,0.8407160253,10.62161125,13.16767759,72.02131945
3.453908892,1.514810168,0.8390017682,10.60129296,13.1187123,72.1357823
3.453829448,1.513325344,0.8373986744,10.58430144,13.07219567,72.22955467
3.453658008,1.511877787,0.835979355,10.56974879,13.03265495,72.29985515
3.453349247,1.510541829,0.8348165491,10.55676513,13.00461491,72.34390128
3.453181081,1.509118851,0.8335777,10.544065,12.98490577,72.37593676
3.453317014,1.507454624,0.8320196836,10.53253744,12.96714826,72.40529221
3.453539634,1.505689862,0.8303490875,10.52456877,12.95104059,72.42181274
3.453631297,1.503965159,0.8287721287,10.52253471,12.93627199,72.41534583
3.453373662,1.50242148,0.8274937096,10.52882118,12.92251738,72.37572586
3.452546719,1.501200842,0.8267158706,10.54586693,12.90943122,72.29274583
3.451392888,1.500060793,0.8261456613,10.56543855,12.89783877,72.16905004
3.450225553,1.498772481,0.8254189645,10.58166201,12.88818675,72.01560166
3.448928221,1.497499657,0.8246283972,10.60062667,12.8795701,71.83458931
3.447382895,1.496406033,0.8238685077,10.62848787,12.87114558,71.62814745
3.44546996,1.495654704,0.8232372139,10.67149316,12.86216122,71.398344
3.443068509,1.49540698,0.8228374778,10.73601198,12.85198406,71.14717722
3.440245613,1.495544297,0.8228117902,10.82317263,12.83994407,70.8508285
3.43715625,1.495833184,0.8231728232,10.92817053,12.82616357,70.491528
3.433812378,1.496258904,0.823837562,11.04852266,12.81131243,70.08034266
3.4302293,1.496803448,0.8247310098,11.18158773,12.79608355,69.62843611
3.426426799,1.497443918,0.8257890882,11.32449496,12.78120433,69.14710041
3.42240865,1.498354963,0.826886147,11.47462509,12.76945593,68.65015825
3.418188359,1.499632333,0.8278967157,11.62954879,12.76270651,68.15096465
3.413807969,1.50112431,0.8287772006,11.78629017,12.76040837,67.66032163
3.409314279,1.502671236,0.8294978644,11.94164355,12.76209681,67.18915233
3.404758049,1.50410596,0.8300415417,12.09220839,12.76738503,66.74847236
3.400192947,1.50525487,0.8304014719,12.23443604,12.77595354,66.34935686
3.395115056,1.50646092,0.8307575206,12.38200778,12.78644905,65.95046114
3.38912942,1.508106277,0.831221256,12.54890536,12.79761385,65.51097432
3.382456496,1.510068861,0.8316958176,12.7318248,12.80937164,65.04284344
3.375319436,1.512221289,0.8320937229,12.92726537,12.82173263,64.55807136
3.367944061,1.514430118,0.8323375397,13.13151351,12.83479796,64.06870134
3.360558579,1.516555463,0.8323598636,13.34064422,12.8487565,63.58679648
3.353315406,1.518557819,0.832242066,13.54692381,12.86482433,63.12426567
3.346347249,1.520431975,0.8321202561,13.74127843,12.88447753,62.69301567
3.339854904,1.52208073,0.8320205499,13.91753708,12.90836737,62.30507525
3.334039555,1.523402923,0.831973156,14.069462,12.93716098,61.97242617
3.329102224,1.52429539,0.8320100738,14.19081534,12.9715411,61.70700671
3.324779104,1.524619046,0.832164098,14.2819571,13.01524351,61.51599915
3.32069646,1.524361656,0.8324414215,14.3496174,13.07014174,61.39145263
3.316888353,1.523616144,0.8328263125,14.39730196,13.13411004,61.32258131
3.313387508,1.522480875,0.833295882,14.42863844,13.20499231,61.29860752
3.310226142,1.521057119,0.8338231718,14.44730358,13.28060803,61.30876615
3.307436566,1.519447055,0.8343795389,14.45696739,13.35875725,61.34230594
3.305046793,1.517715248,0.8348961816,14.46144255,13.43764793,61.38785374
3.303071731,1.515949858,0.8353432168,14.46382025,13.51534554,61.43424026
3.301525094,1.514286848,0.8357511932,14.4665969,13.58942187,61.47103275
3.300421443,1.512860654,0.8361516502,14.47219487,13.65744458,61.48779915
3.299775848,1.51180502,0.8365761083,14.48298527,13.71697283,61.47410431
3.299274461,1.511127362,0.8370296552,14.48827557,13.76678672,61.45881333
3.298767622,1.510609971,0.8374562884,14.48037983,13.80994666,61.46910435
3.29848287,1.510103996,0.8378319793,14.46559522,13.85013611,61.49279105
3.298592337,1.509565165,0.8382349978,14.44868798,13.89042182,61.51901858
3.299268429,1.50894867,0.8387438267,14.43437891,13.93386818,61.53693001
3.300683781,1.508209223,0.8394370913,14.42734209,13.98353588,61.53566294
3.30311914,1.50741617,0.840301592,14.41947978,14.03472566,61.53776095
3.306540792,1.506653734,0.8412683105,14.40275871,14.08218424,61.56268882
3.310631009,1.505908274,0.8423194596,14.38200874,14.12792579,61.59519938
3.315019212,1.505221585,0.843443437,14.36187022,14.17348261,61.62101084
3.3193349,1.504634733,0.8446295306,14.3469252,14.22038013,61.62582701
3.323207545,1.504188749,0.8458669336,14.34170864,14.27012787,61.59533512
3.327290813,1.503705088,0.8471665809,14.33896347,14.3249072,61.54747442
3.332334091,1.503027892,0.8485349237,14.32990584,14.38485947,61.50670767
3.338110339,1.502233127,0.8499530533,14.3167514,14.44840746,61.46849134
3.34439255,1.50139699,0.8514017358,14.30170253,14.51396547,61.42827757
3.350953757,1.50059589,0.8528613588,14.28694493,14.57993686,61.38151334
3.357567003,1.499906533,0.8543118023,14.27464897,14.64471278,61.32363954
3.364050959,1.499345881,0.8557497539,14.26732259,14.7070001,61.24933045
3.370217764,1.498957746,0.8571812465,14.26704507,14.76555115,61.15345876
3.375830457,1.498860541,0.8585988006,14.27534948,14.81880694,61.03174894
3.380651727,1.499174567,0.8599933534,14.29380405,14.865197,60.8799133
3.384443722,1.500022554,0.8613536371,14.32403657,14.90314006,60.69365233
3.387470561,1.501462637,0.8627314942,14.3684645,14.93587575,60.46196233
3.390227104,1.503329525,0.864065899,14.4293438,14.96674259,60.18224451
3.392770306,1.505487861,0.8652689886,14.50582458,14.99489602,59.86308158
3.395074838,1.507940584,0.8663807252,14.59357971,15.02014036,59.51383798
3.397116332,1.510688169,0.8674462219,14.68822738,15.04228894,59.1439066
3.398871503,1.513727762,0.8685167094,14.78530966,15.06116257,58.76270803
3.400318148,1.517052546,0.869650088,14.88027955,15.07658983,58.3796871
3.401524586,1.520543394,0.8707996494,14.97134186,15.08805445,58.00361715
3.402576333,1.524046142,0.871878192,15.05773994,15.09481727,57.64330933
3.403478229,1.527494937,0.8728927691,15.13635694,15.09641144,57.30828513
3.404235632,1.530819972,0.8738560518,15.2040074,15.09240491,57.00806872
3.40463139,1.534343793,0.8748558443,15.27014735,15.08456139,56.70849472
3.404490688,1.538382057,0.8759317481,15.34468147,15.07437747,56.37619861
3.403883444,1.542849303,0.8770319258,15.42500144,15.06106829,56.02192973
3.402880746,1.547655513,0.8781113768,15.50841014,15.04389533,55.65647152
3.401554903,1.552705306,0.8791328703,15.59210392,15.02217191,55.29064016
3.39997935,1.557897494,0.8800673038,15.67316335,14.99526398,54.93527889
3.398228457,1.563125017,0.8808934978,15.74855164,14.96258617,54.60124976
3.396438313,1.56823187,0.8816759609,15.81380972,14.92419215,54.29820373
3.39474105,1.573062511,0.8824456686,15.8651064,14.880047,54.03604951
3.393205641,1.577503781,0.8831397041,15.90020861,14.82948943,53.82603719
3.391900852,1.581440475,0.8836971898,15.91683231,14.77186846,53.67940245
3.390510497,1.585241234,0.8842062579,15.92101961,14.70280429,53.57962884
3.388768369,1.589239706,0.8847134063,15.92037988,14.62122913,53.50488452
3.386848331,1.593210845,0.8852327882,15.91243943,14.53198605,53.4569974
3.384940762,1.596933609,0.8857913593,15.89442404,14.4399705,53.4377199
3.383214214,1.600245521,0.8862839536,15.86589749,14.34953922,53.4501974
3.381837161,1.602984745,0.8866033776,15.82643668,14.26503095,53.49758381
3.380037589,1.605894062,0.88643606,15.78212786,14.16452975,53.56955534
3.377289215,1.609519338,0.8856850791,15.73709802,14.03333831,53.65823695
3.374108965,1.613347599,0.8846198879,15.6870655,13.88656803,53.76954488
3.371016287,1.61685384,0.8835311014,15.6273759,13.73942136,53.90929979
3.368550989,1.619563664,0.8826608806,15.5542458,13.60714461,54.08430306
3.367252301,1.621005854,0.882244203,15.46407544,13.50497063,54.30149626
3.366783095,1.62145569,0.881957393,15.35371413,13.4180052,54.57312248
3.366461066,1.621517914,0.8813650573,15.22428454,13.32300335,54.90148086
3.366306971,1.621221557,0.8805266691,15.0788353,13.22270164,55.27871141
3.366341508,1.620595914,0.879501651,14.92047034,13.1198695,55.69696991
3.366585551,1.619669723,0.8783507159,14.7523328,13.0173216,56.14844425
3.367060362,1.618470479,0.8771370246,14.57758663,12.91792631,56.62536973
3.367787785,1.617023853,0.8759271632,14.39939643,12.82461076,57.12004281
3.368763109,1.615336195,0.874808825,14.2208344,12.73902306,57.62452684
3.369983284,1.613405649,0.8738678106,14.04486761,12.66347461,58.13082843
3.371473953,1.611241671,0.8731749697,13.8744685,12.60197857,58.63128234
3.373261865,1.608850659,0.8728067397,13.71256742,12.55860591,59.1183151
3.375748644,1.605869116,0.8726907086,13.54811356,12.53709025,59.6272309
3.379181951,1.602074732,0.8726365704,13.37110368,12.53672022,60.19040296
3.38334656,1.5976763,0.8725398769,13.18664269,12.55185708,60.7962078
3.388022351,1.592876384,0.872332586,12.99910168,12.57713993,61.43287473
3.393000088,1.587868672,0.8719899179,12.81163648,12.61053419,62.0882573
3.398073386,1.58283319,0.8715056576,12.62713382,12.6501178,62.75022225
3.403039773,1.577935839,0.8708936885,12.44817614,12.69408967,63.40667592
3.407701588,1.573328748,0.8701884679,12.27702175,12.74077304,64.04559018
3.41188262,1.569142704,0.8693746906,12.11698805,12.78620465,64.65559409
3.415407692,1.565494852,0.8684441095,11.97118737,12.8256365,65.22540821
3.418088448,1.562500908,0.8674681485,11.84110628,12.85638194,65.74327211
3.420083603,1.559970183,0.8664964951,11.72637956,12.8834435,66.21797731
3.421707768,1.557621507,0.8655400052,11.62412037,12.91346102,66.66843923
3.423009238,1.555431452,0.8646191366,11.53191057,12.94626815,67.09813558
3.424035661,1.553378614,0.8637514498,11.44740812,12.98169272,67.51052862
3.424834012,1.551443473,0.8629517308,11.36834205,13.01955583,67.90906382
3.425450581,1.54960828,0.8622321076,11.29250818,13.05967123,68.29716923
3.42593096,1.547856957,0.8616021598,11.21776592,13.10184523,68.67825542
3.426320026,1.546175017,0.8610690189,11.1420361,13.14587704,69.05571549
3.426683326,1.544606389,0.8606184234,11.06388246,13.1944825,69.43391277
3.427089,1.543164981,0.8602211128,10.98211076,13.24850115,69.81695261
3.427584682,1.541793561,0.8598580773,10.89504586,13.30490709,70.20780184
3.428548475,1.540198505,0.8599690444,10.79168446,13.3762388,70.62736833
3.430062286,1.538258374,0.8607383785,10.67009891,13.46712966,71.07957455
3.431731636,1.536161546,0.8617766435,10.54174958,13.5627004,71.54176327
3.433145245,1.534176149,0.8627064809,10.41844993,13.65389575,71.99247151
3.433913707,1.532568105,0.8631916777,10.31117217,13.73258519,72.41025666
3.433682777,1.531494754,0.862934608,10.22917413,13.78529821,72.77228502
3.432855584,1.530734892,0.8624538893,10.15176963,13.82742165,73.10825847
3.432011507,1.529988938,0.8623292615,10.05899998,13.87770579,73.45422646
3.431064772,1.529282838,0.8623711176,9.960655904,13.92775941,73.79674627
3.42988219,1.528641666,0.8623358087,9.867616735,13.9690599,74.12297382
3.428323404,1.528103523,0.8619804957,9.790901623,13.9944078,74.42022396
3.426294256,1.527705047,0.8611251693,9.740174724,13.99735985,74.67517978
3.423641105,1.527525967,0.8598642021,9.7121244,13.97931278,74.88776697
3.420364396,1.52758851,0.8584423885,9.695672764,13.94791388,75.06974213
3.416600594,1.527842777,0.8569057696,9.688858185,13.90610165,75.2255044
3.412485098,1.528240583,0.8552976088,9.68980506,13.85680698,75.35944191
3.408152579,1.528735049,0.8536589502,9.696693074,13.80294965,75.47593457
3.40373726,1.529280293,0.8520290865,9.707733036,13.7474359,75.57935647
3.399373135,1.529831205,0.850445932,9.721149394,13.69315691,75.67407797
3.395194119,1.530343307,0.8489462986,9.735169496,13.64298798,75.76446715
3.391301483,1.530700769,0.8475363306,9.747215607,13.59549819,75.854407
3.387800042,1.530804588,0.8462119619,9.755295632,13.54967914,75.94806848
3.384828868,1.530636228,0.8449936092,9.758521668,13.50901636,76.05024498
3.382062964,1.530347377,0.8437851288,9.765969546,13.468767,76.14592595
3.379129161,1.530117756,0.8424968707,9.786205382,13.42393577,76.21946296
3.376093857,1.529971524,0.8411580296,9.817607704,13.37761384,76.27468578
3.37300539,1.529944061,0.8399126431,9.854824051,13.33340741,76.31513413
3.369903951,1.530014236,0.8388432879,9.89322799,13.29230794,76.34388385
3.366843641,1.530121853,0.837886399,9.932288245,13.25346399,76.36405899
3.363878736,1.530206865,0.8369784781,9.971461914,13.21600937,76.37877292
3.361063745,1.530209236,0.8360562355,10.01019544,13.17906623,76.39112908
3.358453413,1.530068873,0.8350566265,10.04792501,13.14174682,76.40422153
3.356082772,1.529853659,0.8340667801,10.08075002,13.10919131,76.42188553
3.353993359,1.529649708,0.8332311743,10.10355249,13.08738834,76.44806781
3.352388592,1.529302336,0.8325968579,10.11613373,13.07748001,76.48859938
3.351360512,1.528706274,0.8321686944,10.12092177,13.07846866,76.54420396
3.350806494,1.527903202,0.8319063908,10.11947105,13.08753031,76.61047549
3.350623581,1.526934796,0.8317697061,10.11333836,13.10185259,76.68300731
3.350708588,1.525842473,0.8317186218,10.10407147,13.11863259,76.75739122
3.350958146,1.524667249,0.8317133966,10.09320297,13.13507487,76.8292168
3.351268708,1.523449707,0.8317145076,10.08224938,13.14838983,76.89407102
3.351536497,1.522230079,0.8316824766,10.07271541,13.15579226,76.94753807
3.351657413,1.521048429,0.8315775803,10.06610352,13.15450022,76.98519949
3.351462947,1.519999515,0.8313374208,10.06376165,13.14463277,77.00252789
3.350800697,1.519192769,0.830916741,10.06689518,13.12677147,76.99534039
3.349134711,1.518753973,0.8302854167,10.08240091,13.09473034,76.9381971
3.346381328,1.518662394,0.8294819762,10.11183518,13.04770562,76.82506785
3.343140158,1.518760094,0.8285969217,10.148444,12.99168087,76.68117515
3.34001534,1.51888478,0.8277297983,10.18527807,12.9326543,76.53177131
3.337548799,1.51885293,0.826943058,10.2151933,12.87650433,76.40093017
3.336272283,1.518482336,0.8262985118,10.23095508,12.8296947,76.31281189
3.335354272,1.518002585,0.8256672835,10.24459592,12.78268027,76.23647779
3.333845552,1.51769973,0.8248948143,10.26916101,12.72503207,76.13338852
3.332165942,1.51749022,0.824056615,10.29872901,12.66232604,76.01756178
3.330737904,1.517287736,0.8232329647,10.32722721,12.600127,75.90302518
3.329977741,1.51698437,0.8225192771,10.34796821,12.54330621,75.80306393
3.330294088,1.516462405,0.8220060223,10.35413287,12.4963899,75.73065521
3.331521275,1.51571876,0.8216752174,10.34583999,12.45792325,75.684919
3.333201109,1.514834712,0.8214463985,10.32847884,12.42275272,75.65406802
3.335308504,1.513832915,0.8213038608,10.30353394,12.39037135,75.63531659
3.337817982,1.512736534,0.821231077,10.2725091,12.36027226,75.62587828
3.340703725,1.511569147,0.8212107852,10.23692271,12.33194728,75.62296553
3.34393961,1.510354676,0.8212250473,10.19830408,12.30488572,75.62378915
3.347499241,1.509117345,0.8212552761,10.158191,12.2785734,75.62555812
3.351355953,1.507881656,0.8212822333,10.11812827,12.25249186,75.62547937
3.355482821,1.506672394,0.8212859984,10.07966738,12.22611784,75.62075772
3.359879369,1.505508744,0.8212470444,10.04476054,12.19850045,75.60889629
3.364539158,1.504414536,0.8211598663,10.01493085,12.16890332,75.58726882
3.3696818,1.503270485,0.8210246381,9.984558837,12.13978947,75.5676693
3.375473471,1.501972632,0.8208602699,9.948142552,12.11343301,75.56086353
3.381797246,1.500576489,0.820694183,9.906791849,12.08933496,75.56231454
3.388535594,1.499137884,0.8205528734,9.861629865,12.06698716,75.5674817
3.395594984,1.497677766,0.820386697,9.815949653,12.04413318,75.57201656
3.402886832,1.496225952,0.8201612534,9.772742093,12.01895343,75.57174738
3.410300231,1.494852126,0.8199248021,9.732687722,11.99157852,75.56239534
3.417723698,1.493626541,0.8197247956,9.696476483,11.9621256,75.53967924
3.425045058,1.492620179,0.8196075801,9.664813637,11.93069565,75.49931372
3.432151263,1.491904973,0.8196179341,9.63842734,11.89736909,75.43700682
3.438944831,1.491523503,0.8197217271,9.620029676,11.8602295,75.34852313
3.445613786,1.491378481,0.8198602008,9.609029159,11.81983336,75.23114836
3.45239138,1.491365997,0.8200281958,9.601930796,11.77869595,75.08785749
3.45925552,1.491494282,0.8202158837,9.59852449,11.73648994,74.92288617
3.466184534,1.491770722,0.8204152952,9.598588276,11.69291038,74.74047432
