frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz
452,0.6700765601,0.3466271183,0.007501745607,0.8330211247,0.4165015878,-0.09181579273,0.03344167679,0.1909431691,-0.5439409317,0.2762996164,0.8742811185,-0.9851387097,2.530551099,0.8876890989,-0.5677394571,0.4205454994,0.8088313482,-1.090375824,0.3479434073,0.7763303769,1.420579158,0.2656063697,0.3788685615,-0.6786498391,0.2981193188,0.7323911514,-0.9318210218,0.3443522444,0.6280036834,-0.9058687579,0.2706274964,0.4590462804,1.095142205,0.2959278586,0.4717195543,-0.7688188505,0.1941113467,0.3160779305,-0.621945083,0.3852124506,0.750907287,-0.9987710726,0.2186978326,0.3139997425,0.9195463885,0.8272177979,0.7989239132,-1.128733489,0.232667878,0.5895761615,-0.8645283844
453,0.6703112279,0.3473630234,0.007968393825,0.8331301246,0.4173036106,-0.09152703976,0.03327015266,0.1909904633,-0.5433986622,0.2761776376,0.8739192123,-0.9846869108,2.53529624,0.8913322321,-0.5614316451,0.4192438874,0.8081796296,-1.089955741,0.3473568631,0.7757443336,1.420577895,0.2652720781,0.3784965161,-0.6783580848,0.2980787634,0.7314711558,-0.9314093681,0.3448143858,0.6271478977,-0.904946556,0.272007748,0.4574385218,1.095180235,0.295602536,0.4719353828,-0.7684764051,0.1940993856,0.3159848677,-0.6211970493,0.3833684641,0.7513940327,-0.9987341228,0.2189867791,0.3137707631,0.9195032785,0.8217915347,0.7981358145,-1.13051438,0.2313423368,0.5891544617,-0.8634964911
454,0.6704550735,0.3481587212,0.008498280719,0.8330748909,0.4181210955,-0.09123420991,0.0327332857,0.1908315403,-0.5423097854,0.2760544992,0.8733646811,-0.9842411538,2.539345807,0.8954276685,-0.5551758271,0.4179316937,0.807402426,-1.08948755,0.3467727549,0.7750718651,1.420554745,0.2655048065,0.3781788356,-0.6778767918,0.2979432225,0.7305379406,-0.9309959168,0.3455087745,0.6260684314,-0.9039981101,0.273640685,0.4558170163,1.095313847,0.2950875555,0.4721346621,-0.7680570684,0.1940624765,0.3159157466,-0.620384914,0.3813634021,0.7517953266,-0.9989446785,0.219386463,0.3135723339,0.9195357668,0.8178336685,0.7970482781,-1.131622097,0.2295984258,0.5887633022,-0.8623515842
455,0.6705146781,0.3489816093,0.009175106607,0.8328897624,0.4189289742,-0.09083964455,0.03193685207,0.1905010342,-0.5407692086,0.2759264697,0.872607559,-0.9837208068,2.542796644,0.8998830902,-0.5488675683,0.4166296438,0.8064790925,-1.088901526,0.3461578551,0.7743756699,1.420584537,0.2661515105,0.3778631961,-0.6771796836,0.2977396614,0.7295453526,-0.930506302,0.3463505712,0.6247702032,-0.9029614771,0.2754503243,0.4541977624,1.09559251,0.2944130321,0.4722873016,-0.7674935073,0.1940183018,0.3158115244,-0.6194510173,0.3792901104,0.7520286139,-0.9992243312,0.219806325,0.3134458042,0.9197110526,0.8150789008,0.7956496922,-1.132121739,0.2275965361,0.588329491,-0.8610473252
456,0.6705087322,0.349832413,0.00994681286,0.8326185252,0.4197421521,-0.09038118371,0.03098568492,0.1900984537,-0.5390016938,0.2757756755,0.8717304616,-0.9831394507,2.545741901,0.9046807953,-0.5425506887,0.4153420188,0.8054884778,-1.088229742,0.3455239013,0.7736645076,1.420640744,0.2670543201,0.3775710749,-0.6763645791,0.2974827541,0.7285366358,-0.9299696511,0.3472436642,0.6233460473,-0.9018855981,0.277398898,0.4525624121,1.095946676,0.2936017125,0.4724426264,-0.7668375882,0.1939813414,0.3156832061,-0.6184639183,0.3772274724,0.7521050536,-0.9994990904,0.2201902379,0.3134086519,0.9199698374,0.8132445736,0.7940319066,-1.132190599,0.2254869219,0.5878648504,-0.859647994
457,0.6704559194,0.3507118088,0.01076142085,0.832304959,0.4205755002,-0.08989658915,0.02998454576,0.1897232988,-0.5372319786,0.2755842724,0.8708159293,-0.9825106395,2.548274677,0.9098026357,-0.5362687114,0.4140731233,0.8045093453,-1.087504266,0.3448826616,0.7729471079,1.420696805,0.2680553605,0.3773239049,-0.6755292246,0.297187208,0.7275549752,-0.9294151322,0.3480919687,0.621888702,-0.9008193973,0.2794486808,0.4508926371,1.096306665,0.2926763417,0.4726499027,-0.7661411147,0.1939660837,0.3155417277,-0.6174921604,0.3752544303,0.7520357208,-0.9996949312,0.2204820788,0.31347834,0.9202528633,0.8120479878,0.7922868243,-1.132005857,0.2234198566,0.5873810918,-0.8582179308
458,0.6703749106,0.3516204081,0.01156704377,0.8319928312,0.4214438455,-0.08942353784,0.02903811037,0.1894750243,-0.5356847837,0.2753344419,0.8699464158,-0.9818479179,2.550487993,0.9152300003,-0.5300647806,0.4128272789,0.8036203609,-1.086757172,0.3442459298,0.7722321707,1.420726127,0.2689967429,0.3771430585,-0.6747712799,0.2968677569,0.7266434902,-0.9288719501,0.3487994209,0.6204908027,-0.8998117975,0.2815619862,0.4491701244,1.096602675,0.2916596537,0.4729583196,-0.7654558188,0.1939870203,0.3153979532,-0.6166042721,0.3734499916,0.7518316143,-0.9997378262,0.2206257167,0.313672299,0.920500941,0.8112064059,0.7905063438,-1.131744627,0.2215456281,0.5868898076,-0.8568215411
459,0.6702843658,0.3525587529,0.01231189799,0.831725898,0.4223619715,-0.08899961096,0.02825094763,0.1894530966,-0.534584782,0.2750083892,0.8692042697,-0.9811648007,2.552474781,0.9209438202,-0.5239815946,0.4116088189,0.8029000839,-1.086020507,0.3436255293,0.771528366,1.420702092,0.2697205601,0.3770498441,-0.6741882899,0.2965391586,0.7258452303,-0.9283693243,0.3492699706,0.6192448735,-0.8989116926,0.2837011729,0.4473765847,1.096764769,0.2905743665,0.4734169817,-0.7648333302,0.1940586471,0.3152626898,-0.6158687616,0.3718932485,0.7515036282,-0.999553775,0.2205650082,0.3140079163,0.9206549891,0.8104370473,0.7887823387,-1.131583947,0.2200145414,0.5864024943,-0.8555233014
460,0.670202945,0.3535273243,0.01294431402,0.8315479121,0.4233446273,-0.08866227871,0.02772749122,0.1897571432,-0.534156529,0.2745883415,0.8686717079,-0.9804747168,2.554327868,0.9269245973,-0.5180613544,0.4104220835,0.8024269599,-1.085326239,0.3430333255,0.7708443346,1.420598067,0.2700688869,0.3770655145,-0.6738776399,0.2962161978,0.7252031727,-0.9279364494,0.3494075729,0.6182433185,-0.898167875,0.2858286618,0.4454937736,1.096722867,0.2894431813,0.4740749143,-0.7643251264,0.194195474,0.3151467193,-0.615354108,0.3706634101,0.7510624891,-0.9990688312,0.2202437998,0.3145025317,0.920656084,0.8094570752,0.7872066732,-1.13170073,0.2189769302,0.5859306053,-0.8543877657
461,0.6701052478,0.3545574095,0.01346276777,0.8314033726,0.4244397267,-0.0884393565,0.02737591142,0.1904199171,-0.5344300962,0.2740244518,0.8683279926,-0.9797601114,2.555722786,0.9334820078,-0.5123985099,0.4092477158,0.8022551625,-1.084646177,0.3424584591,0.7701429886,1.420320752,0.2701641771,0.3772500133,-0.6739224268,0.2959163639,0.7247066003,-0.9276387058,0.3491385561,0.6176607858,-0.8976354402,0.2885604057,0.4430902902,1.096405705,0.2881919503,0.474998486,-0.7639450788,0.1944422592,0.3150694116,-0.6151120629,0.3700638436,0.750429518,-0.9981684602,0.2195694471,0.3153015774,0.9204524114,0.8089091468,0.7856126832,-1.131891687,0.2185083897,0.585457147,-0.8534566668
462,0.6699756385,0.3556875276,0.01391800544,0.8312319897,0.4256846128,-0.08830850863,0.02705638238,0.1913777113,-0.5351926115,0.273312841,0.8681016779,-0.9789901598,2.556411602,0.9408466387,-0.5070067265,0.4080687351,0.8023673824,-1.083924484,0.3419032455,0.7693994031,1.419855182,0.2702457052,0.3776348752,-0.6742678509,0.2956395357,0.7243207002,-0.9274713483,0.3485309586,0.6175213306,-0.8972912792,0.2922901826,0.4399531989,1.095845843,0.2867661345,0.4761992551,-0.7636469419,0.1948183217,0.3150571726,-0.6150958059,0.3701542779,0.7496005086,-0.9968585606,0.2185633726,0.3164745246,0.9200778697,0.8094171915,0.7838562023,-1.131867098,0.2185095878,0.584986023,-0.8526828995
463,0.6698331236,0.3569062083,0.0143422961,0.8310577041,0.4270521441,-0.08822603769,0.02678895426,0.1925647509,-0.5363015866,0.2725045259,0.8679695815,-0.9781617142,2.556599024,0.9488274586,-0.501793958,0.4068928126,0.8027025838,-1.08315318,0.3413797234,0.7686380862,1.419290441,0.2703219789,0.378173016,-0.6748021129,0.2953717103,0.7240232948,-0.9273599203,0.347697319,0.61766213,-0.8970667953,0.2966258253,0.4363865912,1.095130773,0.2852109548,0.4776170345,-0.7633906961,0.1952899944,0.3151073352,-0.6152235599,0.3706469968,0.7486670593,-0.9952470624,0.2173188161,0.3179181458,0.9196046965,0.8106701426,0.782025037,-1.131672283,0.2188637508,0.5845330074,-0.8519983556
464,0.6696967382,0.3581892973,0.01471375597,0.8309059863,0.4285018492,-0.08820058638,0.02659593087,0.1939146503,-0.537675173,0.2716628129,0.8679102373,-0.9773236331,2.556500035,0.9572069413,-0.4967036062,0.405740038,0.8032010927,-1.082376046,0.3408939753,0.7678598712,1.418663852,0.2704066884,0.3788156735,-0.6754703854,0.2951093885,0.7237929633,-0.9272832065,0.3467594524,0.6179203496,-0.8969476235,0.3011679798,0.4326743647,1.094293265,0.2835784345,0.4791908781,-0.7631922823,0.1958276654,0.3152157668,-0.6154715795,0.3712653847,0.7477216106,-0.9934940159,0.2159220916,0.319511882,0.9190474298,0.812369473,0.7802045528,-1.13140116,0.2194626008,0.5841146888,-0.8513900225
465,0.6695855214,0.3595127874,0.01501030296,0.8308023491,0.4299933682,-0.08824103674,0.02649974569,0.1953609589,-0.5392318073,0.2708509269,0.8679024473,-0.9765249503,2.556329984,0.9657678953,-0.4916800088,0.4046304653,0.803803473,-1.081637097,0.3404520705,0.7670655706,1.418012665,0.2705135953,0.3795140326,-0.6762180461,0.294849055,0.723608301,-0.927220097,0.3458392883,0.6181333365,-0.8969199294,0.305516911,0.4290998707,1.093367159,0.2819206359,0.4808600435,-0.7630679622,0.1964017051,0.3153783187,-0.6158161787,0.371732516,0.7468567654,-0.9917590859,0.2144596509,0.321135293,0.9184201359,0.8142163987,0.7784800806,-1.131147204,0.220197782,0.5837476457,-0.8508448322
466,0.6695185177,0.3608528391,0.01520961342,0.8307723565,0.431486466,-0.08835656089,0.02652300142,0.1968371099,-0.5408902845,0.2701320076,0.867925335,-0.9758149239,2.556304665,0.9742935062,-0.4866686244,0.4035841268,0.8044505623,-1.080980644,0.3400600593,0.7662559641,1.417374038,0.2706565543,0.3802192042,-0.6769907389,0.2945871819,0.7234479196,-0.9271496291,0.3450589107,0.6181386515,-0.8969705336,0.3092724314,0.4259457981,1.092387531,0.2802896787,0.4825640263,-0.7630343983,0.1969824699,0.3155908056,-0.6162337613,0.3717711037,0.7461653194,-0.990201504,0.2130181172,0.3226680905,0.9177362966,0.8159118419,0.7769368743,-1.131003388,0.2209608555,0.5834484013,-0.850349661
467,0.6695147789,0.3621857898,0.01528909695,0.8308416268,0.4329410366,-0.08855664951,0.02668848898,0.1982763799,-0.5425698031,0.2695691079,0.86795837,-0.9752430631,2.556640366,0.9825673486,-0.4816161337,0.402621041,0.8050834906,-1.08045134,0.339723965,0.7654317922,1.416785026,0.2708495201,0.3808822104,-0.6777344109,0.2943202286,0.7232904509,-0.9270510142,0.344540566,0.6177740773,-0.8970869729,0.3120338864,0.4234941395,1.091390735,0.2787377492,0.4842425769,-0.7631087012,0.1975403052,0.3158489924,-0.6167008418,0.3711034872,0.7457403055,-0.9889800672,0.2116842942,0.3239901545,0.9170087467,0.8171564239,0.7756601009,-1.131062161,0.2216432973,0.5832333986,-0.8498913357
468,0.6695933656,0.3634881498,0.01522588897,0.8310358315,0.4343170964,-0.08885111823,0.02701918606,0.1996118598,-0.54418998,0.269225198,0.8679813664,-0.9748591323,2.557553852,0.9903733661,-0.4764704576,0.401761217,0.8056436807,-1.080094196,0.3394497738,0.7645937534,1.416282579,0.2711065402,0.3814539774,-0.6783953257,0.2940446356,0.7231145516,-0.9269036501,0.3444066392,0.6168776026,-0.8972574981,0.3134001933,0.4220262413,1.090414355,0.2773171031,0.4858356995,-0.7633084472,0.1980455467,0.3161485891,-0.6171940589,0.3694516597,0.7456750508,-0.9882531802,0.2105451525,0.3249815318,0.9162496607,0.8176504881,0.7747348648,-1.131415478,0.2221365016,0.5831189977,-0.8494566468
469,0.6696982286,0.3647796753,0.01508861615,0.83137161,0.4356229475,-0.08921111656,0.02761681801,0.200925529,-0.5459703578,0.2690389427,0.8680410004,-0.9746383309,2.558915132,0.9978652618,-0.4711231341,0.4009278723,0.8061462918,-1.07986136,0.3393085128,0.7636809784,1.415897732,0.271451129,0.3818785767,-0.6789761712,0.2937178736,0.722924209,-0.9266460574,0.3446690095,0.6152501526,-0.8975076761,0.3135288735,0.4213815715,1.089444059,0.2758660199,0.4874068934,-0.763597119,0.198613514,0.3163618002,-0.6177190368,0.3667628077,0.7458538154,-0.9878405147,0.2094051822,0.3257356588,0.9154922099,0.8175312092,0.7740801503,-1.132003203,0.2226274247,0.5829908761,-0.8489756935
470,0.669796658,0.3661076853,0.01485807867,0.8318507868,0.4369190166,-0.08968934659,0.02852362735,0.2023619555,-0.5481898714,0.2689176606,0.8682346419,-0.9745724569,2.560433312,1.005383073,-0.4656460445,0.4000647919,0.8067087369,-1.079744745,0.3393679587,0.7626182097,1.415547799,0.2718945176,0.3822154,-0.6796061811,0.2933263226,0.7227985435,-0.9263305734,0.3452106878,0.6130021255,-0.8979288213,0.3129283701,0.4211722061,1.088365304,0.2742544706,0.4890893158,-0.7640036739,0.1993465764,0.3164570971,-0.6183789152,0.3633118217,0.746162128,-0.9875499018,0.2081082549,0.3263978743,0.9146674629,0.8171814816,0.7736208599,-1.13275822,0.2233256375,0.5828154761,-0.848489137
471,0.6699214248,0.3674801374,0.01444826649,0.8324567625,0.4382297576,-0.09035008367,0.02965744048,0.2039207819,-0.5507899155,0.2688671114,0.8685765587,-0.9746885284,2.562069413,1.012959719,-0.4601906895,0.3992135965,0.8073804792,-1.079797963,0.3395944987,0.7614214058,1.41515138,0.2724180725,0.3825562656,-0.6803575875,0.2928987943,0.722788701,-0.9260545686,0.3459492227,0.6103963703,-0.8985512726,0.3116916368,0.4213642693,1.087129497,0.2725691131,0.4908928015,-0.7645835164,0.2001805524,0.3165446565,-0.6192311716,0.3593017311,0.7466531329,-0.987468739,0.2067699171,0.3269469179,0.9136994462,0.8166613609,0.7734028894,-1.133705301,0.2241442963,0.5826926198,-0.8480926964
472,0.6700678509,0.3688706977,0.01387958323,0.8331386922,0.43953702,-0.09115187474,0.03090818968,0.2055429778,-0.5536096507,0.268883138,0.8689948812,-0.9749450808,2.563766236,1.020540586,-0.454799397,0.3984073699,0.8081170424,-1.079999782,0.3398927338,0.7601578736,1.4147042,0.2729803979,0.3829237946,-0.6812055957,0.2924511576,0.7228622556,-0.9258378919,0.3467870342,0.6076128426,-0.8993199356,0.3098522287,0.4219565807,1.085784251,0.2708771205,0.492753138,-0.7653013956,0.2010262969,0.3166698987,-0.620233869,0.35492424,0.7472920624,-0.9876068179,0.205448621,0.3273856049,0.912611443,0.8160232197,0.7733694451,-1.134783745,0.2249800324,0.582643863,-0.8477977088
473,0.6702311923,0.3702531077,0.01317223308,0.8338456864,0.4408225814,-0.09205339128,0.03216591966,0.2071688949,-0.5564884503,0.2689615697,0.8694177671,-0.9753009057,2.565466448,1.028071657,-0.4495151658,0.3976791391,0.8088740868,-1.080329213,0.3401670835,0.7588949529,1.414202329,0.2735399854,0.3833405975,-0.6821253332,0.2919991696,0.7229870371,-0.9257005108,0.3476262925,0.6048313471,-0.9001789038,0.3074436491,0.4229479245,1.084377231,0.2692456465,0.4946062082,-0.7661225079,0.2017945417,0.3168781421,-0.6213448487,0.3503709513,0.7480445905,-0.9879742841,0.2042027249,0.3277168399,0.9114265611,0.8153194484,0.7734636731,-1.135933021,0.2257293117,0.5826908959,-0.8476153243
474,0.6704066267,0.3716011689,0.01234621618,0.8345268006,0.442068128,-0.09301342194,0.03332078228,0.2087381941,-0.5592659179,0.2690982086,0.8697733825,-0.9757150823,2.567112575,1.035499527,-0.4443816701,0.3970618614,0.8096073958,-1.080765531,0.3403217699,0.75770003,1.413642241,0.2740551989,0.3838292707,-0.6830918358,0.291558455,0.7231311512,-0.9256625334,0.3483689112,0.6022315106,-0.9010713417,0.3044993378,0.42433704,1.08295604,0.2677418102,0.4963879743,-0.7670125277,0.2023958835,0.3172145843,-0.6225217091,0.3458333541,0.7488768165,-0.9885817003,0.2030904764,0.3279436084,0.9101677609,0.8146024453,0.7736286343,-1.137092829,0.2262884186,0.582855554,-0.8475564991
475,0.6705892475,0.3728887258,0.01142133167,0.8351310275,0.4432552423,-0.09399086576,0.03426302317,0.2101898278,-0.5617818954,0.2692888195,0.8699898892,-0.9761469814,2.568646993,1.042771402,-0.4394432526,0.3965884164,0.8102728588,-1.081288277,0.340260811,0.7566405434,1.413020824,0.2744842661,0.3844123941,-0.6840800485,0.2911444966,0.7232629807,-0.9257442183,0.3489165464,0.5999927691,-0.9019394515,0.3010526638,0.4261226225,1.081568117,0.2664326848,0.4980344652,-0.7679376088,0.2027407792,0.3177242921,-0.623721815,0.3415028214,0.7497552326,-0.9894400773,0.202170002,0.3280689667,0.908857886,0.8139246067,0.7738072917,-1.138203132,0.2265534504,0.5831598154,-0.84763201
476,0.6707740634,0.3740896473,0.01041718838,0.8356072933,0.4443653995,-0.09494472551,0.03488296007,0.2114620769,-0.5638764602,0.2695291227,0.8699954391,-0.9765562446,2.570011938,1.049835072,-0.4347449032,0.3962916049,0.8108264528,-1.081877237,0.3398880239,0.7557839802,1.412335357,0.2747852774,0.3851125293,-0.685064843,0.2907726359,0.7233511684,-0.9259659725,0.3491706022,0.5982943707,-0.902724524,0.2971369213,0.4283033317,1.080260634,0.2653852917,0.4994817653,-0.7688643539,0.2027395456,0.3184521995,-0.6249023358,0.3375706179,0.7506466729,-0.9905608743,0.2014993058,0.3280960275,0.9075196967,0.8133383189,0.7739425137,-1.139204164,0.2264203231,0.5836257862,-0.847852492
477,0.6709684171,0.3752636194,0.009344260964,0.8359994338,0.4454165175,-0.09582358931,0.03527415156,0.2125386186,-0.5654827786,0.2698470922,0.8696315055,-0.9769927656,2.57144462,1.056727302,-0.4301298438,0.3960979983,0.8112137361,-1.082557636,0.3391031794,0.7552159665,1.411659098,0.2749970989,0.3857682005,-0.6858990941,0.2903989553,0.7233279333,-0.9262510431,0.3492398176,0.5967321803,-0.9033657892,0.2920769571,0.4313639038,1.079075264,0.2645027879,0.5007414341,-0.7697584531,0.2023842842,0.3193459641,-0.6259968177,0.333504498,0.7515770844,-0.9921048414,0.2009703754,0.328050125,0.9061778313,0.8127334177,0.7741014257,-1.140046527,0.2258553437,0.584218813,-0.8480895353
478,0.6711591351,0.3764372006,0.008187175832,0.8363584405,0.4464033697,-0.09663951279,0.03558034011,0.2134529637,-0.5667330643,0.2702683051,0.8688630681,-0.9775326959,2.573132947,1.06345355,-0.4254257843,0.3959442626,0.8114290068,-1.083368507,0.3378989376,0.7548843439,1.411025946,0.2751697828,0.3862501415,-0.6865376348,0.2899855383,0.723165565,-0.9265443883,0.3492842852,0.5948836226,-0.9038974628,0.2854427594,0.4355252318,1.077980115,0.2636628441,0.5018650844,-0.7706474969,0.2017488249,0.3203158753,-0.6270243876,0.3288261368,0.7525669223,-0.9941528209,0.2004214524,0.3279161644,0.9048096366,0.8120113868,0.7743492447,-1.140765133,0.224948236,0.5848785358,-0.8482741893
479,0.6713406826,0.377563796,0.006934531281,0.836670744,0.4473043109,-0.09744250841,0.03578936678,0.2142308076,-0.5677445073,0.2707864549,0.8678176161,-0.9781627265,2.574953593,1.069976891,-0.4206880537,0.3958790832,0.8115172148,-1.084300224,0.3363683027,0.7546834239,1.410385283,0.2752945899,0.3866459434,-0.6870923814,0.2895620621,0.7229080375,-0.9268861706,0.3492903818,0.5929165687,-0.904389775,0.2776854989,0.4404208753,1.076924998,0.2629070261,0.5028647118,-0.7715762069,0.2008850477,0.321366501,-0.6280530352,0.3238115528,0.753590432,-0.9965853355,0.1998782767,0.3276636412,0.9033840068,0.8112424357,0.7746495309,-1.141424648,0.2237895693,0.5856031704,-0.848491201
480,0.6715224132,0.3786288558,0.005626584552,0.8369339177,0.4481304149,-0.09823635225,0.03589545292,0.2148993333,-0.5685646391,0.2713787585,0.8666168386,-0.9788237928,2.576774128,1.076321419,-0.4159795736,0.3959338464,0.8115171875,-1.085298604,0.3346396652,0.7545738838,1.409733868,0.275362914,0.3870463977,-0.6876154611,0.2891460456,0.7225956179,-0.9272672014,0.3492355409,0.5909972135,-0.9048607053,0.2692921252,0.4457400133,1.075916468,0.2622728383,0.5037525943,-0.7725329012,0.1998477538,0.3225056591,-0.6290878172,0.318722764,0.7546167006,-0.9992355968,0.1994009205,0.3273102577,0.9019328539,0.8104791778,0.7749674268,-1.142053001,0.2224624342,0.5863882807,-0.8487707477
481,0.6717135025,0.3796177518,0.004303715051,0.8371453504,0.4488928294,-0.09902462786,0.03589255463,0.2154859537,-0.5692407103,0.2720223269,0.8653822976,-0.979456219,2.57846188,1.082511571,-0.4113632271,0.3961398117,0.8114676275,-1.086309125,0.3328413506,0.7545164642,1.409068515,0.2753659268,0.3875425228,-0.6881585199,0.2887549071,0.7222685838,-0.9276779365,0.3490970951,0.5892918535,-0.9053274659,0.2607493781,0.4511717398,1.074960257,0.2617975891,0.504540988,-0.7735056176,0.198691541,0.3237412253,-0.6301335817,0.3138216511,0.7556141566,-1.001936601,0.1990493138,0.3268736551,0.9004883815,0.809774111,0.7752681934,-1.142678031,0.2210497874,0.5872295779,-0.8491428326
