T1P1T17_ope_data.tx,T1P1T17_ope_data.ty,T1P1T17_ope_data.tz,T1P1T17_ope_data.rx,T1P1T17_ope_data.ry,T1P1T17_ope_data.rz
-0.1525329915,1.521662864,-2.153085778,6.159675032,-8.799926138,20.16317178
-0.153436176,1.521769106,-2.152574967,6.204233649,-8.840448146,20.19483632
-0.1542956809,1.521861518,-2.152121862,6.243758448,-8.876392354,20.22465885
-0.1551085205,1.521939999,-2.15172967,6.277969771,-8.907504439,20.25252043
-0.1558717094,1.522004442,-2.151401597,6.306587962,-8.93353008,20.2783021
-0.1565822622,1.522054746,-2.151140848,6.329333365,-8.954214955,20.30188491
-0.1572371933,1.522090806,-2.150950629,6.345926323,-8.96930474,20.32314992
-0.1578335173,1.522112518,-2.150834147,6.35608718,-8.978545114,20.34197817
-0.1583682488,1.522119778,-2.150794607,6.359536278,-8.981681755,20.35825072
-0.1588513394,1.522116794,-2.150794714,6.359534515,-8.981190251,20.37278756
-0.1592958042,1.522108004,-2.15079546,6.359522179,-8.979696099,20.38650587
-0.1597032526,1.522093648,-2.150797487,6.359488694,-8.977169836,20.39943244
-0.1600752941,1.522073971,-2.150801433,6.359423488,-8.973582002,20.41159405
-0.160413538,1.522049212,-2.15080794,6.359315985,-8.968903134,20.42301751
-0.1607195938,1.522019615,-2.150817646,6.359155612,-8.963103771,20.43372961
-0.1609950707,1.521985421,-2.150831191,6.358931795,-8.956154451,20.44375712
-0.1612415784,1.521946872,-2.150849217,6.35863396,-8.948025713,20.45312685
-0.1614607261,1.52190421,-2.150872362,6.358251532,-8.938688094,20.46186559
-0.1616541233,1.521857676,-2.150901266,6.357773939,-8.928112135,20.47000012
-0.1618233794,1.521807514,-2.15093657,6.357190604,-8.916268371,20.47755725
-0.1619701037,1.521753965,-2.150978914,6.356490956,-8.903127343,20.48456375
-0.1620959058,1.52169727,-2.151028937,6.355664419,-8.888659589,20.49104643
-0.1622023949,1.521637672,-2.151087279,6.354700419,-8.872835646,20.49703207
-0.1622911806,1.521575413,-2.151154581,6.353588383,-8.855626053,20.50254747
-0.1623638722,1.521510735,-2.151231482,6.352317737,-8.837001349,20.50761941
-0.1624220791,1.521443879,-2.151318622,6.350877906,-8.816932072,20.5122747
-0.1624674108,1.521375087,-2.151416642,6.349258316,-8.79538876,20.51654011
-0.1625014766,1.521304602,-2.15152618,6.347448394,-8.772341952,20.52044244
-0.1625258859,1.521232665,-2.151647878,6.345437566,-8.747762186,20.52400848
-0.1625422482,1.521159519,-2.151782375,6.343215256,-8.72162,20.52726503
-0.1625521729,1.521085404,-2.151930311,6.340770892,-8.693885933,20.53023887
-0.1625572694,1.521010564,-2.152092326,6.338093899,-8.664530524,20.5329568
-0.162559147,1.52093524,-2.15226906,6.335173703,-8.633524309,20.53544561
-0.1625594153,1.520859674,-2.152461152,6.331999731,-8.600837829,20.53773209
-0.1625596835,1.520784109,-2.152669244,6.328561407,-8.566441621,20.53984302
-0.1625615611,1.520708785,-2.152893974,6.324848159,-8.530306224,20.54180521
-0.1625666576,1.520633945,-2.153135983,6.320849412,-8.492402175,20.54364544
-0.1625765823,1.52055983,-2.153395911,6.316554592,-8.452700014,20.54539051
-0.1625929446,1.520486684,-2.153674397,6.311953124,-8.411170279,20.54706721
-0.1626173539,1.520414747,-2.153972082,6.307034436,-8.367783508,20.54870232
-0.1626514197,1.520344262,-2.154289605,6.301787953,-8.322510239,20.55032264
-0.1626967514,1.52027547,-2.154627607,6.296203101,-8.275321011,20.55195496
-0.1627549583,1.520208614,-2.154986728,6.290269305,-8.226186363,20.55362607
-0.1628276499,1.520143936,-2.155367607,6.283975993,-8.175076832,20.55536277
-0.1629164356,1.520081676,-2.155770884,6.277312589,-8.121962957,20.55719184
-0.1630229247,1.520022079,-2.156197199,6.27026852,-8.066815276,20.55914008
-0.1631487268,1.519965384,-2.156647193,6.262833212,-8.009604328,20.56123427
-0.1632954512,1.519911835,-2.157121505,6.25499609,-7.950300651,20.56350122
-0.1634647072,1.519861672,-2.157620775,6.246746581,-7.888874784,20.5659677
-0.1636581044,1.519815139,-2.158145644,6.238074111,-7.825297264,20.56866052
-0.1638772521,1.519772477,-2.15869675,6.228968106,-7.75953863,20.57160646
-0.1641237598,1.519733928,-2.159274735,6.219417991,-7.691569422,20.57483231
-0.1643992368,1.519699734,-2.159880237,6.209413192,-7.621360176,20.57836488
-0.1647052925,1.519670137,-2.160513898,6.198943136,-7.548881431,20.58223093
-0.1650435364,1.519645378,-2.161176356,6.187997249,-7.474103726,20.58645728
-0.1654155779,1.5196257,-2.161868252,6.176564955,-7.396997599,20.59107071
-0.1658230263,1.519611345,-2.162590226,6.164635683,-7.317533588,20.59609801
-0.1662674911,1.519602555,-2.163342918,6.152198856,-7.235682232,20.60156597
-0.1667505818,1.519599571,-2.164126967,6.139243902,-7.15141407,20.60750139
-0.1672842275,1.519599585,-2.165165822,6.123074928,-7.061358393,20.61387118
-0.167877353,1.519599687,-2.166669211,6.101135988,-6.962457332,20.62061071
-0.168527061,1.519599963,-2.168617196,6.073626426,-6.855150685,20.62769942
-0.1692304538,1.519600499,-2.170989839,6.040745587,-6.739878248,20.63511676
-0.1699846342,1.519601384,-2.173767204,6.002692816,-6.617079816,20.64284218
-0.1707867047,1.519602704,-2.176929351,5.959667459,-6.487195186,20.65085511
-0.1716337678,1.519604545,-2.180456343,5.91186886,-6.350664155,20.65913501
-0.172522926,1.519606996,-2.184328242,5.859496365,-6.207926518,20.66766133
-0.173451282,1.519610144,-2.18852511,5.802749317,-6.059422072,20.6764135
-0.1744159383,1.519614074,-2.19302701,5.741827063,-5.905590613,20.68537097
-0.1754139974,1.519618874,-2.197814004,5.676928947,-5.746871937,20.69451319
-0.1764425619,1.519624632,-2.202866153,5.608254313,-5.583705841,20.70381961
-0.1774987344,1.519631434,-2.208163519,5.536002508,-5.416532122,20.71326967
-0.1785796174,1.519639367,-2.213686166,5.460372876,-5.245790574,20.72284282
-0.1796823135,1.519648518,-2.219414155,5.381564761,-5.071920995,20.7325185
-0.1808039252,1.519658975,-2.225327549,5.299777509,-4.895363181,20.74227616
-0.1819415551,1.519670824,-2.231406408,5.215210465,-4.716556928,20.75209525
-0.1830923058,1.519684152,-2.237630797,5.128062974,-4.535942033,20.76195521
-0.1842532797,1.519699047,-2.243980776,5.038534381,-4.353958291,20.77183548
-0.1854215796,1.519715595,-2.250436408,4.94682403,-4.171045499,20.78171552
-0.1865943078,1.519733883,-2.256977755,4.853131266,-3.987643454,20.79157476
-0.187768567,1.519753998,-2.263584879,4.757655435,-3.804191951,20.80139266
-0.1889414597,1.519776028,-2.270237842,4.660595882,-3.621130787,20.81114866
-0.1901100885,1.51980006,-2.276916707,4.562151951,-3.438899759,20.82082221
-0.191271556,1.51982618,-2.283601536,4.462522988,-3.257938661,20.83039275
-0.1924229646,1.519854475,-2.29027239,4.361908337,-3.078687292,20.83983973
-0.1935614171,1.519885033,-2.296909333,4.260507343,-2.901585446,20.84914259
-0.1946840158,1.51991794,-2.303492425,4.158519351,-2.727072921,20.85828079
-0.1957878634,1.519953284,-2.31000173,4.056143707,-2.555589512,20.86723376
-0.1968700624,1.519991151,-2.316417309,3.953579755,-2.387575017,20.87598095
-0.1979277154,1.520031629,-2.322719225,3.85102684,-2.22346923,20.88450181
-0.198957925,1.520074804,-2.328887539,3.748684307,-2.063711949,20.89277578
-0.1999577936,1.520120764,-2.334902314,3.646751501,-1.908742969,20.90078232
-0.200924424,1.520169595,-2.340743612,3.545427766,-1.759002088,20.90850086
-0.2018549185,1.520221385,-2.346391495,3.444912449,-1.614929101,20.91591085
-0.2027463798,1.520276221,-2.351826026,3.345404894,-1.476963804,20.92299174
-0.2035959104,1.520334189,-2.357027266,3.247104446,-1.345545995,20.92972297
-0.2044006129,1.520395377,-2.361975278,3.150210449,-1.221115468,20.936084
-0.2051575898,1.520459872,-2.366650123,3.054922249,-1.104112021,20.94205425
-0.2058639438,1.52052776,-2.371031864,2.961439191,-0.9949754503,20.94761319
-0.2065167773,1.520599129,-2.375100563,2.869960619,-0.8941455511,20.95274026
-0.2071131929,1.520674066,-2.378836283,2.780685879,-0.8020621202,20.9574149
-0.2076502931,1.520752658,-2.382219084,2.693814315,-0.7191649539,20.96161656
-0.2081251806,1.520834991,-2.38522903,2.609545273,-0.6458938485,20.96532469
-0.2085349579,1.520921153,-2.387846183,2.528078098,-0.5826886003,20.96851873
-0.2088767275,1.521011231,-2.390050605,2.449612134,-0.5299890055,20.97117812
-0.209147592,1.521105311,-2.391822357,2.374346726,-0.4882348605,20.97328232
-0.209344654,1.521203482,-2.393141503,2.302481219,-0.4578659615,20.97481076
-0.2094650159,1.521305829,-2.393988104,2.234214959,-0.4393221048,20.9757429
-0.2095057805,1.521412441,-2.394342222,2.16974729,-0.4330430867,20.97605818
-0.2093426023,1.521538335,-2.394441442,2.107020097,-0.4402914319,20.97318823
-0.2088618884,1.521697491,-2.394536694,2.04388833,-0.4616446648,20.96473352
-0.2080768693,1.521888432,-2.394628058,1.980420931,-0.4965150819,20.95092675
-0.2070007757,1.52210968,-2.394715616,1.916686843,-0.5443149795,20.93200061
-0.2056468382,1.52235976,-2.394799449,1.852755008,-0.604456654,20.90818781
-0.2040282876,1.522637195,-2.394879637,1.788694367,-0.6763524016,20.87972103
-0.2021583544,1.522940508,-2.394956262,1.724573863,-0.7594145187,20.84683298
-0.2000502694,1.523268223,-2.395029405,1.660462438,-0.8530553017,20.80975637
-0.1977172632,1.523618864,-2.395099146,1.596429035,-0.9566870469,20.76872388
-0.1951725664,1.523990953,-2.395165567,1.532542595,-1.069722051,20.72396821
-0.1924294097,1.524383015,-2.395228749,1.46887206,-1.191572609,20.67572207
-0.1895010238,1.524793572,-2.395288772,1.405486374,-1.321651019,20.62421815
-0.1864006394,1.525221149,-2.395345718,1.342454478,-1.459369577,20.56968915
-0.183141487,1.525664269,-2.395399667,1.279845314,-1.604140578,20.51236777
-0.1797367974,1.526121455,-2.395450701,1.217727824,-1.75537632,20.4524867
-0.1761998011,1.526591231,-2.395498901,1.156170951,-1.912489098,20.39027865
-0.172543729,1.52707212,-2.395544346,1.095243637,-2.074891209,20.32597632
-0.1687818116,1.527562645,-2.39558712,1.035014824,-2.241994949,20.2598124
-0.1649272795,1.528061331,-2.395627302,0.9755534545,-2.413212615,20.19201959
-0.1609933635,1.528566701,-2.395664973,0.91692847,-2.587956503,20.12283059
-0.1569932943,1.529077277,-2.395700215,0.8592088131,-2.765638909,20.05247809
-0.1529403023,1.529591585,-2.395733108,0.802463426,-2.94567213,19.9811948
-0.1488476184,1.530108146,-2.395763734,0.7467612508,-3.127468462,19.90921342
-0.1447284732,1.530625485,-2.395792173,0.6921712297,-3.310440201,19.83676664
-0.1405960973,1.531142125,-2.395818507,0.638762305,-3.493999644,19.76408716
-0.1364637215,1.53165659,-2.395842816,0.5866034188,-3.677559087,19.69140769
-0.1323445762,1.532167403,-2.395865181,0.5357635132,-3.860530826,19.61896091
-0.1282518923,1.532673087,-2.395885684,0.4863115305,-4.042327158,19.54697952
-0.1241989004,1.533172166,-2.395904405,0.4383164129,-4.222360379,19.47569624
-0.1201988311,1.533663164,-2.395921425,0.3918471026,-4.400042785,19.40534374
-0.1162649151,1.534144603,-2.395936826,0.3469725416,-4.574786673,19.33615474
-0.1124103831,1.534615008,-2.395950688,0.3037616723,-4.746004339,19.26836193
-0.1086484657,1.535072902,-2.395963092,0.2622834368,-4.913108079,19.20219801
-0.1049923935,1.535516809,-2.395974119,0.2226067773,-5.075510191,19.13789567
-0.1014553973,1.535945251,-2.395983851,0.184800636,-5.232622969,19.07568763
-0.09805070769,1.536356753,-2.395992368,0.1489339551,-5.38385871,19.01580656
-0.09479155531,1.536749837,-2.395999751,0.1150756767,-5.528629712,18.95848518
-0.09169117085,1.537123028,-2.396006081,0.083294743,-5.666348269,18.90395618
-0.08876278495,1.537474849,-2.39601144,0.05366009627,-5.796426679,18.85245226
-0.08601962829,1.537803823,-2.396015907,0.02624067866,-5.918277238,18.80420612
-0.08347493151,1.538108473,-2.396019565,0.001105432346,-6.031312241,18.75945045
-0.08114192528,1.538387324,-2.396022494,-0.02167670048,-6.134943987,18.71841796
-0.07903384025,1.538638899,-2.396024775,-0.04203677763,-6.22858477,18.68134134
-0.07716390709,1.538861721,-2.396026489,-0.05990585693,-6.311646887,18.6484533
-0.07554535645,1.539054313,-2.396027718,-0.07521499617,-6.383542634,18.61998652
-0.074191419,1.5392152,-2.396028541,-0.08789525319,-6.443684309,18.59617372
-0.07311532538,1.539342904,-2.39602904,-0.09787768578,-6.491484206,18.57724758
-0.07233030627,1.539435949,-2.396029297,-0.1050933518,-6.526354624,18.5634408
-0.07184959232,1.539492859,-2.396029391,-0.109473309,-6.547707856,18.55498609
-0.0716864142,1.539512158,-2.396029405,-0.1109486152,-6.554956202,18.55211615
-0.07187832035,1.539446251,-2.395869363,-0.1067516564,-6.548528326,18.55737166
-0.07244366553,1.539252093,-2.395396706,-0.09435934749,-6.529592152,18.57285412
-0.07336688975,1.538935028,-2.394622633,-0.07406953953,-6.498668859,18.5981374
-0.07463243308,1.538500399,-2.393558344,-0.04618008364,-6.456279626,18.63279539
-0.07622473553,1.537953551,-2.392215039,-0.01098883093,-6.402945632,18.67640195
-0.07812823717,1.537299826,-2.390603918,0.0312063675,-6.339188055,18.72853097
-0.08032737802,1.53654457,-2.388736181,0.08010766052,-6.265528076,18.78875631
-0.08280659814,1.535693125,-2.386623029,0.135417197,-6.182486873,18.85665187
-0.08555033755,1.534750836,-2.38427566,0.1968371259,-6.090585626,18.93179152
-0.08854303631,1.533723046,-2.381705275,0.2640695961,-5.990345513,19.01374913
-0.09176913445,1.532615099,-2.378923074,0.3368167565,-5.882287713,19.10209858
-0.09521307201,1.531432339,-2.375940257,0.4147807559,-5.766933407,19.19641374
-0.09885928904,1.530180109,-2.372768025,0.4976637432,-5.644803771,19.29626851
-0.1026922256,1.528863754,-2.369417576,0.5851678674,-5.516419987,19.40123675
-0.1066963217,1.527488618,-2.365900111,0.6769952773,-5.382303233,19.51089233
-0.1108560173,1.526060043,-2.36222683,0.7728481219,-5.242974687,19.62480915
-0.1151557526,1.524583374,-2.358408933,0.87242855,-5.09895553,19.74256107
-0.1195799676,1.523063955,-2.35445762,0.9754387104,-4.95076694,19.86372197
-0.1241131023,1.521507129,-2.350384091,1.081580752,-4.798930097,19.98786573
-0.1287395967,1.519918241,-2.346199546,1.190556824,-4.643966178,20.11456623
-0.133443891,1.518302633,-2.341915185,1.302069075,-4.486396365,20.24339734
-0.138210425,1.516665651,-2.337542208,1.415819654,-4.326741835,20.37393294
-0.143023639,1.515012637,-2.333091815,1.53151071,-4.165523767,20.50574691
-0.1478679728,1.513348935,-2.328575205,1.648844392,-4.003263341,20.63841313
-0.1527278667,1.511679889,-2.32400358,1.767522848,-3.840481737,20.77150547
-0.1575877605,1.510010844,-2.319388138,1.887248228,-3.677700132,20.90459781
-0.1624320943,1.508347142,-2.31474008,2.00772268,-3.515439706,21.03726402
-0.1672453083,1.506694128,-2.310070606,2.128648353,-3.354221639,21.16907799
-0.1720118424,1.505057146,-2.305390916,2.249727397,-3.194567109,21.29961359
-0.1767161366,1.503441538,-2.30071221,2.37066196,-3.036997295,21.4284447
-0.181342631,1.50185265,-2.296045687,2.491154191,-2.882033377,21.5551452
-0.1858757657,1.500295824,-2.291402549,2.610906239,-2.730196533,21.67928896
-0.1902999807,1.498776405,-2.286793994,2.729620252,-2.582007943,21.80044987
-0.194599716,1.497299736,-2.282231223,2.84699838,-2.437988786,21.91820178
-0.1987594117,1.495871161,-2.277725435,2.962742772,-2.298660241,22.0321186
-0.2027635077,1.494496024,-2.273287832,3.076555576,-2.164543486,22.14177419
-0.2065964443,1.493179669,-2.268929612,3.188138941,-2.036159702,22.24674242
-0.2102426613,1.49192744,-2.264661976,3.297195017,-1.914030067,22.34659719
-0.2136865989,1.49074468,-2.260496124,3.403425952,-1.79867576,22.44091236
-0.216912697,1.489636733,-2.256443256,3.506533895,-1.690617961,22.52926181
-0.2199053958,1.488608943,-2.252514571,3.606220995,-1.590377848,22.61121942
-0.2226491352,1.487666654,-2.24872127,3.7021894,-1.4984766,22.68635906
-0.2251283553,1.486815209,-2.245074553,3.79414126,-1.415435397,22.75425462
-0.2273274962,1.486059953,-2.241585619,3.881778724,-1.341775418,22.81447997
-0.2292309978,1.485406228,-2.238265669,3.96480394,-1.278017842,22.86660898
-0.2308233003,1.48485938,-2.235125903,4.042919058,-1.224683848,22.91021555
-0.2320888436,1.484424751,-2.232177521,4.115826226,-1.182294615,22.94487353
-0.2330120678,1.484107686,-2.229431722,4.183227593,-1.151371321,22.97015681
-0.233577413,1.483913528,-2.226899707,4.244825308,-1.132435148,22.98563927
-0.2337693191,1.483847621,-2.224592675,4.30032152,-1.126007272,22.99089479
-0.2337114114,1.483888296,-2.222432215,4.351234722,-1.134745163,22.98852994
-0.2335403686,1.484008417,-2.220331989,4.399341977,-1.160500836,22.98156324
-0.2332602119,1.484205134,-2.218291314,4.444733288,-1.202587293,22.97018642
-0.232874962,1.484475592,-2.216309506,4.487498658,-1.260317535,22.95459123
-0.2323886398,1.48481694,-2.21438588,4.527728091,-1.333004563,22.93496942
-0.2318052663,1.485226324,-2.212519753,4.565511588,-1.419961379,22.91151272
-0.2311288623,1.485700893,-2.210710441,4.600939155,-1.520500984,22.88441288
-0.2303634488,1.486237793,-2.208957259,4.634100793,-1.633936379,22.85386165
-0.2295130466,1.486834173,-2.207259523,4.665086506,-1.759580566,22.82005077
-0.2285816767,1.487487179,-2.205616549,4.693986297,-1.896746545,22.78317198
-0.2275733599,1.488193958,-2.204027653,4.720890168,-2.044747319,22.74341703
-0.2264921171,1.488951659,-2.202492151,4.745888125,-2.202895887,22.70097767
-0.2253419693,1.489757429,-2.201009358,4.769070168,-2.370505253,22.65604562
-0.2241269373,1.490608414,-2.199578591,4.790526302,-2.546888416,22.60881265
-0.222851042,1.491501763,-2.198199166,4.810346529,-2.731358379,22.5594705
-0.2215183044,1.492434623,-2.196870397,4.828620854,-2.923228142,22.5082109
-0.2201327453,1.493404141,-2.195591602,4.845439278,-3.121810707,22.45522561
-0.2186983856,1.494407465,-2.194362097,4.860891805,-3.326419075,22.40070636
-0.2172192462,1.495441742,-2.193181196,4.875068438,-3.536366248,22.34484491
-0.2156993481,1.496504119,-2.192048216,4.888059181,-3.750965226,22.28783299
-0.2141427121,1.497591744,-2.190962472,4.899954035,-3.969529011,22.22986234
-0.2125533591,1.498701764,-2.189923282,4.910843006,-4.191370605,22.17112473
-0.21093531,1.499831327,-2.188929959,4.920816095,-4.415803008,22.11181188
-0.2092925857,1.50097758,-2.187981821,4.929963306,-4.642139222,22.05211554
-0.2076292072,1.50213767,-2.187078184,4.938374642,-4.869692248,21.99222746
-0.2059491952,1.503308745,-2.186218362,4.946140106,-5.097775088,21.93233937
-0.2042565708,1.504487953,-2.185401673,4.953349701,-5.325700742,21.87264303
-0.2025553548,1.50567244,-2.184627431,4.96009343,-5.552782212,21.81333018
-0.2008495681,1.506859354,-2.183894953,4.966461297,-5.7783325,21.75459257
-0.1991432316,1.508045843,-2.183203555,4.972543304,-6.001664606,21.69662193
-0.1974403662,1.509229053,-2.182552553,4.978429455,-6.222091533,21.63961001
-0.1957449928,1.510406133,-2.181941261,4.984209753,-6.43892628,21.58374855
-0.1940611323,1.511574229,-2.181368997,4.989974201,-6.65148185,21.5292293
-0.1923928056,1.51273049,-2.180835077,4.995812802,-6.859071244,21.47624401
-0.1907440336,1.513872062,-2.180338815,5.00181556,-7.061007463,21.42498441
-0.1891188371,1.514996092,-2.179879528,5.008072476,-7.256603508,21.37564226
-0.1875212372,1.516099729,-2.179456532,5.014673555,-7.445172381,21.32840929
-0.1859552547,1.51718012,-2.179069143,5.0217088,-7.626027083,21.28347725
-0.1844249104,1.518234412,-2.178716676,5.029268214,-7.798480615,21.24103788
-0.1829342254,1.519259752,-2.178398447,5.037441799,-7.961845978,21.20128293
-0.1814872204,1.520253288,-2.178113773,5.04631956,-8.115436175,21.16440414
-0.1800879164,1.521212167,-2.17786197,5.055991499,-8.258564206,21.13059326
-0.1787403343,1.522133537,-2.177642352,5.066547619,-8.390543072,21.10004203
-0.177448495,1.523014545,-2.177454236,5.078077923,-8.510685774,21.07294219
-0.1762164193,1.523852339,-2.177296938,5.090672415,-8.618305315,21.0494855
-0.1750481282,1.524644065,-2.177169774,5.104421098,-8.712714695,21.02986368
-0.1739476426,1.525386872,-2.177072059,5.119413974,-8.793226916,21.01426849
-0.1729189834,1.526077906,-2.17700311,5.135741048,-8.859154978,21.00289167
-0.1719661714,1.526714315,-2.176962242,5.153492321,-8.909811884,20.99592497
-0.1710932276,1.527293247,-2.176948772,5.172757798,-8.944510634,20.99356013
-0.1702702312,1.52783433,-2.176969361,5.193357557,-8.970475025,20.99356155
-0.1694645613,1.528359238,-2.177030016,5.215011256,-8.995400982,20.99357148
-0.1686761892,1.528868189,-2.177129068,5.237658271,-9.019309698,20.99359846
-0.167905086,1.529361397,-2.177264847,5.261237978,-9.042222364,20.99365098
-0.1671512227,1.529839079,-2.177435683,5.285689752,-9.064160173,20.99373758
-0.1664145706,1.530301452,-2.177639907,5.310952968,-9.085144318,20.99386677
-0.1656951006,1.530748731,-2.177875851,5.336967002,-9.105195991,20.99404707
-0.164992784,1.531181133,-2.178141843,5.363671228,-9.124336385,20.99428699
-0.1643075917,1.531598875,-2.178436216,5.391005023,-9.142586693,20.99459505
-0.1636394951,1.532002171,-2.178757299,5.418907761,-9.159968106,20.99497977
-0.1629884651,1.53239124,-2.179103424,5.447318818,-9.176501818,20.99544968
-0.1623544729,1.532766296,-2.17947292,5.476177568,-9.192209021,20.99601328
-0.1617374895,1.533127556,-2.179864119,5.505423389,-9.207110907,20.99667909
-0.1611374862,1.533475237,-2.18027535,5.534995654,-9.22122867,20.99745564
-0.160554434,1.533809554,-2.180704945,5.564833739,-9.234583501,20.99835144
-0.1599883041,1.534130724,-2.181151234,5.594877019,-9.247196593,20.99937501
-0.1594390675,1.534438964,-2.181612548,5.62506487,-9.259089139,21.00053486
-0.1589066953,1.534734488,-2.182087217,5.655336666,-9.270282332,21.00183952
-0.1583911588,1.535017514,-2.182573572,5.685631784,-9.280797363,21.0032975
-0.1578924289,1.535288257,-2.183069943,5.715889599,-9.290655425,21.00491732
-0.1574104769,1.535546935,-2.183574661,5.746049485,-9.299877711,21.0067075
-0.1569452738,1.535793763,-2.184086057,5.776050819,-9.308485414,21.00867655
-0.1564967907,1.536028957,-2.184602462,5.805832975,-9.316499725,21.010833
-0.1560649988,1.536252734,-2.185122205,5.835335329,-9.323941838,21.01318536
-0.1556498691,1.536465309,-2.185643617,5.864497256,-9.330832945,21.01574214
-0.1552513729,1.5366669,-2.18616503,5.893258131,-9.337194239,21.01851188
-0.1548694811,1.536857723,-2.186684773,5.92155733,-9.343046912,21.02150308
-0.154504165,1.537037993,-2.187201177,5.949334228,-9.348412156,21.02472426
-0.1541553956,1.537207927,-2.187712573,5.976528201,-9.353311164,21.02818395
-0.1538231441,1.537367741,-2.188217291,6.003078623,-9.357765129,21.03189065
-0.1535073815,1.537517651,-2.188713663,6.02892487,-9.361795244,21.03585289
-0.153208079,1.537657874,-2.189200018,6.054006317,-9.3654227,21.04007919
-0.1529252077,1.537788625,-2.189674687,6.07826234,-9.36866869,21.04457806
-0.1526587387,1.537910122,-2.190136,6.101632314,-9.371554408,21.04935802
-0.1524086431,1.53802258,-2.190582289,6.124055614,-9.374101044,21.05442758
-0.152174892,1.538126216,-2.191011884,6.145471615,-9.376329793,21.05979528
-0.1519574567,1.538221245,-2.191423116,6.165819694,-9.378261846,21.06546961
-0.151756308,1.538307884,-2.191814314,6.185039224,-9.379918396,21.07145911
-0.1515714173,1.538386349,-2.192183811,6.203069582,-9.381320636,21.07777229
-0.1514027555,1.538456857,-2.192529935,6.219850143,-9.382489757,21.08441767
-0.1512502939,1.538519624,-2.192851018,6.235320281,-9.383446954,21.09140376
-0.1511140035,1.538574866,-2.193145391,6.249419374,-9.384213417,21.09873909
-0.1509938554,1.538622798,-2.193411384,6.262086794,-9.38481034,21.10643217
-0.1508898208,1.538663638,-2.193647327,6.273261919,-9.385258916,21.11449152
-0.1508018708,1.538697602,-2.193851551,6.282884123,-9.385580336,21.12292565
-0.1507299765,1.538724906,-2.194022388,6.290892782,-9.385795793,21.13174309
-0.1506741089,1.538745766,-2.194158166,6.297227271,-9.385926481,21.14095236
-0.1506342393,1.538760398,-2.194257218,6.301826964,-9.38599359,21.15056196
-0.1506103387,1.538769018,-2.194317873,6.304631239,-9.386018315,21.16058043
-0.1506023783,1.538771844,-2.194338463,6.305579469,-9.386021847,21.17101627
-0.1507587681,1.538665337,-2.1942647,6.304855748,-9.378549019,21.18294128
-0.151219484,1.538351572,-2.194046688,6.30271485,-9.356534472,21.19734677
-0.1519718458,1.537839185,-2.193689342,6.299202172,-9.320584111,21.2141205
-0.1530031732,1.537136812,-2.193197579,6.294363111,-9.27130384,21.23315025
-0.154300786,1.536253089,-2.192576313,6.288243065,-9.209299566,21.2543238
-0.1558520038,1.535196651,-2.191830461,6.280887432,-9.135177191,21.27752892
-0.1576441465,1.533976134,-2.190964937,6.272341608,-9.049542623,21.30265338
-0.1596645338,1.532600174,-2.189984658,6.26265099,-8.953001765,21.32958496
-0.1619004855,1.531077407,-2.188894539,6.251860978,-8.846160523,21.35821143
-0.1643393212,1.529416468,-2.187699495,6.240016966,-8.729624801,21.38842056
-0.1669683607,1.527625993,-2.186404442,6.227164354,-8.604000505,21.42010014
-0.1697749238,1.525714617,-2.185014295,6.213348539,-8.46989354,21.45313793
-0.1727463302,1.523690978,-2.183533971,6.198614916,-8.327909809,21.48742171
-0.1758698997,1.521563709,-2.181968384,6.183008886,-8.17865522,21.52283925
-0.179132952,1.519341447,-2.180322451,6.166575843,-8.022735675,21.55927833
-0.1825228068,1.517032828,-2.178601086,6.149361186,-7.860757081,21.59662672
-0.186026784,1.514646488,-2.176809206,6.131410313,-7.693325342,21.63477219
-0.1896322031,1.512191061,-2.174951726,6.11276862,-7.521046364,21.67360253
-0.1933263841,1.509675185,-2.173033561,6.093481505,-7.344526051,21.71300549
-0.1970966466,1.507107494,-2.171059627,6.073594365,-7.164370308,21.75286887
-0.2009303103,1.504496624,-2.169034839,6.053152598,-6.98118504,21.79308043
-0.2048146951,1.501851212,-2.166964114,6.032201601,-6.795576152,21.83352794
-0.2087371207,1.499179892,-2.164852366,6.010786771,-6.60814955,21.87409918
-0.2126849067,1.496491301,-2.162704511,5.988953506,-6.419511137,21.91468193
-0.216645373,1.493794074,-2.160525466,5.966747203,-6.23026682,21.95516395
-0.2206058393,1.491096847,-2.158320144,5.944213259,-6.041022502,21.99543303
-0.2245536254,1.488408256,-2.156093463,5.921397073,-5.85238409,22.03537694
-0.2284760509,1.485736936,-2.153850336,5.89834404,-5.664957487,22.07488344
-0.2323604357,1.483091524,-2.151595681,5.875099559,-5.479348599,22.11384032
-0.2361940995,1.480480654,-2.149334413,5.851709026,-5.296163331,22.15213535
-0.2399643619,1.477912963,-2.147071446,5.82821784,-5.116007588,22.18965631
-0.2436585429,1.475397087,-2.144811697,5.804671398,-4.939487275,22.22629096
-0.2472639621,1.472941661,-2.142560081,5.781115096,-4.767208297,22.26192708
-0.2507679392,1.47055532,-2.140321514,5.757594333,-4.599776558,22.29645245
-0.254157794,1.468246701,-2.138100911,5.734154506,-4.437797964,22.32975484
-0.2574208463,1.466024439,-2.135903189,5.710841011,-4.281878419,22.36172202
-0.2605444158,1.463897171,-2.133733261,5.687699247,-4.13262383,22.39224177
