frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
444,6.864617797,1.48405467,0.1896736125,6.801077173,1.273609472,0.2354337319,6.542729432,1.238851455,0.2983684926,NaN,NaN,NaN,5.983925836,0.81294629,-0.1809851538,7.182733357,1.548873469,-0.2746136339,7.046326215,1.468996814,0.01123502609,6.867401334,1.351498439,-0.3433912205,6.477266496,1.072998269,0.447055023,6.602283662,1.182549425,-0.296377137,6.916856707,1.339825854,0.9135817575,6.571317748,1.168152628,-0.4207776617,6.428355412,1.089311447,0.05635546134,6.478465697,1.023432138,0.8732552097,6.805925068,1.271696562,0.9443896076,6.94298436,1.368242425,0.805186543,6.5090832,1.173275756,-0.03763534499
445,6.861850027,1.480477152,0.1901672574,6.798277198,1.270023468,0.2359943385,6.539900725,1.235275144,0.2988890055,NaN,NaN,NaN,5.981126127,0.809600891,-0.1801760568,7.179997856,1.545428291,-0.2738479052,7.04327392,1.46524366,0.01193172524,6.864617495,1.347840171,-0.3434470429,6.474294045,1.069386938,0.4476883534,6.59924338,1.178920757,-0.2957247498,6.913998607,1.336287307,0.9141199495,6.568425724,1.164566665,-0.4202323465,6.425271807,1.085718406,0.05695972737,6.475462811,1.020157452,0.8737725574,6.802946857,1.268087708,0.9448095693,6.940042637,1.364714622,0.8056655151,6.505077558,1.169394964,-0.03708129683
446,6.859037692,1.476785013,0.1906865648,6.795418374,1.266328742,0.2365609589,6.537013427,1.231588224,0.2994005897,NaN,NaN,NaN,5.978315056,0.8062188712,-0.1794135509,7.177208881,1.541879038,-0.2730721017,7.040217629,1.461397973,0.0126483088,6.861802727,1.344113053,-0.3433969696,6.471257695,1.065661167,0.4482614293,6.596135703,1.175201909,-0.2950697838,6.911081408,1.33258672,0.9146755515,6.565499127,1.160919082,-0.4196890641,6.422142213,1.082035618,0.05755298129,6.472394256,1.016736411,0.8742755787,6.799880555,1.26430628,0.9452229766,6.937047112,1.361031142,0.8061654822,6.501043579,1.16543013,-0.03652087629
447,6.856192376,1.473020303,0.191211682,6.792513803,1.262569196,0.2371181041,6.534081415,1.227834534,0.2998896532,NaN,NaN,NaN,5.975515944,0.8028298864,-0.1786969785,7.174369591,1.538253125,-0.2723199482,7.037180872,1.457504693,0.01335935736,6.858966442,1.340348639,-0.3432349489,6.468175729,1.061868538,0.4487600153,6.592968091,1.171416486,-0.2944210755,6.908127401,1.328784597,0.9152315837,6.562548777,1.157234417,-0.4191572541,6.418983369,1.07829794,0.05812893021,6.469285307,1.013223991,0.8747591039,6.796745133,1.260410479,0.9456127597,6.934018855,1.357250149,0.8066686296,6.496998758,1.161415409,-0.03596232364
448,6.853325885,1.469224919,0.1917230117,6.789576822,1.258788588,0.237650545,6.531118794,1.224057769,0.3003428694,NaN,NaN,NaN,5.972752321,0.7994634644,-0.178025419,7.171483371,1.534577856,-0.2716249397,7.034187427,1.453608604,0.01403974191,6.856118237,1.336578263,-0.3429546626,6.465066667,1.05805649,0.4491701529,6.589748215,1.167587952,-0.29378719,6.905159119,1.324941278,0.9157713232,6.5595857,1.153537058,-0.4186460876,6.415812229,1.074540073,0.05868156138,6.466161462,1.009674994,0.8752182098,6.793559801,1.256458336,0.9459621147,6.930979172,1.353429636,0.8071574009,6.492960818,1.157384747,-0.03541353588
449,6.850450268,1.465440567,0.1922011722,6.786621002,1.255030482,0.2381432721,6.528139905,1.220301423,0.3007471383,NaN,NaN,NaN,5.970047924,0.7961489555,-0.177397746,7.168553834,1.530880376,-0.2710203851,7.031261326,1.449754294,0.01466457218,6.85326791,1.332833019,-0.3425495777,6.46194927,1.054272258,0.4494781237,6.586483965,1.163739583,-0.2931764627,6.902199355,1.321116897,0.916278274,6.556621137,1.1498512,-0.4181645184,6.412645976,1.070796516,0.05920509875,6.46304845,1.006144004,0.875648189,6.790344021,1.252507658,0.9462544799,6.927949623,1.349627381,0.8076144666,6.488947717,1.15337185,-0.03488211364
450,6.847630451,1.461724547,0.1926433234,6.783710694,1.251353108,0.2385975751,6.525206853,1.216622571,0.3011160113,NaN,NaN,NaN,5.967367956,0.7928382742,-0.1768208721,7.165609805,1.527209366,-0.270534255,7.02839715,1.445971246,0.01522678143,6.850456115,1.329149583,-0.3420306302,6.458894977,1.050565225,0.4497096971,6.583281416,1.159914355,-0.2926377788,6.899311791,1.31738582,0.9167389634,6.553752675,1.146194098,-0.4177646059,6.409526028,1.067131006,0.05970217274,6.459977163,1.002675206,0.8760512948,6.787116111,1.24861929,0.9464775035,6.924951128,1.345901593,0.808022336,6.484964915,1.149408213,-0.03438311199
451,6.844920789,1.458130394,0.1930422623,6.780901907,1.247809227,0.2390122262,6.522374191,1.213071587,0.3014597347,NaN,NaN,NaN,5.964684789,0.7894966373,-0.1762936799,7.16268269,1.523617707,-0.2701824035,7.025581309,1.442286194,0.01572048466,6.847717026,1.32556069,-0.3414348434,6.455964433,1.046980016,0.4498912788,6.580227503,1.156155179,-0.2922102278,6.896549793,1.313818416,0.9171394925,6.551056116,1.142584789,-0.4174870433,6.406488004,1.063599708,0.06017366634,6.45697747,0.9993151019,0.8764283523,6.78390111,1.244855658,0.9466219079,6.922004938,1.34231016,0.8083637266,6.481017972,1.145524798,-0.03393054819
452,6.842265681,1.454600427,0.1933069018,6.778137168,1.244337805,0.2392818302,6.519584571,1.209586951,0.3016668772,NaN,NaN,NaN,5.961966443,0.7861414575,-0.1759452034,7.159736119,1.520081225,-0.2700345982,7.022775651,1.438657942,0.01605821125,6.845002031,1.322050079,-0.3408729834,6.453093063,1.043449129,0.4498995991,6.577247114,1.152446781,-0.291985702,6.893855233,1.310302553,0.9173841569,6.54845696,1.139024826,-0.4174237256,6.403478796,1.060157807,0.06050163062,6.453999472,0.99597228,0.8766573849,6.780660719,1.241111038,0.9465889851,6.91906992,1.338754016,0.8085461841,6.477067051,1.141693566,-0.03363095805
453,6.839612767,1.451057878,0.1934092777,6.775361499,1.240859392,0.2393660748,6.516782546,1.206089924,0.3016892364,NaN,NaN,NaN,5.95918637,0.7827680955,-0.1758409836,7.156741106,1.516550624,-0.2700954561,7.019946777,1.435023762,0.01621737197,6.84227022,1.318575937,-0.3403910482,6.450216627,1.0398898,0.4496759917,6.574272108,1.14874951,-0.2919917215,6.891166648,1.306715589,0.9174425085,6.545888772,1.135489955,-0.4176022114,6.400449056,1.056740567,0.0606321355,6.450989816,0.9925450927,0.8766816319,6.777352936,1.237269829,0.9463450584,6.916102612,1.335122256,0.8085423936,6.473077012,1.137865374,-0.03352730402
454,6.836963454,1.447509901,0.1934186118,6.772580059,1.237381451,0.2393442618,6.51397433,1.202587832,0.3016040775,NaN,NaN,NaN,5.956387547,0.7793924942,-0.1758721247,7.153716551,1.513021355,-0.2702819298,7.01711397,1.431391529,0.01627267064,6.839533564,1.315124864,-0.3399240136,6.447338556,1.036318909,0.449305095,6.57129244,1.145049712,-0.2921248476,6.888486752,1.303095601,0.9173957572,6.543342518,1.131968052,-0.4179174189,6.397413228,1.053340954,0.0606533048,6.447967893,0.9890759191,0.8765925193,6.774002154,1.233376992,0.9459762643,6.913121977,1.331454081,0.8084335265,6.469073374,1.134041079,-0.03352965304
455,6.834319275,1.443963533,0.1934042909,6.769798127,1.233911317,0.239295852,6.511166257,1.199087867,0.3014888379,NaN,NaN,NaN,5.953613069,0.7760304333,-0.1759295434,7.150681468,1.509488695,-0.2705108285,7.014296643,1.427768986,0.01629898527,6.836804135,1.311683383,-0.3394067049,6.444462416,1.03275316,0.4488717353,6.568298176,1.141333588,-0.2922814526,6.885818415,1.299480535,0.9173252926,6.540809269,1.128446834,-0.4182640947,6.39438586,1.049951793,0.06065342242,6.444953243,0.9856069786,0.876481646,6.770632938,1.229477274,0.9455689629,6.910147135,1.327788527,0.8083009389,6.46508178,1.130221355,-0.03354785724
456,6.831681901,1.440425695,0.1934358318,6.767021121,1.230456187,0.2393004273,6.5083648,1.195597072,0.301421093,NaN,NaN,NaN,5.950906168,0.7726975045,-0.1759040036,7.147654998,1.505947732,-0.2706988592,7.011514346,1.424163738,0.01637132893,6.834094116,1.308237968,-0.338773845,6.441591923,1.029209059,0.4484608967,6.5652795,1.137587181,-0.2923577539,6.883164674,1.295908202,0.917312662,6.538280216,1.12491384,-0.4185368544,6.391381618,1.046565761,0.06072088906,6.441965576,0.9821803177,0.8764407659,6.76727004,1.225615188,0.9452097216,6.907197379,1.32416446,0.8082261498,6.461128012,1.126406679,-0.03349159203
457,6.829053137,1.436903196,0.1935829216,6.764254586,1.227023136,0.2394377281,6.505576562,1.192122352,0.3014785941,NaN,NaN,NaN,5.948310201,0.7694091416,-0.175686088,7.144656408,1.502393368,-0.270762578,7.008786766,1.420583266,0.01656488709,6.831415797,1.304775084,-0.3379600091,6.438730938,1.02570291,0.4481577532,6.562226714,1.133796395,-0.2922497611,6.880528729,1.292416294,0.9174395966,6.535746661,1.12135645,-0.4186301358,6.388415277,1.043175405,0.0609442621,6.439024759,0.978837832,0.8765618126,6.763938396,1.221835019,0.9449853429,6.904292168,1.320620593,0.8082908679,6.457237981,1.122597359,-0.03327031627
458,6.826412119,1.433450558,0.1937407523,6.761481992,1.223664194,0.2396011715,6.502787058,1.188711929,0.3015547134,NaN,NaN,NaN,5.945839757,0.7662516222,-0.1753678871,7.141675003,1.498896339,-0.2707939979,7.006108113,1.417093456,0.01677652357,6.828750359,1.301361471,-0.3370824029,6.435864446,1.022283377,0.4478539748,6.559099668,1.130024709,-0.2920422927,6.877902393,1.289045976,0.9176036901,6.53316746,1.117847353,-0.4186275667,6.385476657,1.039829377,0.06122043984,6.436138491,0.9756276569,0.8767403327,6.760651966,1.21818284,0.9447960456,6.901437877,1.317205732,0.8083940207,6.453411228,1.118855477,-0.0329813288
459,6.823722035,1.430093753,0.1937704728,6.758668994,1.220402081,0.2396440837,6.499963615,1.185385194,0.3015014937,NaN,NaN,NaN,5.943488013,0.7633008719,-0.1750954587,7.138685138,1.495509407,-0.2709170114,7.003456678,1.413735138,0.01686873972,6.826062417,1.298050435,-0.3362960616,6.432957642,1.018966708,0.4473950772,6.555840084,1.126323291,-0.291863151,6.875259604,1.28578868,0.9176644242,6.530483335,1.114450812,-0.4186561466,6.382536328,1.036555378,0.06140063355,6.433293902,0.9725531871,0.8768244062,6.757406191,1.214655239,0.9445018018,6.898623355,1.313921875,0.8083972505,6.449628829,1.115224264,-0.03276530137
460,6.820960771,1.426796741,0.1936908623,6.755794405,1.21719988,0.2395862116,6.497085559,1.182105769,0.3013348493,NaN,NaN,NaN,5.941266227,0.7605567719,-0.1748402073,7.135683658,1.492200447,-0.2710958506,7.000828273,1.410478175,0.01686532585,6.82333938,1.294808357,-0.3355921565,6.429984716,1.015720499,0.4467971606,6.552411068,1.122659576,-0.2916726204,6.872576767,1.282607488,0.9176465058,6.527658394,1.111141544,-0.4186751955,6.379580168,1.033314518,0.06150501507,6.430480031,0.9695891789,0.8768348924,6.75419825,1.211222191,0.9441292076,6.895841791,1.310737476,0.8083264783,6.445889001,1.111675711,-0.0325965859
461,6.818106102,1.423523543,0.1935206544,6.752836935,1.214020737,0.2394472542,6.494132108,1.178837339,0.3010706458,NaN,NaN,NaN,5.939185566,0.7580192606,-0.1745736129,7.132667304,1.488937398,-0.2712948066,6.998218596,1.407292489,0.01679001431,6.820568537,1.29160167,-0.3349619088,6.426919759,1.012512413,0.4460762736,6.548775628,1.119001081,-0.2914310335,6.86983018,1.279465543,0.9175745941,6.524656648,1.107894344,-0.4186440772,6.376593954,1.030067968,0.06155370359,6.427685815,0.9667104554,0.8767925878,6.751025219,1.207853743,0.9437047886,6.893086269,1.307621053,0.8082075636,6.442189851,1.108181892,-0.03244961555
462,6.81513571,1.420238234,0.1932785319,6.749775199,1.210827854,0.2392468575,6.49108239,1.175543644,0.3007246957,NaN,NaN,NaN,5.937257126,0.7556883252,-0.1742672323,7.129632735,1.485688267,-0.2714782343,6.995623257,1.404148051,0.01666647652,6.81773707,1.288396857,-0.3343965943,6.423736776,1.009310171,0.4452484089,6.544896673,1.115315405,-0.2910987788,6.866996051,1.276326052,0.9174732968,6.521442029,1.104684079,-0.4185222067,6.373563367,1.026776965,0.06156676258,6.424900111,0.9638919005,0.8767182242,6.747884089,1.20452001,0.9432549971,6.890349785,1.304541186,0.8080663031,6.438529391,1.104714961,-0.0322989073
463,6.812428914,1.417045169,0.1930939026,6.746993554,1.207699196,0.2391054342,6.488343848,1.172263317,0.3004792884,NaN,NaN,NaN,5.935948807,0.7530126093,-0.1740120962,7.126651386,1.482467461,-0.2716554461,6.993181939,1.401079816,0.01650448209,6.81508355,1.285292565,-0.3338091648,6.420750424,1.006120659,0.4446150961,6.541285154,1.111509919,-0.2907585719,6.86416527,1.273181773,0.9174675137,6.51853568,1.101399103,-0.418432865,6.371011929,1.023386488,0.0616474739,6.422233267,0.961050645,0.8768674692,6.744773274,1.201202516,0.9428716806,6.887697778,1.301497581,0.807996175,6.435358374,1.101157731,-0.0321785639
464,6.810284815,1.414019525,0.1930762546,6.744792588,1.204690539,0.2391238485,6.48623281,1.169024003,0.3004832932,NaN,NaN,NaN,5.935595318,0.7495517535,-0.1738780516,7.123777067,1.479277918,-0.2718356781,6.990998052,1.398103912,0.01632127688,6.812793239,1.282357937,-0.3331152922,6.418209102,1.002945044,0.4444100487,6.538353311,1.107512562,-0.2904824809,6.861419786,1.270025474,0.9176568062,6.516356703,1.097944713,-0.4184780188,6.369335554,1.019856252,0.06187966705,6.419765198,0.9581151983,0.8774369416,6.741684002,1.197878998,0.9426280531,6.885176578,1.298482013,0.808072984,6.433009774,1.097412627,-0.03210785524
465,6.808560619,1.411081716,0.1932143336,6.743025129,1.20173192,0.2392923628,6.484591585,1.165773077,0.3007023324,NaN,NaN,NaN,5.93600793,0.7454723374,-0.173804956,7.120979882,1.476070534,-0.271983269,6.989012665,1.395162155,0.01615166709,6.810773199,1.279515289,-0.3323104017,6.415987293,0.9997425811,0.4445474578,6.535915864,1.103321961,-0.2902150051,6.85872226,1.266820453,0.9180276858,6.514715873,1.094321346,-0.4185851769,6.368328373,1.016169719,0.06225417484,6.417438985,0.9550775902,0.8783587048,6.738602365,1.194513981,0.9425225049,6.882750384,1.29545124,0.8082959247,6.431304813,1.093481369,-0.03203913804
466,6.807113425,1.408152234,0.193496878,6.741543897,1.198753453,0.2396012306,6.483262372,1.16245799,0.3011020188,NaN,NaN,NaN,5.936997906,0.7409410062,-0.1737326884,7.118229843,1.472796268,-0.2720626182,6.987166764,1.392196419,0.01603042312,6.808930376,1.276686995,-0.3313899425,6.41395937,0.9964725833,0.4449414823,6.533787439,1.098936878,-0.2899006801,6.856035251,1.263530062,0.9185666016,6.513423897,1.090529561,-0.4186818673,6.367784418,1.012310439,0.06276183533,6.415197602,0.9519298847,0.8795647641,6.735514359,1.19107204,0.9425533509,6.880383304,1.292362069,0.8086641377,6.430064631,1.089365783,-0.03192478803
467,6.805800209,1.405151637,0.1939126267,6.740201494,1.195685327,0.2400407028,6.482087243,1.159026256,0.3016479614,NaN,NaN,NaN,5.938376491,0.7361244585,-0.1736011539,7.115496862,1.469406138,-0.2720381845,6.98540124,1.389148631,0.01599228443,6.807171589,1.273795489,-0.3303493815,6.411999578,0.9930944131,0.4455062491,6.531782556,1.094356205,-0.2894840801,6.8533212,1.260117697,0.9192599388,6.5122914,1.086570038,-0.4186956373,6.3674976,1.008262037,0.06339349687,6.412983897,0.9486641702,0.8809870651,6.732405875,1.1875178,0.9427188302,6.878039332,1.289171346,0.8091767104,6.429110272,1.085067792,-0.0317171945
468,6.804477806,1.402000563,0.1944503126,6.738850383,1.192457811,0.2406010204,6.480908131,1.15542546,0.3023057562,NaN,NaN,NaN,5.939954908,0.7311894539,-0.1733503022,7.112750731,1.465851231,-0.2718744875,6.983656869,1.385960776,0.01607195899,6.805403511,1.270763267,-0.3291842061,6.409982029,0.9895674855,0.4461558446,6.529715603,1.089578983,-0.2889098357,6.850542416,1.256546809,0.9200940137,6.511128905,1.082443599,-0.4185540708,6.367261693,1.004008226,0.06414000517,6.410740592,0.9452725584,0.8825574884,6.729262679,1.183815938,0.9430171046,6.875682338,1.285835964,0.8098326762,6.428262664,1.080589424,-0.03136877
469,6.803002886,1.398619752,0.195098643,6.737342865,1.189001281,0.2412723943,6.479566811,1.15160329,0.3030409632,NaN,NaN,NaN,5.941544362,0.7263028394,-0.1729201573,7.109961086,1.462082704,-0.2715361107,6.981874284,1.382574909,0.01630411766,6.80353264,1.267512904,-0.3278899356,6.407780694,0.9858512893,0.4468042929,6.527400814,1.084604443,-0.2881226675,6.847661054,1.252780905,0.9210550671,6.509746805,1.078151246,-0.4181848201,6.366870323,0.9995328361,0.06499217255,6.408410268,0.9417471913,0.8842078391,6.726070397,1.179931182,0.9434462572,6.873276043,1.282312865,0.8106310102,6.427342596,1.075932842,-0.03083197493
470,6.801251097,1.395054525,0.1957534234,6.735554725,1.185370019,0.2419552055,6.477930252,1.147627333,0.3037337242,NaN,NaN,NaN,5.94298168,0.7217371414,-0.1723236031,7.107108027,1.458177086,-0.271085958,6.980010552,1.379059041,0.0166278913,6.801478573,1.264086383,-0.3265536844,6.405300014,0.9820253323,0.4472829328,6.524669524,1.07954683,-0.2871528217,6.844672313,1.248915994,0.9220371175,6.507970669,1.073807394,-0.4176007158,6.366141328,0.994935308,0.06585864646,6.405973673,0.9382045231,0.8857876375,6.722849379,1.175958798,0.9439147819,6.870814934,1.278690848,0.8114777895,6.426192191,1.071215937,-0.03014312485
471,6.799098874,1.391357086,0.1963005306,6.73336308,1.181624968,0.2425396684,6.475867005,1.143571192,0.3042544819,NaN,NaN,NaN,5.944105376,0.7177708681,-0.1715831017,7.104171344,1.454219111,-0.2705973035,6.978023172,1.375488677,0.01697210338,6.799160883,1.260533472,-0.3252726947,6.402446683,0.9781746054,0.4474132941,6.521353624,1.074527616,-0.2860404194,6.841574099,1.245053574,0.9229239705,6.505626308,1.069533936,-0.416824505,6.36489401,0.9903214072,0.06663828645,6.403414886,0.9347656734,0.8871365063,6.719622858,1.171999192,0.944321113,6.868295877,1.275064479,0.8122688541,6.424654665,1.066563198,-0.02934828642
472,6.796403846,1.387458679,0.1967137199,6.730622026,1.177706692,0.243000673,6.47322104,1.139391751,0.3045541547,NaN,NaN,NaN,5.944729281,0.7145800836,-0.1706533201,7.101120022,1.450172351,-0.2700503646,6.975853235,1.371817232,0.01735591047,6.796485801,1.256788552,-0.3240577263,6.399097921,0.9742669242,0.4470945742,6.517268017,1.06955722,-0.2847451915,6.838332461,1.241165453,0.9236864485,6.502524318,1.065343445,-0.4157988889,6.362924027,0.9856847025,0.06730709065,6.400681384,0.9314297924,0.8881712868,6.716380622,1.168024858,0.9446481496,6.865685994,1.271399416,0.8129877493,6.422552304,1.061986967,-0.02841469637
473,6.793023547,1.383290678,0.1969667109,6.727185573,1.173555884,0.2433130627,6.46983626,1.135046013,0.3045835923,NaN,NaN,NaN,5.944667358,0.7123410651,-0.1694891998,7.097922968,1.446000439,-0.2694253971,6.973441748,1.367998206,0.01779844152,6.79335946,1.252786089,-0.3229195607,6.395130913,0.9702701482,0.4462258975,6.512227553,1.064646305,-0.2832270198,6.834913391,1.237223451,0.9242953243,6.498475255,1.061248751,-0.4144667076,6.360026998,0.9810189451,0.06784093744,6.397720634,0.9281960024,0.8888087447,6.713112403,1.164008305,0.9448787456,6.86295234,1.267661336,0.8136179835,6.41970735,1.0574998,-0.02730972421
474,6.788815412,1.378784601,0.1970331718,6.722907644,1.169113391,0.2434516194,6.465556508,1.130491119,0.3042935592,NaN,NaN,NaN,5.943733721,0.711230319,-0.1680459642,7.094549006,1.44166708,-0.2687026989,6.970729629,1.363985192,0.01831879247,6.789687887,1.248460642,-0.3218690116,6.390422824,0.9661522007,0.4447063026,6.506047027,1.059805799,-0.2814459569,6.831282829,1.233199412,0.9247213175,6.493289622,1.057262968,-0.4127709593,6.3559985,0.9763180934,0.06821556454,6.394480103,0.9250634052,0.8889655687,6.709807876,1.159922049,0.9449957097,6.860061908,1.263815945,0.8141430271,6.415942007,1.053114483,-0.02600088823
475,6.783636774,1.373872141,0.1968866969,6.717642064,1.164320237,0.24339104,6.460225564,1.125684383,0.3036347121,NaN,NaN,NaN,5.941742663,0.7114246025,-0.1662791168,7.090966868,1.437136049,-0.2678626159,6.967657696,1.359731883,0.01893601719,6.785376996,1.243746885,-0.3209169419,6.384850807,0.9618811039,0.4424347259,6.498541181,1.05504692,-0.2793622495,6.827406661,1.229065212,0.9249350903,6.48677787,1.053399517,-0.4106548225,6.350634078,0.9715763491,0.0684065431,6.390907277,0.9220311005,0.8885583672,6.706456662,1.155738625,0.9449818052,6.856981627,1.259828983,0.8145463075,6.411078431,1.04884406,-0.02445587416
476,6.781245384,1.368197714,0.1967218128,6.715139336,1.158243809,0.2432415837,6.457255018,1.119785808,0.3025837898,NaN,NaN,NaN,5.942718186,0.7124880336,-0.1640291943,7.087993083,1.432774591,-0.2669803311,6.965434497,1.355612683,0.01973155739,6.782076846,1.238829349,-0.3204983151,6.379882436,0.9572605389,0.4394314589,6.493408804,1.049525176,-0.2768374138,6.823945857,1.224988124,0.9257882642,6.481620374,1.049133281,-0.40769069,6.34681728,0.9662124032,0.06841716741,6.388771786,0.91841853,0.8886181972,6.70377365,1.151589167,0.945643691,6.854262442,1.255899281,0.8154447749,6.409573762,1.043625076,-0.02288109785
