C1P1T09_pec_data.tx,C1P1T09_pec_data.ty,C1P1T09_pec_data.tz,C1P1T09_pec_data.rx,C1P1T09_pec_data.ry,C1P1T09_pec_data.rz
-0.5871061315,-1.529159512,2.002706747,-6.696171604,43.41076774,12.78951024
-0.5855319177,-1.528888358,2.003718702,-6.718539623,43.41846778,12.80683599
-0.5840812857,-1.528709915,2.004620889,-6.737383481,43.42440753,12.8260006
-0.582758875,-1.528608418,2.005375241,-6.752765882,43.42923889,12.84622868
-0.5815693721,-1.528568074,2.005943878,-6.764751689,43.433613,12.86674257
-0.5804861704,-1.528591057,2.006191259,-6.7718217,43.4376123,12.88863947
-0.5794718067,-1.528646564,2.006105115,-6.774669358,43.44163336,12.91165573
-0.578575992,-1.528736561,2.005820047,-6.774759368,43.44426681,12.93511549
-0.577830476,-1.528870324,2.005471107,-6.773243109,43.4443509,12.9587926
-0.5771970597,-1.528994111,2.005206718,-6.773033971,43.44338136,12.98054066
-0.5766377669,-1.529054747,2.00517571,-6.777042779,43.4428566,12.99821415
-0.5761148312,-1.528999524,2.005527296,-6.788178547,43.44427667,13.00966772
-0.5756348156,-1.528874595,2.006038032,-6.802630374,43.44787296,13.01690372
-0.5752695621,-1.528758533,2.006440068,-6.815678234,43.45164954,13.02267753
-0.5750515983,-1.528647709,2.00681004,-6.828617977,43.45428538,13.02641095
-0.5749354141,-1.528520682,2.007220147,-6.842767272,43.4563285,13.02779006
-0.5748755818,-1.528356182,2.007742572,-6.859442873,43.45832737,13.02650057
-0.5748267545,-1.528133096,2.00844948,-6.87996087,43.46083054,13.02222768
-0.5748018591,-1.52785196,2.009369676,-6.904427474,43.46403377,13.01460208
-0.5748315195,-1.527532272,2.010460546,-6.93165179,43.467896,13.00392155
-0.5748969737,-1.527181411,2.011687045,-6.961004652,43.47261081,12.99087061
-0.5749794309,-1.526806701,2.013014051,-6.991857648,43.47837253,12.97613289
-0.5750600726,-1.526415434,2.014406372,-7.023583013,43.48537637,12.96039128
-0.5751200536,-1.526014881,2.015828742,-7.05555349,43.49381845,12.94432803
-0.5751690484,-1.525607567,2.017285046,-7.088999783,43.50446268,12.92655503
-0.5752284604,-1.525196412,2.018767443,-7.124499785,43.51735499,12.90626409
-0.5752969813,-1.524789162,2.020222901,-7.160445881,43.53161608,12.88500962
-0.5753732511,-1.524393385,2.021598214,-7.195228157,43.54636796,12.86435013
-0.5754558608,-1.524016448,2.02284,-7.227234305,43.5607338,12.8458485
-0.5755433544,-1.523665503,2.023894708,-7.25485003,43.57383742,12.83107149
-0.5756337889,-1.523289191,2.025018092,-7.282766793,43.58720337,12.8162101
-0.5757355219,-1.522846961,2.02641703,-7.315314335,43.6023687,12.79744828
-0.5758624247,-1.522361717,2.027964495,-7.350333977,43.61847603,12.77634744
-0.5760282345,-1.521856056,2.029533425,-7.385665318,43.63466832,12.75447398
-0.57624655,-1.521352289,2.030996757,-7.419145918,43.65008917,12.73339997
-0.5765308407,-1.520872433,2.032227434,-7.448611573,43.66388254,12.71470267
-0.5767946706,-1.520459688,2.033109389,-7.472580217,43.67756985,12.70033984
-0.5771281081,-1.520060812,2.033704924,-7.492400863,43.69186508,12.68799133
-0.577652886,-1.519605073,2.034162329,-7.510276051,43.70573343,12.6746047
-0.5782705245,-1.519130407,2.034502596,-7.526345223,43.7194653,12.66129254
-0.5788825399,-1.518674814,2.034746473,-7.540748395,43.73335065,12.64916738
-0.5793904627,-1.518276393,2.034914456,-7.553626135,43.74767901,12.63934165
-0.5796958339,-1.517973328,2.035026774,-7.565119394,43.76273966,12.63292771
-0.5799039837,-1.517798072,2.034953975,-7.572346147,43.77725783,12.63080364
-0.5801926485,-1.51774319,2.034589341,-7.572956303,43.78955213,12.63260587
-0.5805719959,-1.517787098,2.033987021,-7.567890111,43.79930138,12.63758199
-0.5810522211,-1.517908308,2.033201223,-7.55808919,43.80618453,12.64497691
-0.5816069505,-1.518051181,2.032257638,-7.543957824,43.81075072,12.65402673
-0.5821907998,-1.518173027,2.03120147,-7.526695662,43.81412587,12.66399686
-0.5827854751,-1.518272225,2.030116146,-7.508436012,43.81685684,12.67417551
-0.5833726884,-1.518347591,2.029084968,-7.491309213,43.81949342,12.68385289
-0.5839341505,-1.518398354,2.02819112,-7.477442634,43.82258813,12.69232141
-0.5844515627,-1.51842411,2.027517667,-7.468960942,43.82669611,12.69887553
-0.5849896859,-1.518354647,2.027046747,-7.463903445,43.82894469,12.70321501
-0.5855842012,-1.518123841,2.026771813,-7.460959675,43.82768272,12.70481234
-0.5861879099,-1.517808828,2.026652125,-7.460039,43.82469983,12.70495312
-0.5867618916,-1.517499419,2.026605906,-7.460307034,43.82169612,12.70529878
-0.5872566277,-1.517220949,2.026671428,-7.46374284,43.82092971,12.70537205
-0.5876225804,-1.516998924,2.026886915,-7.472324502,43.82466132,12.70469679
-0.5879133495,-1.516795984,2.027223757,-7.485772922,43.83110816,12.70291001
-0.5882122147,-1.516561399,2.027622869,-7.502217876,43.83716488,12.70000087
-0.5885141462,-1.516300809,2.028076693,-7.521250767,43.84311042,12.6960209
-0.588814113,-1.516019866,2.028577708,-7.542463694,43.84922366,12.69102102
-0.5891070829,-1.515724245,2.029118423,-7.565449535,43.85578336,12.6850514
-0.5893880231,-1.51541964,2.029691379,-7.589802005,43.86306822,12.67816136
-0.5896519005,-1.515111773,2.030289147,-7.615115668,43.87135686,12.6703993
-0.5898936825,-1.514806391,2.030904327,-7.640985927,43.88092785,12.66181271
-0.5900624667,-1.514495378,2.031644461,-7.668254299,43.89260259,12.65225713
-0.5901157343,-1.514178734,2.032593558,-7.697396245,43.90698856,12.64183989
-0.5900610344,-1.513874347,2.033708916,-7.72745916,43.92404317,12.6309849
-0.5898862493,-1.513579518,2.034997231,-7.761579465,43.94486663,12.6192524
-0.5896072104,-1.513282814,2.036443397,-7.801623251,43.96951118,12.60621525
-0.5892734469,-1.512988889,2.037972153,-7.844732375,43.99635987,12.59231712
-0.5889345544,-1.512702266,2.039508506,-7.88804775,44.02379221,12.57800476
-0.5886401993,-1.512427348,2.040977758,-7.928708938,44.05018407,12.56372883
-0.588440123,-1.512168419,2.042305489,-7.963854127,44.07390799,12.54994363
-0.5882847374,-1.511940897,2.04348151,-7.995865022,44.09699907,12.5367686
-0.5881266792,-1.511760569,2.044512757,-8.027894192,44.1216166,12.5241365
-0.5880191124,-1.511632097,2.045350771,-8.058234156,44.14631588,12.51222611
-0.5879502964,-1.511526131,2.046067293,-8.086682861,44.17114385,12.5003547
-0.5879077243,-1.511414864,2.046752721,-8.113277045,44.19596788,12.48784895
-0.5879434573,-1.51130504,2.047386798,-8.136665945,44.2190706,12.47490538
-0.5880719045,-1.511228787,2.047895426,-8.153874691,44.23863562,12.464135
-0.5882730362,-1.511211029,2.0482423,-8.164495802,44.25462171,12.45694298
-0.5885472624,-1.511247721,2.048463901,-8.171030778,44.26797367,12.45171583
-0.5888949599,-1.511334912,2.048596701,-8.175982607,44.27963733,12.4468385
-0.5891910238,-1.511504254,2.048575014,-8.180144881,44.29190124,12.44244912
-0.5893503768,-1.511752086,2.048408603,-8.185480323,44.30723226,12.43739621
-0.5895209315,-1.512068667,2.048091873,-8.187945423,44.32088474,12.43322014
-0.589827173,-1.512439984,2.047627111,-8.183876638,44.32904362,12.4315423
-0.5902941933,-1.512803238,2.047176021,-8.178102747,44.33432264,12.42893346
-0.5909469384,-1.513095941,2.046900563,-8.175451713,44.33933869,12.42196739
-0.5917037302,-1.513311875,2.046751178,-8.177748889,44.34700576,12.40993758
-0.5924296661,-1.513475548,2.046626947,-8.18591605,44.36045938,12.39324748
-0.593220235,-1.513625683,2.046478757,-8.196562104,44.37526659,12.37334824
-0.5941665812,-1.51380096,2.046236501,-8.205109662,44.386586,12.35257543
-0.5952071539,-1.513985524,2.045953803,-8.213254129,44.39675797,12.33049234
-0.5962803737,-1.514163785,2.045684334,-8.222692819,44.40812417,12.30665991
-0.5973246344,-1.514320434,2.045481819,-8.235125343,44.42302748,12.28063622
-0.598278317,-1.514440535,2.045399966,-8.252254385,44.44381193,12.25197452
-0.5992612441,-1.514594946,2.045407308,-8.270888824,44.46596611,12.22130739
-0.6003820036,-1.514836999,2.045472329,-8.288285152,44.48521322,12.18929107
-0.6015621172,-1.515126185,2.045648497,-8.306823087,44.50425144,12.15550397
-0.6027230877,-1.515422422,2.045989225,-8.32888656,44.52578015,12.11951747
-0.6037733731,-1.515676036,2.046542084,-8.357413765,44.55257864,12.08013178
-0.6046312126,-1.515835153,2.047324247,-8.394874929,44.58733716,12.03640289
-0.6053907295,-1.515941192,2.04829773,-8.438912174,44.62775794,11.98849363
-0.6061818952,-1.516059568,2.049403974,-8.485920735,44.66999801,11.93697378
-0.6069946927,-1.5161837,2.05061955,-8.535719962,44.7143083,11.88239305
-0.607819126,-1.516307131,2.051920907,-8.588128499,44.76094118,11.82530061
-0.60864522,-1.516423549,2.053284353,-8.642964088,44.81015069,11.76624522
-0.6094630209,-1.516526813,2.054686039,-8.70004333,44.86219276,11.70577531
-0.6102625974,-1.516610973,2.056101934,-8.759181398,44.91732537,11.64443923
-0.611034043,-1.516670291,2.057507805,-8.820191713,44.97580873,11.58278541
-0.6117674782,-1.516699255,2.05887919,-8.882885564,45.03790541,11.52136275
-0.6124530544,-1.5166926,2.060191376,-8.947071688,45.10388039,11.46072095
-0.6130331753,-1.516677853,2.061453488,-9.013114774,45.1745838,11.40076498
-0.6135217361,-1.516637013,2.062799294,-9.085841361,45.25275241,11.33715384
-0.6139819581,-1.516547948,2.064287167,-9.167058347,45.33874551,11.2677461
-0.6144057912,-1.516440209,2.065846697,-9.253286193,45.43009487,11.19517121
-0.6147850757,-1.516342099,2.06740761,-9.341022847,45.52433409,11.12209523
-0.6151115154,-1.516280507,2.068899827,-9.426741143,45.61899885,11.05122555
-0.6153766598,-1.516280824,2.070253527,-9.50688824,45.71162661,10.98531243
-0.6155684963,-1.516217517,2.071701891,-9.593229825,45.80976848,10.91745452
-0.6157042483,-1.515990262,2.073434117,-9.695258941,45.91905156,10.84140489
-0.6158189736,-1.51565871,2.075315826,-9.805966279,46.0341248,10.76098282
-0.6159473084,-1.515278668,2.077214607,-9.918295249,46.14963281,10.68009966
-0.6161233596,-1.514901729,2.079000244,-10.02513667,46.26021679,10.60276995
-0.6164107739,-1.514662378,2.080323816,-10.11447136,46.36080357,10.53553183
-0.6167757748,-1.51455338,2.081231275,-10.19233897,46.45873696,10.47498315
-0.6171313899,-1.514446719,2.082089116,-10.27394961,46.56333927,10.4127753
-0.6174521086,-1.514327609,2.082980421,-10.35972713,46.67280143,10.34876117
-0.6177122565,-1.514180021,2.083989018,-10.45010233,46.7853077,10.28279357
-0.6178859826,-1.513986504,2.085199575,-10.54551342,46.89903512,10.21472593
-0.6179472655,-1.513728017,2.086697664,-10.64640558,47.0121529,10.14441354
-0.6181223227,-1.513434495,2.088121863,-10.74406423,47.12208565,10.07501124
-0.6185660054,-1.513156627,2.089137538,-10.83015043,47.22646809,10.01026966
-0.6191450245,-1.512904144,2.089871705,-10.90569101,47.32377101,9.950931623
-0.6197259805,-1.512685702,2.090452071,-10.97173073,47.41245741,9.897727036
-0.6201754072,-1.512509238,2.091006932,-11.02933119,47.49098483,9.851372383
-0.6203204501,-1.512353428,2.091796518,-11.08740779,47.56505407,9.807972757
-0.6202415428,-1.512152891,2.09294615,-11.15185592,47.64015112,9.762522616
-0.620145274,-1.5118801,2.094310405,-11.2180888,47.7140976,9.715576019
-0.620027223,-1.511556076,2.095819665,-11.28352764,47.7846957,9.669128691
-0.6198827853,-1.511200892,2.097405062,-11.34557548,47.84975002,9.625208858
-0.6197071836,-1.510833863,2.098998435,-11.40161907,47.90706819,9.585874071
-0.6194602861,-1.510465997,2.100495733,-11.44892018,47.95609717,9.553359766
-0.6191087356,-1.51010737,2.101840552,-11.48749507,47.99841913,9.528050306
-0.6186578979,-1.509775993,2.103036527,-11.51885854,48.03504626,9.509232519
-0.6181132533,-1.509490481,2.104087098,-11.54453306,48.06698963,9.496178457
-0.6174803716,-1.509269948,2.104995511,-11.56604739,48.0952593,9.488147849
-0.6167648897,-1.509133927,2.105764813,-11.58493538,48.12086446,9.484390108
-0.6158725591,-1.509116537,2.10624073,-11.59572343,48.14093301,9.489994507
-0.6147480415,-1.50917804,2.106471558,-11.5957012,48.15375122,9.5066452
-0.6134517508,-1.509255133,2.10666389,-11.58907146,48.1612646,9.529993337
-0.6120201766,-1.509347848,2.106813768,-11.57680108,48.16399908,9.559063023
-0.6104898483,-1.509456482,2.106917022,-11.55985903,48.16248072,9.592873045
-0.608897322,-1.509581541,2.10696924,-11.53921501,48.15723601,9.630438865
-0.6072791683,-1.509723694,2.106965741,-11.51583838,48.14879212,9.670774276
-0.6056719605,-1.50988374,2.106901561,-11.49069724,48.13767698,9.71289272
-0.6041122639,-1.51006258,2.106771441,-11.46475772,48.12441934,9.755808249
-0.6026366264,-1.5102612,2.106569825,-11.43898355,48.10954864,9.79853615
-0.6012815693,-1.510480664,2.10629086,-11.41433575,48.09359485,9.840093202
-0.5998754972,-1.510821995,2.105696111,-11.38010935,48.07105776,9.891915394
-0.598290524,-1.511348465,2.104608643,-11.328932,48.03792115,9.961768286
-0.5966311525,-1.511972641,2.103189217,-11.26823953,47.99789966,10.04166587
-0.5949990485,-1.512603233,2.101629097,-11.20576046,47.95496713,10.12330623
-0.5934925232,-1.513179124,2.100058663,-11.14785995,47.9122784,10.19974768
-0.5922104775,-1.513639302,2.098607061,-11.10086395,47.87299879,10.26407821
-0.5910613138,-1.514137834,2.097036874,-11.0530315,47.82996257,10.3274342
-0.5898997625,-1.514811593,2.095124718,-10.99270196,47.77680922,10.40178158
-0.5887452024,-1.515573873,2.093019581,-10.92627715,47.71791658,10.48148268
-0.5876177254,-1.516337677,2.090869731,-10.86012017,47.65766619,10.56093391
-0.5865381853,-1.517015602,2.088822816,-10.80055053,47.60044341,10.63457191
-0.5855282802,-1.517519988,2.087026045,-10.7538498,47.55063448,10.6968652
-0.5846475034,-1.517966437,2.085276896,-10.7118093,47.50080429,10.75311532
-0.5838983245,-1.518499491,2.083347914,-10.66434605,47.44319941,10.81129449
-0.5832583552,-1.519058983,2.081204058,-10.61418863,47.38123895,10.87062484
-0.5826913758,-1.519584963,2.078865574,-10.56459005,47.31857983,10.92984979
-0.5821145709,-1.520033219,2.0765254,-10.51976967,47.25947681,10.9867514
-0.5814462721,-1.520359457,2.074376957,-10.4839339,47.20817689,11.03911913
-0.5807927989,-1.520556415,2.072468,-10.45747591,47.16218523,11.08424223
-0.5802500498,-1.520670353,2.070768089,-10.43744969,47.11665896,11.12204163
-0.5797219268,-1.520737326,2.069353876,-10.42305274,47.07231399,11.15424849
-0.5790309924,-1.520758638,2.068204252,-10.4147296,47.0294678,11.18444101
-0.5780809035,-1.520747157,2.067200998,-10.41108115,46.98807613,11.21629809
-0.5768970638,-1.52075568,2.06627562,-10.40856023,46.94831201,11.2516894
-0.5756719546,-1.520730495,2.065500527,-10.4112597,46.91258855,11.2840768
-0.5746208445,-1.520627041,2.064897028,-10.42152617,46.88159956,11.3077306
-0.5738019756,-1.520510792,2.064320643,-10.43321885,46.85294965,11.32573036
-0.5730271072,-1.520444179,2.063655616,-10.44269503,46.82438758,11.34434373
-0.5720678041,-1.520466025,2.062835202,-10.44784374,46.79384841,11.36954034
-0.5709206071,-1.520605064,2.061788797,-10.44483251,46.75923237,11.40397063
-0.5696819643,-1.520766468,2.060700359,-10.44032842,46.72505824,11.44054998
-0.5684582552,-1.520856597,2.059760592,-10.44172128,46.69568635,11.47182674
-0.5672600564,-1.520905126,2.058909214,-10.44626994,46.66878952,11.49991405
-0.5660974042,-1.520941219,2.058086096,-10.45123401,46.64204757,11.52693798
-0.5649797628,-1.520993419,2.057231228,-10.45387198,46.61314835,11.55504072
-0.5639160098,-1.521089635,2.056284715,-10.45144211,46.57978763,11.58638003
-0.562986742,-1.521187458,2.055315437,-10.44495173,46.54284957,11.61803116
-0.5622872673,-1.521219338,2.054448413,-10.43766347,46.50491097,11.64504851
-0.5618482821,-1.521175089,2.053708286,-10.43022138,46.46621047,11.66656512
-0.5614913193,-1.521113073,2.053059697,-10.4227511,46.42625535,11.68655676
-0.5610549726,-1.521086587,2.052449337,-10.4150803,46.38477562,11.70870683
-0.5605959034,-1.521077968,2.051875584,-10.40741164,46.34234032,11.73170041
-0.5601710337,-1.521069639,2.051337471,-10.39995418,46.29951541,11.75421365
-0.5598375488,-1.521044108,2.050834702,-10.39292353,46.25686373,11.7749136
-0.5596528854,-1.520983947,2.050367632,-10.38654165,46.21494508,11.79245819
-0.5596747074,-1.520871757,2.049937214,-10.38103637,46.17431642,11.80549643
-0.5598873881,-1.520696775,2.049598651,-10.37842133,46.13338904,11.81469856
-0.5602546733,-1.520509991,2.049285439,-10.37419251,46.08740842,11.82288139
-0.5607731003,-1.520343417,2.048914215,-10.36413368,46.03570114,11.83075238
-0.5613878888,-1.520185348,2.048517868,-10.35101451,45.98210529,11.8378164
-0.5620448837,-1.520025296,2.048129061,-10.33761767,45.93044658,11.84354666
-0.5626905569,-1.519854063,2.047780215,-10.32673785,45.88453785,11.84738559
-0.5634117741,-1.519604313,2.04755497,-10.32306805,45.84523849,11.84726501
-0.5642533685,-1.519271927,2.047430515,-10.32649246,45.81049015,11.8417507
-0.5651689912,-1.518916793,2.047312046,-10.33238818,45.77824996,11.83199623
-0.5661802059,-1.518531421,2.047226883,-10.34027483,45.74758911,11.81896916
-0.5673087972,-1.518108272,2.04720183,-10.34967027,45.71758185,11.80364425
-0.5685767646,-1.51763972,2.047263194,-10.36009053,45.68730559,11.78700412
-0.5700063173,-1.517118018,2.047436797,-10.37105006,45.65584082,11.77003946
-0.5714256097,-1.516538943,2.04785179,-10.38880612,45.63108812,11.75070419
-0.5726599538,-1.515922349,2.048582346,-10.41806413,45.61973206,11.72704663
-0.5737269374,-1.515295682,2.049571586,-10.45600819,45.61903753,11.70021947
-0.5746434028,-1.51468483,2.050763172,-10.49981823,45.6262763,11.67140227
-0.5754253896,-1.51411369,2.05210167,-10.54666791,45.6387261,11.64180868
-0.576219763,-1.513582056,2.053442897,-10.59286137,45.65045386,11.61235142
-0.5771780326,-1.513078456,2.054667426,-10.63492748,45.65610893,11.58366841
-0.5783221535,-1.512606712,2.055758458,-10.67036981,45.65385069,11.55661021
-0.579673558,-1.512168905,2.056699908,-10.69669101,45.64184415,11.53205029
-0.5812532363,-1.511765806,2.057476066,-10.71139461,45.61826105,11.51087819
-0.5830818449,-1.511397459,2.058071168,-10.71198688,45.5812811,11.49399074
-0.5850163913,-1.511012584,2.058804581,-10.70778086,45.54316931,11.47823094
-0.5869708267,-1.510549563,2.059870492,-10.70760775,45.51082224,11.46044357
-0.5890259765,-1.510023691,2.061058649,-10.70756913,45.47656216,11.44190475
-0.5912019773,-1.50948667,2.062205067,-10.70353028,45.43696353,11.42397872
-0.5935170523,-1.50898835,2.063146492,-10.69135697,45.3886138,11.40805246
-0.5959876295,-1.508577275,2.063719945,-10.66691833,45.32811406,11.39552596
-0.5986937343,-1.50828902,2.063958492,-10.62356785,45.25370142,11.39013229
-0.6016757569,-1.508045389,2.064099184,-10.56373498,45.1670509,11.3912935
-0.6048706426,-1.507760777,2.064238154,-10.49579685,45.07079103,11.39471941
-0.6081726144,-1.507432099,2.064383738,-10.42579566,44.97033562,11.39761768
-0.6114760286,-1.507056696,2.064545829,-10.35975948,44.87107657,11.39719997
-0.6146753644,-1.506632196,2.064735999,-10.30370315,44.77838351,11.39068247
-0.6179213743,-1.506223097,2.064774966,-10.24506373,44.68255123,11.38348539
-0.6213931835,-1.505896603,2.064497758,-10.16943449,44.57276437,11.38215898
-0.6250282983,-1.505655596,2.06393865,-10.0800602,44.45270151,11.38559798
-0.6287646358,-1.505503474,2.063132525,-9.980185683,44.32602735,11.39268835
-0.6325404672,-1.50544357,2.062115379,-9.873052034,44.19639139,11.40231876
-0.6362943801,-1.505478745,2.060924671,-9.761893844,44.06742718,11.4133887
-0.6399652607,-1.505611172,2.059599511,-9.649937573,43.94275212,11.42481329
-0.6435227037,-1.505804594,2.058212443,-9.540755926,43.82457145,11.43526223
-0.646946656,-1.506006988,2.056861375,-9.438534922,43.71491809,11.44293645
-0.6501921221,-1.506196319,2.055625669,-9.347404731,43.61713013,11.44607297
-0.6532146219,-1.506350948,2.054585576,-9.271486012,43.53453557,11.44291644
-0.6561433461,-1.506494745,2.053597237,-9.205559263,43.46069129,11.43341761
-0.6591080342,-1.506660037,2.052507541,-9.142060495,43.38806649,11.41944448
-0.6620657413,-1.506838766,2.051383276,-9.081595079,43.31834737,11.4021127
-0.6649739055,-1.507023196,2.050291328,-9.024775708,43.25321506,11.38253373
-0.6677903223,-1.507205956,2.049298608,-8.972221971,43.19434622,11.36181454
-0.6704731209,-1.507380097,2.048471926,-8.924559218,43.14341362,11.34105752
-0.6729735794,-1.507514316,2.047969677,-8.892408408,43.1075228,11.31342667
-0.6753151411,-1.507595843,2.047824387,-8.880911933,43.08871071,11.2740199
-0.6775466897,-1.507690838,2.047824698,-8.87997375,43.08061256,11.22883969
-0.679715397,-1.507857218,2.047765894,-8.879622285,43.07679235,11.18385299
-0.6818843595,-1.508101985,2.047534762,-8.872454778,43.07123002,11.14303214
-0.684115998,-1.508430176,2.04701779,-8.851060157,43.0579181,11.11038252
-0.6862486045,-1.508797385,2.046474775,-8.828648309,43.04729935,11.07944312
-0.6881509418,-1.509159451,2.046173418,-8.819525294,43.0501111,11.04258968
-0.689930253,-1.509519686,2.046011309,-8.817922812,43.06080512,11.00210638
-0.6916931509,-1.509879534,2.045886051,-8.818067712,43.07384268,10.96030186
-0.693545631,-1.510238319,2.045695549,-8.814178837,43.08369326,10.9195155
-0.695593143,-1.510593512,2.04533788,-8.800467088,43.08483485,10.88211402
-0.6976513494,-1.510922281,2.044965018,-8.784065202,43.08304054,10.84551199
-0.6995361962,-1.511196697,2.044781505,-8.774775469,43.08632042,10.80554041
-0.7015045687,-1.511501219,2.044630557,-8.768217755,43.09188401,10.76192321
-0.7037395373,-1.511898177,2.044374413,-8.760101212,43.09719584,10.71535036
-0.7062357115,-1.512342724,2.044018373,-8.748770556,43.10048225,10.66728273
-0.7089875483,-1.51278989,2.043567819,-8.732570854,43.09997137,10.61918598
-0.7117313123,-1.513163881,2.04310162,-8.712814726,43.09844111,10.57251999
-0.7141859553,-1.513406802,2.042731139,-8.692854934,43.09950473,10.52804472
-0.7163198594,-1.513500767,2.042510575,-8.67409833,43.10264354,10.48617774
-0.7185819705,-1.513556621,2.042429366,-8.657250201,43.10667441,10.44100069
-0.7213398647,-1.513687707,2.042418037,-8.642053447,43.1101129,10.38847611
-0.7244398462,-1.513880522,2.042442777,-8.628474084,43.11198544,10.33184346
-0.727579587,-1.514000265,2.04242952,-8.614033243,43.11353705,10.27485379
-0.7304205185,-1.513940869,2.042324802,-8.596599182,43.11619083,10.22182668
-0.7327547021,-1.513733368,2.042126504,-8.576661247,43.11923636,10.17685595
-0.7348085501,-1.513487091,2.041978424,-8.557290481,43.12240962,10.13605702
-0.7369407929,-1.513328732,2.042020231,-8.541579347,43.12539983,10.09359541
-0.7391422262,-1.513316162,2.042244003,-8.530047637,43.12742341,10.05064177
-0.7413834826,-1.513362192,2.042560682,-8.520830632,43.12838151,10.00780875
-0.7436157095,-1.513348268,2.042870773,-8.511472362,43.12869526,9.965516732
-0.74580058,-1.513285505,2.04315092,-8.501603971,43.12836049,9.924649071
-0.7478998282,-1.513185194,2.043377892,-8.490856378,43.12737349,9.886088669
-0.7498752604,-1.513058799,2.043528587,-8.47886028,43.12573105,9.850717726
-0.7516887642,-1.512917922,2.043580031,-8.465246166,43.12343039,9.819417507
-0.7533023142,-1.512774285,2.043509364,-8.449644319,43.12046908,9.793068119
-0.7546779763,-1.51263968,2.04329383,-8.431684832,43.11684497,9.772548277
-0.7557779087,-1.512525927,2.04291075,-8.41099761,43.11255596,9.758735095
-0.7564729721,-1.512445837,2.042460707,-8.388705231,43.10886285,9.753065184
-0.7567069412,-1.512423285,2.042061395,-8.366368168,43.10684377,9.755590922
-0.7566045892,-1.51247128,2.04158239,-8.342038566,43.10220037,9.767137866
-0.756274297,-1.512572068,2.040934599,-8.314443478,43.09258858,9.787382055
-0.755762821,-1.512707194,2.040183168,-8.284884453,43.08066293,9.813402437
-0.7551165995,-1.512857341,2.039393524,-8.254665732,43.06907725,9.842286774
-0.7543817163,-1.513002302,2.038631392,-8.22509329,43.06048488,9.871134593
-0.7536038786,-1.513121007,2.037962775,-8.197475347,43.05753869,9.897057293
-0.7529960646,-1.513375675,2.037174039,-8.167378461,43.05094318,9.922650328
-0.7527288209,-1.51387868,2.036082711,-8.131580454,43.03323163,9.950083681
-0.7527835085,-1.514532139,2.034802155,-8.093213896,43.00979819,9.975851294
-0.7531408156,-1.515235726,2.033446477,-8.05541278,42.98603637,9.996474971
-0.7533959733,-1.515776851,2.032075561,-8.019145326,42.96988769,10.01569334
-0.7531473063,-1.5159581,2.030788012,-7.986015326,42.96912837,10.0368411
-0.7526409178,-1.516009499,2.029460807,-7.952963711,42.97588279,10.05974431
-0.752155688,-1.516198871,2.027913626,-7.915567948,42.97964319,10.08554914
-0.7517247057,-1.51650211,2.026233475,-7.875870973,42.98160629,10.11219593
-0.751380511,-1.516894628,2.024507481,-7.835917551,42.98296742,10.13763496
-0.7511550589,-1.517351288,2.022822927,-7.797754008,42.98492059,10.1598279
-0.7510797052,-1.51784635,2.021267235,-7.763428168,42.98865852,10.17674794
-0.7511852119,-1.518353442,2.019927875,-7.734989496,42.9953727,10.18637858
-0.7515017746,-1.518845552,2.01889223,-7.714489459,43.00625345,10.18671123
-0.7520590682,-1.519295041,2.018247388,-7.703982081,43.02249007,10.17574143
-0.752886314,-1.519673677,2.018079874,-7.70552473,43.04527102,10.15146377
-0.7538316262,-1.519611091,2.018491302,-7.720263888,43.08011734,10.11471344
-0.754833957,-1.519167602,2.01936784,-7.746800474,43.12707684,10.06765195
-0.7559935613,-1.518731103,2.020513706,-7.782329633,43.18031285,10.0115129
-0.7572547515,-1.518317624,2.02184823,-7.824313422,43.23813214,9.948820011
-0.7585625589,-1.517944277,2.02329073,-7.870199265,43.29884527,9.882098146
-0.7598627838,-1.517629314,2.024760603,-7.917417836,43.36076712,9.813875828
-0.7611019852,-1.517392098,2.026177429,-7.963382676,43.42221663,9.746686909
-0.7624871081,-1.51704712,2.027953727,-8.019691859,43.49077015,9.669170548
-0.7641689104,-1.516466265,2.030365083,-8.094511615,43.57180406,9.573307728
-0.7660116395,-1.51575711,2.0331279,-8.180078368,43.66034039,9.466661488
-0.7678817029,-1.515029057,2.035962414,-8.268598787,43.75140041,9.356827318
-0.7696477814,-1.514393241,2.038593511,-8.352245639,43.84000325,9.251444926
-0.7711807026,-1.513962293,2.040750802,-8.423159249,43.92116491,9.15819904
-0.7726240972,-1.513677526,2.042671448,-8.487931688,44.00008737,9.069033842
-0.7741890157,-1.513406819,2.044743663,-8.557712649,44.08455471,8.971832966
-0.7758490017,-1.513153584,2.046927525,-8.631458286,44.17345176,8.868220633
-0.7775778092,-1.512921199,2.049184216,-8.708125467,44.26566057,8.759824094
-0.7793493777,-1.512712928,2.05147621,-8.786672618,44.36005962,8.648274541
-0.7811378078,-1.512531859,2.053767403,-8.866060334,44.45552311,8.535207816
-0.7829173385,-1.512380859,2.056023201,-8.945251738,44.55092065,8.422264926
-0.7846623245,-1.512262544,2.058210549,-9.023212621,44.64511704,8.311092361
-0.7863472154,-1.512179267,2.060297915,-9.098911372,44.73697239,8.203342209
-0.7879465365,-1.512133125,2.062255214,-9.171318701,44.82534239,8.100672071
