susp_data.tx,susp_data.ty,susp_data.tz,susp_data.rx,susp_data.ry,susp_data.rz
1.701458504,1.358059082,1.909916201,-4.631808164,19.6841642,23.91942507
1.701900474,1.358505798,1.909632505,-4.716726825,19.72744588,23.90690274
1.702313096,1.358949323,1.909359033,-4.800875159,19.76994267,23.89516702
1.702678137,1.35938724,1.909096334,-4.884007484,19.81099401,23.88437837
1.702977377,1.359817264,1.908844953,-4.965877786,19.84993959,23.87469852
1.703238079,1.360226882,1.908598114,-5.045469523,19.88815335,23.86610277
1.703499013,1.360608043,1.908347616,-5.122319523,19.92727027,23.85840096
1.703759225,1.360965394,1.908091877,-5.19701154,19.96702147,23.8515088
1.704017757,1.361303775,1.907829303,-5.270129188,20.00713779,23.84534365
1.704273653,1.361628207,1.907558287,-5.342256047,20.04734997,23.83982429
1.704525959,1.361943893,1.907277205,-5.413975746,20.08738884,23.83487081
1.704773721,1.362256214,1.906984414,-5.485872004,20.12698537,23.83040453
1.70501599,1.36257073,1.90667825,-5.558528631,20.16587084,23.82634795
1.705251822,1.362893191,1.906357014,-5.632529501,20.20377685,23.8226248
1.705480275,1.363229539,1.906018975,-5.708458478,20.24043541,23.81916019
1.70570041,1.363585927,1.905662357,-5.786899311,20.27557889,23.81588073
1.705904205,1.363972248,1.905291073,-5.868755863,20.30966177,23.81330573
1.706086949,1.364390319,1.90491095,-5.9539987,20.34330608,23.81184068
1.706252659,1.364834281,1.904523164,-6.041811629,20.37649435,23.81124318
1.706405335,1.365298189,1.904129058,-6.131378631,20.40920691,23.81127146
1.706548964,1.365776013,1.90373015,-6.221883794,20.44142169,23.81168438
1.706687514,1.366261638,1.903328139,-6.312511267,20.47311403,23.8122415
1.706824937,1.366748863,1.902924908,-6.402445237,20.50425659,23.81270303
1.706965172,1.367231395,1.90252253,-6.490869926,20.53481929,23.81282975
1.707112135,1.367702844,1.902123271,-6.576969616,20.56476936,23.81238299
1.707269728,1.368156715,1.901729588,-6.659928683,20.59407133,23.81112449
1.707441831,1.368586395,1.901344132,-6.738931665,20.62268726,23.80881625
1.70762194,1.368970052,1.900900469,-6.814449025,20.65065435,23.80631592
1.707801529,1.369299515,1.900350643,-6.887712838,20.67803486,23.80449019
1.707981441,1.369588493,1.89972526,-6.959051413,20.70482487,23.80311252
1.708162562,1.369850583,1.899055072,-7.02879454,20.73101833,23.80195364
1.708345826,1.37009927,1.898370973,-7.097273377,20.7566072,23.80078188
1.708532227,1.370347919,1.89770401,-7.164820368,20.78158168,23.79936336
1.70872282,1.370609781,1.897085371,-7.231769188,20.80593028,23.79746217
1.708918721,1.370897994,1.896546381,-7.298454705,20.82963987,23.79484047
1.709121103,1.3712256,1.896118484,-7.365212969,20.85269573,23.79125856
1.709331188,1.371605554,1.89583323,-7.432381222,20.8750815,23.78647486
1.709550235,1.37205075,1.895722246,-7.500297924,20.8967791,23.78024589
1.709767112,1.37255866,1.895814348,-7.569331284,20.91832063,23.77242792
1.70997361,1.373114332,1.896094032,-7.639353451,20.94008392,23.7631665
1.710175349,1.373711995,1.8965265,-7.709959236,20.96181778,23.75265119
1.710377891,1.374345862,1.897076999,-7.780742711,20.98327074,23.74107255
1.710586738,1.375010098,1.897710839,-7.851297151,21.00419108,23.72862225
1.710807333,1.375698798,1.898393413,-7.921215002,21.02432695,23.71549315
1.711045058,1.376405977,1.899090206,-7.990087868,21.04342644,23.70187927
1.711305235,1.377125569,1.899766806,-8.05750654,21.06123757,23.68797581
1.711593131,1.37785144,1.900388903,-8.123061036,21.07750836,23.67397895
1.711913958,1.37857741,1.90092229,-8.186340678,21.09198679,23.66008575
1.712272885,1.379297288,1.901332855,-8.246934185,21.10442082,23.64649387
1.712666925,1.380015283,1.901582206,-8.309278313,21.11526779,23.63261086
1.713086609,1.380739441,1.901680687,-8.376836583,21.12511432,23.6178485
1.713527345,1.381469067,1.901667608,-8.447738307,21.13389957,23.60240904
1.713984545,1.382203052,1.901582666,-8.520114151,21.14155883,23.58649141
1.714453609,1.382939825,1.901465966,-8.592096389,21.14802332,23.5702907
1.714929931,1.38367733,1.901358038,-8.661819071,21.1532202,23.55399799
1.715408889,1.384413025,1.901299817,-8.727418113,21.15707271,23.53780022
1.715885851,1.385143909,1.901332616,-8.787031277,21.15950058,23.5218804
1.716356166,1.385866563,1.901498072,-8.838798061,21.16042059,23.50641795
1.716815176,1.386577219,1.901838063,-8.880859474,21.15974745,23.49158931
1.717258214,1.387271853,1.902394616,-8.911357708,21.15739473,23.47756865
1.717690291,1.387908077,1.903073048,-8.932686336,21.15295017,23.46493715
1.718122146,1.388464207,1.903768217,-8.948474265,21.14623626,23.45385507
1.718557741,1.388967112,1.904506467,-8.958717647,21.13751803,23.44386393
1.719001075,1.389443615,1.905314115,-8.963412721,21.12706007,23.43450539
1.719456182,1.389920482,1.906217443,-8.962555419,21.11512724,23.42532162
1.719927131,1.390424445,1.907242679,-8.956141066,21.10198528,23.41585563
1.72041803,1.390982219,1.908415956,-8.944164148,21.08790143,23.40565142
1.720933036,1.39162055,1.909763253,-8.926618164,21.07314507,23.39425428
1.721476362,1.392366269,1.911310316,-8.903495563,21.0579883,23.38121084
1.722052293,1.393246365,1.913082568,-8.874787761,21.04270651,23.36606922
1.72266521,1.394288069,1.915104993,-8.840485249,21.02757901,23.34837901
1.723320034,1.395507491,1.917496184,-8.798737212,21.01151618,23.32815549
1.724014516,1.396883226,1.92030505,-8.748286,20.99349998,23.30593146
1.72474234,1.398386614,1.923451619,-8.690011087,20.97392089,23.28203474
1.725497161,1.399989073,1.926856075,-8.624792093,20.95316817,23.25679383
1.726272589,1.401661973,1.930438967,-8.553509205,20.93162789,23.23053757
1.727062187,1.403376542,1.934121386,-8.477043504,20.90968111,23.20359475
1.727859455,1.405103785,1.937825086,-8.39627721,20.88770247,23.17629379
1.728657825,1.406814423,1.941472583,-8.312093844,20.86605913,23.14896245
1.729450656,1.408478863,1.944987201,-8.22537831,20.84510998,23.12192759
1.730231224,1.41006718,1.948293082,-8.137016917,20.82520518,23.09551495
1.730992724,1.411549133,1.951315157,-8.047897336,20.80668609,23.07004903
1.731787189,1.413053144,1.954230015,-7.953630431,20.7881828,23.04402169
1.732656498,1.414699318,1.957235015,-7.850353013,20.76841933,23.01605502
1.733578452,1.416444634,1.960287254,-7.739743203,20.74786467,22.98666852
1.734530715,1.418245913,1.963344584,-7.623479948,20.72697674,22.95638256
1.735490795,1.420059768,1.966365741,-7.503243084,20.70620035,22.92571821
1.736436037,1.421842554,1.969310423,-7.380713334,20.68596583,22.89519706
1.737343615,1.423550331,1.972139313,-7.257572276,20.66668834,22.86534095
1.738190532,1.425138837,1.974814051,-7.135502268,20.64876787,22.83667157
1.738953629,1.426563475,1.97729715,-7.016186358,20.63258995,22.80971021
1.73960959,1.427779315,1.979551865,-6.901308183,20.61852698,22.78497733
1.740134964,1.428741103,1.981542004,-6.79255187,20.60694033,22.7629923
1.740532626,1.429445849,1.98329306,-6.684857253,20.59757172,22.74349895
1.740830749,1.429941822,1.984866304,-6.57288878,20.58980823,22.72578018
1.741043779,1.430260238,1.986279325,-6.457918651,20.58347342,22.70966056
1.741186216,1.430432018,1.987549523,-6.341220374,20.57839282,22.6949609
1.741272615,1.430487741,1.988694129,-6.224068923,20.57439501,22.68149771
1.741317598,1.430457623,1.989730234,-6.107740837,20.57131226,22.66908278
1.741335844,1.4303715,1.9906748,-5.993514256,20.56898108,22.65752305
1.741342099,1.430258838,1.991544682,-5.8826689,20.56724244,22.6466206
1.741351164,1.430148744,1.992356639,-5.776486003,20.5659417,22.6361729
1.741377894,1.430070009,1.993127343,-5.676248189,20.56492838,22.62597319
1.741437193,1.430051148,1.993873387,-5.583239312,20.56405556,22.61581111
1.74150532,1.429998579,1.99451543,-5.495440652,20.56448221,22.60647784
1.74154965,1.429818007,1.994982321,-5.410137124,20.56713359,22.59870251
1.741571813,1.429536725,1.995302759,-5.327568815,20.57151701,22.59217854
1.741573489,1.429182055,1.995505317,-5.247975904,20.57714303,22.5865982
1.741556398,1.428781356,1.995618493,-5.17159879,20.58352528,22.58165262
1.741522301,1.428362032,1.995670736,-5.098678174,20.59018025,22.57703189
1.741472995,1.42795153,1.995690469,-5.029455086,20.59662697,22.57242514
1.741410314,1.42757734,1.995706097,-4.964170873,20.60238684,22.56752062
1.741336124,1.427266982,1.995745998,-4.903067135,20.60698319,22.5620059
1.741252325,1.427047994,1.995838505,-4.846385626,20.60994106,22.555568
1.741160848,1.426947918,1.99601188,-4.79436811,20.61078674,22.54789361
1.741069873,1.426972893,1.996221776,-4.749433482,20.61052794,22.53862842
1.740981878,1.427096269,1.996407315,-4.71290326,20.61035779,22.52788934
1.740890247,1.427296522,1.996571857,-4.683372615,20.61008017,22.51607132
1.740788343,1.427552271,1.996718748,-4.659436145,20.60949798,22.50357101
1.740669514,1.427842239,1.996851333,-4.639687864,20.60841364,22.49078634
1.740527096,1.42814523,1.996972967,-4.622721234,20.60662955,22.47811625
1.740354414,1.428440105,1.997087032,-4.607129235,20.60394833,22.46596037
1.740144781,1.428705779,1.99719694,-4.591504469,20.60017294,22.45471883
1.739891498,1.428921214,1.997306152,-4.574439297,20.59510651,22.44479207
1.739587848,1.429065431,1.997418181,-4.554526021,20.58855213,22.43658074
1.739227091,1.429117526,1.997536609,-4.530357101,20.58031237,22.43048563
1.738766943,1.429132743,1.997686882,-4.505312776,20.57024016,22.42517523
1.738189143,1.429170112,1.997881455,-4.483179088,20.55847737,22.41931562
1.737522957,1.429214476,1.998104495,-4.463157769,20.54525944,22.41330404
1.736797635,1.429250676,1.998340225,-4.444450875,20.53082202,22.4075378
1.736042406,1.429263553,1.99857294,-4.42626069,20.51540076,22.40241429
1.735286483,1.429237946,1.998787009,-4.407789648,20.49923127,22.39833099
1.734559066,1.429158702,1.998966857,-4.388240269,20.48254901,22.39568547
1.733889349,1.429010688,1.999096939,-4.366815107,20.46558926,22.39487538
1.733306533,1.428778805,1.999161697,-4.342716706,20.44858719,22.39629838
1.732839839,1.428448014,1.999145504,-4.315147574,20.4317778,22.40035207
1.732456656,1.42799182,1.999053984,-4.284094171,20.41403978,22.40763799
1.732103299,1.427408488,1.998907689,-4.250410116,20.39437112,22.41816367
1.731777424,1.426720202,1.998713226,-4.21459822,20.373186,22.43143609
1.731476708,1.425949189,1.998477145,-4.177160634,20.35089902,22.44696309
1.731198841,1.42511771,1.998205962,-4.138598711,20.3279254,22.46425361
1.730941517,1.424248064,1.997906177,-4.099412912,20.30468101,22.48281787
1.730702428,1.42336258,1.997584287,-4.060102742,20.28158248,22.50216748
1.730479257,1.422483617,1.997246793,-4.021166741,20.25904726,22.52181549
1.730269681,1.421633563,1.996900211,-3.983102499,20.23749356,22.54127634
1.730071364,1.420834829,1.996551064,-3.946406724,20.21734035,22.56006581
1.729881962,1.420109848,1.996205884,-3.911575336,20.1990073,22.57770084
1.729733921,1.419414531,1.995842024,-3.877494274,20.18159475,22.59599334
1.729651501,1.418694589,1.995437236,-3.842846091,20.16403695,22.61664372
1.729620055,1.41795721,1.994998661,-3.807821085,20.14650474,22.63900267
1.729624904,1.417209621,1.994533457,-3.772609639,20.1291688,22.66242119
1.72965134,1.416459091,1.994048796,-3.737402354,20.11219956,22.68625065
1.729684619,1.41571292,1.993551875,-3.70239012,20.09576728,22.7098427
1.729709968,1.414978434,1.993049914,-3.667764141,20.08004194,22.73254932
1.729712576,1.414262989,1.992550155,-3.633715897,20.06519331,22.75372277
1.729677607,1.41357396,1.992059866,-3.600437058,20.051391,22.77271559
1.729590197,1.412918745,1.991586333,-3.568119337,20.03880439,22.78888059
1.729435464,1.412304764,1.991136864,-3.536954293,20.0276028,22.80157087
1.72919668,1.411727014,1.990705365,-3.504526453,20.0175305,22.81155344
1.728879095,1.411173441,1.990278588,-3.469009037,20.00821095,22.82010106
1.728500796,1.410640867,1.989853117,-3.431476502,19.99963234,22.82732545
1.728079884,1.410126044,1.989425549,-3.393003594,19.99178315,22.8333378
1.72763447,1.409625633,1.988992494,-3.354665468,19.98465217,22.83824864
1.727182674,1.409136196,1.988550572,-3.317537748,19.97822856,22.8421677
1.726742623,1.408654194,1.988096407,-3.282696547,19.97250193,22.84520389
1.726332454,1.408175999,1.987626618,-3.251218432,19.96746246,22.84746537
1.725970311,1.40769791,1.987137805,-3.224180338,19.963101,22.84905971
1.725674353,1.407216186,1.986626529,-3.202659439,19.95940923,22.85009407
1.725462755,1.406727081,1.986089292,-3.187732963,19.95637981,22.85067554
1.72532267,1.406192809,1.985509523,-3.177270521,19.95409643,22.85033552
1.725225689,1.405591884,1.984880707,-3.168645374,19.95264821,22.84863826
1.72516668,1.404945024,1.984214376,-3.162190086,19.95203719,22.84574029
1.725140537,1.404272936,1.983522051,-3.158237177,19.95226584,22.84179819
1.725142185,1.403596317,1.982815245,-3.157119162,19.95333712,22.83696855
1.725166581,1.402935862,1.982105457,-3.159168567,19.9552544,22.83140799
1.725208714,1.402312269,1.981404169,-3.164717963,19.95802155,22.8252732
1.725263609,1.401746246,1.980722843,-3.174099981,19.96164283,22.81872091
1.725326315,1.401258519,1.980072916,-3.187647329,19.96612298,22.81190794
1.725391913,1.400869841,1.979465797,-3.205692808,19.9714671,22.80499118
1.725455498,1.400601003,1.978912859,-3.22856932,19.97768067,22.79812765
1.725536022,1.400408585,1.978362851,-3.25734034,19.9849315,22.79181493
1.725651658,1.400241924,1.977768377,-3.292347364,19.99330642,22.78620331
1.725796348,1.400110958,1.977146618,-3.332840429,20.0026891,22.78092895
1.725964027,1.400025594,1.976514868,-3.378069709,20.01296178,22.77562785
1.726148613,1.399995682,1.975890574,-3.427285649,20.0240048,22.76993574
1.72634401,1.400031006,1.975291358,-3.479739085,20.03569621,22.76348803
1.726544101,1.400141271,1.974735041,-3.534681349,20.04791143,22.75591972
1.726742754,1.400336096,1.974239658,-3.591364374,20.06052306,22.74686538
1.726933818,1.400625015,1.973823465,-3.64904077,20.07340088,22.7359591
1.727111128,1.401017471,1.973504932,-3.706963898,20.0864118,22.72283448
1.727268507,1.401522826,1.973302743,-3.764387924,20.09942006,22.70712464
1.727394057,1.402190794,1.973207384,-3.824670258,20.11266866,22.68845486
1.727486358,1.40304359,1.973190675,-3.890892695,20.12648221,22.6669936
1.727554925,1.404049215,1.973243499,-3.961896997,20.14084478,22.6431881
1.727609238,1.405175581,1.973356823,-4.036525514,20.15573978,22.61748522
1.72765874,1.406390491,1.973521717,-4.113621247,20.1711502,22.59033141
1.727712846,1.407661631,1.973729352,-4.192027896,20.1870588,22.56217263
1.727780934,1.408956561,1.973971012,-4.270589885,20.20344831,22.53345435
1.727872356,1.410242707,1.974238088,-4.348152369,20.22030147,22.50462153
1.72799643,1.411487362,1.974522074,-4.423561214,20.23760118,22.47611867
1.728162443,1.412657686,1.974814562,-4.495662957,20.25533042,22.44838978
1.728379653,1.413720708,1.975107221,-4.563304734,20.27347224,22.42187846
1.728651709,1.414730935,1.975446626,-4.627378774,20.29249619,22.39499933
1.728971438,1.415761286,1.97587571,-4.689703978,20.31272956,22.36619439
1.729331845,1.416806369,1.976380599,-4.750517506,20.33394378,22.33594829
1.729725942,1.417860852,1.976947258,-4.81005581,20.35591238,22.30474599
1.730146741,1.418919464,1.977561484,-4.868554427,20.37841084,22.2730728
1.730587249,1.419976987,1.978208913,-4.926247842,20.40121648,22.24141441
1.731040466,1.421028257,1.978875016,-4.983369403,20.42410834,22.21025686
1.731499384,1.422068165,1.97954511,-5.040151319,20.44686714,22.18008659
1.731956985,1.42309165,1.980204354,-5.096824699,20.46927526,22.15139036
1.732406242,1.424093706,1.980837759,-5.15361967,20.49111678,22.12465525
1.732840124,1.425069381,1.981430191,-5.210765555,20.51217745,22.10036859
1.73328802,1.42605074,1.982021309,-5.26800228,20.53326389,22.07751903
1.733776669,1.427065514,1.982652426,-5.324991758,20.55515862,22.05485839
1.734295069,1.428102352,1.983310691,-5.381844925,20.57761417,22.03251984
1.734832239,1.429149974,1.983983128,-5.438671473,20.60038506,22.01063788
1.735377217,1.430197164,1.984656643,-5.495579819,20.62322777,21.98934837
1.735919068,1.431232761,1.985318019,-5.552677119,20.64590079,21.96878848
1.736446877,1.432245669,1.985953918,-5.610069321,20.66816463,21.94909674
1.736949751,1.433224859,1.986550875,-5.667861261,20.68978179,21.93041291
1.737416816,1.434159383,1.987095298,-5.726156802,20.71051687,21.91287793
1.737837216,1.435038394,1.987573465,-5.785059008,20.73013659,21.89663384
1.738200111,1.435851164,1.987971514,-5.844670365,20.7484098,21.88182358
1.738516334,1.436614808,1.988313668,-5.905585644,20.76546051,21.86915343
1.738805274,1.437352222,1.988631614,-5.968030766,20.78163279,21.85897467
1.73906892,1.438061452,1.988922732,-6.031555486,20.79702551,21.85089819
1.73930925,1.43874051,1.989184593,-6.095710414,20.81173481,21.84453478
1.73952823,1.43938736,1.989414982,-6.160046764,20.82585389,21.8394952
1.739727806,1.439999913,1.989611902,-6.224116149,20.83947272,21.83539025
1.739909907,1.440576012,1.989773582,-6.287470427,20.85267804,21.83183076
1.740076441,1.441113429,1.989898477,-6.349661594,20.86555324,21.82842769
1.740229291,1.441609854,1.989985263,-6.410241731,20.87817844,21.82479211
1.740370316,1.442062894,1.990032835,-6.468762991,20.89063062,21.82053518
1.740501344,1.44247007,1.990040288,-6.524777636,20.90298384,21.81526818
1.740616252,1.442823686,1.989998997,-6.577069904,20.91504115,21.80914367
1.740709185,1.443122402,1.989904928,-6.625318525,20.9265908,21.80265596
1.740782355,1.443373276,1.989764104,-6.670417717,20.93768373,21.79592904
1.740837996,1.443583487,1.989582395,-6.713261764,20.94837259,21.78908711
1.740878363,1.443760335,1.989365517,-6.754744955,20.95871176,21.78225474
1.740905741,1.443911245,1.989119028,-6.795761537,20.96875747,21.77555699
1.740922447,1.444043768,1.988848325,-6.837205675,20.97856779,21.76911948
1.740930832,1.444165584,1.988558652,-6.879971439,20.9882027,21.76306849
1.740933283,1.444284505,1.988255094,-6.924952798,20.99772412,21.757531
1.740932226,1.444408473,1.987942592,-6.973043629,21.00719589,21.7526347
1.740930118,1.444545562,1.987625944,-7.025137747,21.01668382,21.74850796
1.740928397,1.444693082,1.987295103,-7.081001411,21.02679152,21.74516292
1.740925288,1.444839303,1.986936175,-7.139495546,21.03786161,21.74250607
1.740918446,1.444978802,1.986548186,-7.200156306,21.04956871,21.74050723
1.74090551,1.445106106,1.986130298,-7.262520344,21.06158599,21.73913542
1.740884105,1.445215682,1.985681809,-7.326124829,21.07358502,21.7383588
1.740851836,1.445301934,1.985202159,-7.390507465,21.08523576,21.73814464
1.740806296,1.445359195,1.984690933,-7.455206516,21.09620647,21.73845933
1.740745057,1.445381723,1.984147859,-7.519760837,21.10616367,21.73926829
1.74066568,1.445363693,1.983572815,-7.583709908,21.1147721,21.74053593
1.740565704,1.445299195,1.98296582,-7.646593861,21.12169473,21.74222556
1.740442654,1.445182229,1.98232704,-7.707953525,21.12659268,21.74429934
1.740302582,1.444998107,1.981659986,-7.769628994,21.13091927,21.74733706
1.740151907,1.444744829,1.980967761,-7.833404525,21.1359952,21.75177158
1.739988685,1.444435293,1.980250245,-7.898738182,21.14127821,21.75734329
1.739810968,1.444082316,1.979507644,-7.965088668,21.14622154,21.7637921
1.739616801,1.443698633,1.9787405,-8.031915324,21.15027373,21.77085751
1.739404228,1.443296879,1.977949696,-8.098678071,21.1528784,21.77827862
1.739171287,1.442889574,1.977136448,-8.164837308,21.15347425,21.78579414
1.738916017,1.442489099,1.976302278,-8.229853751,21.15149508,21.79314238
1.738636452,1.442107663,1.975448983,-8.293188218,21.14637005,21.80006116
1.738330631,1.441757267,1.974578584,-8.354301367,21.13752389,21.80628775
1.737996591,1.441449661,1.973693265,-8.41265336,21.12437735,21.81155874
1.737644313,1.441201407,1.972787199,-8.471395848,21.10740457,21.81514622
1.737282654,1.441010884,1.971853804,-8.533153924,21.08758999,21.81683865
1.736907911,1.440862086,1.970894373,-8.596598411,21.06511558,21.81714371
1.736516309,1.440738656,1.969910419,-8.660401877,21.04016166,21.81656484
1.736104004,1.440623875,1.968903676,-8.72323893,21.01290738,21.81560064
1.735667088,1.440500665,1.9678761,-8.783786449,20.98353104,21.81474443
1.735201588,1.44035159,1.966829875,-8.840723745,20.95221023,21.814484
1.734703468,1.440158871,1.965767409,-8.892732653,20.91912186,21.81530137
1.734168626,1.439904409,1.964691335,-8.938497549,20.88444208,21.81767286
1.733592892,1.43956981,1.963604512,-8.976705303,20.84834599,21.82206917
1.732972028,1.439136417,1.962510022,-9.006045156,20.81100734,21.82895569
1.732279277,1.438613695,1.961368586,-9.030012061,20.77094128,21.83802525
1.731501069,1.438025613,1.960151199,-9.05245324,20.72692698,21.84855706
1.730652898,1.437374912,1.958876575,-9.072588582,20.67953266,21.86039093
1.729750287,1.436664098,1.957563521,-9.089638787,20.62932637,21.87336509
1.728808792,1.43589549,1.956230918,-9.102825398,20.57687632,21.88731665
1.727844009,1.435071277,1.954897707,-9.111370746,20.52275113,21.90208214
1.726871581,1.434193577,1.953582865,-9.114497824,20.4675201,21.91749821
1.7259072,1.433264515,1.952305371,-9.11143008,20.41175354,21.93340236
1.724966616,1.432286306,1.951084171,-9.10139112,20.35602301,21.94963385
1.724065638,1.431261345,1.949938136,-9.083604341,20.3009016,21.96603471
1.723220136,1.430192313,1.948886016,-9.057292459,20.24696425,21.98245082
1.722377965,1.429031585,1.947900414,-9.02057432,20.19188215,21.99874934
1.72148633,1.427743592,1.946943132,-8.973085087,20.13347177,22.0149782
1.720560261,1.426349878,1.946016477,-8.916320321,20.07253045,22.03126415
1.719614913,1.424872679,1.945122693,-8.851774626,20.00985864,22.04774271
1.718665562,1.423334958,1.944264055,-8.780941787,19.94625907,22.06455883
1.717727605,1.421760407,1.943442946,-8.70531488,19.88253596,22.08186728
1.716816561,1.420173437,1.942661914,-8.626386378,19.8194944,22.09983269
1.715948059,1.418599159,1.941923717,-8.54564822,19.75793978,22.11862938
1.715137837,1.417063332,1.941231347,-8.464591876,19.69867743,22.13844087
1.714401725,1.415592308,1.940588036,-8.38470838,19.6425123,22.15945914
1.713755633,1.41421295,1.939997243,-8.307488356,19.5902489,22.18188357
1.713188446,1.412890417,1.939416222,-8.231532941,19.53981073,22.20570964
1.712675935,1.411571926,1.938813072,-8.154166214,19.48893864,22.2307077
1.712214386,1.410257942,1.938207665,-8.074962048,19.43816258,22.2567457
1.711800087,1.408949181,1.937619851,-7.993493114,19.38801211,22.28369359
1.71142932,1.407646617,1.937069453,-7.909330786,19.33901641,22.31142337
1.711098364,1.406351495,1.936576255,-7.822045028,19.29170418,22.33980921
1.710803495,1.405065339,1.936159991,-7.731204274,19.24660362,22.36872761
1.710540991,1.403789956,1.93584034,-7.636375276,19.20424238,22.39805758
1.710307139,1.402527438,1.935636908,-7.537122943,19.16514751,22.42768095
1.710098245,1.40128016,1.935569228,-7.433010159,19.1298454,22.45748257
1.709946636,1.400027752,1.935621614,-7.322462261,19.09864978,22.48924031
1.709877089,1.398757474,1.93576162,-7.204911556,19.07120116,22.52433142
1.709874589,1.397482983,1.935983467,-7.081429806,19.04701645,22.56203859
1.709924098,1.396217339,1.936281282,-6.953089639,19.02561426,22.60163813
1.710010552,1.394972905,1.936649132,-6.82096536,19.00651543,22.64239851
1.710118859,1.393761273,1.937081051,-6.686133588,18.98924353,22.68357926
1.710233899,1.392593204,1.937571061,-6.549673713,18.97332518,22.72443018
1.71034052,1.391478598,1.93811319,-6.412668189,18.95829029,22.76419093
1.710423545,1.390426474,1.938701474,-6.276202653,18.94367213,22.80209082
1.710467771,1.389444984,1.939329971,-6.141365909,18.92900727,22.83734909
1.710457972,1.388541439,1.939992751,-6.009249743,18.91383539,22.86917528
1.710437868,1.387730886,1.940777812,-5.874874033,18.89973301,22.89864912
1.710454562,1.387017151,1.941749355,-5.733696246,18.88827588,22.92736033
1.710497807,1.386389433,1.942866084,-5.587470582,18.87900273,22.95526907
1.71055724,1.385835889,1.944087196,-5.437957039,18.87144936,22.98232407
1.710622367,1.385343503,1.945372438,-5.286921797,18.8651482,23.00846164
1.710682559,1.384898005,1.946682147,-5.136137351,18.85962813,23.03360507
1.710727043,1.38448385,1.947977249,-4.98738238,18.85441431,23.05766454
1.710744902,1.384084245,1.949219246,-4.842441386,18.84902832,23.08053748
1.710725073,1.383681239,1.950370167,-4.703104113,18.84298826,23.10210949
1.710656351,1.383255866,1.951392508,-4.571164762,18.83580899,23.12225569
1.710527396,1.382788349,1.952249141,-4.448421014,18.82700254,23.14084258
1.710318128,1.382305944,1.952975977,-4.333769439,18.81666113,23.15712534
1.710027358,1.381845574,1.953639677,-4.224483274,18.80539395,23.17073391
1.709672012,1.38140185,1.954249422,-4.119925428,18.79348599,23.18209583
1.70926905,1.380969791,1.954814331,-4.019456806,18.78122175,23.19164326
1.708835466,1.380544765,1.955343458,-3.922436594,18.76888531,23.19981249
1.708388291,1.380122445,1.955845787,-3.828222486,18.75676046,23.20704344
1.70794459,1.379698767,1.956330227,-3.736170849,18.74513077,23.21377932
1.707521462,1.379269908,1.956805619,-3.645636838,18.73427965,23.22046634
1.707136045,1.378832272,1.957280734,-3.555974454,18.72449037,23.22755349
1.706805512,1.37838249,1.957764284,-3.466536557,18.71604608,23.23549246
1.706547079,1.377917426,1.958264925,-3.376674831,18.70922982,23.24473762
1.706329476,1.37740816,1.958742201,-3.28784995,18.70352665,23.25508352
1.706112775,1.376838401,1.959158722,-3.20178636,18.69828813,23.26588672
1.705901272,1.37622433,1.95952762,-3.118229691,18.693598,23.27694857
1.705699317,1.37558235,1.959861911,-3.03692463,18.68954141,23.28807286
1.705511306,1.374929065,1.960174509,-2.957615023,18.68620485,23.29906567
1.705341683,1.374281269,1.960478235,-2.880043964,18.68367602,23.30973523
1.705194944,1.373655927,1.960785821,-2.80395388,18.68204379,23.31989173
1.705075635,1.37307018,1.961109904,-2.729086596,18.68139816,23.32934726
1.704988356,1.372541335,1.961463024,-2.655183397,18.68183024,23.33791565
1.704937766,1.372086877,1.961857601,-2.581985078,18.68343215,23.34541241
1.704928589,1.371724472,1.962305922,-2.509231983,18.6862971,23.35165466
1.704983956,1.371449853,1.962838117,-2.435658734,18.69129382,23.35729665
1.705114188,1.371241399,1.963461004,-2.360690519,18.69888124,23.36297381
1.705304758,1.371090797,1.964151873,-2.285104073,18.70853686,23.36847491
1.705541025,1.370989553,1.964888156,-2.209677187,18.71973564,23.37358698
1.705808217,1.37092894,1.965647427,-2.135188599,18.73194991,23.37809517
1.706091425,1.370899963,1.966407416,-2.062417863,18.74464926,23.38178276
1.706375605,1.370893347,1.967146007,-1.992145201,18.75730056,23.38443119
1.706645574,1.370899542,1.967841235,-1.925151335,18.76936808,23.3858202
1.706886024,1.370908742,1.968471281,-1.862217302,18.78031367,23.38572797
1.707081529,1.370910929,1.969014452,-1.804124259,18.789597,23.38393144
1.707216566,1.370895932,1.969449174,-1.751653268,18.79667597,23.38020658
1.70729341,1.370893997,1.969780798,-1.70480207,18.80181642,23.37313759
1.707330048,1.370936133,1.970036815,-1.662717882,18.80580671,23.3620161
1.707334476,1.371013354,1.970229042,-1.624904712,18.8088859,23.3476799
1.707314719,1.371116802,1.97036945,-1.590865321,18.81129153,23.33096792
1.707278827,1.371237727,1.970470155,-1.56010142,18.81326003,23.3127199
1.707234875,1.371367466,1.97054341,-1.532113842,18.81502719,23.29377602
1.707190956,1.371497425,1.970601607,-1.506402677,18.81682835,23.27497671
1.707155181,1.371619072,1.97065727,-1.4824674,18.81889859,23.25716249
1.707135679,1.371723928,1.970723058,-1.459806953,18.82147283,23.24117383
1.707140592,1.371803557,1.97081177,-1.437919821,18.82478576,23.22785116
1.707178074,1.371849566,1.970936349,-1.416304066,18.82907171,23.21803491
