T1P1T17_hyoid_data.tx,T1P1T17_hyoid_data.ty,T1P1T17_hyoid_data.tz,T1P1T17_hyoid_data.rx,T1P1T17_hyoid_data.ry,T1P1T17_hyoid_data.rz
1.884635263,-0.7314213858,-1.969061018,-15.78913277,-33.13589117,-0.4548897934
1.884648088,-0.7338819604,-1.967973218,-15.72788158,-33.12770081,-0.231725242
1.884658944,-0.7363540729,-1.96682551,-15.67035685,-33.1181483,-0.007553369459
1.884667995,-0.7388349137,-1.965614277,-15.61676279,-33.10712886,0.2173689919
1.884675406,-0.7413216736,-1.964335902,-15.56730364,-33.09453772,0.44278501
1.88468134,-0.7438115431,-1.962986766,-15.52218363,-33.08027008,0.6684378527
1.884685961,-0.7463017129,-1.961563254,-15.48160698,-33.06422117,0.8940706878
1.884689434,-0.7487893736,-1.960061746,-15.44577794,-33.0462862,1.119426683
1.884691922,-0.7512717158,-1.958478626,-15.41490074,-33.02636041,1.344249007
1.88469359,-0.7537459301,-1.956810277,-15.3891796,-33.00433899,1.568280826
1.884694602,-0.7562092071,-1.95505308,-15.36881875,-32.98011719,1.791265309
1.884695122,-0.7586587375,-1.953203419,-15.35402243,-32.95359021,2.012945624
1.884695313,-0.7610917118,-1.951257676,-15.34499487,-32.92465327,2.233064938
1.88469534,-0.7635053208,-1.949212233,-15.3419403,-32.8932016,2.45136642
1.884687745,-0.7659447079,-1.947044301,-15.34418838,-32.85739016,2.672011625
1.88466537,-0.7684549246,-1.944737576,-15.35081113,-32.81559885,2.899150858
1.884628831,-0.7710330231,-1.94229817,-15.36162625,-32.76806029,3.132510406
1.884578743,-0.7736760556,-1.939732197,-15.37645147,-32.71500709,3.371816558
1.884515724,-0.7763810745,-1.937045768,-15.39510452,-32.65667185,3.6167956
1.884440387,-0.779145132,-1.934244998,-15.41740312,-32.5932872,3.867173821
1.88435335,-0.7819652803,-1.931335999,-15.44316498,-32.52508575,4.122677509
1.884255228,-0.7848385718,-1.928324884,-15.47220784,-32.4523001,4.383032952
1.884146637,-0.7877620586,-1.925217765,-15.50434941,-32.37516286,4.647966437
1.884028193,-0.790732793,-1.922020755,-15.53940742,-32.29390666,4.917204253
1.883900511,-0.7937478273,-1.918739967,-15.57719959,-32.2087641,5.190472687
1.883764208,-0.7968042137,-1.915381513,-15.61754364,-32.1199678,5.467498028
1.883619898,-0.7998990045,-1.911951507,-15.6602573,-32.02775036,5.748006563
1.883468199,-0.803029252,-1.908456062,-15.70515829,-31.9323444,6.03172458
1.883309726,-0.8061920083,-1.90490129,-15.75206433,-31.83398253,6.318378367
1.883145095,-0.8093843259,-1.901293303,-15.80079314,-31.73289737,6.607694212
1.882974921,-0.8126032569,-1.897638215,-15.85116244,-31.62932151,6.899398402
1.88279982,-0.8158458535,-1.893942139,-15.90298997,-31.52348759,7.193217227
1.882620409,-0.8191091681,-1.890211187,-15.95609344,-31.41562821,7.488876973
1.882437302,-0.8223902529,-1.886451472,-16.01029057,-31.30597597,7.786103929
1.882251117,-0.8256861601,-1.882669107,-16.06539909,-31.1947635,8.084624382
1.882062468,-0.8289939421,-1.878870204,-16.12123671,-31.08222341,8.384164621
1.881871972,-0.832310651,-1.875060876,-16.17762117,-30.9685883,8.684450933
1.881680244,-0.8356333392,-1.871247237,-16.23437019,-30.8540908,8.985209606
1.8814879,-0.8389590588,-1.867435399,-16.29130148,-30.7389635,9.286166928
1.881295556,-0.8422848622,-1.863631475,-16.34823277,-30.62343903,9.587049187
1.881103828,-0.8456078016,-1.859841577,-16.40498178,-30.50775,9.88758267
1.880913332,-0.8489249292,-1.856071818,-16.46136624,-30.39212901,10.18749367
1.880724683,-0.8522332974,-1.852328311,-16.51720387,-30.27680868,10.48650846
1.880538497,-0.8555299583,-1.848617169,-16.57231239,-30.16202163,10.78435335
1.880355391,-0.8588119643,-1.844944505,-16.62650952,-30.04800046,11.08075461
1.88017598,-0.8620763675,-1.841316432,-16.67961299,-29.93497778,11.37543854
1.880000879,-0.8653202203,-1.837739061,-16.73144051,-29.82318622,11.66813142
1.879830705,-0.8685405749,-1.834218507,-16.78180982,-29.71285837,11.95855954
1.879666074,-0.8717344836,-1.830760881,-16.83053863,-29.60422686,12.24644918
1.8795076,-0.8748989986,-1.827372297,-16.87744467,-29.49752429,12.53152665
1.879355901,-0.8780311722,-1.824058867,-16.92234565,-29.39298328,12.81351821
1.879211592,-0.8811280566,-1.820826704,-16.96505931,-29.29083644,13.09215017
1.879075289,-0.8841867041,-1.817681921,-17.00540336,-29.19131638,13.36714881
1.878947607,-0.887204167,-1.814630631,-17.04319553,-29.09465571,13.63824042
1.878829163,-0.8901774975,-1.811678947,-17.07825354,-29.00108704,13.90515128
1.878720571,-0.8931037478,-1.808832981,-17.11039512,-28.910843,14.16760769
1.878622449,-0.8959799703,-1.806098845,-17.13943797,-28.82415618,14.42533592
1.878535412,-0.8988032171,-1.803482654,-17.16519984,-28.74125921,14.67806228
1.878460076,-0.9015705406,-1.800990519,-17.18749843,-28.66238469,14.92551304
1.878397056,-0.904278993,-1.798628554,-17.20615148,-28.58776523,15.1674145
1.878346969,-0.9069256266,-1.796402871,-17.22097671,-28.51763345,15.40349294
1.87831043,-0.9095074936,-1.794319582,-17.23179183,-28.45222197,15.63347465
1.878288055,-0.9120216462,-1.792384802,-17.23841457,-28.39176338,15.85708592
1.878280459,-0.9144651368,-1.790604642,-17.24066266,-28.33649031,16.07405304
1.878332962,-0.9168832628,-1.78893762,-17.22912996,-28.28493257,16.28830562
1.878487631,-0.9193213942,-1.787337269,-17.19515526,-28.23543687,16.50380255
1.87874021,-0.9217766911,-1.785802229,-17.13967363,-28.18796111,16.72031402
1.879086442,-0.9242463143,-1.78433114,-17.06362016,-28.14246321,16.93761023
1.879522071,-0.9267274241,-1.782922641,-16.96792994,-28.0989011,17.15546136
1.880042838,-0.9292171809,-1.781575371,-16.85353805,-28.05723268,17.3736376
1.880644487,-0.9317127454,-1.78028797,-16.72137957,-28.01741589,17.59190915
1.881322762,-0.9342112779,-1.779059077,-16.57238958,-27.97940863,17.81004619
1.882073405,-0.9367099388,-1.777887331,-16.40750317,-27.94316882,18.02781891
1.882892159,-0.9392058888,-1.776771371,-16.22765542,-27.90865439,18.24499751
1.883774767,-0.9416962882,-1.775709838,-16.03378142,-27.87582324,18.46135218
1.884716972,-0.9441782974,-1.774701369,-15.82681625,-27.8446333,18.6766531
1.885714518,-0.9466490771,-1.773744606,-15.607695,-27.81504248,18.89067047
1.886763148,-0.9491057876,-1.772838187,-15.37735273,-27.78700871,19.10317448
1.887858604,-0.9515455894,-1.771980751,-15.13672455,-27.7604899,19.31393531
1.888996629,-0.953965643,-1.771170937,-14.88674554,-27.73544396,19.52272316
1.890172967,-0.9563631088,-1.770407386,-14.62835077,-27.71182882,19.72930823
1.891383361,-0.9587351474,-1.769688736,-14.36247533,-27.68960239,19.93346069
1.892623553,-0.9610789191,-1.769013627,-14.09005431,-27.6687226,20.13495074
1.893889287,-0.9633915845,-1.768380698,-13.81202278,-27.64914735,20.33354858
1.895176306,-0.965670304,-1.767788589,-13.52931584,-27.63083457,20.52902438
1.896480353,-0.9679122381,-1.767235939,-13.24286856,-27.61374218,20.72114835
1.89779717,-0.9701145472,-1.766721386,-12.95361604,-27.59782808,20.90969066
1.899122502,-0.9722743919,-1.766243571,-12.66249334,-27.58305021,21.09442153
1.90045209,-0.9743889326,-1.765801134,-12.37043556,-27.56936647,21.27511112
1.901781678,-0.9764553297,-1.765392712,-12.07837779,-27.55673479,21.45152964
1.90310701,-0.9784707438,-1.765016946,-11.78725509,-27.54511309,21.62344727
1.904423827,-0.9804323352,-1.764672475,-11.49800256,-27.53445927,21.79063421
1.905727874,-0.9823372645,-1.764357938,-11.21155529,-27.52473126,21.95286065
1.907014893,-0.9841826922,-1.764071975,-10.92884834,-27.51588698,22.10989677
1.908280627,-0.9859657786,-1.763813225,-10.65081682,-27.50788435,22.26151276
1.909520819,-0.9876836844,-1.763580327,-10.3783958,-27.50068127,22.40747883
1.910731213,-0.9893335698,-1.76337192,-10.11252036,-27.49423568,22.54756515
1.911907551,-0.9909125955,-1.763186645,-9.85412559,-27.48850548,22.68154192
1.913045576,-0.9924179218,-1.763023141,-9.604146573,-27.4834486,22.80917933
1.914141032,-0.9938467093,-1.762880046,-9.363518393,-27.47902296,22.93024757
1.915189662,-0.9951961184,-1.762756,-9.133176132,-27.47518646,23.04451682
1.916187208,-0.9964633096,-1.762649642,-8.914054875,-27.47189703,23.15175729
1.917129413,-0.9976454433,-1.762559613,-8.707089704,-27.46911259,23.25173916
1.918012022,-0.9987396801,-1.76248455,-8.513215704,-27.46679106,23.34423262
1.918830776,-0.9997431803,-1.762423094,-8.333367958,-27.46489034,23.42900786
1.919581418,-1.000653104,-1.762373884,-8.168481549,-27.46336837,23.50583508
1.920259693,-1.001466613,-1.762335559,-8.019491562,-27.46218305,23.57448446
1.920861342,-1.002180867,-1.762306759,-7.88733308,-27.46129231,23.63472619
1.92138211,-1.002793025,-1.762286122,-7.772941185,-27.46065407,23.68633046
1.921817738,-1.00330025,-1.762272289,-7.677250964,-27.46022623,23.72906748
1.92216397,-1.003699701,-1.762263898,-7.601197497,-27.45996672,23.76270741
1.922416549,-1.003988539,-1.762259589,-7.54571587,-27.45983346,23.78702046
1.922571219,-1.004163924,-1.762258002,-7.511741166,-27.45978437,23.80177682
1.922623721,-1.004223016,-1.762257775,-7.500208468,-27.45977735,23.80674668
1.922612001,-1.004027165,-1.762451514,-7.500209438,-27.46359992,23.79651513
1.922577275,-1.003450196,-1.763022258,-7.500216226,-27.47486099,23.76630175
1.922520192,-1.00250799,-1.763954299,-7.500234652,-27.49325063,23.71682839
1.922441403,-1.001216428,-1.765231927,-7.500270535,-27.5184589,23.6488169
1.922341557,-0.9995913876,-1.766839435,-7.500329692,-27.55017586,23.56298917
1.922221306,-0.9976487502,-1.768761115,-7.500417942,-27.58809158,23.46006704
1.922081298,-0.9954043952,-1.770981256,-7.500541105,-27.63189612,23.34077239
1.921922184,-0.9928742025,-1.773484152,-7.500704999,-27.68127953,23.20582707
1.921744615,-0.9900740521,-1.776254092,-7.500915443,-27.73593189,23.05595294
1.921549239,-0.9870198237,-1.77927537,-7.501178256,-27.79554325,22.89187188
1.921336708,-0.9837273973,-1.782532276,-7.501499256,-27.85980368,22.71430573
1.92110767,-0.9802126527,-1.786009101,-7.501884261,-27.92840324,22.52397638
1.920862777,-0.9764914697,-1.789690138,-7.502339092,-28.00103198,22.32160567
1.920602679,-0.9725797284,-1.793559677,-7.502869566,-28.07737998,22.10791546
1.920328025,-0.9684933084,-1.797602011,-7.503481502,-28.1571373,21.88362764
1.920039465,-0.9642480898,-1.801801429,-7.504180719,-28.23999399,21.64946404
1.91973765,-0.9598599523,-1.806142225,-7.504973036,-28.32564012,21.40614655
1.919423229,-0.9553447759,-1.810608689,-7.505864271,-28.41376576,21.15439702
1.919096854,-0.9507184404,-1.815185113,-7.506860243,-28.50406096,20.89493731
1.918759173,-0.9459968256,-1.819855789,-7.507966771,-28.59621578,20.62848929
1.918410837,-0.9411958115,-1.824605007,-7.509189673,-28.68992029,20.35577481
1.918052495,-0.936331278,-1.829417059,-7.510534769,-28.78486456,20.07751575
1.917684799,-0.9314191048,-1.834276237,-7.512007876,-28.88073864,19.79443397
1.917308398,-0.9264751718,-1.839166832,-7.513614815,-28.97723259,19.50725132
1.916923942,-0.921515359,-1.844073135,-7.515361403,-29.07403648,19.21668967
1.916532081,-0.9165555462,-1.848979439,-7.517253459,-29.17084038,18.92347088
1.916133466,-0.9116116133,-1.853870033,-7.519296802,-29.26733433,18.62831682
1.915728745,-0.9066994401,-1.858729211,-7.52149725,-29.36320841,18.33194934
1.915318571,-0.9018349066,-1.863541264,-7.523860623,-29.45815267,18.03509032
1.914903591,-0.8970338925,-1.868290482,-7.526392739,-29.55185719,17.73846161
1.914484457,-0.8923122777,-1.872961157,-7.529099417,-29.64401201,17.44278508
1.914061819,-0.8876859422,-1.877537581,-7.531986475,-29.73430721,17.14878258
1.913636327,-0.8831707658,-1.882004045,-7.535059733,-29.82243284,16.85717599
1.91320863,-0.8787826283,-1.886344841,-7.538325008,-29.90807898,16.56868716
1.912779379,-0.8745374097,-1.890544259,-7.541788121,-29.99093567,16.28403796
1.912349224,-0.8704509897,-1.894586593,-7.545454888,-30.07069298,16.00395025
1.911918815,-0.8665392484,-1.898456132,-7.54933113,-30.14704098,15.72914589
1.911488802,-0.8628180654,-1.902137169,-7.553422665,-30.21966973,15.46034675
1.911059835,-0.8593033208,-1.905613994,-7.557735311,-30.28826929,15.19827468
1.910632564,-0.8560108944,-1.9088709,-7.562274888,-30.35252972,14.94365156
1.910207639,-0.852956666,-1.911892178,-7.567047214,-30.41214108,14.69719923
1.909785711,-0.8501565156,-1.914662118,-7.572058108,-30.46679343,14.45963958
1.909367429,-0.8476263229,-1.917165014,-7.577313388,-30.51617685,14.23169445
1.908953444,-0.8453819679,-1.919385155,-7.582818873,-30.55998138,14.01408571
1.908544405,-0.8434393305,-1.921306835,-7.588580383,-30.5978971,13.80753523
1.908140962,-0.8418142904,-1.922914343,-7.594603735,-30.62961407,13.61276487
1.907743767,-0.8405227276,-1.924191971,-7.600894748,-30.65482234,13.43049648
1.907353468,-0.839580522,-1.925124012,-7.607459242,-30.67321198,13.26145194
1.906970715,-0.8390035534,-1.925694756,-7.614303035,-30.68447305,13.1063531
1.90659616,-0.8388077017,-1.925888495,-7.621431945,-30.68829561,12.96592183
1.906215721,-0.8388356348,-1.925789142,-7.630417201,-30.6869762,12.83543138
1.905815638,-0.8389185274,-1.925495442,-7.642796516,-30.68307506,12.70961766
1.905397036,-0.8390550195,-1.925013931,-7.658525429,-30.67667787,12.58839652
1.904961043,-0.839243751,-1.924351147,-7.677559484,-30.66787028,12.47168382
1.904508786,-0.839483362,-1.923513626,-7.699854223,-30.65673798,12.35939539
1.904041392,-0.8397724924,-1.922507905,-7.725365186,-30.64336663,12.2514471
1.903559989,-0.8401097822,-1.921340521,-7.754047916,-30.62784189,12.14775479
1.903065702,-0.8404938713,-1.920018012,-7.785857956,-30.61024944,12.04823432
1.902559661,-0.8409233997,-1.918546913,-7.820750846,-30.59067494,11.95280152
1.90204299,-0.8413970073,-1.916933762,-7.858682128,-30.56920405,11.86137226
1.901516818,-0.8419133343,-1.915185096,-7.899607346,-30.54592245,11.77386239
1.900982272,-0.8424710204,-1.913307451,-7.943482039,-30.5209158,11.69018774
1.900440479,-0.8430687057,-1.911307365,-7.990261751,-30.49426977,11.61026419
1.899892565,-0.8437050302,-1.909191375,-8.039902024,-30.46607002,11.53400756
1.899339658,-0.8443786339,-1.906966016,-8.092358398,-30.43640224,11.46133372
1.898782885,-0.8450881566,-1.904637827,-8.147586416,-30.40535207,11.39215852
1.898223373,-0.8458322384,-1.902213345,-8.205541621,-30.37300519,11.3263978
1.89766225,-0.8466095192,-1.899699105,-8.266179553,-30.33944728,11.26396741
1.897100641,-0.8474186391,-1.897101645,-8.329455755,-30.30476398,11.20478322
1.896539675,-0.8482582379,-1.894427503,-8.395325768,-30.26904098,11.14876105
1.895980478,-0.8491269557,-1.891683214,-8.463745135,-30.23236394,11.09581678
1.895424178,-0.8500234324,-1.888875315,-8.534669397,-30.19481852,11.04586624
1.894871901,-0.850946308,-1.886010345,-8.608054096,-30.1564904,10.99882528
1.894324775,-0.8518942225,-1.883094839,-8.683854775,-30.11746524,10.95460976
1.893783926,-0.8528658158,-1.880135334,-8.762026974,-30.0778287,10.91313553
1.893250483,-0.8538597279,-1.877138368,-8.842526237,-30.03766647,10.87431844
1.892725571,-0.8548745988,-1.874110477,-8.925308104,-29.9970642,10.83807434
1.892210318,-0.8559090684,-1.871058198,-9.010328118,-29.95610756,10.80431907
1.891705852,-0.8569617768,-1.867988068,-9.09754182,-29.91488222,10.77296849
1.891213298,-0.8580313638,-1.864906624,-9.186904753,-29.87347384,10.74393845
1.890733785,-0.8591164695,-1.861820403,-9.278372459,-29.8319681,10.7171448
1.890268439,-0.8602157338,-1.858735942,-9.371900478,-29.79045066,10.69250338
1.889818387,-0.8613277967,-1.855659778,-9.467444354,-29.74900719,10.66993006
1.889384757,-0.8624512982,-1.852598447,-9.564959628,-29.70772336,10.64934067
1.888968675,-0.8635848782,-1.849558487,-9.664401842,-29.66668483,10.63065108
1.888571269,-0.8647271768,-1.846546434,-9.765726537,-29.62597727,10.61377712
1.888193666,-0.8658768338,-1.843568826,-9.868889256,-29.58568635,10.59863466
1.887836993,-0.8670324892,-1.840632198,-9.973845541,-29.54589773,10.58513953
1.887502376,-0.8681927831,-1.837743089,-10.08055093,-29.50669709,10.5732076
1.887190944,-0.8693563554,-1.834908035,-10.18896098,-29.46817009,10.5627547
1.886903822,-0.870521846,-1.832133573,-10.29903121,-29.43040239,10.5536967
1.886642139,-0.8716878949,-1.82942624,-10.41071717,-29.39347968,10.54594944
1.886407021,-0.8728531422,-1.826792573,-10.52397442,-29.3574876,10.53942877
1.886199595,-0.8740162277,-1.824239108,-10.63875847,-29.32251184,10.53405054
1.886020989,-0.8751757915,-1.821772383,-10.75502489,-29.28863805,10.52973061
1.885872329,-0.8763304735,-1.819398935,-10.87272921,-29.25595191,10.52638481
1.885754743,-0.8774789136,-1.8171253,-10.99182697,-29.22453908,10.52392901
1.885669357,-0.878619752,-1.814958015,-11.11227371,-29.19448523,10.52227905
1.885617299,-0.8797516284,-1.812903617,-11.23402498,-29.16587603,10.52135079
1.885599696,-0.8808731829,-1.810968644,-11.35703632,-29.13879715,10.52106007
1.885614794,-0.8820272537,-1.809084028,-11.4859817,-29.11227531,10.53443813
1.885659271,-0.8832549213,-1.80717798,-11.62521037,-29.08530714,10.57384918
1.885731903,-0.8845521892,-1.805252955,-11.77419086,-29.05793315,10.63820852
1.885831467,-0.885915061,-1.803311405,-11.93239167,-29.03019383,10.72643142
1.885956737,-0.8873395401,-1.801355786,-12.0992813,-29.00212968,10.83743319
1.886106491,-0.88882163,-1.79938855,-12.27432826,-28.97378121,10.97012912
1.886279503,-0.8903573344,-1.797412153,-12.45700107,-28.94518891,11.1234345
1.88647455,-0.8919426566,-1.795429047,-12.64676821,-28.9163933,11.29626462
1.886690407,-0.8935736003,-1.793441686,-12.84309822,-28.88743486,11.48753477
1.88692585,-0.8952461689,-1.791452525,-13.04545958,-28.8583541,11.69616025
1.887179656,-0.8969563659,-1.789464018,-13.25332081,-28.82919153,11.92105634
1.887450599,-0.8987001949,-1.787478617,-13.46615041,-28.79998764,12.16113835
1.887737457,-0.9004736594,-1.785498778,-13.68341689,-28.77078294,12.41532156
1.888039004,-0.9022727629,-1.783526954,-13.90458876,-28.74161792,12.68252126
1.888354017,-0.9040935089,-1.781565598,-14.12913452,-28.7125331,12.96165275
1.888681271,-0.9059319009,-1.779617166,-14.35652269,-28.68356896,13.25163131
1.889019542,-0.9077839424,-1.77768411,-14.58622176,-28.65476601,13.55137225
1.889367607,-0.9096456371,-1.775768884,-14.81770024,-28.62616476,13.85979085
1.88972424,-0.9115129883,-1.773873943,-15.05042665,-28.59780569,14.17580241
1.890088219,-0.9133819996,-1.772001741,-15.28386948,-28.56972933,14.49832221
1.890458318,-0.9152486745,-1.77015473,-15.51749725,-28.54197616,14.82626555
1.890833313,-0.9171090166,-1.768335366,-15.75077846,-28.51458669,15.15854773
1.891211981,-0.9189590293,-1.766546101,-15.98318162,-28.48760142,15.49408403
1.891593098,-0.9207947161,-1.764789391,-16.21417523,-28.46106084,15.83178974
1.891975438,-0.9226120807,-1.763067688,-16.44322781,-28.43500547,16.17058016
1.892357779,-0.9244071264,-1.761383447,-16.66980785,-28.40947581,16.50937058
1.892738895,-0.9261758568,-1.759739122,-16.89338387,-28.38451235,16.84707629
1.893117563,-0.9279142755,-1.758137165,-17.11342438,-28.36015559,17.18261259
1.893492559,-0.9296183859,-1.756580033,-17.32939787,-28.33644604,17.51489476
1.893862658,-0.9312841916,-1.755070177,-17.54077286,-28.3134242,17.84283811
1.894226636,-0.9329076961,-1.753610052,-17.74701785,-28.29113058,18.16535791
1.89458327,-0.9344849028,-1.752202113,-17.94760135,-28.26960566,18.48136947
1.894931334,-0.9360118154,-1.750848812,-18.14199187,-28.24888996,18.78978807
1.895269606,-0.9374844372,-1.749552604,-18.32965791,-28.22902397,19.089529
1.89559686,-0.938898772,-1.748315943,-18.51006799,-28.21004819,19.37950757
1.895911873,-0.9402508231,-1.747141282,-18.6826906,-28.19200314,19.65863906
1.89621342,-0.941536594,-1.746031076,-18.84699425,-28.1749293,19.92583876
1.896500277,-0.9427520884,-1.744987777,-19.00244745,-28.15886718,20.18002197
1.896771221,-0.9438933097,-1.744013842,-19.14851872,-28.14385729,20.42010398
1.897025026,-0.9449562614,-1.743111722,-19.28467654,-28.12994012,20.64500007
1.89726047,-0.945936947,-1.742283872,-19.41038944,-28.11715617,20.85362555
1.897476327,-0.9468313701,-1.741532746,-19.52512592,-28.10554594,21.0448957
1.897671373,-0.9476355342,-1.740860797,-19.62835448,-28.09514995,21.21772582
1.897844386,-0.9483454427,-1.74027048,-19.71954363,-28.08600868,21.3710312
1.897994139,-0.9489570993,-1.739764249,-19.79816189,-28.07816264,21.50372713
1.89811941,-0.9494665074,-1.739344557,-19.86367774,-28.07165233,21.6147289
1.898218973,-0.9498696706,-1.739013859,-19.91555971,-28.06651826,21.7029518
1.898291606,-0.9501625923,-1.738774607,-19.9532763,-28.06280092,21.76731114
1.898336083,-0.950341276,-1.738629257,-19.97629602,-28.06054081,21.80672219
1.898351181,-0.9504017254,-1.738580262,-19.98408737,-28.05977845,21.82010025
1.898311013,-0.9503840615,-1.738614159,-19.97757326,-28.05983585,21.81707883
1.898192681,-0.9503314886,-1.738714712,-19.9583225,-28.06001689,21.80812924
1.897999441,-0.9502446343,-1.738880212,-19.92677239,-28.06033476,21.79342352
1.897734551,-0.9501241266,-1.739108948,-19.88336026,-28.06080271,21.77313368
1.897401268,-0.9499705935,-1.739399213,-19.82852341,-28.06143393,21.74743176
1.897002847,-0.9497846626,-1.739749297,-19.76269916,-28.06224165,21.71648978
1.896542546,-0.949566962,-1.74015749,-19.68632484,-28.06323909,21.68047976
1.896023622,-0.9493181194,-1.740622085,-19.59983775,-28.06443946,21.63957374
1.895449332,-0.9490387628,-1.741141371,-19.50367521,-28.06585598,21.59394373
1.894822932,-0.94872952,-1.741713639,-19.39827453,-28.06750188,21.54376177
1.89414768,-0.9483910188,-1.742337181,-19.28407304,-28.06939036,21.48919987
1.893426831,-0.9480238872,-1.743010287,-19.16150805,-28.07153466,21.43043007
1.892663644,-0.947628753,-1.743731247,-19.03101688,-28.07394797,21.36762439
1.891861374,-0.9472062441,-1.744498354,-18.89303683,-28.07664353,21.30095486
1.89102328,-0.9467569883,-1.745309897,-18.74800524,-28.07963456,21.23059349
1.890152616,-0.9462816136,-1.746164169,-18.5963594,-28.08293426,21.15671233
1.889252642,-0.9457807477,-1.747059458,-18.43853665,-28.08655585,21.07948339
1.888326612,-0.9452550186,-1.747994057,-18.27497428,-28.09051257,20.9990787
1.887377785,-0.944705054,-1.748966256,-18.10610963,-28.09481762,20.91567028
1.886409416,-0.944131482,-1.749974346,-17.93238001,-28.09948421,20.82943017
1.885424763,-0.9435349303,-1.751016618,-17.75422273,-28.10452558,20.74053038
1.884427083,-0.9429160269,-1.752091362,-17.57207511,-28.10995494,20.64914294
1.883419633,-0.9422753995,-1.753196871,-17.38637446,-28.1157855,20.55543988
1.882405668,-0.9416136761,-1.754331433,-17.19755811,-28.12203048,20.45959323
1.881388447,-0.9409314845,-1.755493341,-17.00606336,-28.12870311,20.361775
1.880371226,-0.9402294526,-1.756680886,-16.81232753,-28.13581659,20.26215723
1.879357261,-0.9395082082,-1.757892357,-16.61678794,-28.14338416,20.16091195
1.878349811,-0.9387683793,-1.759126046,-16.41988191,-28.15141902,20.05821117
1.877352131,-0.9380105937,-1.760380245,-16.22204674,-28.15993439,19.95422692
1.876367478,-0.9372354792,-1.761653242,-16.02371977,-28.1689435,19.84913123
1.875399109,-0.9364436638,-1.762943331,-15.82533829,-28.17845955,19.74309613
1.874450282,-0.9356357752,-1.7642488,-15.62733964,-28.18849578,19.63629363
1.873524252,-0.9348124414,-1.765567942,-15.43016111,-28.19906539,19.52889577
1.872624277,-0.9339742903,-1.766899047,-15.23424004,-28.2101816,19.42107458
1.871753614,-0.9331219496,-1.768240406,-15.04001374,-28.22185764,19.31300207
1.870915519,-0.9322560473,-1.769590309,-14.84791951,-28.23410671,19.20485027
1.87011325,-0.9313772113,-1.770947049,-14.65839469,-28.24694205,19.09679122
1.869350063,-0.9304860693,-1.772308915,-14.47187658,-28.26037686,18.98899692
1.868629214,-0.9295832493,-1.773674198,-14.2888025,-28.27442436,18.88163942
1.867953962,-0.9286693792,-1.77504119,-14.10960976,-28.28909778,18.77489074
1.867327562,-0.9277450867,-1.77640818,-13.93473569,-28.30441033,18.6689229
1.866753272,-0.9268109999,-1.777773461,-13.7646176,-28.32037523,18.56390792
1.866234348,-0.9258677464,-1.779135322,-13.5996928,-28.33700569,18.46001784
1.865774047,-0.9249159543,-1.780492056,-13.44039861,-28.35431494,18.35742468
1.865375626,-0.9239562514,-1.781841951,-13.28717234,-28.37231619,18.25630047
1.865042343,-0.9229892654,-1.783183301,-13.14045132,-28.39102266,18.15681722
1.864777452,-0.9220156244,-1.784514394,-13.00067285,-28.41044757,18.05914698
1.864584213,-0.9210359562,-1.785833523,-12.86827426,-28.43060414,17.96346175
1.864465881,-0.9200508886,-1.787138977,-12.74369286,-28.45150558,17.86993358
1.864425713,-0.9190610496,-1.788429049,-12.62736597,-28.47316511,17.77873447
1.864462525,-0.9180457519,-1.789724732,-12.51519261,-28.49564474,17.68820503
1.864571208,-0.9169851945,-1.791047496,-12.40284731,-28.51898448,17.59660127
1.864749135,-0.9158813336,-1.792396337,-12.2904306,-28.5431646,17.50396843
1.864993677,-0.9147361259,-1.793770256,-12.17804304,-28.56816539,17.41035169
1.865302206,-0.9135515279,-1.795168251,-12.06578515,-28.5939671,17.31579629
1.865672095,-0.9123294959,-1.79658932,-11.95375749,-28.62055,17.22034742
1.866100714,-0.9110719866,-1.798032462,-11.8420606,-28.64789438,17.12405031
1.866585438,-0.9097809565,-1.799496677,-11.73079502,-28.67598048,17.02695015
1.867123636,-0.9084583619,-1.800980962,-11.6200613,-28.7047886,16.92909217
1.867712681,-0.9071061594,-1.802484317,-11.50995997,-28.73429899,16.83052157
1.868349946,-0.9057263056,-1.804005741,-11.40059157,-28.76449192,16.73128357
1.869032802,-0.9043207569,-1.805544231,-11.29205666,-28.79534767,16.63142337
1.869758621,-0.9028914697,-1.807098788,-11.18445577,-28.8268465,16.53098619
1.870524775,-0.9014404007,-1.808668409,-11.07788945,-28.85896869,16.43001724
1.871328636,-0.8999695063,-1.810252093,-10.97245823,-28.8916945,16.32856173
1.872167576,-0.8984807429,-1.811848839,-10.86826267,-28.92500421,16.22666487
1.873038967,-0.8969760672,-1.813457647,-10.7654033,-28.95887808,16.12437187
1.873940181,-0.8954574355,-1.815077514,-10.66398067,-28.99329638,16.02172795
1.87486859,-0.8939268044,-1.816707439,-10.56409532,-29.02823939,15.91877831
1.875821566,-0.8923861304,-1.818346422,-10.46584778,-29.06368737,15.81556817
1.87679648,-0.89083737,-1.81999346,-10.36933862,-29.09962059,15.71214274
1.877790706,-0.8892824796,-1.821647553,-10.27466836,-29.13601933,15.60854723
1.878801614,-0.8877234158,-1.823307699,-10.18193755,-29.17286384,15.50482685
1.879826577,-0.8861621351,-1.824972898,-10.09124673,-29.21013441,15.40102681
1.880862966,-0.8846005939,-1.826642147,-10.00269644,-29.2478113,15.29719232
