T1P1T06_sup_data.tx,T1P1T06_sup_data.ty,T1P1T06_sup_data.tz,T1P1T06_sup_data.rx,T1P1T06_sup_data.ry,T1P1T06_sup_data.rz
4.220838337,0.7873603508,-1.806117558,-3.214185007,-52.91852616,52.96473944
4.218950535,0.7873338228,-1.804403072,-3.228833759,-52.85288736,53.06283898
4.217096711,0.7872091767,-1.802672534,-3.245459379,-52.78732367,53.16633774
4.215242961,0.7870132808,-1.800935777,-3.262703278,-52.72182632,53.27306433
4.213355463,0.7867757855,-1.799203353,-3.279134818,-52.65640711,53.3807602
4.211401833,0.7865277316,-1.797486126,-3.293313033,-52.5910973,53.4871743
4.209352358,0.7863000859,-1.795794801,-3.303848667,-52.52594398,53.59015474
4.207156829,0.7860752615,-1.79408258,-3.306595108,-52.45849865,53.68743092
4.204771255,0.7858349218,-1.792303845,-3.297704683,-52.38642865,53.7770076
4.202182017,0.7856046351,-1.790469372,-3.276481365,-52.30995703,53.85752618
4.199381238,0.7854047162,-1.788587872,-3.242482823,-52.22929213,53.9280009
4.196366949,0.7852494475,-1.78666564,-3.195543525,-52.14462068,53.98784628
4.193142976,0.7851466164,-1.784706293,-3.135783729,-52.05610296,54.03688559
4.189718592,0.7850973987,-1.782710639,-3.063603749,-51.96387082,54.07534016
4.186107915,0.7850966044,-1.780676681,-2.979663719,-51.8680286,54.10380024
4.182329095,0.7851332736,-1.778599759,-2.884849994,-51.76865708,54.123179
4.178403325,0.7851915901,-1.776472836,-2.780230293,-51.66581982,54.13465227
4.174353722,0.7852520547,-1.774286913,-2.667000656,-51.55957121,54.13958764
4.170204156,0.785292833,-1.772031544,-2.546428099,-51.44996513,54.13946753
4.165978095,0.7852911809,-1.769695436,-2.419793355,-51.33706306,54.13581129
4.161697558,0.7852248385,-1.767267085,-2.288338276,-51.22094056,54.13010202
4.157382251,0.785073286,-1.764735409,-2.153222093,-51.10169119,54.12372301
4.15304895,0.7848187678,-1.762090355,-2.015489934,-50.97942708,54.1179084
4.148711171,0.7844470158,-1.759323412,-1.876055707,-50.85427614,54.11371074
4.144379151,0.7839476319,-1.756428024,-1.735699844,-50.72637572,54.11198664
4.140060102,0.7833141269,-1.753399868,-1.595080703,-50.59586365,54.11339954
4.135758706,0.782543643,-1.750236981,-1.454756927,-50.46286743,54.1184371
4.131477779,0.7816364138,-1.746939747,-1.315216983,-50.32749296,54.12743915
4.127219024,0.7805950346,-1.743510742,-1.176911622,-50.18981407,54.14063186
4.122983798,0.7794236207,-1.739954462,-1.040284979,-50.04986413,54.15816349
4.118773818,0.77812694,-1.736276966,-0.9058004827,-49.90763095,54.18013736
4.114591744,0.7767095963,-1.732485454,-0.773958484,-49.76305572,54.20663869
4.110441587,0.7751753401,-1.728587843,-0.6453034592,-49.61603644,54.23775253
4.10632891,0.7735265643,-1.724592366,-0.5204197378,-49.46643604,54.27357119
4.102260809,0.7717640326,-1.720507239,-0.3999158006,-49.3140948,54.31419081
4.098245678,0.7698868654,-1.716340428,-0.2843982619,-49.15884652,54.35969757
4.094292768,0.767892791,-1.712099545,-0.1744375729,-49.00053753,54.41014523
4.090411588,0.7657786447,-1.707791865,-0.0705281914,-48.8390473,54.46552631
4.08661118,0.7635410822,-1.703424472,0.02695359428,-48.67430969,54.52573989
4.082899335,0.761177455,-1.699004521,0.1177908572,-48.50633337,54.59055927
4.079281796,0.7586867842,-1.694539559,0.2019630396,-48.33522035,54.65960245
4.075761503,0.7560707608,-1.69003791,0.2796759305,-48.16118161,54.73230843
4.072337947,0.7533346964,-1.685509041,0.3513822536,-47.98454897,54.8079216
4.069006665,0.7504883507,-1.680963902,0.417791047,-47.80578232,54.88548617
4.065758921,0.7475465626,-1.676415175,0.4798645548,-47.62547181,54.96385184
4.062581611,0.7445296232,-1.671877404,0.5388018644,-47.44433426,55.04169147
4.059457408,0.7414633384,-1.667366985,0.5960090526,-47.2632037,55.11753099
4.056365164,0.7383787466,-1.662901968,0.6530561689,-47.08301571,55.18979117
4.053280563,0.7353114802,-1.658501699,0.7116220363,-46.90478571,55.25684013
4.050177021,0.7323007805,-1.654186279,0.7734285913,-46.72958189,55.31705506
4.047026792,0.7293882051,-1.649975881,0.8401672727,-46.55849339,55.36889063
4.043802245,0.7266160899,-1.645889961,0.9134207282,-46.39259549,55.41095109
4.040477255,0.7240258497,-1.641946418,0.9945837355,-46.23291335,55.44206255
4.037028632,0.7216562134,-1.638160758,1.084787634,-46.08038658,55.46134146
4.03343752,0.7195415022,-1.634545347,1.184832672,-45.93583674,55.46825534
4.029690679,0.7177100511,-1.631108798,1.295132425,-45.79994006,55.46267181
4.025781585,0.7161828741,-1.627855557,1.415673887,-45.67320699,55.44489279
4.021711261,0.7149726521,-1.624785729,1.545995934,-45.5559701,55.41567087
4.017488808,0.7140831068,-1.621895152,1.68518775,-45.4483807,55.37620639
4.013131572,0.7135087998,-1.61917574,1.831907605,-45.35041434,55.32812431
4.00866495,0.7132353713,-1.616616043,1.984421123,-45.26188426,55.27343141
4.004121826,0.7132402086,-1.614202015,2.140657055,-45.18246163,55.21445533
3.999541673,0.7134935075,-1.611917914,2.298277617,-45.11170079,55.153768
3.994969365,0.7139596714,-1.609747285,2.454759765,-45.0490678,55.09409703
3.990453756,0.7145989692,-1.607673953,2.607483346,-44.99397027,55.03822891
3.9860461,0.7153693644,-1.605682964,2.753822008,-44.94578709,54.98890858
3.981798389,0.7162284163,-1.603761417,2.891232877,-44.90389654,54.94873958
3.977761671,0.7171351571,-1.601899158,3.017341444,-44.86770187,54.92008915
3.973984435,0.7180518499,-1.60008929,3.130018619,-44.83665399,54.9050018
3.970511109,0.718945547,-1.598328509,3.227447529,-44.81027082,54.9051248
3.967380736,0.7197893791,-1.596617268,3.30817826,-44.78815356,54.92164797
3.964625866,0.7205635295,-1.594959783,3.371169402,-44.77000008,54.95525964
3.962271701,0.7212558646,-1.593363922,3.415815765,-44.75561563,55.00611982
3.960335505,0.7218622181,-1.591840999,3.441962132,-44.74492123,55.0738509
3.9588263,0.7223863402,-1.590405519,3.449903248,-44.73795964,55.15754556
3.957744827,0.7228395425,-1.589074887,3.440370419,-44.73489893,55.25579119
3.957083782,0.7232400726,-1.587869109,3.41450522,-44.73603313,55.36670955
3.956828304,0.7236122598,-1.586810481,3.373820835,-44.7417795,55.48801044
3.956956697,0.7239854715,-1.585923271,3.320151637,-44.75267176,55.61705774
3.957441365,0.7243929172,-1.585233362,3.255591833,-44.76934854,55.75094596
3.958249938,0.7248703395,-1.584767854,3.182424325,-44.79253665,55.8865852
3.95934653,0.7254546304,-1.584554586,3.103041522,-44.82302896,56.02079182
3.960687361,0.7261572023,-1.58458685,3.021274543,-44.8602574,56.15045486
3.962226984,0.7269840357,-1.584852376,2.941108828,-44.90345384,56.27255489
3.963925798,0.7279614102,-1.585369927,2.865075279,-44.9531192,56.3841786
3.96574603,0.7291113384,-1.586156373,2.795472687,-45.00969211,56.48267384
3.967652865,0.7304505102,-1.58722591,2.734292532,-45.07351479,56.56572097
3.96961539,0.7319894556,-1.588589309,2.683155582,-45.14480218,56.63139067
3.971607306,0.7337319576,-1.590253227,2.643263217,-45.22361678,56.67818644
3.973607396,0.7356747408,-1.592219634,2.615365646,-45.30985097,56.70507077
3.975599736,0.7378074446,-1.594485396,2.599748346,-45.40321829,56.71147472
3.977573685,0.7401128796,-1.597042027,2.596237145,-45.5032546,56.69729164
3.979523648,0.7425675523,-1.599875652,2.604221493,-45.60932924,56.6628559
3.981448666,0.7451424338,-1.602967156,2.622694676,-45.72066578,56.60890826
3.98335186,0.7478039388,-1.606292526,2.650308973,-45.83637108,56.53654964
3.985239774,0.7505150738,-1.609823368,2.685443143,-45.95547101,56.44718543
3.987121654,0.7532367061,-1.613527565,2.726279063,-46.07695063,56.34246238
3.9890087,0.7559289036,-1.617370061,2.770883898,-46.19979634,56.22420071
3.99091334,0.7585522875,-1.621313729,2.817293854,-46.32303735,56.09432395
3.992848541,0.7610693408,-1.625320302,2.863595438,-46.44578412,55.95478928
3.994827218,0.7634456158,-1.629351336,2.908000276,-46.56726123,55.80752122
3.996861748,0.7656507875,-1.633369177,2.948909922,-46.6868333,55.65435143
3.998963623,0.7676595052,-1.637337922,2.984967763,-46.80402252,55.49696713
4.001143259,0.7694520079,-1.641224342,3.015096008,-46.91851734,55.33687007
4.003409966,0.771014477,-1.644998754,3.038516714,-47.03017263,55.17534753
4.005772081,0.7723391161,-1.64863582,3.054756826,-47.13900168,55.01345593
4.00823724,0.7734239589,-1.652115257,3.0636381,-47.24516133,54.85201709
4.010812776,0.7742724222,-1.655422419,3.065253641,-47.34893143,54.69162613
4.01350619,0.7748926319,-1.658548736,3.05993341,-47.45069021,54.53266959
4.01632566,0.7752965636,-1.661491987,3.048201554,-47.55088708,54.3753517
4.019280521,0.7754990475,-1.664256363,3.030728622,-47.6500144,54.2197263
4.022381674,0.775516695,-1.666852332,3.00828174,-47.74857953,54.06573181
4.025641855,0.7753668047,-1.669296272,2.981675585,-47.84707843,53.91322682
4.029075732,0.7750663074,-1.671609879,2.951726549,-47.94597164,53.76202416
4.032699788,0.7746308004,-1.673819363,2.919211999,-48.0456635,53.61192155
4.036531971,0.774073718,-1.675954448,2.884835939,-48.14648501,53.46272794
4.040591135,0.7734056739,-1.678047212,2.849201889,-48.24868076,53.31428464
4.044896261,0.7726339993,-1.680130804,2.812793265,-48.35239997,53.16648121
4.049465521,0.7717624898,-1.682238095,2.775961156,-48.45769176,53.0192663
4.05431522,0.7707913603,-1.684400305,2.738919056,-48.56450442,52.87265389
4.059458684,0.7697173984,-1.68664568,2.701743849,-48.67268834,52.72672572
4.064905149,0.7685342949,-1.68899825,2.664382212,-48.78200245,52.58163056
4.070658732,0.7672331248,-1.691476742,2.62666151,-48.89212345,52.43758127
4.07671753,0.76580295,-1.694093695,2.588304304,-49.00265761,52.2948502
4.083072919,0.7642315097,-1.69685481,2.548945649,-49.11315455,52.15376362
4.08970909,0.7625059727,-1.699758587,2.508152469,-49.22312251,52.01469553
4.096602858,0.7606137213,-1.702796256,2.465444398,-49.33204462,51.87806089
4.103723743,0.7585431427,-1.705952034,2.420315476,-49.43939552,51.74430832
4.111034338,0.7562844049,-1.709203672,2.372256121,-49.5446576,51.61391202
4.118490925,0.7538301961,-1.71252329,2.320774764,-49.64733624,51.4873626
4.126044312,0.7511764099,-1.715878458,2.265418594,-49.74697325,51.36515672
4.133640838,0.7483227603,-1.719233466,2.205792909,-49.84315812,51.24778511
4.141223508,0.7452733133,-1.72255073,2.141578658,-49.93553646,51.13571921
4.1487332,0.742036922,-1.725792282,2.072547795,-50.02381569,51.02939638
4.156109897,0.7386275485,-1.728921255,1.998576011,-50.1077677,50.92920427
4.163293925,0.7350644524,-1.731903323,1.91965233,-50.18722868,50.83546529
4.170227138,0.7313722229,-1.734708005,1.835884925,-50.26209617,50.74842225
4.176854063,0.7275806244,-1.737309782,1.747502465,-50.3323236,50.66822651
4.183122959,0.7237242312,-1.739688974,1.654850401,-50.39791249,50.59493019
4.1889868,0.719841829,-1.741832312,1.558381912,-50.45890285,50.52848337
4.194404166,0.7159755743,-1.7437332,1.458643682,-50.51536229,50.4687371
4.199340026,0.7121699196,-1.745391629,1.356257273,-50.56737447,50.41545216
4.203766415,0.7084703293,-1.746813764,1.25189732,-50.61502775,50.36831297
4.207662969,0.7049218309,-1.748011229,1.146268208,-50.65840475,50.32694546
4.211017315,0.7015674643,-1.749000126,1.040080953,-50.6975736,50.29093737
4.213825293,0.6984467022,-1.749799855,0.934031977,-50.73258122,50.25985923
4.216090997,0.6955939223,-1.750431814,0.8287850527,-50.76344918,50.23328462
4.217826614,0.6930370132,-1.750918045,0.7249572584,-50.79017196,50.21080842
4.219052072,0.6907961879,-1.751279917,0.6231091836,-50.81271746,50.19206222
4.219794477,0.6888830691,-1.751536917,0.5237391497,-50.83102937,50.17672671
4.220087369,0.6873000972,-1.751705616,0.4272808335,-50.84503072,50.16454082
4.219969791,0.686040292,-1.751798849,0.3341034648,-50.85462805,50.15530795
4.21948521,0.6850873857,-1.751825152,0.244513702,-50.85971546,50.14889955
4.218680302,0.6844163232,-1.751788473,0.1587583351,-50.86017794,50.14525626
4.217603647,0.6839941112,-1.751688137,0.07702710754,-50.85589343,50.14438699
4.216325456,0.6838248636,-1.751573587,-0.003064684967,-50.84909751,50.1464251
4.214916048,0.6839085123,-1.751492121,-0.08405059026,-50.84209306,50.15158683
4.213422872,0.6841979658,-1.751434112,-0.1660436691,-50.8348455,50.16009434
4.211889813,0.6846441809,-1.751387377,-0.2492073582,-50.82730496,50.17221566
4.210356024,0.6851980016,-1.75133802,-0.3337544076,-50.8194009,50.18825504
4.208854907,0.6858119937,-1.751271309,-0.4199447912,-50.81103654,50.20854137
4.207413288,0.6864422015,-1.751172535,-0.5080815664,-50.80208383,50.23341449
4.206050811,0.687049757,-1.751027804,-0.59850357,-50.79237979,50.26320894
4.204779558,0.6876022813,-1.750824725,-0.691573899,-50.78172499,50.29823467
4.203603906,0.68807502,-1.750552957,-0.7876633687,-50.76988492,50.33875467
4.202520615,0.6884516714,-1.750204588,-0.887128575,-50.75659463,50.38495947
4.201519141,0.688724871,-1.749774354,-0.9902848146,-50.74156695,50.43693931
4.20058215,0.6888963139,-1.749259673,-1.097374883,-50.72450392,50.49465491
4.19968622,0.6889765029,-1.748660527,-1.208535602,-50.70511105,50.55790892
4.198802706,0.6889841278,-1.747979202,-1.323764676,-50.6831133,50.62632027
4.197898741,0.6889450891,-1.747219906,-1.442891053,-50.65827149,50.69930427
4.196938343,0.6888911969,-1.746388293,-1.565552122,-50.63039772,50.77606123
4.195883594,0.6888585884,-1.745490929,-1.691180911,-50.59936829,50.85557626
4.194695871,0.6888859274,-1.744534718,-1.819005756,-50.56513285,50.93663203
4.19333707,0.6890124627,-1.74352633,-1.948063916,-50.52771887,51.01783573
4.191770801,0.6892760411,-1.742471664,-2.077229359,-50.48723107,51.09766003
4.18996351,0.6897111786,-1.741375385,-2.205253611,-50.4438458,51.1744968
4.187885491,0.6903472972,-1.740240569,-2.330817394,-50.39780119,51.24672131
4.18551175,0.6912072308,-1.739068481,-2.452589858,-50.34938394,51.31276372
4.182822699,0.6923060896,-1.737858528,-2.569291684,-50.2989141,51.37118422
4.179804655,0.6936505497,-1.73660839,-2.679758218,-50.24672939,51.42074805
4.176450138,0.6952386082,-1.735314334,-2.782998951,-50.19317024,51.46049663
4.172757972,0.697059816,-1.733971708,-2.87825012,-50.13856696,51.48981156
4.168733185,0.6990959664,-1.73257558,-2.965017727,-50.08323003,51.50846852
4.164386749,0.701322198,-1.731121495,-3.043108904,-50.0274442,51.51667868
4.159735161,0.7037084396,-1.729606303,-3.112650107,-49.97146682,51.51511572
4.15479991,0.7062211167,-1.728029008,-3.174091212,-49.91553054,51.50492684
4.149606851,0.7088250201,-1.726391574,-3.228195112,-49.8598501,51.48772691
4.144185516,0.7114852359,-1.72469965,-3.27601306,-49.80463264,51.46557505
4.138568395,0.7141690285,-1.722963143,-3.318846624,-49.75009041,51.44093377
4.132790195,0.7168475719,-1.721196587,-3.358197885,-49.69645471,51.41661128
4.126887121,0.719497426,-1.719419276,-3.395710187,-49.64398932,51.3956886
4.120896186,0.722101669,-1.717655102,-3.433102389,-49.59300185,51.38143349
4.114854559,0.7246506084,-1.715932101,-3.472099971,-49.54385126,51.37720429
4.108798995,0.7271420208,-1.714281686,-3.514366505,-49.49695023,51.38634715
4.102765325,0.7295808967,-1.712737607,-3.561438874,-49.45276129,51.41209008
4.096788021,0.7319787014,-1.711334661,-3.614669142,-49.41178635,51.45743789
4.090899837,0.7343521955,-1.710107233,-3.675175356,-49.37454962,51.52507104
4.085131492,0.7367218904,-1.709087739,-3.743802862,-49.34157475,51.61725194
4.079511393,0.7391102392,-1.708305053,-3.82109705,-49.31335726,51.73574126
4.074065357,0.741539678,-1.707783023,-3.907287888,-49.29033386,51.88172685
4.068816336,0.7440306431,-1.707539134,-4.002286149,-49.27285062,52.05576757
4.063784098,0.7465996858,-1.707583417,-4.105690856,-49.26113168,52.257754
4.058984891,0.7492577983,-1.707917641,-4.216807181,-49.2552508,52.48688767
4.054431076,0.7520090474,-1.708534833,-4.334673807,-49.25510739,52.74168039
4.050126488,0.7548419318,-1.709408565,-4.457585436,-49.25996642,53.019911
4.046071049,0.7577376085,-1.710505314,-4.583720795,-49.26895716,53.31873481
4.042264426,0.7606769042,-1.711794781,-4.711668668,-49.28148095,53.63481003
4.038701251,0.7636324883,-1.713239343,-4.83993159,-49.29674313,53.96431785
4.03537111,0.7665697208,-1.714795111,-4.96698096,-49.31376969,54.30306716
4.032258724,0.7694479169,-1.716413184,-5.09131252,-49.33143251,54.64661561
4.029344332,0.7722219698,-1.718041043,-5.211500085,-49.34848229,54.99040334
4.026604298,0.7748442558,-1.719624044,-5.326245346,-49.36358791,55.32989437
4.024011909,0.7772667275,-1.721106958,-5.434421603,-49.37538049,55.66071995
4.021538346,0.7794430877,-1.72243552,-5.53510939,-49.38250047,55.97881753
4.019153777,0.7813309321,-1.723557948,-5.627622205,-49.38364551,56.28055884
4.016828506,0.7828937443,-1.724426396,-5.711520886,-49.37761762,56.56286054
4.014534115,0.7841026367,-1.72499832,-5.786615645,-49.36336721,56.82327168
4.012244521,0.7849377454,-1.725237718,-5.852955428,-49.34003272,57.06003328
4.009936904,0.7853892038,-1.725116218,-5.910805025,-49.30697402,57.27210689
4.007592427,0.7854576512,-1.724613988,-5.960611211,-49.26379849,57.45917105
4.00519675,0.7851542567,-1.72372044,-6.002959975,-49.21037839,57.62158632
4.002740286,0.7845002717,-1.722434693,-6.0385276,-49.14685905,57.76033191
4.000218218,0.7835261525,-1.720765766,-6.068028775,-49.07365712,57.8769182
3.997630293,0.7822703176,-1.718732483,-6.092165158,-48.9914489,57.97328112
3.994980404,0.7807776217,-1.716363061,-6.111577749,-48.9011491,58.05166501
3.992276005,0.7790976377,-1.713694379,-6.126806143,-48.8038805,58.11450081
3.989527393,0.7772828394,-1.710770926,-6.138257155,-48.70093584,58.16428658
3.986746916,0.7753867763,-1.707643447,-6.146184575,-48.59373336,58.20347612
3.983948132,0.77346232,-1.704367328,-6.150680975,-48.48376782,58.23438118
3.981144982,0.7715600531,-1.701000778,-6.151681581,-48.3725592,58.25909086
3.978351017,0.769726855,-1.697602866,-6.148979431,-48.26160129,58.2794109
3.975578709,0.7680047219,-1.69423152,-6.142250357,-48.15231245,58.29682406
3.972838891,0.7664298438,-1.690941555,-6.131085833,-48.04599057,58.31247147
3.970140342,0.7650319419,-1.68778284,-6.115031402,-47.94377405,58.32715396
3.967489541,0.7638338577,-1.684798692,-6.093628271,-47.8466103,58.34135134
3.964890601,0.7628513721,-1.682024556,-6.066455688,-47.75523273,58.3552572
3.962345384,0.762093226,-1.679487048,-6.033171837,-47.67014696,58.36882605
3.959853788,0.7615613069,-1.677203386,-5.993551281,-47.59162639,58.38182986
3.957414185,0.7612509709,-1.675181229,-5.947517255,-47.51971682,58.39392037
3.955023983,0.7611514663,-1.6734189,-5.895167484,-47.45424948,58.40469391
3.952680268,0.7612464358,-1.671905977,-5.836792592,-47.39486138,58.41375532
3.950380478,0.761514476,-1.670624179,-5.772886513,-47.34102162,58.42077781
3.948123067,0.7619297426,-1.669548508,-5.704148679,-47.29206197,58.42555596
3.945908107,0.7624625946,-1.668648553,-5.631478091,-47.24721035,58.42804934
3.943737797,0.7630802752,-1.667889913,-5.555959583,-47.20562527,58.42841489
3.941616838,0.7637476339,-1.667235662,-5.478842781,-47.16643013,58.42702668
3.939552662,0.7644278962,-1.666647809,-5.401514358,-47.128746,58.4244822
3.937555499,0.76508349,-1.666088709,-5.32546429,-47.0917222,58.42159521
3.935638281,0.7656769347,-1.665522391,-5.252246926,-47.0545639,58.41937551
3.933816389,0.766171796,-1.664915778,-5.183437873,-47.01655645,58.41899665
3.932107248,0.7665337017,-1.664239765,-5.120587883,-46.97708631,58.42175345
3.930529798,0.766731404,-1.663470149,-5.065175129,-46.93565813,58.42901112
3.929103845,0.7667378644,-1.662588383,-5.018557446,-46.89190827,58.44214855
3.927849324,0.7665313281,-1.661582138,-4.981926259,-46.84561432,58.46249832
3.926785493,0.7660963422,-1.660445671,-4.956263962,-46.7967009,58.49128615
3.925920447,0.7654029813,-1.659148616,-4.940838105,-46.74397612,58.52938364
3.925260015,0.7644292874,-1.657667086,-4.934636466,-46.68639095,58.57744471
3.924816507,0.7631835248,-1.656014811,-4.937813242,-46.62430089,58.63604564
3.924598249,0.761682764,-1.654211391,-4.950209723,-46.55819331,58.7054593
3.924608947,0.7599528301,-1.652281616,-4.971353814,-46.48867466,58.78563216
3.92484721,0.7580279063,-1.650254615,-5.000471381,-46.41645453,58.87617522
3.925306257,0.7559497776,-1.648162859,-5.03650954,-46.34232678,58.97636979
3.925973867,0.7537667201,-1.646041048,-5.078171452,-46.26714818,59.08518791
3.926832563,0.7515320585,-1.643924911,-5.123961567,-46.19181478,59.20132691
3.927860047,0.7493024389,-1.641849963,-5.172239713,-46.11723655,59.32325632
3.929029876,0.7471358831,-1.639850255,-5.221281872,-46.04431099,59.44927496
3.930312341,0.7450897072,-1.637957171,-5.269345065,-45.97389629,59.57757545
3.931675543,0.7432184044,-1.636198312,-5.31473356,-45.90678523,59.70631321
3.933086578,0.7415715932,-1.634596524,-5.355863451,-45.84368077,59.83367675
3.93451282,0.7401921391,-1.633169124,-5.391322809,-45.78517463,59.95795644
3.935923221,0.7391145428,-1.631927353,-5.419924764,-45.73172988,60.07760898
3.937289578,0.7383636806,-1.630876095,-5.440751259,-45.68366871,60.19131504
3.938587702,0.7379539581,-1.630013894,-5.453185627,-45.64116613,60.2980279
3.939798449,0.7378889168,-1.629333242,-5.456932675,-45.60425001,60.39701119
3.940908538,0.7381613077,-1.628821159,-5.452025519,-45.57280757,60.48786432
3.941911136,0.7387536181,-1.628459999,-5.438819029,-45.54659802,60.57053428
3.942806157,0.7396390157,-1.628228467,-5.417970302,-45.5252705,60.64531349
3.94360027,0.7407826517,-1.628102764,-5.390407149,-45.50838639,60.71282334
3.944306596,0.7421432477,-1.628057806,-5.357286,-45.49544467,60.77398388
3.944944104,0.7436748824,-1.628068453,-5.319941024,-45.48590878,60.82997041
3.945536712,0.7453288849,-1.628110664,-5.279826563,-45.47923363,60.88215849
3.946112146,0.7470557425,-1.628162539,-5.23845525,-45.47489128,60.932059
3.946700576,0.7488069313,-1.628205174,-5.197334375,-45.47239389,60.98124594
3.947333107,0.7505365873,-1.628223307,-5.15790319,-45.47131298,61.03127968
3.948040182,0.7522029472,-1.628205724,-5.121473856,-45.47129409,61.08362912
3.948849978,0.7537694996,-1.628145414,-5.089178568,-45.47206639,61.13959615
3.949786869,0.7552058114,-1.628039495,-5.061925134,-45.47344712,61.20024621
3.950870042,0.7564880088,-1.627888919,-5.040362822,-45.47534106,61.266348
3.95211233,0.7575989172,-1.627698006,-5.024859771,-45.47773563,61.33832556
3.953519316,0.7585278832,-1.62747385,-5.015492642,-45.48069221,61.41622483
3.955088778,0.7592703198,-1.62722564,-5.012048585,-45.48433473,61.49969611
3.956810471,0.759827031,-1.626963955,-5.014039026,-45.48883615,61.58799331
3.958666273,0.7602033803,-1.626700074,-5.020724291,-45.49440394,61.6799896
3.960630688,0.7604083701,-1.626445327,-5.031147693,-45.50126505,61.77420862
3.962671658,0.7604536992,-1.62621053,-5.044177477,-45.50965114,61.86886984
3.964751665,0.7603528521,-1.626005509,-5.058554819,-45.51978436,61.96194594
3.96682906,0.7601202659,-1.625838711,-5.072946034,-45.53186416,62.05122988
3.968859549,0.7597706061,-1.625716913,-5.085997103,-45.54605528,62.13440901
3.97079778,0.7593181668,-1.625645012,-5.096388654,-45.56247701,62.20914341
3.972598949,0.7587764038,-1.62562589,-5.102889473,-45.58119409,62.2731452
3.974220355,0.7581576001,-1.625660336,-5.104406627,-45.60220919,62.3242559
3.975622834,0.7574726598,-1.62574705,-5.100030162,-45.6254576,62.36051849
3.976772002,0.7567310251,-1.625882705,-5.089070357,-45.65080455,62.38024114
3.977639265,0.7559407123,-1.626062105,-5.071085619,-45.67804564,62.38204993
3.978202547,0.7551084586,-1.62627843,-5.045899456,-45.70691116,62.36492808
3.978446716,0.7542399696,-1.626523597,-5.013605453,-45.73707445,62.32824049
3.978357532,0.7533233511,-1.626764076,-4.973423485,-45.76718298,62.27159773
3.977927284,0.7523453845,-1.626964694,-4.924753695,-45.79579944,62.19499064
3.977160736,0.7513094138,-1.627114574,-4.868315511,-45.82243242,62.09891863
3.976068501,0.750219454,-1.627203864,-4.805003803,-45.84660637,61.9842148
3.974666268,0.7490806924,-1.627224402,-4.735842705,-45.86788629,61.8520037
3.972973939,0.7478999713,-1.627170353,-4.661935515,-45.88590263,61.70365255
3.971014736,0.7466862282,-1.627038785,-4.584413674,-45.90037511,61.54071915
3.968814337,0.7454508689,-1.626830139,-4.504387849,-45.91113394,61.36489985
3.96640009,0.7442080499,-1.626548575,-4.422903971,-45.91813723,61.17798022
3.963800339,0.7429748474,-1.626202158,-4.340906652,-45.92148345,60.98179129
3.96104389,0.7417712899,-1.625802877,-4.259211957,-45.92141807,60.77817279
3.958159617,0.7406202335,-1.625366473,-4.178490779,-45.91833362,60.56894467
3.955176218,0.7395470644,-1.624912076,-4.099263414,-45.9127631,60.35588724
3.952122083,0.7385792157,-1.624461652,-4.021905078,-45.90536649,60.14072919
3.949025265,0.7377454987,-1.624039263,-3.946661316,-45.896911,59.92514242
3.945913502,0.7370752579,-1.623670182,-3.87367147,-45.88824575,59.71074175
3.942814258,0.7365973771,-1.623379886,-3.802997689,-45.88027221,59.49908714
3.939754751,0.7363391757,-1.623192979,-3.734656471,-45.87391193,59.29168605
3.936761917,0.7363252502,-1.623132104,-3.668649547,-45.87007346,59.08999349
3.93386231,0.736576323,-1.623216924,-3.604990984,-45.86962038,58.89540779
3.931081908,0.7371081681,-1.623463206,-3.543727855,-45.87334227,58.7092607
3.92844583,0.7379306778,-1.623882108,-3.484952553,-45.88193037,58.53280129
3.92597798,0.7390471292,-1.624479682,-3.428805763,-45.89595898,58.36717391
3.923700637,0.7404536965,-1.625256645,-3.375470199,-45.91587328,58.21339144
3.921634015,0.7421392378,-1.626208421,-3.325156212,-45.94198367,58.07230553
3.91979582,0.7440853705,-1.627325445,-3.278081244,-45.97446603,57.94457637
3.918200838,0.7462668307,-1.628593687,-3.23444571,-46.0133671,57.83064435
3.916860568,0.7486521018,-1.629995376,-3.194408099,-46.05861358,57.73070642
3.915782925,0.7512042856,-1.631509844,-3.158062038,-46.11002388,57.6446991
3.914972016,0.7538821825,-1.633114451,-3.125417593,-46.16732121,57.57229009
3.914428009,0.7566415454,-1.634785525,-3.096388498,-46.23014694,57.51287944
3.914147072,0.7594364641,-1.636499283,-3.07078628,-46.29807377,57.46561076
3.914121419,0.7622208376,-1.63823267,-3.048321556,-46.37061807,57.42939224
3.914339426,0.7649498829,-1.639964099,-3.028612178,-46.44725138,57.40292679
3.914785851,0.7675816266,-1.641674076,-3.011197386,-46.52741112,57.38475018
3.91544214,0.7700783215,-1.643345676,-2.995556701,-46.61051065,57.37327555
3.916286832,0.772407731,-1.644964892,-2.98113201,-46.69594917,57.36684243
3.91729606,0.7745442248,-1.646520858,-2.967351034,-46.78312165,57.36376802
3.918444127,0.7764696362,-1.648005944,-2.953650304,-46.87142919,57.36239822
3.919704165,0.7781738401,-1.649415762,-2.939495764,-46.96028992,57.36115588
3.921048839,0.7796550231,-1.650749085,-2.924399288,-47.04915079,57.35858372
3.922451073,0.7809196291,-1.652007693,-2.907929736,-47.13749998,57.35337958
3.923884777,0.7819819798,-1.653196174,-2.889717657,-47.22487992,57.34442242
