C1P2T13_pect_data.tx,C1P2T13_pect_data.ty,C1P2T13_pect_data.tz,C1P2T13_pect_data.rx,C1P2T13_pect_data.ry,C1P2T13_pect_data.rz
-0.3886986628,-1.472117914,2.14208654,-12.61510162,49.3718867,12.45994759
-0.3869010597,-1.472007619,2.141041733,-12.54432789,49.39248887,12.54027148
-0.3856271121,-1.472004671,2.139864439,-12.45686841,49.40416432,12.62404598
-0.3847777159,-1.471974704,2.138891903,-12.36700536,49.41897438,12.70045194
-0.3845277776,-1.471796233,2.138208611,-12.27226835,49.42719566,12.76942794
-0.3850522684,-1.471350184,2.137898249,-12.17020277,49.41912591,12.83087254
-0.3862558433,-1.470579278,2.137810544,-12.05306814,49.38714785,12.89250582
-0.3880321567,-1.469589111,2.137552115,-11.90910023,49.32234941,12.96562082
-0.3905410408,-1.46852019,2.136835624,-11.7298795,49.2131078,13.05525418
-0.3943332783,-1.467692306,2.135221909,-11.49094795,49.03895841,13.17125553
-0.3996468994,-1.467357717,2.132558263,-11.18736876,48.79944151,13.3124403
-0.4061723882,-1.467556137,2.128986049,-10.84004149,48.51290377,13.46725702
-0.4135956695,-1.468293204,2.124663137,-10.46964473,48.19762947,13.62475246
-0.4213707218,-1.468804509,2.120704437,-10.11436017,47.87981169,13.76192364
-0.4289655415,-1.468669279,2.117717472,-9.799417331,47.58236857,13.86779499
-0.4360786016,-1.468345401,2.115143182,-9.526010949,47.31842371,13.95011977
-0.4434968282,-1.468917121,2.11115603,-9.229036341,47.0366821,14.04976867
-0.451767726,-1.470434961,2.105306102,-8.878108911,46.70055331,14.17635004
-0.4604297133,-1.4721291,2.098882714,-8.51598638,46.34196092,14.30076191
-0.4693372142,-1.474202347,2.092112479,-8.15718627,45.98350008,14.41815405
-0.4783376352,-1.476792155,2.085263036,-7.815999103,45.64757963,14.52455276
-0.4867338053,-1.479586234,2.078729302,-7.5160078,45.35940684,14.60948357
-0.4938552925,-1.481892413,2.073302556,-7.289258399,45.14705128,14.65526666
-0.5001730308,-1.483544469,2.068905039,-7.124269716,44.99738466,14.67718486
-0.5063865344,-1.484738649,2.065024272,-6.992724633,44.87995583,14.69365248
-0.5127227527,-1.485539701,2.061896565,-6.89607887,44.79534385,14.69531696
-0.5194100477,-1.486017373,2.059747306,-6.835743499,44.74420517,14.67279136
-0.5266781231,-1.486245764,2.058794303,-6.813141752,44.72724218,14.61659318
-0.5340257374,-1.486521374,2.059122428,-6.82951031,44.74311465,14.52054147
-0.540966348,-1.487132975,2.060585192,-6.883617199,44.79033987,14.37990882
-0.5479025279,-1.487626964,2.063399094,-6.993703497,44.87924988,14.19347911
-0.5552002997,-1.487613621,2.067547965,-7.167215729,45.01432019,13.96724177
-0.5630578958,-1.487254534,2.07255512,-7.385842127,45.18726869,13.70445628
-0.5716727025,-1.486706167,2.077951857,-7.631254511,45.38983964,13.40848869
-0.5812407311,-1.4861137,2.083283221,-7.885060802,45.61380076,13.08294431
-0.5919156422,-1.485936722,2.088317494,-8.129247001,45.84943149,12.72905867
-0.6034692707,-1.486580648,2.092949374,-8.348381581,46.08694637,12.34965899
-0.6154481071,-1.48760009,2.098049687,-8.587774515,46.36139627,11.91574307
-0.6275584082,-1.488569451,2.104344545,-8.888142915,46.69756541,11.4076578
-0.6396574715,-1.489540996,2.111372489,-9.227465486,47.07184052,10.84664733
-0.6515970099,-1.490528923,2.118668011,-9.582658951,47.46079566,10.2555758
-0.6632218029,-1.491502003,2.125755549,-9.929208495,47.84132357,9.659380956
-0.6766594383,-1.492781988,2.131513874,-10.22344625,48.18943499,9.074829989
-0.6926361998,-1.494551707,2.135300411,-10.43050404,48.48222746,8.527022231
-0.7085803491,-1.496613411,2.138329573,-10.58231781,48.74618411,7.989323196
-0.7218553512,-1.498701583,2.1422043,-10.73352209,49.01550168,7.428235613
-0.7348133995,-1.500592049,2.146527229,-10.87604617,49.28042802,6.847333108
-0.7495954371,-1.502258776,2.150519119,-10.99400404,49.53118461,6.258985063
-0.7635242499,-1.503702801,2.154356925,-11.0959469,49.7579164,5.706410194
-0.7739316815,-1.504994286,2.158176001,-11.1895767,49.9506325,5.233541905
-0.7813726788,-1.506012497,2.161747142,-11.27073558,50.1002607,4.862486346
-0.7876284704,-1.506685846,2.164759623,-11.31344064,50.20611425,4.574299562
-0.7922493824,-1.507179767,2.167340365,-11.31104636,50.27702209,4.345939951
-0.795321872,-1.507536809,2.169530271,-11.27789194,50.31895632,4.171957439
-0.7969341128,-1.507806024,2.17137257,-11.22856945,50.33773512,4.046566146
-0.7971752683,-1.508039871,2.172914197,-11.17785558,50.33906166,3.963752036
-0.7961348246,-1.508291715,2.174206101,-11.14065375,50.32856682,3.917356449
-0.7933715928,-1.508565693,2.175329004,-11.13137125,50.3110051,3.913184638
-0.788016456,-1.508804973,2.176271633,-11.14662791,50.28300194,3.980359697
-0.7801538177,-1.508972657,2.17692215,-11.17064824,50.23842196,4.125946028
-0.7709617272,-1.509060568,2.177239173,-11.19834844,50.17788365,4.323941763
-0.761618205,-1.509069485,2.177186609,-11.22465404,50.1019538,4.548318021
-0.753303618,-1.509017683,2.176725162,-11.24435994,50.01112804,4.773102529
-0.7472016516,-1.508943084,2.175806338,-11.25203356,49.90583711,4.972444526
-0.7432067021,-1.508643323,2.174485092,-11.24870946,49.78495976,5.132532254
-0.7404333799,-1.508185475,2.172510035,-11.23602102,49.6375967,5.2832445
-0.7385991495,-1.507824589,2.169720447,-11.21380676,49.45967664,5.451137291
-0.737578092,-1.507604607,2.166321288,-11.1817297,49.25947081,5.629397916
-0.7372456967,-1.50756855,2.162513093,-11.13927956,49.04525657,5.811360572
-0.737478563,-1.507756732,2.158491795,-11.08574004,48.82532395,5.990551151
-0.7381540679,-1.508205387,2.154449367,-11.02018266,48.60798063,6.160707018
-0.7390288384,-1.508647353,2.150651356,-10.94876666,48.4000686,6.311085895
-0.7405062529,-1.50900102,2.146725176,-10.8636675,48.18668328,6.444619674
-0.7429926846,-1.509509775,2.142208842,-10.75495987,47.9541762,6.573502854
-0.7460675445,-1.510148601,2.137313974,-10.63051617,47.71069407,6.69879444
-0.7493095846,-1.510883009,2.132260808,-10.49816994,47.46437952,6.821680009
-0.7522968308,-1.511668552,2.127279701,-10.36572063,47.22335663,6.94347964
-0.754606722,-1.512451157,2.12261139,-10.24093725,46.99572493,7.065645318
-0.7558034108,-1.513244892,2.118463262,-10.13147829,46.78807448,7.191625553
-0.7559838253,-1.513980512,2.114863321,-10.03660682,46.60037795,7.318637609
-0.7556258183,-1.514589621,2.111643155,-9.948857375,46.42654425,7.441869123
-0.7549778624,-1.515075607,2.108710208,-9.867095545,46.26320811,7.559817668
-0.7542887509,-1.51544516,2.105971619,-9.790229033,46.10699931,7.670913951
-0.7538074432,-1.515707806,2.103334281,-9.71720147,45.95454297,7.773531199
-0.7537829596,-1.515875469,2.10070471,-9.64698728,45.80246023,7.865991704
-0.7543339576,-1.515974322,2.098056779,-9.576300303,45.64758065,7.950985139
-0.7552914884,-1.515942256,2.095571511,-9.506763297,45.49179385,8.02894514
-0.756467797,-1.515729095,2.09335325,-9.442216065,45.33884033,8.097472469
-0.7577803073,-1.515472556,2.091230411,-9.380824019,45.18791274,8.159758627
-0.7591455923,-1.515309832,2.089030839,-9.320783338,45.03820033,8.218964601
-0.7604794895,-1.515377598,2.08658181,-9.260319977,44.88888902,8.278221624
-0.761697116,-1.515811973,2.083710031,-9.197689247,44.73916109,8.340631583
-0.7626455252,-1.516888808,2.08006587,-9.124199644,44.58918477,8.413730866
-0.7634211689,-1.518561391,2.075666109,-9.038968345,44.43717905,8.496285777
-0.7642164409,-1.520524192,2.070876859,-8.950527701,44.28221719,8.580058654
-0.765094477,-1.522576215,2.065962365,-8.863752157,44.12649816,8.661019568
-0.7661190942,-1.524518326,2.061190473,-8.78345596,43.97225219,8.735228473
-0.7673546953,-1.526153157,2.056832458,-8.714395723,43.8217392,8.798832273
-0.7688661671,-1.527284705,2.053162409,-8.661276568,43.67724409,8.848055698
-0.7703062259,-1.528321673,2.049796602,-8.615932962,43.53960393,8.893057617
-0.7715297662,-1.529615242,2.046291412,-8.569271444,43.40498867,8.941408363
-0.7728800611,-1.530845521,2.042888537,-8.525962462,43.27134225,8.984954183
-0.774585053,-1.531668852,2.03991096,-8.491459581,43.14241968,9.016221294
-0.7769798887,-1.531767245,2.037948475,-8.477391955,43.01881506,9.023526055
-0.7799155084,-1.531305584,2.036898366,-8.482841117,42.90066186,9.010339655
-0.7828932989,-1.530663467,2.036046102,-8.49448579,42.79101245,8.991868394
-0.7854137203,-1.530220308,2.034678613,-8.499115803,42.6928948,8.983197562
-0.7876768883,-1.529606933,2.033523345,-8.512990605,42.61271048,8.971152658
-0.7901472882,-1.528369855,2.033454199,-8.553178486,42.55092472,8.938622446
-0.7927211148,-1.526762318,2.033977875,-8.607809842,42.50162063,8.894637703
-0.7952944213,-1.525038519,2.034601522,-8.665066494,42.45886291,8.848171184
-0.7977634631,-1.5234538,2.034834064,-8.713163831,42.41670176,8.808168236
-0.8000248631,-1.52226433,2.034186465,-8.740349864,42.36916891,8.783549534
-0.8019755882,-1.521726291,2.032170946,-8.734920952,42.31026605,8.783186162
-0.8036491019,-1.521926895,2.028382916,-8.695283633,42.24609998,8.808167969
-0.8051561978,-1.522674568,2.023052158,-8.631396109,42.18517519,8.850875592
-0.8065103755,-1.523808097,2.01664176,-8.548918075,42.12506417,8.907066495
-0.8077254551,-1.525169958,2.009614662,-8.453489903,42.06336741,8.972510781
-0.8088154231,-1.526607784,2.002434167,-8.350734646,41.99772926,9.042985719
-0.8097943851,-1.527975079,1.995564025,-8.246255483,41.9258463,9.114276687
-0.8106766189,-1.529131162,1.989468139,-8.145629025,41.84546828,9.182184207
-0.8115372229,-1.530339307,1.983269957,-8.031264336,41.75165841,9.256344013
-0.8124023949,-1.531840694,1.976172656,-7.890687213,41.64437857,9.344382939
-0.813213142,-1.533467726,1.968760037,-7.737046465,41.52881395,9.439210602
-0.8139100768,-1.535055692,1.961617314,-7.583371086,41.41022371,9.533908142
-0.8144332914,-1.536442,1.955331516,-7.442563922,41.29393845,9.621745673
-0.8147224088,-1.537464723,1.950491414,-7.327412974,41.18534592,9.696171679
-0.8147168049,-1.537960418,1.947686956,-7.250619818,41.08986556,9.750774839
-0.8142175001,-1.537772488,1.947947736,-7.22115122,40.99909516,9.779504084
-0.8132855257,-1.537101323,1.950596099,-7.223077353,40.90541963,9.790569024
-0.8122483541,-1.536314835,1.953664094,-7.231838917,40.81540324,9.798873139
-0.8114305046,-1.53578726,1.955188574,-7.22303234,40.73561696,9.819123572
-0.8104918883,-1.535061487,1.957096324,-7.225925011,40.66910703,9.836112826
-0.809127843,-1.533764757,1.961214025,-7.264386652,40.61173413,9.836026431
-0.8077127362,-1.532409199,1.965433356,-7.306107522,40.559294,9.835401017
-0.8066189502,-1.531523096,1.967649571,-7.318855724,40.50764055,9.850643242
-0.8059055958,-1.531020344,1.968017684,-7.304420742,40.45898032,9.880297804
-0.8053370786,-1.530481735,1.96810595,-7.286609273,40.41740186,9.912001725
-0.8048426411,-1.529944353,1.967931435,-7.266271793,40.38159603,9.945710121
-0.8043516695,-1.529445544,1.967511033,-7.244256688,40.35025494,9.981378259
-0.8037936742,-1.529022832,1.966861503,-7.221412246,40.32207261,10.01895971
-0.8030982608,-1.528713838,1.96599948,-7.198587943,40.29574551,10.05840511
-0.8021950905,-1.528556199,1.964941444,-7.176635,40.26997287,10.09966158
-0.8011818588,-1.52865759,1.963144726,-7.147811228,40.24543721,10.14761588
-0.8001667973,-1.529024493,1.960359085,-7.107928662,40.2236115,10.20448047
-0.7990955341,-1.529543529,1.957039381,-7.063159257,40.20439761,10.26619986
-0.7979139041,-1.530103529,1.953640698,-7.019658905,40.18772539,10.32873185
-0.7965679275,-1.53059622,1.950618611,-6.983568369,40.17355694,10.38804521
-0.7950037523,-1.530916019,1.948429244,-6.961015827,40.16188371,10.44011732
-0.7931675589,-1.530958937,1.947529133,-6.958121235,40.1527167,10.48093181
-0.7909230191,-1.530658516,1.948259304,-6.985148056,40.15168224,10.50584774
-0.7882620792,-1.530084871,1.950332113,-7.040898894,40.16148972,10.51663396
-0.7853232813,-1.529338392,1.953261598,-7.114318374,40.17775986,10.51887201
-0.7822452136,-1.528519945,1.956562512,-7.194356334,40.19610235,10.5181422
-0.7791665645,-1.527731817,1.959750457,-7.269954119,40.2121273,10.52004059
-0.7762261748,-1.527077951,1.962341836,-7.330043686,40.22144677,10.53017869
-0.7735630892,-1.526663488,1.963853622,-7.363559553,40.21966636,10.55416547
-0.7709536411,-1.526541155,1.964284566,-7.368522243,40.2067773,10.5954583
-0.7682255516,-1.526595966,1.964158862,-7.356149806,40.18678882,10.64838412
-0.765595163,-1.526682448,1.963782516,-7.335185448,40.16132845,10.70484452
-0.7632787331,-1.526656178,1.963462845,-7.314361649,40.13204175,10.75676828
-0.7611838125,-1.526550398,1.963198867,-7.295142515,40.1020946,10.80534312
-0.7590733223,-1.526498434,1.962851862,-7.275728497,40.0753106,10.85549033
-0.7569463361,-1.526506634,1.962523803,-7.259936283,40.05434366,10.90478245
-0.7548609848,-1.526569457,1.962242913,-7.245350027,40.03577475,10.95342375
-0.7528703244,-1.526734074,1.961738394,-7.224651953,40.01397641,11.00538507
-0.750953383,-1.527027184,1.960850515,-7.196958897,39.98952846,11.06195586
-0.7491079646,-1.52738905,1.959725131,-7.166089192,39.96445462,11.12017037
-0.7473318371,-1.527760346,1.958508133,-7.135844196,39.94079241,11.17708387
-0.7456227513,-1.528082308,1.957345454,-7.110007248,39.92059449,11.22977308
-0.7439784289,-1.528296813,1.956383039,-7.092345037,39.90592847,11.27533394
-0.7423508536,-1.528340043,1.955868681,-7.089408054,39.90122034,11.31088361
-0.7407281536,-1.52823698,1.955812804,-7.10071311,39.90685175,11.33747453
-0.7391573144,-1.528059237,1.955991737,-7.119716813,39.91873139,11.35824221
-0.7376695368,-1.527833274,1.956304097,-7.142206596,39.93354011,11.37498005
-0.7362961196,-1.527585068,1.956649041,-7.163980791,39.94794488,11.38947097
-0.7350684805,-1.527340088,1.95692628,-7.180847702,39.95859899,11.40348883
-0.7340181864,-1.527123443,1.95703593,-7.188625611,39.96214316,11.41879633
-0.7331337197,-1.526890088,1.957057919,-7.191519009,39.96152038,11.43313275
-0.732438268,-1.526541142,1.95719559,-7.196368235,39.96182643,11.44239393
-0.7319493769,-1.526082951,1.957441645,-7.201695455,39.9622849,11.44731144
-0.731607076,-1.525589154,1.957673549,-7.20480534,39.96129168,11.45069358
-0.7313516704,-1.525133132,1.957768733,-7.203008502,39.95723623,11.45533996
-0.7311237734,-1.524788083,1.957604598,-7.193622546,39.94850125,11.46403943
-0.7308643082,-1.524627046,1.957058479,-7.173974415,39.93346171,11.47956647
-0.7305011886,-1.524716141,1.956075026,-7.143436862,39.91279416,11.50288632
-0.7300775646,-1.525037702,1.954676554,-7.103145501,39.88886746,11.53193559
-0.7296838287,-1.525514691,1.952942838,-7.054641758,39.86216633,11.56451562
-0.7293228187,-1.526100247,1.950957353,-6.999962053,39.83203781,11.5996673
-0.7289971462,-1.526747762,1.948803623,-6.94114239,39.79783551,11.63643262
-0.7287091702,-1.527410951,1.946565214,-6.880217546,39.75892025,11.67385576
-0.7284609922,-1.528043904,1.944325722,-6.819219922,39.71466022,11.71098461
-0.7282535036,-1.528661667,1.942056415,-6.755203853,39.66206994,11.74976086
-0.7279673023,-1.529383562,1.939711778,-6.686244701,39.59950044,11.79263632
-0.7275433017,-1.530252333,1.937301157,-6.614378768,39.52918346,11.83886785
-0.7270549613,-1.531199017,1.934866734,-6.541375395,39.45409958,11.88639943
-0.7265757577,-1.532153893,1.932451277,-6.468988483,39.3772311,11.93320223
-0.7261792021,-1.533046375,1.930098186,-6.398957076,39.30156139,11.97727481
-0.7259388231,-1.533805003,1.927851529,-6.333006136,39.23007482,12.0166424
-0.7260352439,-1.534391165,1.925501877,-6.26440271,39.1574523,12.05263396
-0.7265826447,-1.534843088,1.92281411,-6.186543901,39.07826146,12.08757321
-0.7274550388,-1.535211873,1.919892431,-6.103291188,38.99543443,12.12101498
-0.7285045298,-1.535504688,1.916911157,-6.019420691,38.91284799,12.15215973
-0.7295827394,-1.535727747,1.914046007,-5.939683514,38.83438961,12.18027023
-0.7305408231,-1.535886474,1.911474004,-5.868807005,38.76395738,12.20466898
-0.7312295158,-1.535985788,1.909373158,-5.811497852,38.70546017,12.22472959
-0.7316251694,-1.536047488,1.90770851,-5.766112456,38.65452682,12.24094874
-0.7319035996,-1.536014473,1.906348492,-5.728971161,38.60521209,12.25308245
-0.732168099,-1.535839088,1.905269655,-5.699988215,38.55925244,12.26071501
-0.732369872,-1.535567838,1.904469777,-5.678819461,38.51860635,12.26504636
-0.7324602053,-1.535246872,1.903946916,-5.665123954,38.4852303,12.26727566
-0.7323904599,-1.534922196,1.903699249,-5.658562779,38.46108022,12.26860076
-0.7321120639,-1.534639937,1.903724814,-5.658796818,38.4481129,12.27021863
-0.7315439147,-1.534461775,1.904028508,-5.667293516,38.44976684,12.27193007
-0.7305819773,-1.534264196,1.905119615,-5.69435497,38.46573474,12.26805663
-0.7292949664,-1.533968845,1.907043503,-5.739811636,38.49215073,12.25786265
-0.7278853749,-1.533711085,1.90904648,-5.788145351,38.52510051,12.24821578
-0.7265567641,-1.533626613,1.910375839,-5.823827978,38.56064329,12.24599822
-0.7252033526,-1.533665751,1.911334896,-5.848792984,38.59699604,12.25013023
-0.7237480657,-1.533693491,1.912450337,-5.870738997,38.63094202,12.25623488
-0.7223386216,-1.533748525,1.91341254,-5.887057583,38.66220623,12.26552324
-0.7210896885,-1.533865264,1.913977393,-5.897757571,38.69312499,12.27819914
-0.7200423403,-1.534106719,1.913802316,-5.896329491,38.72480226,12.29712957
-0.7190919896,-1.534490391,1.912941602,-5.882115012,38.75956573,12.32289169
-0.7182185045,-1.53494782,1.911672941,-5.860937986,38.79704606,12.35248272
-0.7174008873,-1.535411184,1.910274071,-5.838627874,38.83689919,12.3828959
-0.7166171255,-1.535813671,1.909022779,-5.821020564,38.87881138,12.41111885
-0.7158600706,-1.536118848,1.908145036,-5.811498864,38.92101234,12.4352707
-0.7151069517,-1.536300148,1.907854354,-5.813216348,38.96185617,12.45398264
-0.714318942,-1.53641056,1.907953892,-5.824195412,39.00094331,12.46967729
-0.7134904627,-1.536515095,1.908141781,-5.839535542,39.03889234,12.4855436
-0.7126247793,-1.536581445,1.908519373,-5.860347431,39.07714178,12.50048136
-0.7117249979,-1.536578041,1.909187823,-5.887735734,39.11713603,12.51339474
-0.7107940545,-1.536473996,1.910248042,-5.922799859,39.16032527,12.52319099
-0.7098310089,-1.536239831,1.911983945,-5.970470346,39.21187338,12.52741406
-0.7088570061,-1.535846919,1.914585847,-6.033327473,39.27469152,12.52386724
-0.7079242052,-1.535232863,1.918021088,-6.111035351,39.34503398,12.51179657
-0.7070501469,-1.534405678,1.922068798,-6.200501674,39.41852154,12.49271444
-0.7062189463,-1.53344032,1.926408609,-6.295170412,39.49225196,12.46932727
-0.7054150525,-1.532410712,1.930721915,-6.388481807,39.56329883,12.4443687
-0.7046232372,-1.53138999,1.934691852,-6.473870989,39.6287138,12.42060057
-0.7037445164,-1.530451768,1.938254395,-6.551800714,39.69284977,12.3988466
-0.7027013375,-1.529681798,1.941401812,-6.6232005,39.76044993,12.38037533
-0.7015390317,-1.528981313,1.944367394,-6.689837311,39.82979032,12.36424469
-0.7003402687,-1.528237463,1.94740428,-6.754878687,39.89847186,12.34834568
-0.6991789378,-1.527518429,1.950312547,-6.814555276,39.96308181,12.33439281
-0.6981295521,-1.526891042,1.952893474,-6.86510151,40.02019189,12.3241048
-0.6973589773,-1.526295164,1.955048605,-6.902609225,40.06755461,12.31800552
-0.6967971806,-1.52568987,1.956804595,-6.924594928,40.10473789,12.31772664
-0.696211656,-1.525154742,1.958248927,-6.934061957,40.13361363,12.32382375
-0.6954844445,-1.524760225,1.959535608,-6.936867434,40.15630603,12.33492017
-0.694642047,-1.52452642,1.960695954,-6.936287328,40.17443017,12.34911634
-0.6938132996,-1.524395493,1.961745475,-6.934814684,40.19026968,12.3634651
-0.6930333801,-1.524321708,1.962812961,-6.937115018,40.20698769,12.37503674
-0.6923369731,-1.524259815,1.964026475,-6.947834871,40.22777067,12.38092302
-0.6917308865,-1.524135486,1.965369203,-6.963794498,40.2486688,12.38304451
-0.6911938402,-1.523912709,1.966771341,-6.979653645,40.26558581,12.38455838
-0.6907179456,-1.523604701,1.968280342,-6.996793688,40.28151223,12.38443644
-0.6902527279,-1.523306581,1.969947597,-7.016248166,40.29849776,12.3823867
-0.6897737616,-1.523118769,1.971734194,-7.037975374,40.31803333,12.37854133
-0.6893123805,-1.523063097,1.973551293,-7.061725375,40.34227944,12.37252658
-0.688900267,-1.523161689,1.975309625,-7.087238537,40.37339894,12.36397692
-0.6886118077,-1.523311603,1.97701264,-7.117699743,40.41328354,12.35062323
-0.6885165636,-1.523406833,1.97861001,-7.153329812,40.46055578,12.3319872
-0.6886397403,-1.52346461,1.979932044,-7.189421501,40.51246106,12.31038805
-0.6888791717,-1.523677833,1.980765578,-7.218109058,40.56704576,12.29134622
-0.6891303935,-1.524176751,1.981077592,-7.235114375,40.62214464,12.27828367
-0.6894152719,-1.524883075,1.980969891,-7.241131759,40.6746647,12.27035079
-0.6897550724,-1.525717741,1.980545155,-7.236877835,40.72150915,12.26667289
-0.690279783,-1.526529859,1.979958611,-7.22704419,40.76178402,12.2642005
-0.6910857053,-1.52714878,1.979455159,-7.219608094,40.79729352,12.25790883
-0.6921420098,-1.52746618,1.979272257,-7.2202287,40.82900784,12.24394624
-0.6934962054,-1.527647153,1.978844073,-7.220049772,40.85707755,12.22601545
-0.6950611733,-1.52786516,1.977911069,-7.21341146,40.88318584,12.20759598
-0.6966009768,-1.528027706,1.977169026,-7.210760157,40.91065345,12.1845239
-0.6978768308,-1.52804598,1.977312807,-7.222539084,40.94284353,12.15265382
-0.6989717358,-1.527743945,1.978547825,-7.256216425,40.97631278,12.10642961
-0.7000955341,-1.527159668,1.980363656,-7.30503099,41.00731254,12.04828791
-0.7011992612,-1.526528548,1.982381123,-7.358073833,41.03875404,11.98608872
-0.7022360377,-1.526087826,1.984221991,-7.404421256,41.07353343,11.92770326
-0.703178499,-1.525704164,1.986153019,-7.44783511,41.1138279,11.87024207
-0.704039999,-1.525140448,1.988583491,-7.497382758,41.15996319,11.80698465
-0.7048371489,-1.524479848,1.991349888,-7.550084225,41.21204446,11.74006191
-0.7055375516,-1.523862353,1.994300053,-7.603571857,41.27093486,11.67161951
-0.7061532743,-1.523406642,1.997235216,-7.655409174,41.33535238,11.60361356
-0.7067694509,-1.523163818,1.999922892,-7.702502886,41.40217631,11.53789447
-0.7074724862,-1.523184248,2.002131568,-7.741751976,41.46827849,11.4763205
-0.7083329969,-1.523392232,2.003959316,-7.773176707,41.53381328,11.41742243
-0.709374116,-1.523639946,2.005645898,-7.799871799,41.59884961,11.35826216
-0.7106118502,-1.52386781,2.007173644,-7.823354891,41.66012318,11.29848787
-0.7120015589,-1.52405092,2.008589168,-7.846156051,41.71740449,11.23666849
-0.7134462832,-1.524204559,2.00996612,-7.870714229,41.7719769,11.17217955
-0.7148834588,-1.524328328,2.011327914,-7.898423333,41.82284387,11.10586294
-0.7162505466,-1.52442162,2.012697941,-7.930678717,41.86900843,11.03855571
-0.7175591384,-1.52457842,2.013925641,-7.964810955,41.90984915,10.97219142
-0.7188487243,-1.524876142,2.014896036,-7.997258663,41.94625976,10.90857097
-0.7200982363,-1.525289405,2.015685805,-8.02807931,41.97951683,10.84833168
-0.7213609329,-1.525750269,2.016355589,-8.058891807,42.00995192,10.78966713
-0.7226877679,-1.526184222,2.016972926,-8.090862626,42.03791932,10.73061838
-0.7240535339,-1.526556669,2.017624735,-8.123369953,42.06473061,10.67159728
-0.7254326099,-1.52683352,2.018397907,-8.155791919,42.09169696,10.61301712
-0.7266444273,-1.527067214,2.019378831,-8.188770968,42.11882275,10.55632323
-0.7275862606,-1.527332975,2.020543312,-8.221594266,42.1452136,10.50303758
-0.7283491319,-1.527631141,2.021812333,-8.251602676,42.17083218,10.45369036
-0.729084496,-1.527984381,2.023048409,-8.274966537,42.19426995,10.40985794
-0.7299487389,-1.528384908,2.024132677,-8.290317606,42.21464074,10.37121521
-0.7310404746,-1.52878723,2.025013879,-8.298682814,42.23269265,10.33544313
-0.732458295,-1.529145588,2.025640533,-8.301086397,42.24917665,10.30022611
-0.7342627273,-1.529338073,2.026110639,-8.301263752,42.26579538,10.26187468
-0.7363564112,-1.529298139,2.026582247,-8.303998982,42.28410297,10.21779888
-0.7386010547,-1.529063045,2.027093723,-8.311889827,42.30463194,10.16733588
-0.7409290439,-1.52871683,2.027574251,-8.322691729,42.32463408,10.11281151
-0.7432659492,-1.528368867,2.027959863,-8.332926968,42.34161045,10.05793013
-0.7454634623,-1.528095191,2.028299225,-8.343347826,42.35646923,10.00409654
-0.7473735032,-1.5279724,2.028641102,-8.354707878,42.37011891,9.952715728
-0.7490579664,-1.527996095,2.029010747,-8.367100367,42.38426729,9.903057529
-0.7506523273,-1.528098662,2.029424031,-8.38059771,42.40093477,9.853618946
-0.7521189042,-1.528262402,2.029915721,-8.395922453,42.42150043,9.804646983
-0.7534184251,-1.528344708,2.030569962,-8.418260114,42.4482834,9.752548494
-0.7545577861,-1.528264138,2.031371455,-8.449261259,42.48092725,9.695712906
-0.7555688795,-1.52809477,2.032205903,-8.484344777,42.5167937,9.637359119
-0.7564841193,-1.527910276,2.032959231,-8.518926646,42.55323758,9.580707449
-0.7572531806,-1.527990323,2.033357614,-8.545110034,42.58761503,9.531679008
-0.7578696423,-1.528532318,2.033250461,-8.557080575,42.61732904,9.494462999
-0.7584317772,-1.529485653,2.0327088,-8.553381681,42.63979328,9.469676658
-0.7589911837,-1.530695881,2.031988704,-8.536823941,42.6551164,9.454876847
-0.7595642546,-1.531924571,2.031401985,-8.514749444,42.66591757,9.444713137
-0.7601955414,-1.532994883,2.031103625,-8.492505927,42.6733804,9.435434418
-0.7609288846,-1.533729892,2.031248764,-8.475437866,42.67870051,9.423297128
-0.7617410826,-1.534087819,2.031658016,-8.463245493,42.68234066,9.409475038
-0.7625647362,-1.53421931,2.032058955,-8.453646075,42.68528568,9.395951974
-0.7633771045,-1.534235929,2.032466697,-8.449003022,42.6895245,9.380210524
-0.7642314134,-1.534443789,2.032825265,-8.443967712,42.69225339,9.363584298
-0.7652871182,-1.534522735,2.033483044,-8.440635756,42.69002572,9.344290054
-0.7665200081,-1.53418015,2.034555229,-8.443594808,42.68442191,9.321050191
-0.7677287791,-1.533819332,2.035649611,-8.448039921,42.67839732,9.29778541
-0.7687132645,-1.533844674,2.036374531,-8.449164603,42.67490545,9.278416083
-0.769341546,-1.534048461,2.036994673,-8.454110503,42.67507632,9.260923097
-0.7696385171,-1.533896741,2.038011959,-8.473999347,42.68032237,9.239693932
-0.7697110112,-1.533429805,2.039333505,-8.509855249,42.69352438,9.211778112
-0.7697013214,-1.532795838,2.040780122,-8.557411905,42.71426789,9.177246896
-0.7696985243,-1.532072717,2.042186529,-8.609891934,42.7409861,9.139165151
-0.7697916415,-1.531338348,2.04338768,-8.660509067,42.77211349,9.100613113
-0.7700696977,-1.530670434,2.044218851,-8.702463625,42.80608458,9.064693454
-0.770699221,-1.530128276,2.044583759,-8.731521123,42.83923536,9.032693302
-0.7716575284,-1.529737708,2.044526402,-8.745709882,42.86751836,9.007042257
-0.7727443792,-1.529418531,2.044196316,-8.749515861,42.89428678,8.986699664
-0.7737583546,-1.529085305,2.043759548,-8.749909146,42.92379266,8.96907396
