T1P1T06_hyoid_data.tx,T1P1T06_hyoid_data.ty,T1P1T06_hyoid_data.tz,T1P1T06_hyoid_data.rx,T1P1T06_hyoid_data.ry,T1P1T06_hyoid_data.rz
1.961315444,-0.7775659622,-1.906345041,-24.24316551,-31.54206211,15.92410629
1.960599699,-0.7774265183,-1.905261146,-24.23113582,-31.52610362,15.80039562
1.959873878,-0.7772914316,-1.904162666,-24.21948202,-31.50990322,15.67667867
1.959138488,-0.7771606331,-1.903050407,-24.20819816,-31.49347134,15.553018
1.958394039,-0.7770340534,-1.901925175,-24.19727826,-31.47681839,15.42947615
1.957641038,-0.7769116236,-1.900787775,-24.18671635,-31.45995478,15.30611566
1.956879995,-0.7767932743,-1.899639013,-24.17650648,-31.44289095,15.18299908
1.956111417,-0.7766789365,-1.898479696,-24.16664267,-31.4256373,15.06018895
1.955335814,-0.776568541,-1.897310629,-24.15711895,-31.40820426,14.93774781
1.954553693,-0.7764620186,-1.896132619,-24.14792937,-31.39060223,14.81573822
1.953765564,-0.7763593002,-1.89494647,-24.13906795,-31.37284165,14.69422271
1.952971933,-0.7762603166,-1.89375299,-24.13052873,-31.35493291,14.57326383
1.952173311,-0.7761649986,-1.892552984,-24.12230574,-31.33688645,14.45292412
1.951370205,-0.776073277,-1.891347258,-24.11439301,-31.31871268,14.33326613
1.950563124,-0.7759850828,-1.890136618,-24.10678458,-31.30042202,14.21435241
1.949752576,-0.7759003468,-1.88892187,-24.09947448,-31.28202488,14.09624549
1.94893907,-0.7758189997,-1.88770382,-24.09245675,-31.26353169,13.97900791
1.948123115,-0.7757409724,-1.886483273,-24.08572541,-31.24495286,13.86270224
1.947305217,-0.7756661958,-1.885261037,-24.07927451,-31.2262988,13.747391
1.946485887,-0.7755946006,-1.884037916,-24.07309806,-31.20757994,13.63313675
1.945665633,-0.7755261178,-1.882814716,-24.06719012,-31.18880669,13.52000203
1.944844963,-0.7754606782,-1.881592244,-24.06154471,-31.16998947,13.40804938
1.944024385,-0.7753982126,-1.880371306,-24.05615586,-31.1511387,13.29734134
1.943204408,-0.7753386518,-1.879152707,-24.05101761,-31.1322648,13.18794047
1.94238554,-0.7752819267,-1.877937254,-24.04612399,-31.11337818,13.0799093
1.94156829,-0.7752279681,-1.876725752,-24.04146903,-31.09448926,12.97331038
1.940753167,-0.7751767069,-1.875519007,-24.03704678,-31.07560845,12.86820626
1.939940678,-0.7751280738,-1.874317825,-24.03285125,-31.05674618,12.76465947
1.939131332,-0.7750819998,-1.873123012,-24.02887649,-31.03791287,12.66273257
1.938325638,-0.7750384157,-1.871935375,-24.02511653,-31.01911893,12.5624881
1.937524104,-0.7749972522,-1.870755718,-24.0215654,-31.00037477,12.46398859
1.936727238,-0.7749584403,-1.869584849,-24.01821713,-30.98169082,12.3672966
1.93593555,-0.7749219108,-1.868423572,-24.01506576,-30.96307749,12.27247468
1.935149547,-0.7748875945,-1.867272694,-24.01210533,-30.9445452,12.17958535
1.934369738,-0.7748554222,-1.866133021,-24.00932986,-30.92610437,12.08869118
1.933596631,-0.7748253248,-1.865005359,-24.00673339,-30.90776542,11.9998547
1.932830735,-0.7747972331,-1.863890513,-24.00430995,-30.88953876,11.91313845
1.932072558,-0.774771078,-1.86278929,-24.00205357,-30.87143481,11.82860499
1.931322609,-0.7747467903,-1.861702496,-23.99995829,-30.85346398,11.74631686
1.930581396,-0.7747243009,-1.860630936,-23.99801815,-30.83563671,11.66633659
1.929849428,-0.7747035405,-1.859575416,-23.99622717,-30.81796339,11.58872674
1.929127212,-0.77468444,-1.858536743,-23.99457939,-30.80045446,11.51354985
1.928415259,-0.7746669302,-1.857515722,-23.99306884,-30.78312033,11.44086847
1.927714075,-0.7746509421,-1.856513159,-23.99168956,-30.76597141,11.37074513
1.927024169,-0.7746364063,-1.855529861,-23.99043557,-30.74901812,11.30324238
1.926346051,-0.7746232539,-1.854566632,-23.98930092,-30.73227089,11.23842277
1.925680227,-0.7746114155,-1.85362428,-23.98827964,-30.71574012,11.17634884
1.925027208,-0.774600822,-1.852703609,-23.98736575,-30.69943624,11.11708314
1.9243875,-0.7745914043,-1.851805427,-23.9865533,-30.68336966,11.06068821
1.923761613,-0.7745830933,-1.850930538,-23.98583631,-30.6675508,11.00722659
1.923150056,-0.7745758196,-1.850079749,-23.98520882,-30.65199008,10.95676082
1.922553336,-0.7745695143,-1.849253866,-23.98466486,-30.63669792,10.90935347
1.921971962,-0.7745641081,-1.848453695,-23.98419847,-30.62168473,10.86506705
1.921406442,-0.7745595318,-1.847680041,-23.98380368,-30.60696093,10.82396413
1.920857285,-0.7745557163,-1.846933711,-23.98347452,-30.59253694,10.78610725
1.920325,-0.7745525924,-1.84621551,-23.98320503,-30.57842318,10.75155895
1.919810095,-0.774550091,-1.845526245,-23.98298924,-30.56463006,10.72038177
1.919313077,-0.774548143,-1.844866721,-23.98282118,-30.551168,10.69263826
1.918834457,-0.774546679,-1.844237745,-23.98269488,-30.53804742,10.66839096
1.918374742,-0.77454563,-1.843640122,-23.98260439,-30.52527873,10.64770242
1.91793444,-0.7745449269,-1.843074658,-23.98254373,-30.51287236,10.63063518
1.91751406,-0.7745445004,-1.842542159,-23.98250694,-30.50083872,10.61725179
1.917114111,-0.7745442814,-1.842043431,-23.98248804,-30.48918822,10.60761479
1.916735101,-0.7745442007,-1.84157928,-23.98248108,-30.4779313,10.60178672
1.916377538,-0.7745441891,-1.841150512,-23.98248009,-30.46707835,10.59983013
1.916034324,-0.7745715346,-1.840743799,-23.98257014,-30.45642552,10.60243766
1.915697974,-0.7746528371,-1.84034522,-23.98283789,-30.44576355,10.61019025
1.915368418,-0.7747869952,-1.839954692,-23.9832797,-30.43509479,10.6229829
1.915045588,-0.774972908,-1.839572135,-23.98389195,-30.42442162,10.64071061
1.914729414,-0.7752094741,-1.839197464,-23.98467101,-30.41374639,10.66326838
1.914419826,-0.7754955925,-1.838830599,-23.98561326,-30.40307146,10.6905512
1.914116756,-0.7758301621,-1.838471458,-23.98671508,-30.39239918,10.72245407
1.913820134,-0.7762120815,-1.838119957,-23.98797282,-30.38173192,10.758872
1.913529891,-0.7766402498,-1.837776015,-23.98938287,-30.37107205,10.79969998
1.913245957,-0.7771135656,-1.83743955,-23.9909416,-30.3604219,10.84483301
1.912968263,-0.7776309279,-1.837110479,-23.99264539,-30.34978386,10.89416609
1.91269674,-0.7781912355,-1.836788721,-23.9944906,-30.33916027,10.94759422
1.912431318,-0.7787933873,-1.836474193,-23.99647362,-30.32855349,11.0050124
1.912171929,-0.779436282,-1.836166813,-23.99859081,-30.3179659,11.06631562
1.911918502,-0.7801188185,-1.835866499,-24.00083855,-30.30739983,11.13139888
1.911670968,-0.7808398956,-1.835573168,-24.00321322,-30.29685766,11.20015719
1.911429259,-0.7815984123,-1.83528674,-24.00571118,-30.28634174,11.27248554
1.911193304,-0.7823932672,-1.83500713,-24.00832881,-30.27585444,11.34827894
1.910963034,-0.7832233594,-1.834734258,-24.01106248,-30.2653981,11.42743237
1.910738381,-0.7840875875,-1.834468041,-24.01390857,-30.2549751,11.50984084
1.910519274,-0.7849848505,-1.834208397,-24.01686345,-30.24458779,11.59539934
1.910305645,-0.7859140471,-1.833955244,-24.0199235,-30.23423853,11.68400288
1.910097424,-0.7868740763,-1.833708499,-24.02308508,-30.22392968,11.77554646
1.909894541,-0.7878638368,-1.83346808,-24.02634458,-30.2136636,11.86992507
1.909696928,-0.7888822275,-1.833233906,-24.02969836,-30.20344265,11.96703371
1.909504515,-0.7899281473,-1.833005894,-24.0331428,-30.19326918,12.06676739
1.909317232,-0.7910004949,-1.832783962,-24.03667428,-30.18314557,12.16902109
1.909135011,-0.7920981692,-1.832568028,-24.04028916,-30.17307416,12.27368982
1.908957782,-0.7932200691,-1.83235801,-24.04398382,-30.16305732,12.38066858
1.908785476,-0.7943650934,-1.832153824,-24.04775463,-30.1530974,12.48985236
1.908618023,-0.7955321409,-1.831955391,-24.05159797,-30.14319677,12.60113617
1.908455354,-0.7967201105,-1.831762626,-24.05551021,-30.13335779,12.71441501
1.9082974,-0.7979279009,-1.831575448,-24.05948773,-30.12358281,12.82958386
1.908144091,-0.7991544111,-1.831393776,-24.06352689,-30.11387419,12.94653774
1.907995358,-0.8003985399,-1.831217525,-24.06762408,-30.1042343,13.06517163
1.907851132,-0.8016591862,-1.831046616,-24.07177566,-30.09466549,13.18538055
1.907711344,-0.8029352486,-1.830880964,-24.07597801,-30.08517012,13.30705948
1.907575923,-0.8042256262,-1.830720489,-24.08022751,-30.07575056,13.43010342
1.907444801,-0.8055292177,-1.830565108,-24.08452052,-30.06640915,13.55440739
1.907317908,-0.806844922,-1.830414739,-24.08885342,-30.05714827,13.67986636
1.907195176,-0.8081716379,-1.830269299,-24.09322258,-30.04797027,13.80637535
1.907076534,-0.8095082642,-1.830128707,-24.09762438,-30.0388775,13.93382935
1.906961914,-0.8108536999,-1.82999288,-24.10205519,-30.02987234,14.06212336
1.906851245,-0.8122068436,-1.829861737,-24.10651139,-30.02095713,14.19115238
1.906744459,-0.8135665944,-1.829735194,-24.11098935,-30.01213425,14.3208114
1.906641487,-0.8149318509,-1.829613171,-24.11548543,-30.00340604,14.45099543
1.906542259,-0.8163015121,-1.829495584,-24.11999602,-29.99477486,14.58159947
1.906446705,-0.8176744768,-1.829382352,-24.12451749,-29.98624309,14.71251851
1.906354757,-0.8190496438,-1.829273392,-24.12904622,-29.97781306,14.84364755
1.906266344,-0.8204259119,-1.829168622,-24.13357857,-29.96948716,14.9748816
1.906181399,-0.8218021801,-1.829067961,-24.13811092,-29.96126773,15.10611564
1.90609985,-0.8231773471,-1.828971325,-24.14263964,-29.95315713,15.23724468
1.90602163,-0.8245503118,-1.828878633,-24.14716111,-29.94515773,15.36816372
1.905946669,-0.825919973,-1.828789803,-24.1516717,-29.93727188,15.49876776
1.905874897,-0.8272852295,-1.828704752,-24.15616779,-29.92950194,15.62895179
1.905806244,-0.8286449802,-1.828623398,-24.16064575,-29.92185028,15.75861081
1.905740643,-0.829998124,-1.82854566,-24.16510194,-29.91431924,15.88763983
1.905678023,-0.8313435596,-1.828471454,-24.16953275,-29.9069112,16.01593384
1.905618315,-0.832680186,-1.828400699,-24.17393456,-29.89962851,16.14338784
1.90556145,-0.8340069019,-1.828333313,-24.17830372,-29.89247353,16.26989683
1.905507358,-0.8353226062,-1.828269213,-24.18263662,-29.88544861,16.39535581
1.90545597,-0.8366261977,-1.828208318,-24.18692963,-29.87855613,16.51965977
1.905407216,-0.8379165752,-1.828150545,-24.19117912,-29.87179843,16.64270371
1.905361028,-0.8391926377,-1.828095812,-24.19538147,-29.86517789,16.76438265
1.905317336,-0.8404532839,-1.828044036,-24.19953306,-29.85869684,16.88459156
1.905276071,-0.8416974127,-1.827995136,-24.20363024,-29.85235767,17.00322546
1.905237163,-0.8429239229,-1.82794903,-24.20766941,-29.84616272,17.12017933
1.905200544,-0.8441317134,-1.827905635,-24.21164692,-29.84011436,17.23534819
1.905166142,-0.845319683,-1.827864869,-24.21555916,-29.83421494,17.34862702
1.905133891,-0.8464867305,-1.82782665,-24.21940251,-29.82846683,17.45991083
1.905103719,-0.8476317548,-1.827790896,-24.22317332,-29.82287238,17.56909461
1.905075558,-0.8487536546,-1.827757525,-24.22686798,-29.81743395,17.67607337
1.905049338,-0.849851329,-1.827726454,-24.23048286,-29.81215391,17.7807421
1.90502499,-0.8509236766,-1.827697602,-24.23401433,-29.80703461,17.8829958
1.905002445,-0.8519695964,-1.827670886,-24.23745877,-29.80207841,17.98272948
1.904981633,-0.8529879871,-1.827646224,-24.24081256,-29.79728768,18.07983812
1.904962486,-0.8539777476,-1.827623533,-24.24407205,-29.79266476,18.17421673
1.904944933,-0.8549377768,-1.827602733,-24.24723364,-29.78821202,18.26576031
1.904928905,-0.8558669734,-1.82758374,-24.25029368,-29.78393182,18.35436385
1.904914333,-0.8567642364,-1.827566472,-24.25324857,-29.77982653,18.43992236
1.904901148,-0.8576284645,-1.827550848,-24.25609466,-29.77589849,18.52233083
1.904889281,-0.8584585567,-1.827536784,-24.25882833,-29.77215007,18.60148426
1.904878661,-0.8592534116,-1.8275242,-24.26144596,-29.76858362,18.67727765
1.90486922,-0.8600119283,-1.827513012,-24.26394392,-29.76520151,18.749606
1.904860888,-0.8607330054,-1.827503139,-24.26631858,-29.7620061,18.81836431
1.904853597,-0.8614155419,-1.827494499,-24.26856633,-29.75899975,18.88344757
1.904847276,-0.8620584366,-1.827487008,-24.27068352,-29.75618481,18.94475079
1.904841856,-0.8626605884,-1.827480586,-24.27266653,-29.75356364,19.00216897
1.904837269,-0.863220896,-1.82747515,-24.27451175,-29.75113861,19.0555971
1.904833444,-0.8637382583,-1.827470617,-24.27621553,-29.74891208,19.10493018
1.904830312,-0.8642115741,-1.827466906,-24.27777427,-29.74688639,19.15006321
1.904827804,-0.8646397423,-1.827463935,-24.27918432,-29.74506392,19.19089119
1.904825852,-0.8650216618,-1.82746162,-24.28044206,-29.74344702,19.22730912
1.904824384,-0.8653562313,-1.827459881,-24.28154387,-29.74203805,19.25921199
1.904823332,-0.8656423498,-1.827458635,-24.28248612,-29.74083938,19.28649481
1.904822628,-0.8658789159,-1.8274578,-24.28326519,-29.73985335,19.30905258
1.9048222,-0.8660648287,-1.827457293,-24.28387744,-29.73908233,19.32678029
1.90482198,-0.8661989868,-1.827457033,-24.28431925,-29.73852869,19.33957294
1.9048219,-0.8662802892,-1.827456937,-24.28458699,-29.73819477,19.34732553
1.904821888,-0.8663076347,-1.827456923,-24.28467705,-29.73808294,19.34993306
1.904838944,-0.866262442,-1.82750247,-24.28101259,-29.7387042,19.34650318
1.904889613,-0.8661281833,-1.827637782,-24.27012621,-29.74054987,19.33631368
1.904973148,-0.8659068378,-1.827860862,-24.2521784,-29.74359273,19.31951477
1.905088803,-0.8656003848,-1.828169717,-24.22732964,-29.74780557,19.29625668
1.905235831,-0.8652108035,-1.828562352,-24.19574042,-29.75316118,19.2666896
1.905413484,-0.8647400733,-1.829036772,-24.15757123,-29.75963236,19.23096376
1.905621016,-0.8641901732,-1.829590982,-24.11298255,-29.76719188,19.18922937
1.905857679,-0.8635630827,-1.830222988,-24.06213487,-29.77581256,19.14163665
1.906122727,-0.8628607808,-1.830930794,-24.00518868,-29.78546717,19.0883358
1.906415412,-0.862085247,-1.831712407,-23.94230446,-29.79612851,19.02947704
1.906734989,-0.8612384603,-1.832565831,-23.87364271,-29.80776937,18.96521059
1.907080709,-0.8603224001,-1.833489072,-23.79936391,-29.82036254,18.89568666
1.907451826,-0.8593390455,-1.834480134,-23.71962854,-29.83388081,18.82105545
1.907847592,-0.8582903759,-1.835537023,-23.6345971,-29.84829697,18.7414672
1.908267262,-0.8571783705,-1.836657745,-23.54443007,-29.86358382,18.6570721
1.908710087,-0.8560050085,-1.837840304,-23.44928794,-29.87971414,18.56802038
1.909175322,-0.8547722692,-1.839082705,-23.34933119,-29.89666073,18.47446224
1.909662218,-0.8534821319,-1.840382955,-23.24472032,-29.91439637,18.37654791
1.91017003,-0.8521365756,-1.841739058,-23.1356158,-29.93289386,18.27442759
1.910698009,-0.8507375798,-1.843149019,-23.02217813,-29.95212599,18.1682515
1.91124541,-0.8492871236,-1.844610845,-22.9045678,-29.97206556,18.05816985
1.911811484,-0.8477871863,-1.846122539,-22.78294529,-29.99268534,17.94433285
1.912395486,-0.8462397472,-1.847682107,-22.65747108,-30.01395814,17.82689073
1.912996668,-0.8446467854,-1.849287555,-22.52830568,-30.03585674,17.70599369
1.913614283,-0.8430102803,-1.850936887,-22.39560955,-30.05835393,17.58179195
1.914247584,-0.841332211,-1.852628109,-22.2595432,-30.08142251,17.45443572
1.914895825,-0.8396145569,-1.854359227,-22.1202671,-30.10503527,17.32407521
1.915558258,-0.8378592971,-1.856128245,-21.97794174,-30.129165,17.19086064
1.916234137,-0.8360684109,-1.857933168,-21.83272762,-30.15378448,17.05494223
1.916922713,-0.8342438775,-1.859772002,-21.68478521,-30.17886652,16.91647018
1.917623242,-0.8323876763,-1.861642753,-21.53427502,-30.2043839,16.77559471
1.918334974,-0.8305017864,-1.863543425,-21.38135751,-30.23030941,16.63246603
1.919057165,-0.828588187,-1.865472023,-21.22619318,-30.25661585,16.48723436
1.919789065,-0.8266488575,-1.867426554,-21.06894252,-30.283276,16.34004992
1.92052993,-0.8246857771,-1.869405021,-20.90976602,-30.31026266,16.1910629
1.921279011,-0.8227009249,-1.871405431,-20.74882415,-30.33754861,16.04042354
1.922035561,-0.8206962804,-1.873425788,-20.58627742,-30.36510665,15.88828204
1.922798835,-0.8186738226,-1.875464098,-20.4222863,-30.39290958,15.73478861
1.923568084,-0.8166355309,-1.877518367,-20.25701128,-30.42093017,15.58009348
1.924342561,-0.8145833844,-1.879586598,-20.09061285,-30.44914123,15.42434685
1.925121521,-0.8125193625,-1.881666798,-19.9232515,-30.47751554,15.26769893
1.925904215,-0.8104454444,-1.883756972,-19.75508772,-30.50602589,15.11029995
1.926689897,-0.8083636093,-1.885855125,-19.58628198,-30.53464508,14.95230011
1.92747782,-0.8062758365,-1.887959262,-19.41699479,-30.5633459,14.79384963
1.928267237,-0.8041841051,-1.890067389,-19.24738662,-30.59210113,14.63509873
1.929057401,-0.8020903946,-1.89217751,-19.07761796,-30.62088357,14.47619761
1.929847565,-0.799996684,-1.894287632,-18.9078493,-30.64966602,14.31729649
1.930636982,-0.7979049527,-1.896395758,-18.73824113,-30.67842125,14.15854558
1.931424906,-0.7958171799,-1.898499896,-18.56895394,-30.70712207,14.0000951
1.932210588,-0.7937353448,-1.900598049,-18.4001482,-30.73574126,13.84209526
1.932993282,-0.7916614266,-1.902688222,-18.23198442,-30.76425161,13.68469628
1.933772242,-0.7895974047,-1.904768423,-18.06462307,-30.79262592,13.52804836
1.934546719,-0.7875452583,-1.906836654,-17.89822464,-30.82083697,13.37230173
1.935315968,-0.7855069666,-1.908890922,-17.73294963,-30.84885757,13.2176066
1.936079242,-0.7834845088,-1.910929233,-17.56895851,-30.87666049,13.06411317
1.936835792,-0.7814798642,-1.91294959,-17.40641177,-30.90421854,12.91197167
1.937584873,-0.7794950121,-1.91495,-17.24546991,-30.93150449,12.76133231
1.938325737,-0.7775319317,-1.916928467,-17.0862934,-30.95849115,12.61234529
1.939057638,-0.7755926021,-1.918882997,-16.92904274,-30.9851513,12.46516085
1.939779828,-0.7736790028,-1.920811596,-16.77387841,-31.01145774,12.31992918
1.940491561,-0.7717931129,-1.922712268,-16.62096091,-31.03738325,12.1768005
1.941192089,-0.7699369116,-1.924583018,-16.47045071,-31.06290063,12.03592503
1.941880666,-0.7681123783,-1.926421853,-16.3225083,-31.08798266,11.89745298
1.942556545,-0.7663214921,-1.928226776,-16.17729418,-31.11260215,11.76153457
1.943218978,-0.7645662323,-1.929995794,-16.03496883,-31.13673188,11.62832
1.943867218,-0.7628485781,-1.931726911,-15.89569273,-31.16034464,11.49795949
1.94450052,-0.7611705089,-1.933418134,-15.75962637,-31.18341322,11.37060326
1.945118135,-0.7595340037,-1.935067466,-15.62693025,-31.20591041,11.24640152
1.945719317,-0.757941042,-1.936672914,-15.49776484,-31.22780901,11.12550448
1.946303319,-0.7563936028,-1.938232482,-15.37229064,-31.24908181,11.00806236
1.946869393,-0.7548936655,-1.939744176,-15.25066812,-31.26970159,10.89422536
1.947416794,-0.7534432094,-1.941206001,-15.13305779,-31.28964115,10.78414372
1.947944773,-0.7520442135,-1.942615963,-15.01962012,-31.30887329,10.67796762
1.948452585,-0.7506986573,-1.943972066,-14.91051561,-31.32737078,10.5758473
1.948939481,-0.7494085199,-1.945272315,-14.80590473,-31.34510642,10.47793297
1.949404715,-0.7481757806,-1.946514717,-14.70594799,-31.36205301,10.38437483
1.949847541,-0.7470024186,-1.947697276,-14.61080586,-31.37818333,10.29532311
1.949847541,-0.7470024186,-1.947697276,-14.61080586,-31.37818333,10.29532311
1.949847541,-0.7470024186,-1.947697276,-14.61080586,-31.37818333,10.29532311
