frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz
1760,-0.0244454166,-0.07462785894,0.1624164494,-0.02780989447,-0.2106315141,-0.07749749817,-0.02827449799,-0.2106075161,-0.07654220076,0.2704383178,0.09445312464,-1.571105845,0.2836631985,-0.1082428812,-1.70260395,0.7254288946,-0.438799992,1.563666062,1.672943625,-0.990321395,-1.379744448,0.6582794293,-0.1994463034,-2.010199943,1.143180041,-0.5463815069,-1.945225074,1.497171797,-0.6195101424,1.792741955,-0.4929016996,-0.2574664091,1.399385514
1761,-0.02468625798,-0.07538253924,0.1640644789,-0.02654456903,-0.2103486977,-0.07656219029,-0.02706748641,-0.2103342103,-0.07513398349,0.2693203263,0.09340943714,-1.57127073,0.2843382996,-0.1083970205,-1.700982058,0.7275719284,-0.4404418289,1.567809918,1.67459548,-0.9904019306,-1.37840655,0.6565568829,-0.1988335701,-2.00751927,1.144044024,-0.5451848845,-1.943883838,1.496490683,-0.6209100299,1.79564932,-0.4909554172,-0.2585324433,1.401819901
1762,-0.02481556019,-0.07620718124,0.1659622881,-0.0252506101,-0.2100278134,-0.07541622939,-0.02581173506,-0.2100203874,-0.07349673187,0.2682921504,0.09225781694,-1.571159323,0.2849614245,-0.1086013938,-1.699195717,0.7298124932,-0.4420210152,1.572290318,1.676289579,-0.990484699,-1.376758901,0.6548084616,-0.1982633063,-2.004561185,1.144910184,-0.5440248175,-1.942344669,1.495998643,-0.6221416604,1.798627547,-0.4889199039,-0.2596682861,1.4045233
1763,-0.02495262246,-0.07704627424,0.1679607087,-0.02406933114,-0.2096496662,-0.07415068947,-0.02461344564,-0.2096399027,-0.07178696312,0.267329277,0.09108851708,-1.57085452,0.2855021531,-0.1088558021,-1.697318796,0.7320516258,-0.4434865322,1.576837414,1.677936928,-0.9905671678,-1.374997359,0.6530499462,-0.1976351896,-2.001477812,1.145726308,-0.542920387,-1.940762244,1.495693244,-0.6231764533,1.801524161,-0.4868308123,-0.2607540298,1.407300567
1764,-0.02521728719,-0.07784476399,0.1699113046,-0.02314216628,-0.2091956342,-0.07285564507,-0.0235790778,-0.2091672782,-0.07016026601,0.2664067584,0.08999180095,-1.570438924,0.2859299531,-0.1091604589,-1.695424503,0.7341893624,-0.4447885031,1.581182155,1.679448246,-0.990647756,-1.373317033,0.651296741,-0.1968491069,-1.998420978,1.146440246,-0.541891372,-1.939290442,1.495571386,-0.6239858984,1.804187231,-0.4847247051,-0.2616703803,1.409957236
1765,-0.02572996466,-0.07854797688,0.1716663402,-0.02261067986,-0.2086475421,-0.07162019944,-0.02281534911,-0.208577603,-0.06877132152,0.2654991897,0.08905792939,-1.569994862,0.2862141167,-0.1095159122,-1.693585426,0.7361247721,-0.4458781272,1.585056274,1.680733921,-0.990725755,-1.371912308,0.6495638929,-0.1958051329,-1.995542229,1.146999842,-0.5409581634,-1.938082377,1.495629382,-0.6245415894,1.806465406,-0.4826390201,-0.2622986447,1.412299494
1766,-0.02661159523,-0.07910139583,0.1730786335,-0.0226165592,-0.2079873922,-0.07053264844,-0.02242919768,-0.2078462912,-0.06777404901,0.2645807568,0.08837721745,-1.569604461,0.286323685,-0.1099228974,-1.691873677,0.7377560833,-0.4467074543,1.588192169,1.681703988,-0.9908010818,-1.370976974,0.647866203,-0.1944034367,-1.992992869,1.147352856,-0.5401415521,-1.937290546,1.495863096,-0.6248152358,1.808207833,-0.4806119006,-0.2625206438,1.414134077
1767,-0.02759855542,-0.07961647017,0.1745415991,-0.02322915567,-0.2072096793,-0.06914868001,-0.02231478593,-0.2069818835,-0.06674124241,0.2639852896,0.08792756248,-1.568872309,0.2861630558,-0.1102993462,-1.69009559,0.7391500821,-0.4471631428,1.590993165,1.682491999,-0.9909352108,-1.370018466,0.6461134854,-0.1927504463,-1.990307385,1.147582429,-0.5392886133,-1.93633638,1.496557182,-0.6243778689,1.809448691,-0.4784785972,-0.2621677627,1.415682715
1768,-0.02845795466,-0.08019904567,0.1763550903,-0.02428707725,-0.2063360181,-0.06722744543,-0.0223055053,-0.2060183668,-0.06535020242,0.2638461562,0.08759969751,-1.567578192,0.2857454286,-0.1106189901,-1.688107112,0.7404531863,-0.447283762,1.593904174,1.683254453,-0.9911507327,-1.368656109,0.6442508365,-0.1909951304,-1.987158941,1.147792925,-0.5383264941,-1.934836421,1.497803225,-0.62312808,1.81037813,-0.4761468644,-0.2613355145,1.4172486
1769,-0.02935786125,-0.08078616755,0.1782322069,-0.0255865621,-0.2053888236,-0.06516171683,-0.02241775336,-0.204969323,-0.06391065673,0.263836048,0.08735298406,-1.566066335,0.2852024522,-0.1109660244,-1.686054285,0.7416821645,-0.4472497945,1.596720927,1.683934878,-0.991389751,-1.367250911,0.642345367,-0.1891015838,-1.983906388,1.147963357,-0.537396504,-1.933234857,1.499307611,-0.6215288508,1.8110809,-0.4737640215,-0.2603021452,1.418762044
1770,-0.03046735226,-0.0813149692,0.1798865114,-0.026924734,-0.2043903247,-0.06334392274,-0.02266866151,-0.2038482921,-0.06273160861,0.2636268097,0.08714624238,-1.56468002,0.2846652162,-0.1114242489,-1.684082815,0.7428532196,-0.447241849,1.599240041,1.684475821,-0.9915947684,-1.366163529,0.6404633866,-0.1870341377,-1.980908115,1.148072004,-0.5366404431,-1.931974964,1.500777257,-0.6200428239,1.811643897,-0.4714774835,-0.2593457282,1.420154983
1771,-0.03195649554,-0.08172252771,0.1810319291,-0.02809961262,-0.20336255,-0.06216625206,-0.02307608722,-0.2026686645,-0.06212142582,0.2628894062,0.08693789822,-1.56376165,0.2842641753,-0.112077076,-1.682338219,0.7439819542,-0.4474405707,1.601258912,1.684818861,-0.9917085373,-1.365754346,0.6386704397,-0.1847573023,-1.978522059,1.14809631,-0.5362004737,-1.931499259,1.501919501,-0.6191321858,1.812156088,-0.4694348444,-0.2587440914,1.421360851
1772,-0.03380739579,-0.08208860023,0.18193999,-0.0295259514,-0.2022981083,-0.06106658907,-0.02376958767,-0.2014061318,-0.06177374992,0.2613264373,0.08656885175,-1.563127298,0.2837658792,-0.1131058672,-1.680555561,0.7452572891,-0.4476735474,1.602595361,1.684931454,-0.9918465717,-1.365949324,0.6368500702,-0.1822462951,-1.976397457,1.14788784,-0.5361146519,-1.931717119,1.503417537,-0.6182696172,1.812167208,-0.4670219167,-0.258002953,1.422234044
1773,-0.03586336217,-0.08248131311,0.1829267653,-0.03146457881,-0.201173892,-0.05958253966,-0.02475469452,-0.2000457658,-0.06134455134,0.2591966809,0.08605056628,-1.562428777,0.2830062554,-0.1144532103,-1.678553224,0.7466872357,-0.4477375711,1.603412867,1.684862516,-0.9920786829,-1.366372675,0.6349263307,-0.1795325805,-1.974138612,1.147428572,-0.5362519967,-1.932205367,1.50563513,-0.616936116,1.811541477,-0.4640138713,-0.2567654968,1.422812918
1774,-0.03808753249,-0.08282008048,0.1837726179,-0.03348428264,-0.1999884061,-0.05825660421,-0.02586419943,-0.1986147582,-0.06108559166,0.257004276,0.08559767289,-1.561762775,0.2822183231,-0.1158440749,-1.676602414,0.7480156549,-0.4477666658,1.60402844,1.684675191,-0.9922786181,-1.36693218,0.6330241034,-0.1766650988,-1.972036105,1.146890828,-0.5365006898,-1.932907655,1.507801465,-0.6156054865,1.810842683,-0.4611423807,-0.2555153954,1.423309754
1775,-0.04044377664,-0.08302436403,0.1842571817,-0.03515529675,-0.1987406473,-0.05763245848,-0.0269315073,-0.1971403387,-0.06124901651,0.2552528322,0.08542512268,-1.561227661,0.2816338437,-0.1170034543,-1.674975269,0.7489867605,-0.4478943065,1.604760176,1.684432813,-0.9923195837,-1.367535823,0.6312669964,-0.1736928538,-1.97038091,1.146447025,-0.536748333,-1.933768092,1.509146961,-0.6147506953,1.810637383,-0.4591388826,-0.254735922,1.423939802
1776,-0.04310719717,-0.08306051041,0.1842697962,-0.03653991307,-0.1972924646,-0.05782328624,-0.02808546817,-0.1954711521,-0.06202282731,0.2537097981,0.08557941841,-1.560844485,0.2811054082,-0.1180832242,-1.673616236,0.7495766671,-0.4481199252,1.605448078,1.683974959,-0.9922101674,-1.368432592,0.6296211417,-0.1705931794,-1.969259632,1.145929363,-0.5372126027,-1.935211443,1.509773529,-0.6144006582,1.81072727,-0.4580022112,-0.254530378,1.424683055
1777,-0.04619923433,-0.08296582602,0.1839053936,-0.03798652886,-0.1955727143,-0.05850027398,-0.02951422409,-0.1935057419,-0.06333697174,0.2518934644,0.08593393454,-1.560554658,0.2803921445,-0.1193646774,-1.672305762,0.7499544934,-0.4483455066,1.605776186,1.68316742,-0.9920468067,-1.369840454,0.6279859221,-0.1673199679,-1.968516334,1.145121298,-0.5380911775,-1.937519029,1.510291456,-0.6142393837,1.810588589,-0.4572024478,-0.2546169606,1.425371188
1778,-0.04960349842,-0.08276629955,0.1832512151,-0.03949529404,-0.1936813116,-0.05954485704,-0.03114032898,-0.1913461594,-0.0650568607,0.2499334626,0.08644396607,-1.560338286,0.2795848651,-0.120766986,-1.67107074,0.7501543054,-0.4485577714,1.60582925,1.682113242,-0.9918339239,-1.371621147,0.6263838495,-0.1638870967,-1.968078527,1.144122585,-0.539240958,-1.940420381,1.510694398,-0.6142216292,1.810301351,-0.4566779521,-0.2549007101,1.425998631
1779,-0.05320337176,-0.08248827226,0.1823942893,-0.04106630824,-0.1917182847,-0.06083842374,-0.0328862561,-0.189094594,-0.06704796917,0.2479594682,0.08706450696,-1.560175607,0.2787745174,-0.1222094822,-1.669938193,0.7502104159,-0.4487433912,1.605692015,1.680915778,-0.9915759615,-1.373636519,0.6248372335,-0.1603085627,-1.967873838,1.143033636,-0.5405187359,-1.943645285,1.510976191,-0.6143021146,1.809945543,-0.4563669955,-0.2552866782,1.426559675
1780,-0.05688199405,-0.08215864918,0.1814215352,-0.04269965919,-0.1897838698,-0.06226222431,-0.03467444182,-0.1868535541,-0.06917575261,0.2461011798,0.08775009815,-1.560046894,0.2780523158,-0.123611765,-1.668935128,0.750157438,-0.4488890984,1.605449347,1.67967873,-0.9912775989,-1.375748452,0.6233681948,-0.1565985647,-1.967829908,1.141955748,-0.5417814527,-1.946923626,1.51113094,-0.614435576,1.80960127,-0.4562076104,-0.2556800404,1.427048648
1781,-0.06052227639,-0.08180501189,0.1804198277,-0.04439545443,-0.1879785663,-0.06369732946,-0.03642732546,-0.1847259634,-0.07130559497,0.2444882966,0.08845477024,-1.559932386,0.2775098098,-0.1248937441,-1.668088442,0.7500302904,-0.4489817489,1.605186296,1.678506141,-0.9909438683,-1.3778188,0.6219986471,-0.1527715418,-1.967874346,1.140991161,-0.5428863347,-1.949985291,1.511153063,-0.6145767968,1.809348823,-0.4561375175,-0.255986163,1.427460007
1782,-0.06400694314,-0.08145563302,0.1794760258,-0.04615384632,-0.1864031543,-0.0650246386,-0.03806738451,-0.1828151703,-0.0733027886,0.2432504935,0.08913208072,-1.559812244,0.2772388904,-0.125975621,-1.667424884,0.7498641537,-0.4490083361,1.604988096,1.677502344,-0.9905801708,-1.379709366,0.6207502501,-0.1488421671,-1.967934731,1.140242954,-0.5436908999,-1.952560135,1.511037252,-0.6146806168,1.809268676,-0.4560941307,-0.2561106207,1.427788352
1783,-0.06721860094,-0.08113939228,0.178676961,-0.04797504988,-0.185158674,-0.06612493788,-0.0395171649,-0.1812248726,-0.07503254619,0.2425173972,0.08973524558,-1.559666531,0.2773317341,-0.1267778052,-1.666971083,0.7496943788,-0.4489559573,1.604940106,1.676771858,-0.990192192,-1.38128191,0.6196443321,-0.1448252995,-1.967938668,1.139814777,-0.5440528388,-1.954378011,1.510778388,-0.614701919,1.809441407,-0.4560146393,-0.2559591677,1.428028356
1784,-0.07057636125,-0.08068588987,0.1776790222,-0.04994676563,-0.1839684657,-0.06752385575,-0.04082884596,-0.1795552209,-0.07707370243,0.242107705,0.09051232082,-1.559615162,0.2777057309,-0.1272630786,-1.666913794,0.7492025161,-0.4490045244,1.604798065,1.675976961,-0.9897810075,-1.383021719,0.6183124528,-0.1404751435,-1.968193459,1.139581809,-0.5441243682,-1.955702295,1.509970029,-0.6148274486,1.809839136,-0.4565156255,-0.255743751,1.428154522
1785,-0.07435577017,-0.08000739696,0.1762630393,-0.05207872031,-0.1826120608,-0.06954519637,-0.04212057342,-0.1775499316,-0.07976709422,0.2417912003,0.09159741263,-1.559724042,0.2782156343,-0.1275225519,-1.667272478,0.7482507495,-0.4492339931,1.604375072,1.674885745,-0.9893379274,-1.385247946,0.6166083505,-0.1356893707,-1.968888207,1.139388379,-0.5441389431,-1.956942185,1.508492795,-0.6151692634,1.810356115,-0.4578672655,-0.255649789,1.428166312
1786,-0.07822418199,-0.07925856897,0.1747027541,-0.0542545903,-0.1812757468,-0.07176684263,-0.04341460532,-0.1755287228,-0.08262074605,0.2416239241,0.09277208364,-1.55989213,0.2788601497,-0.1276694587,-1.667822838,0.7471457584,-0.4494821016,1.60384234,1.673761466,-0.9888548135,-1.387573252,0.614885299,-0.1306991533,-1.969773461,1.139292101,-0.5440767519,-1.958046421,1.506772495,-0.6155710162,1.810955909,-0.4594868029,-0.2555442643,1.428095503
1787,-0.08184943736,-0.07859639754,0.1732724825,-0.05635891825,-0.1801471994,-0.07376644536,-0.04473464219,-0.1738121894,-0.08514256124,0.241661488,0.09381696484,-1.560018485,0.2796381554,-0.1278175259,-1.668340802,0.7461946625,-0.4495876866,1.603371105,1.672867113,-0.9883249018,-1.389610324,0.6134947958,-0.1257375351,-1.970599904,1.1393507,-0.5439189775,-1.958963945,1.505235524,-0.615877836,1.811602229,-0.4607910767,-0.2552960204,1.427973934
1788,-0.08489991419,-0.07818010081,0.1722470929,-0.05827709238,-0.1794154604,-0.07512144478,-0.0461057422,-0.1727218145,-0.08684036235,0.2419590782,0.09451192903,-1.560002382,0.2805485708,-0.1280808657,-1.668602635,0.7457048856,-0.4493906486,1.603132641,1.672465312,-0.9877426686,-1.390971917,0.6127864209,-0.1210392471,-1.971118411,1.139621971,-0.5436476338,-1.959643994,1.504308844,-0.6159362769,1.81225899,-0.4611966595,-0.2547756658,1.42783355
1789,-0.08772969471,-0.07778676225,0.1715783237,-0.0602976847,-0.1790049901,-0.07595349985,-0.04777069937,-0.1721884617,-0.08772736648,0.2427401935,0.09516306388,-1.559835491,0.2816162949,-0.1282264753,-1.668816652,0.7452329151,-0.4487254277,1.603112087,1.672219814,-0.9870745461,-1.391550649,0.612314613,-0.1163463014,-1.971430344,1.140228092,-0.5430669088,-1.959294806,1.503299545,-0.6157675563,1.813316016,-0.4611909865,-0.2535681425,1.427535573
1790,-0.09070849734,-0.07723146391,0.1709989886,-0.06257338074,-0.1787259494,-0.07668017808,-0.04972139613,-0.1718887656,-0.08828714924,0.2439860628,0.09602013799,-1.559608866,0.2828432728,-0.1281025317,-1.669227599,0.7444177086,-0.4477248966,1.603154294,1.671833094,-0.9863211938,-1.391677448,0.6116824286,-0.1114048924,-1.971779134,1.141119834,-0.5421674658,-1.957857174,1.501687736,-0.6155218993,1.814879113,-0.4614213289,-0.2517375514,1.427042597
1791,-0.09352871855,-0.07673289112,0.1704558771,-0.06478626303,-0.1785977326,-0.0773228532,-0.05160721786,-0.1717644798,-0.08873324407,0.2453879756,0.09677835419,-1.559371408,0.2841939482,-0.1279448916,-1.669667138,0.743690035,-0.4466777615,1.603219796,1.671625411,-0.98552963,-1.391622989,0.6113096799,-0.1064574841,-1.972128991,1.142097651,-0.5412120356,-1.956379791,1.500160214,-0.6152413772,1.816485912,-0.4615448725,-0.2498743559,1.426538382
1792,-0.09588317248,-0.07651144926,0.1698958083,-0.06661853218,-0.1786412336,-0.07790317033,-0.05307752455,-0.1717589476,-0.08927956231,0.2466368161,0.09713310284,-1.559172683,0.2856324863,-0.127989278,-1.669967648,0.7434800296,-0.445873725,1.603269025,1.671916816,-0.9847479249,-1.39165835,0.6116142582,-0.1017475606,-1.972444079,1.142961958,-0.5404643167,-1.955911911,1.499403963,-0.6149699976,1.817673916,-0.4612201291,-0.2485695614,1.426206685
1793,-0.09763060145,-0.07654508194,0.1694390075,-0.06836572587,-0.1791101492,-0.07810389086,-0.05441507884,-0.1722541183,-0.08950740382,0.2481433569,0.09712027388,-1.559028955,0.287360381,-0.1282254407,-1.670203037,0.7436876151,-0.4447418644,1.603327513,1.672859922,-0.9839321941,-1.391480101,0.6128925162,-0.0970962168,-1.972957691,1.143915092,-0.539678655,-1.956074191,1.499332627,-0.6145025906,1.818635432,-0.4600940447,-0.2473280523,1.425811401
1794,-0.09895390444,-0.07666033514,0.1691682122,-0.07038083786,-0.1800749017,-0.07779348432,-0.05597880486,-0.1734187612,-0.0891161374,0.2502835894,0.09698417757,-1.558905401,0.2894722155,-0.1284663961,-1.670527224,0.7439563115,-0.4428745612,1.60342954,1.674259447,-0.9830323892,-1.390801547,0.6149230987,-0.09226284675,-1.973765934,1.145169375,-0.5385603668,-1.955951644,1.49941139,-0.6137355314,1.819764718,-0.4582922925,-0.2455372074,1.425124637
1795,-0.1000322953,-0.07685117384,0.1689741949,-0.07243221769,-0.1812822292,-0.07727230044,-0.05753217828,-0.1748773356,-0.08849708799,0.2526961514,0.09673292642,-1.558775428,0.2917716176,-0.1286826307,-1.670893123,0.744331404,-0.4408068986,1.603548994,1.675913571,-0.9820879563,-1.389919086,0.6173465787,-0.0873985203,-1.974626904,1.146540246,-0.5373004095,-1.955790246,1.49965477,-0.6128661699,1.820902307,-0.4561920582,-0.2436118016,1.42434274
1796,-0.1010448953,-0.07711145125,0.1687480818,-0.07428826863,-0.1824786886,-0.07684043043,-0.05883878094,-0.1762542677,-0.08804145996,0.2550197651,0.09637410339,-1.558612417,0.2940622017,-0.128845056,-1.671253596,0.7448588278,-0.4390740087,1.6036606,1.677620844,-0.981138947,-1.389128931,0.61980445,-0.08265456405,-1.975298288,1.147843569,-0.5360902772,-1.955835639,1.500077697,-0.6120920276,1.821889226,-0.4541700351,-0.2419668833,1.423662614
1797,-0.1021707309,-0.07743506095,0.1683813854,-0.07571753239,-0.1834106319,-0.07679763656,-0.05966242233,-0.1771739398,-0.08814026788,0.2568932149,0.09591456638,-1.558389699,0.2961476012,-0.1289251452,-1.671561399,0.7455853425,-0.4382111324,1.603739947,1.679180266,-0.9802261733,-1.38872708,0.6219391857,-0.07818282917,-1.975537361,1.148895734,-0.5351220787,-1.956333083,1.500695594,-0.6116108679,1.822567027,-0.4526022996,-0.2410179794,1.423281743
1798,-0.1029018337,-0.07797895421,0.1677835705,-0.07669134583,-0.1845173244,-0.07700996892,-0.0600192256,-0.1781521437,-0.08861676139,0.2584610723,0.09509799879,-1.558481394,0.2985159094,-0.1289919558,-1.672138842,0.7468721876,-0.4379978722,1.603528957,1.681165559,-0.9791807426,-1.388674279,0.6244741227,-0.07361241583,-1.975955283,1.150028054,-0.5341640462,-1.957763286,1.502044231,-0.6113125759,1.82259406,-0.4504806413,-0.240782092,1.422736444
1799,-0.1029882179,-0.07877587555,0.1670563217,-0.07741873058,-0.1861072417,-0.07715932247,-0.06014696735,-0.1796317134,-0.08904957708,0.2600802267,0.09387213925,-1.558960237,0.301424448,-0.1290995846,-1.673061158,0.7487383383,-0.4378828727,1.603020124,1.683852846,-0.977944513,-1.388681065,0.6278531863,-0.06875316147,-1.976861559,1.151479861,-0.5330109668,-1.959929956,1.50419831,-0.6109893435,1.822076236,-0.447281934,-0.2408555524,1.4217788
1800,-0.1029961088,-0.07963385153,0.166380262,-0.07802553477,-0.1877303557,-0.07726833954,-0.06014276161,-0.1811278455,-0.08946210035,0.2617074567,0.09254843643,-1.559347085,0.3043307451,-0.1291994011,-1.673910313,0.7507178993,-0.4379062043,1.602565653,1.686595906,-0.9767266693,-1.388668067,0.631303124,-0.06403052086,-1.977561523,1.152930473,-0.531896359,-1.962062505,1.506482218,-0.6106938096,1.82152694,-0.4441094842,-0.2410253934,1.420930335
1801,-0.1034923278,-0.08036227869,0.1659366223,-0.07863894693,-0.1889368819,-0.07735872419,-0.06010507593,-0.1821564139,-0.08987689188,0.263298447,0.09143669317,-1.559162274,0.3066923284,-0.1292461273,-1.6742683,0.7523452093,-0.4381102103,1.602517998,1.688749922,-0.9757395387,-1.388556277,0.6340545074,-0.0598738575,-1.977361879,1.154060137,-0.5310560292,-1.96339042,1.508220663,-0.6104812982,1.821459593,-0.4420668982,-0.2410828121,1.420712512
1802,-0.1041827001,-0.08117175757,0.1655923709,-0.07881931588,-0.1898820061,-0.0776164411,-0.05978203812,-0.182872918,-0.09042031553,0.2648082054,0.09034272542,-1.558631305,0.3086767668,-0.1292252988,-1.674329757,0.7540146043,-0.4389668069,1.602779439,1.690752607,-0.9748572067,-1.388166747,0.6363602705,-0.05618174853,-1.976308025,1.154912527,-0.530601552,-1.964596529,1.509872675,-0.6105090217,1.821689283,-0.4410582826,-0.2413860349,1.421123456
1803,-0.1045480987,-0.08227319554,0.1651596347,-0.07831287762,-0.1909451212,-0.07810186666,-0.05901869933,-0.1836858976,-0.09112246963,0.2662472453,0.08897417526,-1.558192269,0.3107385811,-0.1291686296,-1.674467767,0.7562004207,-0.440595364,1.603051404,1.693228543,-0.9738724445,-1.387494447,0.6388855073,-0.05259495888,-1.974948073,1.155735629,-0.530397819,-1.966499147,1.512087999,-0.610784379,1.821773526,-0.4402311143,-0.2422214149,1.421776126
1804,-0.1048184087,-0.08347732506,0.1647381315,-0.07752656064,-0.1920132943,-0.07864747467,-0.058059751,-0.1844917281,-0.09186078332,0.2676537161,0.08749217581,-1.557683816,0.3127660132,-0.1291027767,-1.674531719,0.7585567545,-0.4425114428,1.603385452,1.695814534,-0.9728784687,-1.386721221,0.6414826176,-0.04915911389,-1.97334362,1.156516923,-0.5303121235,-1.968530805,1.514477675,-0.6111401779,1.821839687,-0.4395542257,-0.2432749571,1.422614546
1805,-0.1052238722,-0.0845952535,0.1644278176,-0.07686755376,-0.1929743784,-0.07908550195,-0.05715007173,-0.1851874907,-0.09251246587,0.2690654082,0.0860574024,-1.556944394,0.3146475201,-0.1290552506,-1.674370852,0.7607368477,-0.4442316423,1.603833246,1.698147907,-0.9719697981,-1.386028857,0.6440051686,-0.04592081794,-1.971556483,1.157243896,-0.5302121324,-1.970123973,1.516652579,-0.6114102769,1.822015251,-0.4389968636,-0.2442329615,1.42358293
1806,-0.1059950406,-0.08543840723,0.1643289068,-0.07674322549,-0.1937169944,-0.0792479189,-0.05653464852,-0.1856709797,-0.09295449771,0.2705197928,0.0848301094,-1.555812255,0.3162718026,-0.1290543086,-1.673834236,0.7623931501,-0.44527353,1.604446569,1.69986646,-0.9712421862,-1.385599015,0.6463077896,-0.04292760376,-1.969648629,1.15790411,-0.5299657774,-1.97071106,1.518223477,-0.6114294985,1.822427867,-0.438528672,-0.2447819235,1.424625681
1807,-0.1069764546,-0.08625835887,0.1642647336,-0.07671428796,-0.1943442982,-0.07942804749,-0.05560235098,-0.185918127,-0.09363221758,0.2723606555,0.08374908946,-1.554320885,0.3177790387,-0.1290273521,-1.673210703,0.7638129568,-0.4462890048,1.605309437,1.701481782,-0.9706626901,-1.385072672,0.6485332963,-0.0403635558,-1.9673315,1.158572639,-0.5298670553,-1.970345792,1.519502018,-0.6115353445,1.822964572,-0.4385228707,-0.2454961042,1.42597656
1808,-0.1079328034,-0.08726597776,0.164109652,-0.0763391631,-0.1949742398,-0.07983419214,-0.05401977041,-0.186007845,-0.0947512872,0.2745958273,0.08265502255,-1.552633401,0.3192948472,-0.1289207016,-1.672697591,0.7653632059,-0.4478493251,1.6063808,1.703409075,-0.9701385601,-1.384238983,0.6508345078,-0.03820636641,-1.964505233,1.159251317,-0.5300827224,-1.969628132,1.520894371,-0.6119390842,1.823483856,-0.4390875248,-0.2467608106,1.427721042
1809,-0.1089750741,-0.08821145597,0.1640407067,-0.07602182102,-0.1955178718,-0.08017036537,-0.05244835798,-0.1859928341,-0.09582870138,0.2767587185,0.08156019703,-1.550782231,0.3206864355,-0.1287914688,-1.672006349,0.7668152542,-0.4493519342,1.607524631,1.705141943,-0.969677277,-1.383501493,0.6530821328,-0.03619522635,-1.961514871,1.159817991,-0.5302901725,-1.968809847,1.522153061,-0.6122867916,1.824070639,-0.4397948862,-0.2479792304,1.429581003
1810,-0.110214396,-0.0888446593,0.1642350298,-0.07616623419,-0.1958861534,-0.08014035263,-0.0515494225,-0.185925821,-0.09638110188,0.2783827284,0.08047621578,-1.548799644,0.3218212422,-0.1286968282,-1.670848173,0.7679400929,-0.4501947658,1.608604498,1.706174126,-0.9692872829,-1.38326351,0.6551473546,-0.03407026536,-1.958705538,1.160150455,-0.5301672721,-1.968142834,1.523030544,-0.6122247485,1.824809713,-0.4402174918,-0.2485545783,1.431277977
1811,-0.1117897399,-0.08913134243,0.1647563327,-0.07688353178,-0.1960032447,-0.07971064921,-0.05128996513,-0.1856963054,-0.09642465993,0.279481041,0.07953074961,-1.546549358,0.3225929221,-0.1285957124,-1.669224063,0.7685965886,-0.4504573127,1.609832291,1.706273885,-0.9690043851,-1.383586728,0.6568422748,-0.03193837585,-1.955847459,1.160182432,-0.5297033703,-1.967158163,1.52329071,-0.6117979963,1.82585975,-0.4406580975,-0.248482016,1.432925669
1812,-0.113701327,-0.089230043,0.1655198234,-0.07795032273,-0.1958899336,-0.0790655821,-0.05118427114,-0.1852074915,-0.09630383039,0.2804002623,0.07878585152,-1.543926289,0.3230350255,-0.1284286537,-1.667334891,0.7688706998,-0.450614549,1.611427054,1.70566984,-0.9688455198,-1.384214199,0.6581484176,-0.03004866316,-1.952555139,1.159972282,-0.5291216876,-1.965383737,1.522981165,-0.6112828875,1.827251711,-0.4415913764,-0.2481747545,1.434789735
1813,-0.1158521476,-0.08917944663,0.166479725,-0.07926873282,-0.1956017177,-0.07823565059,-0.05121445335,-0.1845321456,-0.09602745645,0.2811738975,0.07815457242,-1.541009428,0.3232249143,-0.1282249017,-1.665191542,0.7688739833,-0.4506577582,1.613262571,1.704546134,-0.9687909529,-1.385071119,0.6591910521,-0.02835502067,-1.948940174,1.15958469,-0.5284511392,-1.96306688,1.52227996,-0.6106725476,1.828878576,-0.4428477871,-0.2476631737,1.436819085
1814,-0.1181453068,-0.08901839635,0.1675899872,-0.08074102558,-0.1951941083,-0.07725156023,-0.05136279626,-0.1837428041,-0.09560446817,0.2818352805,0.07755005773,-1.537877848,0.3232397469,-0.128013527,-1.662805015,0.7687178724,-0.4505783077,1.615212355,1.70308679,-0.9688207281,-1.386082893,0.6600949083,-0.0268113301,-1.945114209,1.15908403,-0.5277208625,-1.960455023,1.521364953,-0.6099602524,1.830633075,-0.4442579663,-0.2469778263,1.438962339
1815,-0.1204841329,-0.08878605018,0.1688042514,-0.08226972431,-0.194722786,-0.07614425112,-0.05161188448,-0.1829118401,-0.09504388314,0.2824174389,0.07688543063,-1.534610704,0.3231564117,-0.1278235728,-1.660186478,0.7685135908,-0.4503678527,1.61714959,1.70147577,-0.9689148634,-1.387175256,0.6609842051,-0.02537167656,-1.94118905,1.158534221,-0.5269604414,-1.957795735,1.520413735,-0.6091397007,1.832407614,-0.4456528491,-0.2461496581,1.441167772
