C1P2T13_susp_data.tx,C1P2T13_susp_data.ty,C1P2T13_susp_data.tz,C1P2T13_susp_data.rx,C1P2T13_susp_data.ry,C1P2T13_susp_data.rz
1.316930494,1.296825691,2.0739703,2.547066268,20.32292234,42.75316431
1.316331747,1.299203488,2.073359243,2.455590572,20.37267653,42.70835433
1.315569882,1.301351968,2.07222529,2.34803783,20.42316937,42.66395962
1.314704843,1.302366975,2.070143201,2.192021593,20.50027734,42.63017239
1.313685655,1.302401299,2.066903775,2.020820089,20.58794967,42.61041875
1.312443458,1.302153605,2.062717099,1.873957904,20.65967487,42.59919392
1.311012684,1.301557513,2.057770272,1.728519054,20.72596582,42.59326756
1.309428964,1.300556448,2.052240106,1.561623268,20.79746517,42.58940146
1.30772941,1.299106121,2.046289906,1.350450217,20.88499272,42.58436974
1.305953331,1.297181414,2.040063072,1.072267935,20.99963377,42.57499819
1.304143433,1.29478733,2.033673109,0.70447044,21.15286993,42.55821761
1.302085757,1.291777211,2.026082275,0.2288782913,21.35866329,42.54066075
1.299658255,1.288202847,2.016562204,-0.3403626343,21.61432516,42.52852084
1.297041998,1.284380825,2.005678211,-0.9773426079,21.90647346,42.51814505
1.294411675,1.280594677,1.994038651,-1.656417924,22.22113638,42.50582985
1.291933566,1.277087282,1.982313759,-2.352356326,22.54356288,42.48784981
1.289764533,1.274058744,1.971248241,-3.04044213,22.85811953,42.46050693
1.288051905,1.271668274,1.961666645,-3.696525362,23.14827223,42.42018167
1.286519337,1.269305649,1.952561636,-4.389125638,23.44902203,42.36842888
1.284913785,1.266654403,1.94248078,-5.172719076,23.7947378,42.30972616
1.283402781,1.264210912,1.931726934,-6.002898152,24.16613552,42.24465715
1.282140442,1.262358924,1.920752362,-6.835982533,24.54204769,42.17349566
1.281265284,1.261371398,1.910183707,-7.629225844,24.89924079,42.09635048
1.280900003,1.261428172,1.900822798,-8.34090067,25.21253071,42.01335391
1.281153412,1.262642776,1.893619805,-8.930201033,25.45518278,41.92480753
1.281975262,1.263833445,1.887584114,-9.529212383,25.68286334,41.81086283
1.283221194,1.264705544,1.881632875,-10.20071307,25.93160728,41.66967361
1.284821297,1.266453892,1.87697154,-10.80204698,26.1409663,41.52825542
1.286666537,1.270012362,1.875201794,-11.19263322,26.24620457,41.41316716
1.288923966,1.27576366,1.876617016,-11.42576929,26.22293314,41.29657703
1.29169238,1.282888094,1.880210918,-11.6167187,26.11665087,41.15527913
1.294724192,1.290368233,1.885815344,-11.71902972,25.96571587,41.02218072
1.297752462,1.29719629,1.893241647,-11.6864209,25.80892511,40.92982265
1.301051113,1.304345136,1.904741967,-11.43108775,25.58180348,40.88094059
1.304946432,1.31303836,1.921278078,-10.94606981,25.22940155,40.85274384
1.309242306,1.322730641,1.940676782,-10.30631199,24.80540095,40.839777
1.313732885,1.332878568,1.960887046,-9.587678921,24.36251521,40.83711272
1.318190318,1.342877476,1.980084727,-8.867544058,23.95142086,40.84031556
1.322360463,1.352006527,1.996696756,-8.224798491,23.62035528,40.84511027
1.325967975,1.359399793,2.00934993,-7.739415924,23.41545064,40.84693157
1.329293116,1.365505008,2.020023859,-7.309368126,23.31660519,40.8640036
1.332713988,1.371452295,2.03109936,-6.806518775,23.26541499,40.91063494
1.336094623,1.377231216,2.041928278,-6.272322309,23.24933724,40.97553361
1.339298921,1.382736541,2.051920887,-5.74863719,23.25563407,41.04672965
1.342191599,1.38776648,2.060545881,-5.277716378,23.27148396,41.11150608
1.344640097,1.392037579,2.06731968,-4.902096177,23.28405441,41.15650278
1.346516203,1.395216962,2.071786484,-4.664415953,23.28051271,41.16799339
1.347641959,1.396302004,2.072904414,-4.617636157,23.29814671,41.14026243
1.348069225,1.39501382,2.070671117,-4.748686254,23.36849727,41.08239861
1.348018455,1.392155746,2.06615785,-5.000914815,23.47042171,41.00322262
1.347703939,1.388559384,2.06042139,-5.31757772,23.58299272,40.91182781
1.347328596,1.385040913,2.054532656,-5.641982504,23.6853138,40.81738175
1.347082173,1.382381843,2.049588196,-5.917567674,23.75646702,40.72901061
1.347143,1.381333263,2.046703312,-6.087893731,23.7755966,40.65576141
1.347273694,1.381590021,2.045262419,-6.17693546,23.72034549,40.59053778
1.347191431,1.382283898,2.043945012,-6.246890407,23.59853325,40.52226992
1.347000296,1.383305458,2.042811375,-6.298756565,23.43474875,40.45383051
1.346803124,1.384550077,2.041931311,-6.333701866,23.25358931,40.38792099
1.346700896,1.385927718,2.041388973,-6.353109861,23.07964428,40.32712386
1.346792507,1.387363542,2.041283796,-6.358573531,22.93747092,40.27393673
1.347175037,1.388789503,2.041727325,-6.351838166,22.85156472,40.23078736
1.34781464,1.390351501,2.042807045,-6.334344243,22.82530824,40.19688863
1.348592912,1.392177792,2.044444229,-6.30684732,22.83762207,40.16896551
1.349480713,1.394168602,2.046502453,-6.270072655,22.87625269,40.14570506
1.350450857,1.396228479,2.048841874,-6.224704462,22.92897247,40.12586113
1.351477998,1.39827087,2.051320625,-6.171406771,22.98359146,40.10825672
1.352538468,1.40021996,2.053795609,-6.110836219,23.02796392,40.09177727
1.353610095,1.40200975,2.056122731,-6.043647548,23.04998889,40.0753548
1.354747442,1.403831421,2.058524133,-5.962674395,23.05474344,40.05743296
1.35599626,1.405843771,2.061230525,-5.864529682,23.05629365,40.03833134
1.357322502,1.407936074,2.064109766,-5.75553681,23.05603344,40.01981395
1.358692328,1.40999515,2.067030119,-5.64202388,23.05532918,40.0036394
1.360071919,1.411905229,2.069860473,-5.530325892,23.05552074,39.99155882
1.361427434,1.413548152,2.072470156,-5.426784969,23.05792694,39.98531462
1.362725092,1.414803914,2.074728367,-5.337748678,23.06385515,39.98663999
1.364110402,1.415553887,2.076676919,-5.254299164,23.07194174,39.99975324
1.365687053,1.415862067,2.078468851,-5.165639207,23.08007373,40.02499646
1.367358368,1.415882236,2.080140628,-5.075300783,23.08844304,40.05827564
1.369027171,1.415769189,2.081730615,-4.986814136,23.09725906,40.09549097
1.370595797,1.415678725,2.083279341,-4.903704663,23.10675242,40.1325385
1.371966163,1.415767589,2.084829371,-4.829491363,23.1171755,40.16531041
1.373039893,1.416193381,2.086424795,-4.76768697,23.12879992,40.18969384
1.37393973,1.41683778,2.08795026,-4.717208195,23.14088982,40.21423914
1.374799891,1.417486337,2.089334587,-4.673476088,23.15303448,40.2451508
1.375538972,1.418153286,2.090690144,-4.634747598,23.16600866,40.27479045
1.376075411,1.418853078,2.092130962,-4.59926597,23.18058798,40.29551899
1.376289736,1.41971893,2.093892694,-4.580378235,23.20466091,40.3047962
1.376229805,1.420758378,2.09592055,-4.580893167,23.23850075,40.30792492
1.376065354,1.421800155,2.097896099,-4.583255141,23.27142387,40.3090637
1.375966414,1.422675688,2.09950546,-4.569932893,23.29268974,40.31242877
1.375809613,1.423650144,2.100921516,-4.551498649,23.30883829,40.31226586
1.375412277,1.424984121,2.102450143,-4.546065066,23.33099008,40.30242842
1.374855505,1.426504591,2.103980485,-4.547440018,23.35522457,40.28658789
1.374219941,1.428038873,2.105403301,-4.549441592,23.37760631,40.26843338
1.373585546,1.429414395,2.106611612,-4.545896726,23.39418588,40.25167279
1.373031554,1.430458719,2.10750065,-4.530642839,23.40100003,40.24002778
1.372636613,1.430999807,2.107967111,-4.497532517,23.39407095,40.23722244
1.372358778,1.430944908,2.107807626,-4.441523748,23.3685915,40.24374326
1.37210375,1.430392657,2.107018726,-4.365445358,23.32555748,40.25670455
1.371871375,1.429457972,2.105795905,-4.274962307,23.2696944,40.27475918
1.371661599,1.428254368,2.104333267,-4.175714044,23.20574831,40.2965756
1.371474572,1.426893589,2.10282397,-4.073303689,23.13849093,40.32085716
1.371310684,1.425485536,2.10146057,-3.973293309,23.07272151,40.34635145
1.371170554,1.424138476,2.100435274,-3.881205213,23.01326535,40.37184983
1.371072884,1.422558326,2.099428829,-3.789120524,22.95242857,40.40016132
1.371023473,1.420530317,2.098123481,-3.688837547,22.88256099,40.43326074
1.37100409,1.418279794,2.096713241,-3.585396951,22.80859182,40.46874498
1.370997078,1.416030856,2.095391934,-3.483793025,22.73548124,40.50425751
1.370985361,1.414006559,2.094353267,-3.388974428,22.66821966,40.53748935
1.370952337,1.41242934,2.093790694,-3.305852602,22.61182218,40.56616954
1.370881668,1.411521662,2.093897061,-3.239317721,22.57131838,40.58804516
1.370903845,1.411467918,2.095223074,-3.196521189,22.55349496,40.60534631
1.371050829,1.411985538,2.097573085,-3.1713626,22.55244145,40.62167568
1.371158906,1.412593484,2.100020448,-3.148873573,22.55412578,40.63682921
1.371065347,1.412802721,2.101639909,-3.114081683,22.54451106,40.65064428
1.370846326,1.413364597,2.103083252,-3.085072966,22.53784364,40.65672443
1.37064085,1.414785204,2.105164374,-3.076077111,22.54727629,40.65402306
1.370381299,1.416200183,2.107205945,-3.066327284,22.55712644,40.65046159
1.370000932,1.41674042,2.108536494,-3.035001582,22.55173864,40.65405523
1.369444974,1.416493514,2.109128258,-2.985841912,22.53368756,40.66195015
1.368732225,1.416121024,2.109440729,-2.93559926,22.51523383,40.66696026
1.367906602,1.41561268,2.109536626,-2.882947304,22.49525544,40.67064264
1.36701201,1.41495856,2.109478616,-2.826559226,22.47263133,40.67455541
1.366092374,1.414149,2.109329223,-2.76510831,22.44624114,40.68025665
1.365191678,1.413174512,2.109150726,-2.697268363,22.41496501,40.68930337
1.364354004,1.412025731,2.109005058,-2.621713973,22.3776834,40.70325044
1.363500494,1.410444199,2.108733709,-2.531803593,22.33054306,40.72462248
1.362555415,1.408326953,2.10820954,-2.425875717,22.27305102,40.75302469
1.361567711,1.405897354,2.107541448,-2.310064969,22.2091383,40.78563918
1.360586408,1.403377686,2.106839221,-2.190481784,22.14275623,40.81967093
1.359660587,1.400989001,2.106213988,-2.073206079,22.07788064,40.85235618
1.35883933,1.398951219,2.105778349,-1.964288195,22.01851039,40.88096386
1.358171635,1.397483506,2.105646201,-1.869757157,21.96866056,40.9027899
1.357690795,1.396688427,2.105953366,-1.78842158,21.92858654,40.91603472
1.35736115,1.396401065,2.106650567,-1.713911189,21.89449277,40.92250833
1.357127988,1.396439049,2.107575094,-1.644495404,21.86430371,40.92492186
1.356936521,1.39661934,2.108564875,-1.578455522,21.83592282,40.92597563
1.356731993,1.396757859,2.109458578,-1.514077447,21.80723681,40.9283634
1.356459712,1.396669496,2.110095516,-1.44965014,21.77611732,40.93477266
1.356065032,1.396168468,2.110315387,-1.383469788,21.74041995,40.94788082
1.355654954,1.395336933,2.110039243,-1.317060698,21.70252977,40.96640906
1.355310075,1.394391627,2.109432895,-1.252103632,21.66496829,40.98691417
1.354936163,1.393349028,2.10870338,-1.187136582,21.62578,41.00882579
1.35443905,1.392225964,2.108058262,-1.120694342,21.58300655,41.03158648
1.353772412,1.390921671,2.107384864,-1.058741699,21.53972675,41.05787686
1.35300226,1.389420328,2.106527245,-1.003623069,21.49823057,41.08837104
1.352202949,1.387866743,2.105628076,-0.9484335615,21.4553912,41.11951045
1.351448812,1.386405844,2.104829604,-0.8862591068,21.40810029,41.14773386
1.35066184,1.38492374,2.104029176,-0.8168102175,21.35264939,41.17548454
1.349749985,1.383256043,2.103072595,-0.7446599543,21.28924351,41.20660396
1.348766508,1.381472181,2.102024675,-0.67017491,21.22066347,41.23963626
1.347764612,1.379641692,2.100950629,-0.5937122218,21.14969659,41.27314114
1.346797453,1.377834167,2.099916069,-0.5156173358,21.07913744,41.30569615
1.345918158,1.376119235,2.098986956,-0.4362231271,21.01178818,41.33589768
1.345179868,1.374566579,2.098229528,-0.3558503433,20.95045846,41.36236056
1.344587203,1.373200794,2.097666667,-0.2717044934,20.89276924,41.38371488
1.344089576,1.371971297,2.097244272,-0.1824266206,20.83506079,41.40045198
1.343657322,1.370835023,2.096913572,-0.09048699298,20.77821972,41.41399264
1.343260696,1.369748751,2.096626295,0.001638163513,20.72312123,41.42575914
1.342869843,1.368669053,2.096334703,0.09146683666,20.6706285,41.4371752
1.342454783,1.367552318,2.095991557,0.1765117282,20.62159355,41.44966582
1.341985415,1.366354836,2.095549996,0.254281073,20.57685965,41.46465725
1.341477204,1.365087406,2.095040522,0.323355788,20.5386819,41.48129079
1.340966742,1.363790419,2.094519501,0.385658531,20.50712716,41.49799983
1.340455609,1.362464633,2.093978669,0.4437063923,20.47975491,41.51514223
1.339945473,1.36111085,2.093409422,0.5000136535,20.4541262,41.53306615
1.339438083,1.359729871,2.092802977,0.5570904593,20.42780173,41.55211004
1.338935264,1.358322491,2.092150442,0.6174420099,20.39834077,41.57260229
1.338438927,1.356889514,2.091442785,0.6835682822,20.36330108,41.59486051
1.337930709,1.355372353,2.090585266,0.7538066964,20.32351132,41.61917445
1.337400756,1.353747672,2.089547224,0.8247904322,20.28176805,41.64526301
1.336864009,1.352069186,2.08841552,0.8964635877,20.23858405,41.67258493
1.336335706,1.350390556,2.087276957,0.9687765093,20.19447741,41.70060763
1.335831387,1.348765368,2.086218268,1.041686254,20.14997167,41.72880772
1.33536689,1.347247143,2.085326103,1.115156822,20.10559596,41.7566712
1.334958319,1.345889386,2.084687005,1.189159164,20.0618849,41.78369338
1.3346666,1.344723265,2.084396823,1.267300658,20.01726815,41.81153036
1.334506995,1.343710175,2.084419789,1.351525565,19.97058477,41.84159052
1.334426991,1.342798905,2.084645083,1.439313986,19.92298654,41.87300186
1.334373754,1.341937845,2.084962224,1.528143077,19.87562298,41.9048872
1.334294172,1.341074797,2.085261139,1.615486343,19.82964095,41.93636307
1.334134866,1.34015697,2.085432133,1.698813939,19.78618505,41.9665398
1.333842155,1.339131159,2.085365772,1.775593944,19.746399,41.99452301
1.333389321,1.337986365,2.085082436,1.847070865,19.70910834,42.0206538
1.332814583,1.336771867,2.084694907,1.915982057,19.67260331,42.04579812
1.332161568,1.335524899,2.084232157,1.982040054,19.63723098,42.06985236
1.331474142,1.334282783,2.083722831,2.044964525,19.60334574,42.09272019
1.330796426,1.333082864,2.083195273,2.104481843,19.57130873,42.11431221
1.330172792,1.331962473,2.08267756,2.160324463,19.54148714,42.13454537
1.329647843,1.330958914,2.082197532,2.212230105,19.51425337,42.15334221
1.329156638,1.330101039,2.081692735,2.256846462,19.49094042,42.16940736
1.328625062,1.329363001,2.081108731,2.293163465,19.47180624,42.182321
1.328084056,1.328699789,2.080485314,2.324429988,19.45560696,42.19331589
1.327564476,1.328066039,2.079862425,2.353888181,19.44109034,42.20361677
1.327097081,1.327416011,2.079280188,2.384774031,19.42699638,42.21444114
1.326712548,1.326703588,2.078778902,2.420317583,19.41205742,42.22699943
1.326441479,1.325882272,2.078399016,2.463742813,19.39499757,42.24249473
1.326348112,1.325127265,2.078266295,2.506779286,19.37916752,42.25795441
1.32640458,1.324520381,2.078337973,2.544227635,19.36641874,42.27143201
1.326502653,1.323874272,2.078402213,2.583895717,19.35319943,42.28564189
1.326533296,1.323000794,2.078247731,2.633569001,19.33593189,42.30327035
1.326602342,1.321910986,2.078092507,2.696134219,19.31575808,42.32604866
1.326810978,1.320760267,2.078152793,2.765865758,19.29591895,42.35217744
1.327042182,1.319576774,2.078215093,2.837606578,19.27596817,42.37901677
1.32717843,1.318388951,2.078065974,2.906194036,19.25546773,42.40392023
1.327207851,1.316974183,2.077582156,2.979707164,19.2309676,42.42999821
1.327202861,1.31519299,2.076841474,3.065994084,19.20077041,42.46057638
1.327172464,1.313199395,2.075932123,3.159555232,19.16709109,42.49334325
1.327126434,1.311148038,2.074942276,3.25491433,19.13217327,42.52601657
1.327075447,1.309194192,2.073960175,3.346622707,19.09829287,42.55634875
1.327031087,1.307493765,2.073074163,3.429260132,19.06775775,42.58212786
1.327005777,1.306203288,2.072372651,3.497432076,19.04290329,42.60117409
1.327007629,1.305260695,2.071820666,3.556152013,19.02099314,42.6147098
1.327033101,1.304497885,2.071332638,3.612627413,18.99887543,42.62543296
1.327077572,1.303912672,2.070921057,3.664773669,18.97827865,42.63340263
1.32713633,1.303502702,2.070598347,3.710509871,18.96093118,42.6386846
1.327204614,1.303265514,2.070376771,3.747758645,18.94856163,42.64135073
1.327277669,1.303198669,2.07026827,3.774446555,18.94290004,42.64147888
1.327350815,1.303299975,2.070284237,3.788505058,18.94568006,42.63915318
1.327399088,1.303696755,2.070439359,3.78830583,18.95690895,42.63124629
1.327415031,1.304440706,2.070712556,3.775519602,18.97460578,42.61629731
1.327420091,1.305416314,2.0710608,3.753025044,18.99752054,42.59688887
1.327435418,1.306507731,2.071440891,3.723696688,19.02439983,42.57559876
1.327481861,1.307598742,2.071809489,3.690407904,19.05399035,42.55500296
1.327579946,1.308572728,2.072123083,3.656031826,19.08504036,42.5376768
1.327749848,1.309312628,2.07233789,3.623440219,19.11629881,42.52619443
1.327985289,1.310005148,2.07244281,3.585783639,19.15325057,42.51888425
1.32826173,1.310829805,2.072501799,3.538363756,19.19849763,42.51246295
1.328571346,1.311657097,2.072584908,3.487254507,19.24644535,42.50706459
1.328905859,1.312355583,2.072764645,3.438496647,19.29147108,42.50279505
1.329285508,1.312825782,2.072977079,3.388879004,19.33823894,42.5021357
1.329719828,1.313150209,2.073145875,3.333750591,19.3914651,42.50537828
1.330184173,1.313468051,2.07333092,3.276930042,19.44554562,42.50929777
1.330654016,1.313917342,2.07359802,3.222183422,19.49482219,42.51063512
1.331172599,1.314478312,2.073990472,3.168596324,19.54001813,42.5101595
1.331779659,1.315042849,2.074481917,3.113092437,19.58551086,42.51070069
1.332445432,1.315615672,2.075038395,3.056153261,19.63107982,42.5120642
1.333140098,1.316201679,2.075626356,2.998256871,19.67650068,42.51405464
1.333833782,1.316805947,2.076212685,2.939877785,19.72154513,42.51647576
1.33449655,1.317433729,2.076764712,2.881486903,19.76598077,42.51913037
1.335098397,1.318090436,2.077250227,2.82355149,19.80957104,42.52182033
1.335669259,1.318857636,2.077758307,2.766848021,19.85130776,42.52412664
1.336250141,1.319764149,2.078354651,2.711452237,19.8908939,42.52591433
1.336827378,1.320736778,2.078971566,2.656782769,19.92916346,42.52741593
1.337387017,1.32170289,2.079540393,2.602264997,19.96695954,42.52887116
1.337914795,1.32259046,2.079991512,2.547331069,20.00513426,42.53052712
1.338396108,1.323328125,2.080254297,2.491420157,20.04454902,42.53263864
1.338815971,1.323845253,2.080257021,2.433978979,20.08607505,42.5354688
1.339205539,1.324099332,2.07998551,2.38126559,20.12860125,42.5419637
1.339593086,1.324140702,2.079512662,2.3366424,20.17083387,42.55344148
1.339959493,1.324040334,2.078896056,2.295224372,20.21339085,42.5677371
1.340286383,1.323871554,2.078192814,2.25213571,20.25691049,42.5826967
1.340556181,1.323710106,2.077459616,2.202511159,20.30205374,42.59617862
1.340752157,1.323634188,2.076752621,2.141496144,20.34950428,42.60605305
1.340858434,1.323724476,2.076127304,2.064245663,20.39996636,42.61020054
1.340814803,1.323754567,2.075404129,1.981412497,20.45274464,42.61282012
1.340633488,1.323604359,2.074474487,1.900058897,20.50698688,42.61668011
1.340409632,1.323520018,2.073499689,1.809958511,20.56319079,42.61754005
1.340240782,1.323753377,2.072641115,1.700881906,20.62187249,42.61118537
1.340056755,1.324483865,2.071963786,1.563999107,20.68756707,42.59618628
1.339780293,1.325564961,2.071361192,1.40616066,20.7605982,42.5757389
1.339498342,1.326759184,2.070742115,1.24060999,20.83510444,42.55257016
1.339295524,1.327822545,2.07002256,1.080538158,20.90514059,42.52939336
1.339157895,1.328866377,2.069178996,0.9183402273,20.97280764,42.50388729
1.339017065,1.33012191,2.068245027,0.7411263429,21.04319225,42.47304846
1.338873696,1.331516748,2.067229635,0.554108067,21.11475136,42.43853574
1.338727778,1.332973959,2.066144471,0.3624791807,21.18592458,42.40198016
1.338578612,1.334411887,2.065004116,0.1714149494,21.25513631,42.36498311
1.338424797,1.335744129,2.063826234,-0.01392931886,21.32079641,42.32911491
1.338264235,1.336879659,2.062631564,-0.1884202684,21.38129946,42.29591375
1.338072156,1.337854816,2.061340833,-0.3582435843,21.43941598,42.26343175
1.337842148,1.338788673,2.059908469,-0.5315566476,21.49824069,42.22930392
1.337599251,1.339708005,2.058409734,-0.7062184946,21.55662619,42.19439071
1.337368691,1.340635475,2.056922315,-0.8801121514,21.61340335,42.1595147
1.33717589,1.341589621,2.055526379,-1.051145713,21.66738121,42.12546057
1.337046438,1.342585011,2.054304563,-1.217252511,21.71734761,42.09297675
1.337006027,1.343632538,2.053341872,-1.376390187,21.76207062,42.06277865
1.337026447,1.344652016,2.052619233,-1.529806517,21.80027924,42.03413582
1.337066073,1.345581556,2.052039107,-1.680089609,21.83238443,42.00591425
1.337130521,1.346457208,2.051569945,-1.827216964,21.85966706,41.97820916
1.337225461,1.347315258,2.051179529,-1.97115629,21.88341246,41.95112435
1.337356637,1.348192199,2.050835,-2.111866018,21.90491022,41.92477146
1.33752988,1.349124726,2.050502878,-2.249295766,21.92545407,41.89926933
1.337751105,1.350149732,2.050149071,-2.383386737,21.94634174,41.87474363
1.338084606,1.351264899,2.049825485,-2.515932728,21.96546408,41.85146622
1.338557367,1.352430854,2.04959977,-2.64763845,21.9805633,41.82944178
1.339119373,1.353628593,2.049461018,-2.776800748,21.99272481,41.80839869
1.339720586,1.354838558,2.049398383,-2.901711599,22.00304469,41.78806253
1.340310961,1.35604073,2.049401124,-3.020659217,22.0126295,41.76815574
1.34084045,1.357214682,2.049458623,-3.131928541,22.02259529,41.74839784
1.341258996,1.358339614,2.049560385,-3.233801088,22.03406588,41.7285064
1.341509457,1.359394268,2.049687303,-3.326860396,22.04555353,41.70802606
1.341611874,1.360388346,2.049843163,-3.413329054,22.0552863,41.68701727
1.341632008,1.361347357,2.050051603,-3.493941347,22.06396825,41.66597398
1.341635738,1.362296977,2.050335881,-3.569428059,22.07230667,41.64539426
1.341689061,1.363263008,2.050718886,-3.640516744,22.08101243,41.62578016
1.341858078,1.364271352,2.05122315,-3.707931942,22.09080003,41.60763739
1.342208959,1.365347992,2.051870872,-3.772395335,22.10238756,41.59147493
1.342709747,1.36646089,2.052711611,-3.833193866,22.11509146,41.5765219
1.343279648,1.367560895,2.053742821,-3.889133263,22.12786253,41.56180614
1.343911485,1.368648528,2.054908242,-3.940209978,22.14087346,41.5475371
1.344597928,1.369724514,2.056151523,-3.986418775,22.15429772,41.53392472
1.345331505,1.370789784,2.057416228,-4.02775283,22.16830944,41.52117953
1.346104609,1.371845479,2.058645832,-4.064203807,22.18308331,41.50951268
1.346909506,1.372892956,2.059783723,-4.095761928,22.19879441,41.49913603
1.347859121,1.373939838,2.060828466,-4.121219459,22.21487967,41.49040006
1.349015979,1.374992346,2.061841603,-4.14015172,22.23085303,41.48334843
1.350296726,1.376050399,2.062860693,-4.153721621,22.24700735,41.47773371
1.351618094,1.377114616,2.063923006,-4.163090653,22.2636381,41.47330936
1.352896901,1.378186326,2.065065521,-4.169418722,22.28104339,41.46983
1.354050032,1.379267598,2.066324926,-4.173864179,22.29952384,41.46705123
1.354994427,1.380361276,2.067737608,-4.177584076,22.31938261,41.46472902
1.355839254,1.381510632,2.069359402,-4.174801976,22.3429393,41.46345435
1.356694617,1.382705873,2.071144542,-4.16330307,22.37014222,41.4635436
1.357478779,1.383872161,2.072976522,-4.149590026,22.39774978,41.46433519
1.358109871,1.384936039,2.074738754,-4.140172843,22.42253532,41.46515858
1.358509929,1.386040942,2.076626841,-4.136970538,22.45110162,41.46499397
1.35872808,1.387271,2.07875465,-4.135420868,22.4865645,41.46412913
1.358872581,1.388464217,2.080884595,-4.132330275,22.52047162,41.46384638
1.359051224,1.389457909,2.082781323,-4.124519601,22.54436441,41.46543207
1.359237434,1.390264631,2.084527191,-4.115917007,22.5597391,41.47041574
1.359339092,1.391004008,2.086331086,-4.110588532,22.57340411,41.4786009
1.35936549,1.391672947,2.088149091,-4.105571282,22.58485939,41.48868795
1.359326151,1.392268025,2.089937289,-4.097899665,22.59359828,41.49938211
1.35923083,1.392785572,2.091651677,-4.084605218,22.59910763,41.50939291
1.35908948,1.393221721,2.093248088,-4.062716528,22.60086829,41.51743318
1.358912207,1.393572421,2.094682131,-4.029259236,22.59835579,41.5222174
1.358619894,1.393844247,2.09594645,-3.986071367,22.59120909,41.52227114
1.358173175,1.394045294,2.09708223,-3.936867827,22.57967969,41.51837424
1.357641825,1.394173705,2.098117717,-3.881487863,22.56415996,41.51262248
1.357095625,1.39422765,2.099081149,-3.81977148,22.54504477,41.50711162
1.356604395,1.394205306,2.100000724,-3.75155921,22.52273209,41.50393773
1.356238036,1.394104898,2.100904554,-3.676691366,22.49762344,41.50519753
1.356066571,1.393924803,2.101820642,-3.595006742,22.47012439,41.51298888
1.356061037,1.393634459,2.102736576,-3.500826691,22.43932794,41.52663645
1.35613245,1.393223627,2.103617987,-3.391724643,22.40456966,41.54350892
1.356260887,1.39272125,2.104459877,-3.272415238,22.3666285,41.56277255
1.356426399,1.392156002,2.105257446,-3.14761298,22.32629154,41.58359669
1.356609004,1.391556166,2.106006242,-3.022032301,22.28435312,41.60515501
1.356788677,1.390949507,2.10670228,-2.900387779,22.24161348,41.62662606
1.356945343,1.390363157,2.107342112,-2.787394556,22.19887707,41.64719308
1.357297307,1.389827602,2.10800656,-2.676766979,22.15505254,41.66959308
1.357902822,1.389315246,2.108706804,-2.562077883,22.10906389,41.69548588
1.358501042,1.388764586,2.109337429,-2.447849071,22.06171661,41.72244081
1.35883028,1.388112595,2.109795907,-2.338628654,22.01378173,41.74802504
1.359037446,1.38746113,2.110044116,-2.235990473,21.96267509,41.77378671
1.359338792,1.386866692,2.110153729,-2.136614651,21.90721931,41.80170744
1.359575777,1.386197752,2.110190169,-2.037740836,21.85024366,41.82999704
1.359589461,1.385323741,2.110220506,-1.936627493,21.79454225,41.85685496
1.359274131,1.384278263,2.110158792,-1.83853876,21.74144285,41.8798588
1.358691124,1.383173423,2.109920128,-1.74796388,21.68972075,41.89905519
1.357931799,1.38199788,2.109574075,-1.661011367,21.63831285,41.91633756
1.357087645,1.380741165,2.10918989,-1.573787742,21.58615442,41.93359773
1.356250274,1.379393705,2.108836573,-1.482397669,21.53217918,41.95272641
1.355511426,1.377946857,2.108582843,-1.382944213,21.47531876,41.975613
1.354963008,1.37639296,2.108497045,-1.271529236,21.41450175,42.00414488
1.354553052,1.374601638,2.108502653,-1.144731084,21.34644814,42.04058781
1.354167309,1.372521552,2.108494269,-1.004709486,21.27055787,42.08416077
1.353804472,1.370263986,2.108496447,-0.8559366976,21.18978063,42.13218393
1.353463263,1.367939629,2.108533699,-0.7028809727,21.10707437,42.18198756
1.353142413,1.365658493,2.108630576,-0.5500045518,21.02540705,42.23091421
1.352840647,1.363529854,2.108811687,-0.401763084,20.94775696,42.27631864
1.352556688,1.361662222,2.10910167,-0.262606558,20.87711159,42.31556548
1.352368733,1.360016437,2.109634885,-0.1265351302,20.81152239,42.35161114
1.352317855,1.35847208,2.110448648,0.01356352105,20.74722614,42.38837826
1.352346819,1.357013713,2.111422669,0.1549013211,20.68448954,42.4246745
1.352398019,1.355623704,2.112437591,0.294676976,20.62357336,42.45929187
1.352413494,1.354282127,2.113374999,0.4300763549,20.56473238,42.49100658
1.35233495,1.352966843,2.114117374,0.5582736763,20.50821577,42.51857987
1.352103795,1.3516538,2.114547981,0.6764334102,20.45426784,42.54075959
1.351740459,1.35043287,2.114712393,0.774932187,20.40933442,42.55288967
1.351313663,1.349332903,2.114753483,0.8560421259,20.37382286,42.55611618
1.350837092,1.348239728,2.114700593,0.9347704107,20.33890879,42.55788735
1.35032442,1.347042279,2.114582621,1.026130787,20.29575919,42.56566042
1.349640634,1.345749706,2.114254973,1.122971268,20.24659272,42.57324047
1.348757535,1.344451011,2.113686704,1.212535999,20.19869573,42.57380011
1.347849452,1.343158999,2.1130767,1.301441289,20.15082863,42.57386576
1.347091341,1.341888484,2.112623454,1.396310069,20.10175365,42.57998138
