C1P1T09_susp_data.tx,C1P1T09_susp_data.ty,C1P1T09_susp_data.tz,C1P1T09_susp_data.rx,C1P1T09_susp_data.ry,C1P1T09_susp_data.rz
1.339097796,1.339634424,2.082280224,1.702198181,20.46490317,42.14771364
1.339387808,1.340406658,2.082960878,1.700926782,20.49829934,42.13519064
1.339679792,1.341228171,2.083633742,1.695905638,20.5338588,42.12153726
1.339970588,1.342089527,2.084291515,1.686802718,20.57155725,42.10698556
1.340257059,1.342981252,2.08492687,1.67328733,20.61137114,42.09176877
1.340536099,1.343893866,2.085532423,1.655030398,20.65327799,42.07612158
1.340804629,1.344817918,2.08610071,1.631704732,20.69725691,42.06028039
1.341059604,1.345744027,2.086624148,1.602985298,20.74328902,42.04448355
1.34129801,1.346662928,2.087095006,1.568549482,20.79135803,42.0289716
1.341508296,1.347646889,2.087509565,1.52586407,20.84406693,42.0115127
1.341685882,1.348757126,2.087874648,1.4735623,20.90325569,41.99028384
1.341838233,1.349968091,2.088198231,1.413075248,20.96776676,41.96614423
1.341972797,1.351254418,2.088488382,1.34583677,21.03644399,41.93995821
1.342096991,1.352590872,2.08875331,1.273283504,21.10813261,41.91259538
1.342218188,1.353952299,2.089001418,1.196854772,21.18167911,41.88493075
1.342343709,1.35531359,2.089241343,1.117992367,21.25593109,41.85784459
1.342480814,1.356649646,2.089481992,1.038140236,21.329737,41.83222228
1.342636704,1.357935347,2.089732577,0.9587440534,21.40194581,41.80895398
1.342818516,1.359145535,2.090002641,0.8812506905,21.47140657,41.78893411
1.343033324,1.360254998,2.090302078,0.8071075797,21.53696797,41.7730608
1.34328815,1.361238458,2.090641152,0.7377619766,21.59747768,41.76223505
1.343605821,1.362185692,2.091047182,0.6683968891,21.65730003,41.75668197
1.34398811,1.363181633,2.091516058,0.5942577496,21.72049362,41.75519388
1.344410367,1.364193382,2.092011628,0.5168807117,21.78544033,41.75652312
1.344847844,1.365187522,2.092498451,0.4377951154,21.85051237,41.75941977
1.345275684,1.366130035,2.092941904,0.3585224612,21.91407096,41.7626312
1.345668917,1.366986278,2.093308207,0.2805761583,21.97446577,41.76490197
1.346002471,1.367721002,2.093564403,0.205462069,22.03003526,41.76497419
1.346373802,1.368358421,2.093845193,0.1352453466,22.08005019,41.76737154
1.346856536,1.36894992,2.094254061,0.06936060462,22.12594334,41.77566096
1.347389813,1.369500232,2.094711495,0.005359720976,22.16928723,41.78713851
1.347912782,1.370013724,2.09513762,-0.05920832074,22.21165423,41.79909016
1.348364593,1.370494444,2.095452191,-0.126796393,22.25461748,41.80879351
1.34868442,1.370946089,2.095574568,-0.1998591004,22.29975068,41.81351734
1.348907772,1.371336073,2.095569465,-0.2763431623,22.3455728,41.81591751
1.349110998,1.371638467,2.095550828,-0.3527091945,22.38970602,41.82017527
1.349294593,1.371866571,2.095511468,-0.4291846437,22.43237851,41.82583851
1.349459069,1.372033619,2.095444117,-0.5059972929,22.47381814,41.83245376
1.349604957,1.372152783,2.095341433,-0.5833751718,22.51425255,41.83956625
1.349732803,1.372237171,2.095196002,-0.6615464783,22.55390922,41.84672004
1.349843169,1.372299825,2.095000344,-0.7407395133,22.59301542,41.85345802
1.349936632,1.372353716,2.094746902,-0.821182627,22.63179827,41.85932194
1.350013794,1.37241174,2.094428045,-0.903104178,22.67048473,41.86385235
1.350075276,1.372486713,2.094036058,-0.9867325055,22.70930151,41.8665886
1.350121735,1.37259136,2.093563129,-1.072295914,22.74847508,41.86706875
1.350153862,1.372738306,2.093001341,-1.160022673,22.78823157,41.86482943
1.350151069,1.372904309,2.09233282,-1.250974146,22.82962592,41.85974704
1.350097838,1.37305854,2.091551991,-1.34565763,22.87315648,41.85221605
1.350002487,1.373202177,2.090669487,-1.443471036,22.91821222,41.84255035
1.349873311,1.373336424,2.089696214,-1.54381338,22.96417933,41.83106594
1.349718575,1.373462531,2.088643371,-1.646084861,23.0104411,41.81808123
1.349546517,1.373581793,2.087522475,-1.749686912,23.05637778,41.80391731
1.349365334,1.373695562,2.086345364,-1.854022221,23.10136656,41.78889812
1.349183187,1.373805243,2.085124207,-1.958494727,23.14478151,41.77335052
1.349008197,1.37391229,2.0838715,-2.062509585,23.18599357,41.75760429
1.34884844,1.374018194,2.082600058,-2.165473101,23.22437064,41.74199206
1.348711948,1.374124469,2.081322998,-2.26679265,23.25927756,41.72684909
1.348606709,1.374232636,2.080053722,-2.365876557,23.29007628,41.71251306
1.348546399,1.374356844,2.078760042,-2.465312892,23.31874437,41.69809158
1.348532422,1.374505722,2.077405694,-2.567568393,23.3473841,41.68260575
1.348554286,1.374672409,2.075998386,-2.671870907,23.37553966,41.66626578
1.348601435,1.374849932,2.074546135,-2.777449505,23.40275145,41.64928297
1.348663243,1.375031193,2.073057274,-2.883534501,23.42855602,41.63186974
1.348729012,1.37520897,2.071540456,-2.989357433,23.45248596,41.61423956
1.348787969,1.375375905,2.070004644,-3.094151013,23.47406997,41.59660703
1.348829268,1.375524504,2.068459101,-3.197149036,23.49283296,41.5791878
1.348841992,1.37564713,2.066913369,-3.297586259,23.50829626,41.56219853
1.348815157,1.375736001,2.065377243,-3.39469823,23.51997792,41.5458568
1.348737717,1.375783181,2.063860737,-3.487721098,23.52739299,41.53038096
1.348598571,1.375780579,2.062374042,-3.575891366,23.53005403,41.51599007
1.348428549,1.375757472,2.060795543,-3.666711797,23.52879016,41.50012525
1.348259288,1.37574037,2.059043216,-3.765331967,23.52474507,41.48109038
1.34808068,1.375716089,2.057187495,-3.867463412,23.51789668,41.46039477
1.34788234,1.375670095,2.05529992,-3.96882546,23.50821705,41.43953998
1.3476536,1.3755864,2.053453171,-4.065146057,23.4956732,41.42001867
1.347383517,1.375447684,2.051720992,-4.152161211,23.48022797,41.40331524
1.347060907,1.375235682,2.050177994,-4.22561305,23.46184109,41.39090835
1.346660789,1.375020517,2.048771788,-4.294415419,23.43835057,41.3804375
1.346183213,1.374852468,2.047397348,-4.367435799,23.40880994,41.3691857
1.345654292,1.374683127,2.046051119,-4.440351863,23.37500054,41.35809113
1.345100006,1.374464225,2.044730023,-4.508845786,23.33870512,41.3480856
1.344546219,1.374147867,2.043431432,-4.568604718,23.30170856,41.34009459
1.344018698,1.373686768,2.042153038,-4.615319789,23.26579725,41.33503922
1.343479319,1.373091175,2.040906052,-4.6502666,23.22762866,41.33309398
1.342879482,1.372407095,2.039702211,-4.677940244,23.18335151,41.33362593
1.342229234,1.371641655,2.038539922,-4.698862121,23.13399029,41.33634356
1.341538675,1.370802217,2.037417377,-4.713552673,23.0805708,41.34095544
1.340817961,1.369896423,2.036332571,-4.722531267,23.02412001,41.34717098
1.340077295,1.368932225,2.035283331,-4.726316109,22.96566592,41.35470093
1.339326933,1.367917901,2.034267334,-4.725424225,22.90623738,41.3632578
1.338577178,1.366862063,2.033282129,-4.720371464,22.84686386,41.37255595
1.337838376,1.365773647,2.03232515,-4.711672563,22.78857527,41.38231171
1.33712092,1.364661893,2.031393737,-4.699841235,22.73240167,41.39224313
1.33643524,1.363536311,2.030485146,-4.685390308,22.67937303,41.40206966
1.335791805,1.362406631,2.029596563,-4.668831894,22.63051897,41.41151166
1.335163853,1.361215494,2.028646508,-4.648950704,22.58471795,41.42142293
1.334521601,1.35991961,2.027594728,-4.624291577,22.53981941,41.43266798
1.333871042,1.358550014,2.026500056,-4.595003979,22.49530945,41.44498619
1.33321821,1.35713784,2.025421143,-4.561234049,22.45067509,41.45812052
1.332569188,1.355714342,2.02441642,-4.523124372,22.4054047,41.47181756
1.331930109,1.35431092,2.023544071,-4.480813608,22.35898841,41.48582763
1.331307134,1.352959155,2.022861989,-4.434435988,22.31091847,41.49990494
1.330689768,1.351546857,2.022193549,-4.383212814,22.26387024,41.51500558
1.330067175,1.349988781,2.021390069,-4.326717686,22.21973923,41.53183281
1.32944507,1.348356852,2.020550629,-4.265603942,22.17685361,41.54976724
1.328829283,1.346722737,2.019773674,-4.200517901,22.13354785,41.56819223
1.328225775,1.345157875,2.019156977,-4.13209885,22.08816392,41.58649339
1.327640589,1.34373348,2.018797561,-4.060978223,22.03905233,41.60405864
1.327066997,1.342422871,2.018678356,-3.985742879,21.98805949,41.62197925
1.326495402,1.341151862,2.018705753,-3.90487377,21.93789136,41.64154718
1.325927567,1.339920059,2.018861296,-3.8188373,21.88819464,41.66245131
1.32536527,1.33872675,2.019126478,-3.728100931,21.83861614,41.68437707
1.324810313,1.33757082,2.01948277,-3.633133431,21.78880296,41.707006
1.324264522,1.336450666,2.019911641,-3.534405038,21.73840252,41.73001527
1.323729751,1.335364144,2.020394577,-3.432387567,21.68706269,41.75307735
1.32320788,1.33430851,2.0209131,-3.327554447,21.63443188,41.77585967
1.32270081,1.333280386,2.021448781,-3.220380699,21.58015903,41.79802434
1.322210466,1.332275733,2.021983253,-3.111342865,21.52389363,41.819228
1.321738784,1.331289846,2.022498222,-3.000918877,21.46528571,41.83912162
1.321287707,1.330317345,2.022975473,-2.889587903,21.4039858,41.85735037
1.320845706,1.329386818,2.023500482,-2.769505381,21.33672272,41.87507768
1.320404216,1.328525336,2.024140552,-2.635672149,21.26225511,41.89350727
1.319969469,1.327722871,2.02485195,-2.492848948,21.18326423,41.91232639
1.319547433,1.326966502,2.025593502,-2.345814756,21.10240843,41.93120228
1.319143778,1.326240098,2.026326826,-2.199367445,21.02231983,41.94978092
1.318763858,1.325524183,2.027016388,-2.058323444,20.94560316,41.9676865
1.318412729,1.324796014,2.027629365,-1.927516607,20.87483639,41.98452157
1.318082638,1.324079446,2.02812659,-1.79789014,20.80433637,41.99969279
1.317764992,1.323409674,2.028522446,-1.659948264,20.72866614,42.01333207
1.317463057,1.322777478,2.028868147,-1.517887979,20.65073506,42.02611088
1.317179658,1.322171943,2.029217415,-1.375919059,20.57342385,42.03869805
1.316917162,1.321580371,2.029626501,-1.238264015,20.49958286,42.05176008
1.316677496,1.320988274,2.030154119,-1.109157941,20.43203263,42.06595958
1.316462082,1.320407586,2.030745627,-0.9859032155,20.36878553,42.08063627
1.316271066,1.319858863,2.031312563,-0.863039676,20.30607831,42.09475332
1.316104084,1.319339264,2.031864822,-0.7406690423,20.24404505,42.10840443
1.315960721,1.318845991,2.032412501,-0.6188945614,20.18281704,42.12168422
1.315840509,1.318376286,2.032965892,-0.4978209918,20.12252265,42.13468823
1.315742937,1.31792743,2.033535478,-0.3775545888,20.06328735,42.14751292
1.315667446,1.317496739,2.034131929,-0.2582030876,20.00523367,42.1602556
1.315613435,1.317081565,2.0347661,-0.1398756875,19.94848118,42.17301441
1.315580262,1.316679293,2.035449025,-0.02268303524,19.89314655,42.18588821
1.315567243,1.316287342,2.036191914,0.09326279286,19.83934352,42.19897654
1.315573653,1.315903163,2.037006152,0.2078483083,19.78718299,42.21237947
1.315598724,1.315524244,2.037903291,0.3209586291,19.7367731,42.22619756
1.315655831,1.315162002,2.038937883,0.4326561833,19.68826252,42.24053537
1.31575414,1.314828218,2.040135772,0.5430695708,19.6416591,42.25535725
1.315886543,1.314520684,2.041465781,0.6521790825,19.59685529,42.2705515
1.316045951,1.314236827,2.042896981,0.7599610921,19.55374054,42.28600372
1.316225301,1.313973673,2.044398686,0.8663882534,19.51220143,42.30159704
1.316417564,1.31372783,2.04594043,0.971429703,19.47212181,42.31721227
1.316615747,1.313495475,2.047491958,1.07505127,19.43338297,42.33272812
1.316812904,1.313272354,2.049023214,1.177215688,19.39586372,42.34802124
1.317002134,1.313053789,2.050504326,1.277882814,19.35944054,42.36296646
1.317176584,1.312834697,2.051905601,1.377009838,19.32398771,42.37743677
1.317329454,1.312609616,2.053197509,1.474551505,19.28937736,42.39130347
1.317453991,1.312372743,2.054350681,1.570460321,19.25547963,42.40443623
1.317570836,1.312130588,2.055443892,1.665691315,19.22203478,42.4165938
1.317702929,1.31189282,2.056565691,1.761013067,19.18896477,42.42773956
1.317847008,1.3116579,2.05770168,1.856094801,19.15640853,42.43804777
1.317999806,1.311423966,2.05883773,1.95060304,19.12450196,42.44769128
1.318158063,1.311188836,2.059959969,2.044201698,19.09337792,42.45684156
1.318318522,1.310950014,2.061054772,2.136552194,19.0631663,42.46566878
1.318477931,1.310704697,2.062108744,2.227313589,19.03399411,42.47434179
1.318633047,1.310449788,2.063108702,2.316142742,19.00598562,42.48302821
1.318780632,1.310181911,2.064041658,2.402694494,18.97926255,42.49189441
1.318917459,1.309897426,2.064894793,2.48662186,18.95394431,42.50110564
1.319040309,1.309592452,2.065655432,2.567576249,18.93014826,42.51082603
1.319145969,1.309262892,2.066311018,2.645207696,18.90799004,42.52121869
1.319232702,1.308898462,2.066868513,2.720640675,18.88707578,42.53132339
1.319302769,1.308497098,2.067352254,2.794886791,18.86705078,42.54037204
1.319358931,1.308066912,2.067775901,2.86742531,18.84808836,42.54881628
1.319403909,1.307616033,2.068153197,2.937734812,18.83036167,42.55710931
1.31944038,1.307152616,2.068497959,3.005293287,18.81404371,42.5657058
1.319470977,1.306684829,2.068824077,3.069578167,18.79930733,42.57506174
1.319498279,1.306220862,2.069145528,3.130066315,18.7863254,42.58563419
1.319580437,1.3056621,2.069496949,3.190889732,18.77467968,42.59886872
1.31974131,1.304952389,2.069877352,3.254547313,18.76393924,42.61495012
1.319931941,1.304162897,2.070247614,3.318062962,18.75426082,42.63243945
1.320103287,1.303363905,2.070569008,3.378457182,18.74580595,42.64989054
1.320206226,1.302624901,2.070803215,3.43274751,18.73874148,42.66585029
1.320191571,1.302014664,2.070912279,3.477948895,18.73323904,42.67885912
1.320095008,1.301477807,2.070934732,3.514971293,18.72998786,42.68936339
1.319983124,1.30091599,2.070929986,3.546974257,18.72932573,42.69888075
1.319853092,1.300333233,2.070891521,3.574345933,18.73090121,42.70755529
1.319702123,1.299733745,2.070812707,3.597475096,18.7343643,42.71553272
1.319527467,1.299121924,2.070686824,3.616751006,18.73936618,42.72296043
1.319326409,1.298502356,2.070507089,3.63256329,18.74555895,42.7299876
1.319096271,1.297879805,2.070266661,3.645301834,18.7525954,42.73676515
1.318834404,1.297259208,2.069958662,3.655356702,18.7601288,42.7434458
1.318538189,1.296645669,2.069576187,3.663118073,18.76781274,42.750184
1.318205029,1.296044446,2.069112311,3.668976188,18.77530098,42.75713586
1.31783235,1.295460939,2.068560093,3.673321321,18.7822473,42.76445907
1.317417593,1.294900681,2.067912588,3.676543766,18.78830546,42.77231277
1.316927066,1.294352232,2.067141803,3.677074492,18.79435683,42.78006709
1.316340454,1.293801406,2.06623717,3.673346111,18.80142742,42.78710251
1.315675263,1.293249816,2.065217865,3.665751722,18.80938808,42.7935956
1.314948984,1.292699185,2.064103064,3.65468468,18.81810972,42.79972391
1.31417909,1.292151295,2.062911965,3.640538408,18.827463,42.80566581
1.31338304,1.291607951,2.0616638,3.623706243,18.83731809,42.81160028
1.312578281,1.291070947,2.060377851,3.604581322,18.84754451,42.81770675
1.31178224,1.290542043,2.059073457,3.583556499,18.85801091,42.82416505
1.311012329,1.29002295,2.057770024,3.561024299,18.86858502,42.83115527
1.310285942,1.289515319,2.056487032,3.537376911,18.8791335,42.83885774
1.309620451,1.289020744,2.055244031,3.51300621,18.889522,42.84745302
1.309033206,1.288540769,2.05406065,3.48830382,18.8996151,42.85712192
1.308482369,1.288082828,2.052894935,3.463072882,18.90878518,42.86782093
1.307918728,1.287649619,2.051694688,3.436796252,18.91671573,42.87933325
1.307348555,1.287235475,2.050464203,3.409385115,18.92373703,42.89157916
1.306778141,1.286834639,2.049207747,3.380750821,18.93017918,42.90447797
1.306213796,1.286441275,2.047929562,3.350804875,18.93637213,42.91794811
1.305661849,1.286049469,2.046633862,3.31945893,18.94264569,42.93190722
1.305128652,1.285653228,2.045324839,3.286624762,18.94932956,42.94627212
1.304620583,1.285246482,2.044006658,3.252214248,18.95675333,42.96095879
1.304144042,1.284823073,2.04268347,3.216139324,18.96524647,42.97588227
1.303705459,1.284376748,2.041359404,3.178311951,18.97513828,42.9909565
1.303311289,1.283901146,2.040038584,3.13864406,18.98675789,43.00609415
1.302968014,1.283389782,2.038725127,3.097047496,19.00043414,43.02120634
1.302694038,1.282830499,2.037526966,3.05559091,19.01333891,43.03882405
1.302490804,1.282226745,2.03649837,3.015433092,19.02354281,43.06040948
1.302339469,1.281595394,2.035562716,2.975122396,19.0327234,43.08426643
1.302221314,1.280953373,2.034643021,2.933208406,19.04255908,43.10869449
1.30211775,1.280317641,2.033661913,2.88824154,19.05472888,43.13198862
1.302010319,1.279705194,2.032541622,2.838773139,19.07091264,43.15243908
1.301880713,1.279133087,2.031203986,2.78335605,19.09279141,43.16833159
1.3017557,1.278561107,2.029698623,2.723072701,19.11703548,43.18160312
1.301666423,1.277951293,2.02813269,2.659968705,19.14021692,43.19502241
1.301601136,1.277324169,2.026513756,2.594044526,19.1638743,43.20811741
1.301547937,1.276700321,2.024848998,2.525301765,19.18955134,43.22041236
1.30149475,1.276100388,2.023145169,2.453743257,19.21879749,43.23142758
1.301429336,1.275545031,2.021408522,2.379373823,19.25316887,43.24068004
1.301375975,1.275000096,2.019568599,2.301437633,19.29244242,43.24817743
1.301362888,1.274423581,2.01756991,2.21940879,19.3351647,43.25432955
1.301383554,1.2738244,2.015440707,2.133639187,19.38105326,43.25925524
1.301431329,1.273211511,2.013209211,2.044480725,19.42982766,43.26307417
1.301499442,1.272593909,2.010903578,1.952285419,19.48120976,43.26590698
1.301580989,1.271980622,2.008551885,1.857405472,19.53492397,43.26787539
1.301668929,1.271380709,2.006182108,1.760193317,19.59069748,43.26910225
1.301756087,1.27080326,2.003822114,1.661001629,19.6482604,43.26971167
1.301835159,1.270257402,2.001499652,1.560183315,19.7073459,43.26982906
1.301898712,1.269752304,1.999242345,1.458091473,19.76769025,43.26958119
1.301939197,1.269297185,1.9970777,1.355079332,19.82903283,43.26909623
1.301948954,1.268901327,1.995033105,1.251500168,19.89111611,43.2685038
1.301923347,1.268548333,1.992971414,1.144377402,19.95566589,43.26623743
1.301868064,1.268216893,1.990763609,1.031255861,20.02420695,43.26103888
1.301790777,1.267908887,1.988449272,0.9132701038,20.09618235,43.25350222
1.301699022,1.267626017,1.986068118,0.7915532869,20.1710348,43.24422266
1.301600199,1.267369766,1.983660012,0.6672367819,20.24820662,43.23379645
1.301501568,1.26714137,1.981264989,0.5414498152,20.32713953,43.22282068
1.301410242,1.266941804,1.978923274,0.4153191459,20.40727451,43.21189337
1.301333192,1.266771789,1.976675306,0.2899687893,20.48805159,43.20161341
1.301277243,1.266631806,1.974561754,0.1665197986,20.56890963,43.19258074
1.301249079,1.266522133,1.972623539,0.04609011492,20.64928605,43.18539652
1.301255246,1.26644289,1.970901851,-0.07020550375,20.72861654,43.18066336
1.301302156,1.266394102,1.969438168,-0.1812554643,20.80633475,43.17898572
1.301374634,1.266376728,1.968202049,-0.2890757722,20.88445265,43.18032122
1.301453809,1.266389275,1.967123098,-0.3963745414,20.9650375,43.18394276
1.301540491,1.266428274,1.966183317,-0.5030813854,21.04760116,43.18943137
1.30163553,1.266490517,1.965365014,-0.6091270285,21.13165155,43.19637101
1.301739816,1.266573039,1.964650804,-0.7144434501,21.21669261,43.20434845
1.301854273,1.266673105,1.964023603,-0.8189639935,21.3022243,43.2129532
1.301979854,1.266788195,1.963466636,-0.9226234383,21.38774266,43.22177753
1.302117541,1.266915996,1.962963431,-1.025358037,21.4727398,43.23041633
1.302268339,1.267054404,1.962497824,-1.127105513,21.55670399,43.23846712
1.302433278,1.267201517,1.962053955,-1.227805025,21.63911971,43.24552995
1.302613411,1.267355644,1.961616274,-1.327397092,21.71946776,43.25120737
1.302809812,1.26751531,1.961169537,-1.425823481,21.79722539,43.25510438
1.303040987,1.267666125,1.960851343,-1.522421413,21.87546858,43.26012428
1.303315739,1.267802862,1.960758136,-1.616838059,21.95659623,43.26838144
1.303620689,1.267938815,1.960813947,-1.70948454,22.0390591,43.27830527
1.303942564,1.268088411,1.960943859,-1.800777316,22.12129746,43.28833262
1.304268201,1.26826721,1.961074015,-1.891138475,22.20174157,43.29690739
1.304584536,1.268491896,1.961131602,-1.980995521,22.2788121,43.30248029
1.304878613,1.26878027,1.961044819,-2.070780651,22.35092027,43.30350891
1.305146323,1.269090015,1.960893082,-2.161063311,22.42051068,43.30218242
1.305400423,1.269381923,1.960793245,-2.251745575,22.49053059,43.30126317
1.305653264,1.269679772,1.960731335,-2.342267145,22.56012781,43.3000764
1.305917101,1.270008,1.960694674,-2.43207534,22.62843596,43.29795081
1.306204097,1.270391696,1.960671858,-2.520624935,22.6945747,43.29421867
1.306526326,1.270856579,1.960652658,-2.607377803,22.75765034,43.28821579
1.306865691,1.271388996,1.960618711,-2.693950698,22.81828643,43.27977862
1.307198487,1.271958093,1.960564105,-2.781918673,22.87762792,43.2693302
1.307528266,1.27256416,1.960498286,-2.870687452,22.93555096,43.25708892
1.307858517,1.273207402,1.960430982,-2.959664695,22.99192786,43.24327304
1.308192667,1.273887924,1.960372188,-3.04826005,23.04662714,43.22810064
1.308534076,1.274605717,1.960332153,-3.135885181,23.0995136,43.21178958
1.308886042,1.275360653,1.960321362,-3.221953757,23.15044853,43.19455745
1.309251803,1.276152484,1.960350515,-3.305881404,23.19928986,43.17662159
1.309634536,1.276980846,1.960430499,-3.387085621,23.24589251,43.15819908
1.310037365,1.277845268,1.960572361,-3.464985647,23.29010865,43.13950677
1.31046336,1.278745186,1.960787272,-3.539002299,23.33178812,43.12076131
1.31091555,1.279679964,1.961086492,-3.608557743,23.37077884,43.1021792
1.311403132,1.280678613,1.961452636,-3.677128072,23.40836848,43.08286555
1.3119294,1.281763199,1.961862208,-3.747825574,23.44564009,43.06195144
1.312488464,1.282922529,1.962317498,-3.819528322,23.48213163,43.03969294
1.313074405,1.284145277,1.962820995,-3.891115316,23.51737871,43.01634688
1.313681278,1.285419969,1.963375383,-3.961466373,23.5509149,42.99217069
1.314303112,1.286734979,1.963983527,-4.02946203,23.58227208,42.96742226
1.314933917,1.288078534,1.964648459,-4.09398344,23.61098071,42.94235987
1.315567679,1.289438732,1.96537335,-4.153912257,23.63657021,42.91724208
1.316198369,1.290803561,1.966161482,-4.208130529,23.65856921,42.8923277
1.316819939,1.292160939,1.967016214,-4.255520562,23.67650595,42.86787578
1.317426328,1.293498747,1.967940934,-4.294964794,23.68990861,42.84414561
1.318011458,1.294804889,1.968939013,-4.325345645,23.69830562,42.82139672
1.318573123,1.296100949,1.969997998,-4.348312288,23.70148546,42.79880432
1.31911652,1.297416322,1.971106988,-4.3663177,23.69982596,42.7755034
1.319646658,1.298750622,1.972271516,-4.379449638,23.69374072,42.75169261
1.320168544,1.300103405,1.973496952,-4.387795493,23.68364425,42.72756965
1.320687179,1.30147418,1.974788509,-4.391442303,23.66995192,42.70333143
1.32120756,1.302862419,1.976151244,-4.390476749,23.65307993,42.67917419
1.321734683,1.304267572,1.977590063,-4.38498517,23.63344524,42.65529367
1.322273537,1.305689079,1.979109726,-4.375053563,23.61146557,42.63188522
1.322829114,1.307126383,1.980714852,-4.360767603,23.58755929,42.60914391
1.323406405,1.308578952,1.982409928,-4.342212647,23.56214541,42.58726467
1.324010401,1.310046289,1.984199317,-4.319473753,23.53564351,42.56644236
1.324646098,1.311527956,1.986087269,-4.292635692,23.50847369,42.54687187
1.32531442,1.31310512,1.988148237,-4.258132541,23.47583653,42.52740369
1.326008349,1.314821772,1.990411937,-4.213832712,23.43452859,42.5071222
1.32672099,1.316621604,1.99281558,-4.161974102,23.38736207,42.48657165
1.327445426,1.318448122,1.995296904,-4.104799299,23.3371426,42.46629423
1.328174685,1.320244631,1.997794467,-4.044557441,23.28666615,42.44683043
1.328901718,1.321954212,2.000247789,-3.983504948,23.2387173,42.4287193
1.32961939,1.323519668,2.002597357,-3.923905149,23.19606918,42.41249892
1.330399142,1.325063332,2.005087776,-3.857207888,23.15025984,42.39911147
1.331282657,1.326707208,2.007898337,-3.777070299,23.0944517,42.38843348
1.332218042,1.328392958,2.010873436,-3.689078389,23.03383333,42.3794044
1.333153267,1.330061641,2.013859735,-3.598831975,22.97356934,42.37096554
1.334036101,1.331653609,2.016706506,-3.51194669,22.91879662,42.36206067
1.334814095,1.333108379,2.019265459,-3.434052393,22.87462595,42.35163535
1.335541471,1.334481064,2.021670462,-3.360040949,22.8370965,42.34051432
1.336301214,1.335861625,2.024139012,-3.281597386,22.79914882,42.33016883
1.337083842,1.337241088,2.026649894,-3.199550112,22.76122781,42.32051516
1.337879827,1.338610404,2.029182129,-3.114728664,22.72377554,42.31147033
1.338679587,1.339960427,2.031714996,-3.027963749,22.68723094,42.30295216
1.33947348,1.341281905,2.034228037,-2.940087259,22.65202967,42.29487925
1.3402518,1.342565464,2.036701067,-2.851932231,22.61860404,42.287171
1.341004775,1.343801598,2.039114158,-2.764332792,22.58738301,42.2797475
1.341722564,1.344980657,2.041447634,-2.678124052,22.55879239,42.27252939
1.342395258,1.346092838,2.043682043,-2.594141975,22.53325509,42.2654377
1.343012888,1.347128178,2.045798126,-2.513223216,22.51119143,42.25839366
1.34356542,1.348076551,2.047776787,-2.436204925,22.49301965,42.2513184
1.344049749,1.348937436,2.0496202,-2.363323073,22.48204559,42.24419081
1.344474089,1.349721233,2.051352107,-2.293754188,22.48004737,42.23708583
1.34484536,1.350433979,2.05298557,-2.22674478,22.48515467,42.23006644
1.345170499,1.351081729,2.054533385,-2.161540192,22.49550216,42.22319341
1.345456461,1.35167067,2.056008194,-2.09738573,22.50922885,42.21652586
1.345710214,1.352207204,2.057422568,-2.033527479,22.52447767,42.21012167
1.345938742,1.352697989,2.058789052,-1.969212794,22.53939513,42.2040376
1.346149048,1.353149942,2.060120182,-1.903690485,22.55213123,42.19832918
1.346348154,1.353570206,2.061428475,-1.836210692,22.56083942,42.19305048
1.346543109,1.353966069,2.062726382,-1.766024447,22.56367681,42.18825349
1.346740991,1.35434486,2.064026207,-1.692382934,22.55880457,42.18398753
1.346948908,1.354713796,2.065340008,-1.61453645,22.54438839,42.1802982
1.347154959,1.355084699,2.066627465,-1.534368568,22.52385156,42.17647913
1.347343318,1.355459272,2.067846984,-1.454086107,22.50171805,42.17195976
1.347515216,1.355829353,2.069008457,-1.373422789,22.47780817,42.16698599
1.34767186,1.356186776,2.070121803,-1.292112324,22.45194194,42.16180356
1.347814432,1.356523371,2.071196981,-1.209888423,22.42393917,42.15665797
1.347944099,1.356830972,2.072243986,-1.126484817,22.3936194,42.15179444
1.348062005,1.357101418,2.073272852,-1.041635286,22.36080199,42.14745779
1.348169281,1.357326558,2.074293651,-0.9550736968,22.32530608,42.14389243
1.348267048,1.357498254,2.075316491,-0.8665340444,22.28695059,42.14134226
1.348356414,1.357608388,2.076351508,-0.7757505092,22.24555426,42.14005059
1.348438482,1.357648858,2.077408858,-0.6824575174,22.20093557,42.14026007
1.348514353,1.35761159,2.078498713,-0.5863898121,22.15291278,42.14221265
1.348569849,1.357535746,2.079566619,-0.483092902,22.09371464,42.14368674
1.348595761,1.357450461,2.080565656,-0.3704552984,22.01939257,42.14312818
1.348600555,1.357333257,2.081518315,-0.2517308969,21.93548584,42.14179126
1.348592566,1.357162943,2.082448928,-0.1301828339,21.84751276,42.14095166
1.348579999,1.35691996,2.083384048,-0.009085848324,21.76096759,42.14191048
1.348570945,1.356586416,2.084352526,0.1082736537,21.68132006,42.14599495
1.348573407,1.356145845,2.085385288,0.2185998319,21.61401731,42.15455581
1.34857068,1.355570106,2.086521148,0.3279662326,21.54971938,42.16737138
1.348546393,1.354867785,2.08774509,0.4427658089,21.47808448,42.18280419
1.348508989,1.354078485,2.089009079,0.5601740774,21.40303894,42.20010252
1.348466901,1.353242187,2.090265796,0.6773625502,21.32850398,42.21852486
1.348428551,1.352399279,2.091468618,0.7914991752,21.25839565,42.23734038
1.348402349,1.351590475,2.092571562,0.8997489258,21.19662518,42.25582814
