T1P1T09_sup_data.tx,T1P1T09_sup_data.ty,T1P1T09_sup_data.tz,T1P1T09_sup_data.rx,T1P1T09_sup_data.ry,T1P1T09_sup_data.rz
4.203988181,0.467459381,-1.45825305,21.95540003,-38.74248625,41.63494258
4.204252418,0.4642125544,-1.458515216,22.02435213,-38.76542695,41.54784027
4.204565012,0.4613718706,-1.458746471,22.08431371,-38.78566285,41.47190197
4.204933909,0.4589713612,-1.458943381,22.13469521,-38.80289342,41.40794281
4.205367055,0.457045058,-1.459102512,22.17490709,-38.81681813,41.35677788
4.205872397,0.4556269926,-1.459220429,22.20435979,-38.82713643,41.31922232
4.206457882,0.4547511968,-1.459293698,22.22246374,-38.83354781,41.29609123
4.207131456,0.4544517023,-1.459318884,22.22862941,-38.83575172,41.28819974
4.207899236,0.4544528298,-1.45920154,22.20509957,-38.83506429,41.30757007
4.208756629,0.4544607225,-1.458860177,22.13650306,-38.83306451,41.36392013
4.209695519,0.4544821453,-1.458310794,22.0258294,-38.82984612,41.45460851
4.210707791,0.4545238635,-1.457569394,21.87606812,-38.82550285,41.5769938
4.211785328,0.4545926421,-1.456651979,21.69020875,-38.82012844,41.72843459
4.212920016,0.4546952463,-1.455574549,21.4712408,-38.81381664,41.90628947
4.214103737,0.4548384411,-1.454353107,21.2221538,-38.80666118,42.10791703
4.215328377,0.4550289917,-1.453003652,20.94593727,-38.7987558,42.33067586
4.216585818,0.4552736632,-1.451542188,20.64558073,-38.79019424,42.57192456
4.217867946,0.4555792207,-1.449984716,20.32407372,-38.78107025,42.82902171
4.219166645,0.4559524293,-1.448347236,19.98440575,-38.77147756,43.09932591
4.220473798,0.4564000541,-1.44664575,19.62956635,-38.76150991,43.38019575
4.22178129,0.4569288603,-1.44489626,19.26254504,-38.75126104,43.66898981
4.223081004,0.4575456128,-1.443114767,18.88633134,-38.74082469,43.96306669
4.224364826,0.4582570769,-1.441317273,18.50391478,-38.7302946,44.25978498
4.225624638,0.4590700177,-1.439519779,18.11828488,-38.71976451,44.55650327
4.226852326,0.4599912003,-1.437738286,17.73243116,-38.70932816,44.85058015
4.228039773,0.4610273897,-1.435988796,17.34934315,-38.69907929,45.13937421
4.229178864,0.4621853511,-1.434287311,16.97201038,-38.68911164,45.42024405
4.230261482,0.4634718496,-1.432649831,16.60342236,-38.67951895,45.69054825
4.231279512,0.4648936503,-1.431092358,16.24656861,-38.67039496,45.9476454
4.232224838,0.4664575183,-1.429630894,15.90443867,-38.6618334,46.1888941
4.233089344,0.4681702188,-1.42828144,15.58002206,-38.65392802,46.41165293
4.233864914,0.4700385168,-1.427059997,15.27630829,-38.64677256,46.61328049
4.234543432,0.4720691775,-1.425982567,14.9962869,-38.64046076,46.79113537
4.235116782,0.4742689659,-1.425065152,14.74294741,-38.63508635,46.94257616
4.235576849,0.4766446472,-1.424323752,14.51927933,-38.63074308,47.06496145
4.235915516,0.4792029864,-1.42377437,14.3282722,-38.62752469,47.15564983
4.236124668,0.4819507488,-1.423433006,14.17291553,-38.62552491,47.21199989
4.236196189,0.4848946994,-1.423315662,14.05619886,-38.62483748,47.23137022
4.235770998,0.4884084133,-1.423921464,13.96297632,-38.6424257,47.21421425
4.234533298,0.4928220895,-1.425683918,13.87596624,-38.69364475,47.16430596
4.2325399,0.4980774286,-1.428520593,13.79495439,-38.77617628,47.0839848
4.229847615,0.5041161315,-1.43234906,13.71972656,-38.8877019,46.97559022
4.226513252,0.5108798989,-1.437086888,13.65006851,-39.02590324,46.84146169
4.222593622,0.5183104316,-1.442651647,13.58576602,-39.18846194,46.68393864
4.218145536,0.5263494302,-1.448960908,13.52660488,-39.37305961,46.50536053
4.213225805,0.5349385956,-1.45593224,13.47237086,-39.57737789,46.30806681
4.207891237,0.5440196284,-1.463483214,13.42284973,-39.7990984,46.09439693
4.202198645,0.5535342295,-1.4715314,13.37782728,-40.03590277,45.86669034
4.196204838,0.5634240995,-1.479994367,13.33708928,-40.28547263,45.6272865
4.189966627,0.5736309393,-1.488789686,13.30042151,-40.5454896,45.37852485
4.183540822,0.5840964495,-1.497834926,13.26760975,-40.81363531,45.12274485
4.176984235,0.594762331,-1.507047658,13.23843977,-41.08759139,44.86228595
4.170353674,0.6055702844,-1.516345452,13.21269736,-41.36503946,44.5994876
4.163705951,0.6164620105,-1.525645877,13.19016828,-41.64366115,44.33668924
4.157097876,0.6273792101,-1.534866504,13.17063832,-41.92113809,44.07623034
4.15058626,0.6382635839,-1.543924903,13.15389325,-42.19515191,43.82045034
4.144227912,0.6490568327,-1.552738644,13.13971886,-42.46338422,43.57168869
4.138079645,0.6597006571,-1.561225296,13.12790091,-42.72351667,43.33228485
4.132198267,0.670136758,-1.569302431,13.11822519,-42.97323088,43.10457826
4.126640589,0.6803068361,-1.576887617,13.11047747,-43.21020846,42.89090839
4.121463422,0.6901525922,-1.583898425,13.10444353,-43.43213106,42.69361467
4.116723577,0.6996157269,-1.590252425,13.09990916,-43.6366803,42.51503656
4.112477863,0.7086379411,-1.595867187,13.09666011,-43.8215378,42.35751351
4.108783091,0.7171609354,-1.600660281,13.09448218,-43.98438519,42.22338497
4.105696072,0.7251264107,-1.604549277,13.09316114,-44.1229041,42.1149904
4.103273616,0.7324760677,-1.607451744,13.09248277,-44.23477616,42.03466924
4.101572533,0.7391516071,-1.609285254,13.09223285,-44.31768299,41.98476095
4.100649635,0.7450947296,-1.609967376,13.09219714,-44.36930622,41.96760497
4.100165013,0.7505266239,-1.610041181,13.09418409,-44.40248714,41.9847498
4.099738294,0.755710341,-1.610105161,13.09996431,-44.4317844,42.03496197
4.099365587,0.7606503759,-1.610160018,13.10926686,-44.45745564,42.11640801
4.099043001,0.7653512234,-1.610206453,13.12182077,-44.47975851,42.22725446
4.098766644,0.7698173784,-1.610245168,13.13735512,-44.49895066,42.36566785
4.098532626,0.7740533356,-1.610276865,13.15559894,-44.51528974,42.52981472
4.098337055,0.7780635899,-1.610302247,13.17628129,-44.5290334,42.71786159
4.098176041,0.7818526361,-1.610322014,13.19913122,-44.54043928,42.92797499
4.098045692,0.7854249691,-1.610336868,13.22387779,-44.54976504,43.15832147
4.097942117,0.7887850838,-1.610347512,13.25025005,-44.55726832,43.40706755
4.097861425,0.7919374748,-1.610354647,13.27797704,-44.56320677,43.67237976
4.097799725,0.7948866372,-1.610358975,13.30678783,-44.56783805,43.95242464
4.097753126,0.7976370657,-1.610361197,13.33641146,-44.57141979,44.24536872
4.097717737,0.8001932551,-1.610362016,13.36657699,-44.57420965,44.54937853
4.097689666,0.8025597003,-1.610362133,13.39701346,-44.57646527,44.86262061
4.097665024,0.8047408962,-1.61036225,13.42744994,-44.57844431,45.18326149
4.097639918,0.8067413375,-1.610363069,13.45761546,-44.58040441,45.50946769
4.097610458,0.8085655192,-1.610365291,13.48723909,-44.58260323,45.83940576
4.097572752,0.810217936,-1.610369619,13.51604988,-44.5852984,46.17124222
4.097522909,0.8117030827,-1.610376754,13.54377688,-44.58874758,46.50314361
4.097457039,0.8130254543,-1.610387397,13.57014913,-44.59320843,46.83327646
4.09737125,0.8141895455,-1.610402252,13.5948957,-44.59893857,47.1598073
4.097261652,0.8151998512,-1.610422019,13.61774564,-44.60619568,47.48090267
4.097124352,0.8160608662,-1.6104474,13.63842799,-44.61523738,47.7947291
4.096955461,0.8167770854,-1.610479098,13.65667181,-44.62632134,48.09945311
4.096751086,0.8173530036,-1.610517813,13.67220615,-44.6397052,48.39324125
4.096507337,0.8177931157,-1.610564248,13.68476007,-44.6556466,48.67426004
4.096220323,0.8181019163,-1.610619105,13.69406261,-44.67440321,48.94067602
4.095886153,0.8182839006,-1.610683085,13.69984283,-44.69623266,49.19065572
4.095500935,0.8183435631,-1.61075689,13.70182978,-44.7213926,49.42236568
4.095115184,0.8183430556,-1.610857497,13.67068373,-44.75065458,49.64888791
4.094777274,0.8183395033,-1.610999327,13.58007704,-44.78436386,49.88377607
4.094480109,0.8183298612,-1.611179249,13.43425689,-44.82213871,50.1259041
4.094216593,0.8183110845,-1.611394129,13.23747048,-44.86359738,50.37414595
4.093979628,0.8182801284,-1.611640835,12.993965,-44.90835815,50.62737557
4.09376212,0.8182339479,-1.611916234,12.70798762,-44.95603926,50.88446691
4.093556969,0.8181694983,-1.612217194,12.38378555,-45.00625899,51.14429392
4.093357082,0.8180837345,-1.612540583,12.02560597,-45.0586356,51.40573053
4.093155359,0.8179736119,-1.612883268,11.63769607,-45.11278733,51.66765072
4.092944706,0.8178360855,-1.613242115,11.22430303,-45.16833247,51.92892841
4.092718025,0.8176681104,-1.613613994,10.78967405,-45.22488926,52.18843756
4.09246822,0.8174666417,-1.613995771,10.33805632,-45.28207597,52.44505212
4.092188193,0.8172286347,-1.614384314,9.873697022,-45.33951086,52.69764604
4.09187085,0.8169510444,-1.61477649,9.400843345,-45.39681219,52.94509327
4.091509092,0.816630826,-1.615169167,8.92374248,-45.45359822,53.18626774
4.091095823,0.8162649347,-1.615559212,8.446641614,-45.50948722,53.42004342
4.090623947,0.8158503254,-1.615943493,7.973787937,-45.56409745,53.64529426
4.090086368,0.8153839535,-1.616318877,7.509428638,-45.61704716,53.86089419
4.089475987,0.8148627739,-1.616682232,7.057810905,-45.66795462,54.06571717
4.08878571,0.8142837419,-1.617030425,6.623181926,-45.71643809,54.25863714
4.088008438,0.8136438126,-1.617360324,6.209788892,-45.76211582,54.43852806
4.087137077,0.8129399411,-1.617668797,5.821878989,-45.8046061,54.60426388
4.086164528,0.8121690826,-1.61795271,5.463699408,-45.84352716,54.75471853
4.085083696,0.8113281921,-1.618208931,5.139497336,-45.87849728,54.88876598
4.083887483,0.8104142249,-1.618434328,4.853519962,-45.90913471,55.00528017
4.082568794,0.809424136,-1.618625768,4.610014476,-45.93505773,55.10313504
4.081120531,0.8083548806,-1.618780118,4.413228066,-45.95588458,55.18120455
4.079535598,0.8072034138,-1.618894247,4.26740792,-45.97123353,55.23836265
4.077806899,0.8059666908,-1.618965021,4.176801227,-45.98072284,55.27348327
4.075927336,0.8046416666,-1.618989309,4.145655177,-45.98397078,55.28544038
4.073686287,0.8028525369,-1.618350873,4.177904029,-45.95638514,55.28273684
4.070906617,0.8002656884,-1.616493606,4.27171887,-45.876136,55.274872
4.067631458,0.7969413635,-1.613504566,4.422702132,-45.74698505,55.26221452
4.063903943,0.7929398044,-1.609470813,4.626456241,-45.57269396,55.24513307
4.059767207,0.7883212534,-1.604479406,4.878583629,-45.35702441,55.22399631
4.055264383,0.7831459527,-1.598617405,5.174686723,-45.10373808,55.1991729
4.050438603,0.7774741447,-1.591971869,5.510367954,-44.81659664,55.17103152
4.045333002,0.7713660715,-1.584629858,5.881229751,-44.49936178,55.13994082
4.039990713,0.7648819755,-1.576678431,6.282874542,-44.15579517,55.10626947
4.034454869,0.7580820988,-1.568204648,6.710904758,-43.78965849,55.07038613
4.028768603,0.7510266839,-1.559295567,7.160922828,-43.40471342,55.03265947
4.022975049,0.7437759728,-1.550038249,7.62853118,-43.00472164,54.99345815
4.01711734,0.736390208,-1.540519753,8.109332244,-42.59344482,54.95315083
4.01123861,0.7289296316,-1.530827138,8.59892845,-42.17464465,54.91210619
4.005381991,0.721454486,-1.521047463,9.092922227,-41.7520828,54.87069289
3.999590618,0.7140250133,-1.511267788,9.586916003,-41.32952094,54.82927958
3.993907624,0.7067014559,-1.501575173,10.07651221,-40.91072077,54.78823494
3.988376142,0.699544056,-1.492056676,10.55731327,-40.49944395,54.74792763
3.983039305,0.6926130559,-1.482799358,11.02492163,-40.09945217,54.70872631
3.977940247,0.6859686978,-1.473890278,11.4749397,-39.7145071,54.67099965
3.973122102,0.679671224,-1.465416494,11.90296991,-39.34837042,54.63511631
3.968628002,0.6737808769,-1.457465067,12.3046147,-39.00480381,54.60144496
3.96450108,0.6683578985,-1.450123056,12.6754765,-38.68756895,54.57035426
3.960784472,0.6634625313,-1.443477521,13.01115773,-38.40042752,54.54221287
3.957521308,0.6591550174,-1.43761552,13.30726083,-38.14714118,54.51738947
3.954754724,0.6554955991,-1.432624113,13.55938821,-37.93147163,54.4962527
3.952527853,0.6525445187,-1.42859036,13.76314232,-37.75718054,54.47917125
3.950883827,0.6503620185,-1.42560132,13.91412558,-37.62802959,54.46651377
3.94986578,0.6490083408,-1.423744052,14.00794043,-37.54778046,54.45864893
3.949516846,0.6485437277,-1.423105616,14.04018928,-37.52019482,54.45594539
3.949615475,0.6488294295,-1.42317325,14.02349664,-37.52934965,54.45704119
3.949902394,0.6496605621,-1.423370951,13.97493626,-37.55598188,54.46022895
3.950364155,0.6509981662,-1.423690919,13.89678438,-37.59884313,54.46535927
3.950987308,0.6528032823,-1.424125351,13.79131729,-37.656685,54.4722827
3.951758404,0.6550369512,-1.424666447,13.66081125,-37.72825913,54.48084982
3.952663993,0.6576602136,-1.425306407,13.50754253,-37.81231711,54.49091121
3.953690626,0.66063411,-1.426037428,13.33378739,-37.90761057,54.50231743
3.954824854,0.6639196811,-1.426851711,13.14182211,-38.01289111,54.51491907
3.956053228,0.6674779676,-1.427741454,12.93392295,-38.12691035,54.5285667
3.957362297,0.6712700102,-1.428698856,12.71236618,-38.24841991,54.54311088
3.958738613,0.6752568495,-1.429716116,12.47942807,-38.3761714,54.5584022
3.960168727,0.6793995261,-1.430785433,12.23738489,-38.50891643,54.57429122
3.961639189,0.6836590808,-1.431899007,11.9885129,-38.64540662,54.59062853
3.963136549,0.6879965542,-1.433049035,11.73508838,-38.78439358,54.60726468
3.964647359,0.6923729869,-1.434227718,11.47938759,-38.92462893,54.62405027
3.966158168,0.6967494196,-1.435427254,11.2236868,-39.06486428,54.64083585
3.967655529,0.7010868929,-1.436639842,10.97026228,-39.20385124,54.65747201
3.96912599,0.7053464476,-1.437857681,10.72139029,-39.34034143,54.67380931
3.970556104,0.7094891243,-1.43907297,10.47934711,-39.47308646,54.68969834
3.97193242,0.7134759635,-1.440277909,10.246409,-39.60083795,54.70498965
3.97324149,0.7172680061,-1.441464695,10.02485224,-39.72234751,54.71953384
3.974469863,0.7208262926,-1.442625529,9.816953076,-39.83636675,54.73318146
3.975604091,0.7241118638,-1.443752609,9.624987794,-39.9416473,54.7457831
3.976630725,0.7270857602,-1.444838134,9.451232658,-40.03694075,54.75718933
3.977536314,0.7297090225,-1.445874303,9.297963935,-40.12099873,54.76725072
3.978307409,0.7319426914,-1.446853316,9.167457893,-40.19257286,54.77581784
3.978930562,0.7337478076,-1.44776737,9.061990802,-40.25041474,54.78274127
3.979392323,0.7350854116,-1.448608666,8.983838928,-40.29327599,54.78787158
3.979679243,0.7359165443,-1.449369402,8.93527854,-40.31990822,54.79105935
3.979777871,0.7362022461,-1.450041777,8.918585907,-40.32906305,54.79215514
3.979768715,0.7360188098,-1.450660906,8.920216881,-40.32591202,54.78830612
3.979740092,0.7354851768,-1.451266746,8.925055847,-40.31674541,54.77698715
3.979690265,0.7346263613,-1.451858757,8.933021866,-40.30199289,54.75854038
3.9796175,0.7334673773,-1.452436397,8.944034004,-40.28208415,54.73330793
3.979520062,0.7320332387,-1.452999127,8.958011323,-40.25744887,54.70163195
3.979396216,0.7303489597,-1.453546406,8.974872886,-40.22851674,54.66385457
3.979244226,0.7284395544,-1.454077695,8.994537759,-40.19571745,54.62031794
3.979062358,0.7263300366,-1.454592452,9.016925003,-40.15948068,54.5713642
3.978848877,0.7240454206,-1.455090138,9.041953683,-40.12023611,54.51733548
3.978602047,0.7216107203,-1.455570213,9.069542862,-40.07841343,54.45857392
3.978320134,0.7190509497,-1.456032136,9.099611603,-40.03444232,54.39542166
3.978001402,0.716391123,-1.456475366,9.13207897,-39.98875248,54.32822084
3.977644117,0.7136562542,-1.456899365,9.166864027,-39.94177357,54.2573136
3.977246543,0.7108713573,-1.45730359,9.203885837,-39.8939353,54.18304208
3.976806946,0.7080614463,-1.457687503,9.243063464,-39.84566735,54.10574842
3.97632359,0.7052515353,-1.458050563,9.28431597,-39.79739939,54.02577475
3.97579474,0.7024666384,-1.458392229,9.327562421,-39.74956112,53.94346321
3.975218662,0.6997317695,-1.458711961,9.372721878,-39.70258222,53.85915595
3.97459362,0.6970719428,-1.45900922,9.419713406,-39.65689238,53.77319509
3.973917879,0.6945121723,-1.459283464,9.468456068,-39.61292127,53.68592279
3.973189704,0.692077472,-1.459534154,9.518868928,-39.57109859,53.59768118
3.97240736,0.6897928559,-1.45976075,9.570871049,-39.53185402,53.50881239
3.971569112,0.6876833382,-1.45996271,9.624381495,-39.49561725,53.41965858
3.970673225,0.6857739328,-1.460139495,9.679319329,-39.46281795,53.33056186
3.969717964,0.6840896539,-1.460290565,9.735603615,-39.43388583,53.2418644
3.968701594,0.6826555153,-1.460415379,9.793153416,-39.40925055,53.15390831
3.96762238,0.6814965313,-1.460513397,9.851887796,-39.38934181,53.06703575
3.966478586,0.6806377157,-1.460584079,9.911725818,-39.37458929,52.98158885
3.965268479,0.6801040828,-1.460626884,9.972586545,-39.36542267,52.89790975
3.963990322,0.6799206465,-1.460641272,10.03438904,-39.36227165,52.81634058
3.962558359,0.6799546749,-1.460591476,10.09795868,-39.36228655,52.73589547
3.960900815,0.6800536668,-1.460446615,10.16410745,-39.36237017,52.65529979
3.95903693,0.6802129818,-1.460213478,10.23273437,-39.36258092,52.57446256
3.956985941,0.6804279797,-1.459898857,10.30373843,-39.36297718,52.49329282
3.954767087,0.6806940203,-1.459509541,10.37701865,-39.36361734,52.41169959
3.952399607,0.6810064634,-1.459052322,10.45247404,-39.3645598,52.32959191
3.949902738,0.6813606686,-1.458533989,10.53000359,-39.36586295,52.2468788
3.947295721,0.6817519958,-1.457961333,10.60950633,-39.36758518,52.16346929
3.944597792,0.6821758047,-1.457341144,10.69088125,-39.36978489,52.07927241
3.941828191,0.682627455,-1.456680213,10.77402735,-39.37252046,51.99419719
3.939006157,0.6831023065,-1.455985331,10.85884366,-39.3758503,51.90815266
3.936150926,0.6835957191,-1.455263286,10.94522917,-39.37983278,51.82104785
3.933281739,0.6841030523,-1.45452087,11.03308289,-39.38452632,51.73279179
3.930417834,0.6846196661,-1.453764874,11.12230383,-39.38998929,51.6432935
3.927578449,0.68514092,-1.453002087,11.212791,-39.39628009,51.55246202
3.924782822,0.685662174,-1.4522393,11.30444339,-39.40345712,51.46020637
3.922050193,0.6861787878,-1.451483304,11.39716003,-39.41157876,51.36643559
3.919399799,0.686686121,-1.450740888,11.49083991,-39.42070341,51.2710587
3.916850879,0.6871795335,-1.450018844,11.58538204,-39.43088946,51.17398473
3.914422673,0.6876543851,-1.449323961,11.68068543,-39.44219531,51.07512272
3.912134417,0.6881060354,-1.44866303,11.77664909,-39.45467934,50.97438168
3.910005351,0.6885298443,-1.448042841,11.87317202,-39.46839995,50.87167066
3.908054713,0.6889211715,-1.447470185,11.97015323,-39.48341554,50.76689867
3.906301742,0.6892753767,-1.446951853,12.06749172,-39.49978448,50.65997476
3.904765677,0.6895878197,-1.446494633,12.16508651,-39.51756519,50.55080794
3.903465755,0.6898538603,-1.446105318,12.2628366,-39.53681604,50.43930724
3.902421215,0.6900688583,-1.445790697,12.36064099,-39.55759544,50.3253817
3.901651296,0.6902281733,-1.44555756,12.4583987,-39.57996177,50.20894035
3.901175237,0.6903271652,-1.445412698,12.55600873,-39.60397343,50.08989221
3.901012275,0.6903611936,-1.445362902,12.65337008,-39.62968881,49.96814631
3.901144862,0.690288255,-1.445565736,12.75467393,-39.65821806,49.83829795
3.901533234,0.690074554,-1.446156047,12.86365873,-39.69044574,49.69580083
3.902163306,0.6897277627,-1.447106547,12.9795444,-39.72609182,49.54185159
3.903020995,0.6892555532,-1.448389952,13.10155086,-39.76487627,49.37764686
3.904092215,0.6886655977,-1.449978973,13.22889804,-39.80651907,49.20438329
3.905362882,0.6879655684,-1.451846324,13.36080586,-39.85074018,49.02325751
3.906818912,0.6871631373,-1.45396472,13.49649425,-39.89725958,48.83546615
3.908446221,0.6862659766,-1.456306873,13.63518313,-39.94579726,48.64220587
3.910230724,0.6852817584,-1.458845496,13.77609243,-39.99607316,48.44467329
3.912158337,0.6842181549,-1.461553303,13.91844207,-40.04780729,48.24406505
3.914214975,0.6830828382,-1.464403008,14.06145197,-40.1007196,48.04157779
3.916386555,0.6818834805,-1.467367324,14.20434207,-40.15453007,47.83840815
3.918658991,0.6806277538,-1.470418964,14.34633228,-40.20895867,47.63575277
3.9210182,0.6793233304,-1.473530642,14.48664253,-40.26372538,47.43480828
3.923450097,0.6779778823,-1.476675071,14.62449274,-40.31855017,47.23677133
3.925940597,0.6765990817,-1.479824965,14.75910284,-40.37315302,47.04283854
3.928475617,0.6751946007,-1.482953037,14.88969276,-40.42725389,46.85420656
3.931041072,0.6737721115,-1.486032,15.01548241,-40.48057277,46.67207203
3.933622878,0.6723392862,-1.489034568,15.13569172,-40.53282962,46.49763158
3.93620695,0.670903797,-1.491933454,15.24954062,-40.58374442,46.33208185
3.938779204,0.6694733159,-1.494701373,15.35624903,-40.63303714,46.17661948
3.941325556,0.6680555152,-1.497311036,15.45503688,-40.68042776,46.03244111
3.94383192,0.6666580669,-1.499735157,15.54512408,-40.72563625,45.90074338
3.946284214,0.6652886432,-1.501946451,15.62573057,-40.76838258,45.78272292
3.948668352,0.6639549162,-1.50391763,15.69607627,-40.80838673,45.67957636
3.95097025,0.6626645581,-1.505621408,15.7553811,-40.84536868,45.59250036
3.953175824,0.6614252409,-1.507030499,15.80286499,-40.87904838,45.52269154
3.95527099,0.660244637,-1.508117614,15.83774786,-40.90914582,45.47134655
3.957241663,0.6591304183,-1.508855469,15.85924964,-40.93538098,45.43966202
3.959073758,0.658090257,-1.509216777,15.86659025,-40.95747382,45.42883459
3.960871187,0.6570647864,-1.509375311,15.86285014,-40.97674526,45.43356151
3.962741012,0.6559933041,-1.50952328,15.85181318,-40.99473244,45.44741114
3.964673876,0.6548814792,-1.509661049,15.83375444,-41.01147962,45.46988682
3.966660422,0.6537349803,-1.509788982,15.80894898,-41.02703111,45.50049188
3.968691293,0.6525594764,-1.509907442,15.77767185,-41.04143118,45.53872964
3.970757132,0.6513606364,-1.510016795,15.74019811,-41.05472412,45.58410345
3.972848581,0.6501441291,-1.510117404,15.69680284,-41.06695422,45.63611662
3.974956283,0.6489156234,-1.510209635,15.64776107,-41.07816576,45.69427249
3.977070881,0.6476807881,-1.51029385,15.59334789,-41.08840302,45.75807439
3.979183019,0.6464452922,-1.510370416,15.53383834,-41.09771029,45.82702565
3.981283339,0.6452148044,-1.510439695,15.46950749,-41.10613186,45.9006296
3.983362483,0.6439949937,-1.510502052,15.4006304,-41.11371201,45.97838957
3.985411095,0.6427915288,-1.510557852,15.32748213,-41.12049503,46.05980889
3.987419818,0.6416100788,-1.510607458,15.25033773,-41.1265252,46.1443909
3.989379293,0.6404563124,-1.510651236,15.16947227,-41.1318468,46.23163891
3.991280166,0.6393358985,-1.510689549,15.08516082,-41.13650413,46.32105626
3.993113077,0.638254506,-1.510722761,14.99767842,-41.14054147,46.41214629
3.99486867,0.6372178037,-1.510751238,14.90730014,-41.14400309,46.50441232
3.996537589,0.6362314605,-1.510775343,14.81430104,-41.1469333,46.59735768
3.998110475,0.6353011453,-1.510795441,14.71895618,-41.14937636,46.69048571
3.999577971,0.6344325269,-1.510811895,14.62154062,-41.15137658,46.78329973
4.000930721,0.6336312742,-1.510825071,14.52232943,-41.15297823,46.87530307
4.002159368,0.6329030561,-1.510835332,14.42159765,-41.15422559,46.96599906
4.003254553,0.6322535414,-1.510843043,14.31962036,-41.15516296,47.05489104
4.004206921,0.631688399,-1.510848569,14.21667261,-41.15583462,47.14148234
4.005007113,0.6312132978,-1.510852272,14.11302946,-41.15628486,47.22527628
4.005645774,0.6308339066,-1.510854519,14.00896597,-41.15655795,47.30577619
4.006113544,0.6305558943,-1.510855673,13.90475721,-41.15669818,47.38248541
4.006401069,0.6303849297,-1.510856098,13.80067823,-41.15674985,47.45490727
4.00649899,0.6303266818,-1.510856158,13.69700409,-41.15675723,47.52254509
4.005951995,0.6304390076,-1.510694283,13.5913586,-41.15193567,47.58487104
4.004360739,0.6307657736,-1.510221432,13.48135185,-41.13784486,47.64204663
4.00179981,0.6312916626,-1.509456769,13.36723836,-41.11504563,47.69460925
3.998343799,0.6320013574,-1.508419455,13.24927262,-41.0840988,47.74309625
3.994067296,0.632879541,-1.507128652,13.12770914,-41.04556521,47.78804502
3.989044892,0.6339108961,-1.505603524,13.00280243,-41.00000567,47.82999292
3.983351177,0.6350801056,-1.503863233,12.874807,-40.94798102,47.86947732
3.97706074,0.6363718524,-1.501926941,12.74397735,-40.89005207,47.90703561
3.970248172,0.6377708192,-1.49981381,12.61056799,-40.82677965,47.94320514
3.962988063,0.639261689,-1.497543004,12.47483342,-40.75872459,47.9785233
3.955355003,0.6408291446,-1.495133684,12.33702816,-40.68644772,48.01352745
3.947423582,0.6424578687,-1.492605013,12.1974067,-40.61050985,48.04875496
3.939268392,0.6441325444,-1.489976154,12.05622355,-40.53147181,48.08474321
3.93096402,0.6458378543,-1.487266268,11.91373322,-40.44989443,48.12202957
3.922585059,0.6475584815,-1.484494519,11.77019022,-40.36633854,48.16115141
3.914206098,0.6492791086,-1.481680068,11.62584906,-40.28136495,48.2026461
3.905901726,0.6509844185,-1.478842078,11.48096423,-40.1955345,48.24705102
3.897746535,0.6526590942,-1.475999712,11.33579024,-40.10940801,48.29490353
3.889815115,0.6542878183,-1.473172133,11.19058161,-40.0235463,48.34674101
3.882182055,0.6558552739,-1.470378501,11.04559283,-39.9385102,48.40310083
3.874921946,0.6573461437,-1.467637981,10.90107842,-39.85486054,48.46452036
3.868109378,0.6587451105,-1.464969734,10.75729287,-39.77315813,48.53153697
3.861818941,0.6600368573,-1.462392922,10.6144907,-39.69396382,48.60468804
3.856125226,0.6612060668,-1.459926709,10.47292642,-39.61783841,48.68451094
3.851102822,0.6622374219,-1.457590257,10.33285452,-39.54534274,48.77154303
3.846826319,0.6631156055,-1.455402728,10.19452952,-39.47703763,48.8663217
3.843370308,0.6638253004,-1.453383284,10.05820592,-39.41348391,48.9693843
3.840809379,0.6643511894,-1.451551088,9.924138228,-39.3552424,49.08126822
3.839218123,0.6646779553,-1.449925303,9.79258095,-39.30287393,49.20251083
3.838671128,0.6647902811,-1.448525091,9.663788591,-39.25693932,49.33364949
3.838810764,0.6646013804,-1.44728067,9.535386714,-39.21507159,49.47708189
3.839218994,0.6640518509,-1.446108098,9.405012449,-39.17453403,49.63420792
3.839879803,0.6631674518,-1.445005293,9.272937658,-39.13533289,49.80406824
3.840777176,0.6619739424,-1.443970172,9.139434202,-39.09747444,49.98570353
3.841895098,0.6604970819,-1.443000653,9.004773942,-39.06096491,50.17815448
3.843217553,0.6587626294,-1.442094655,8.86922874,-39.02581056,50.38046175
3.844728526,0.6567963442,-1.441250095,8.733070456,-38.99201764,50.59166603
3.846412001,0.6546239854,-1.440464892,8.596570952,-38.9595924,50.81080799
3.848251964,0.6522713122,-1.439736964,8.46000209,-38.9285411,51.03692831
3.850232398,0.6497640839,-1.439064229,8.323635729,-38.89886998,51.26906767
3.85233729,0.6471280596,-1.438444605,8.187743733,-38.87058529,51.50626673
3.854550622,0.6443889985,-1.43787601,8.052597961,-38.84369329,51.74756618
3.856856381,0.6415726598,-1.437356362,7.918470275,-38.81820023,51.9920067
3.85923855,0.6387048027,-1.436883579,7.785632536,-38.79411235,52.23862896
3.861681115,0.6358111864,-1.436455579,7.654356606,-38.77143592,52.48647364
3.86416806,0.6329175702,-1.43607028,7.524914345,-38.75017718,52.73458141
3.86668337,0.6300497131,-1.435725601,7.397577616,-38.73034238,52.98199295
3.869211029,0.6272333744,-1.435419459,7.272618278,-38.71193777,53.22774894
3.871735022,0.6244943133,-1.435149773,7.150308194,-38.69496961,53.47089005
