frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz
631,1.941261872,-0.1626331276,-0.9165460977,2.043644899,-0.2850299344,-1.078254667,2.013311888,-0.230933658,-1.076674116,1.240352189,-0.1333350516,-0.9016574066,1.172444435,-0.4406830233,1.942850286,2.226712055,-0.4441600049,1.455798459,1.050919669,-0.3087057013,0.6695831505,1.346628486,-0.4502257551,1.877263963,0.2078960949,0.2181070694,1.576612364,0.7638983982,-0.3187133031,-1.574870202,3.002843841,-0.09345676243,0.7329650208,1.182419956,-0.2905987116,0.5626496596,0.9177466347,-0.5763567972,-0.6800413486,1.667438521,-0.1739238699,0.3215400277,1.892978486,-0.4452851928,1.268507864,-0.5589411317,-0.19603764,-1.027411701,-0.2180337689,-0.2818068897,1.557511997,1.004763541,-0.3265862692,-0.7172902843
632,1.936412467,-0.1657016423,-0.9173148117,2.043500215,-0.2857762391,-1.079045062,2.012604462,-0.231168668,-1.077113917,1.227583185,-0.1340298116,-0.9082854189,1.170514888,-0.4380734137,1.942995196,2.226712055,-0.4441600049,1.455798459,1.050951188,-0.3077158505,0.6686836028,1.343058622,-0.4451937003,1.876243668,0.2081919643,0.2195329847,1.576891556,0.7556874466,-0.3112253182,-1.576296711,3.002843841,-0.09345676243,0.7329650208,1.184200324,-0.2908334785,0.561746397,0.9177466347,-0.5763567972,-0.6800413486,1.666078606,-0.1730414843,0.3208547982,1.892015316,-0.4448951475,1.269246927,-0.5598883312,-0.194820611,-1.02739434,-0.2190276311,-0.2798370798,1.557213468,1.003018465,-0.3244234217,-0.7207779541
633,1.931915534,-0.1684573201,-0.9182739605,2.043094068,-0.2858344859,-1.079777239,2.012572322,-0.2313075943,-1.078096794,1.215442853,-0.1350071182,-0.9146894573,1.169097616,-0.4354611284,1.94276772,2.226712055,-0.4441600049,1.455798459,1.051182046,-0.3067384132,0.6678057104,1.338143718,-0.4389948621,1.875003614,0.208291772,0.220721962,1.577089465,0.7483882963,-0.3032792099,-1.576475017,3.002843841,-0.09345676243,0.7329650208,1.186804655,-0.2921166831,0.5608945693,0.9177466347,-0.5763567972,-0.6800413486,1.665260838,-0.171983747,0.3206575266,1.890061672,-0.4445175246,1.270013341,-0.5607466864,-0.1937300547,-1.027439379,-0.2204078508,-0.2780459641,1.557081955,1.001622561,-0.3223428291,-0.7250111652
634,1.92768358,-0.1708398776,-0.9194325679,2.042568077,-0.2855029205,-1.08045981,2.012902322,-0.2314114201,-1.079330308,1.203927595,-0.136223433,-0.9211686218,1.168559586,-0.4329360111,1.94211913,2.226712055,-0.4441600049,1.455798459,1.051553015,-0.3057397907,0.6669958475,1.332725403,-0.4325103056,1.873791787,0.2083733363,0.2216989138,1.577151787,0.7418016905,-0.2952844716,-1.576097013,3.002843841,-0.09345676243,0.7329650208,1.189801239,-0.2940039078,0.5601120959,0.9177466347,-0.5763567972,-0.6800413486,1.664720226,-0.171023887,0.3207250592,1.88752473,-0.4441980758,1.270805834,-0.5614914195,-0.1927988227,-1.027512008,-0.2217371871,-0.2763595474,1.557109557,1.000278663,-0.320448483,-0.729480576
635,1.923628635,-0.1727864137,-0.9208002734,2.042062966,-0.2850774411,-1.081102355,2.013280583,-0.2315386048,-1.080522876,1.193033408,-0.1376323814,-0.9280226295,1.169264168,-0.4304759853,1.940785661,2.226712055,-0.4441600049,1.455798459,1.052004315,-0.3046838611,0.6662997276,1.327643588,-0.426619854,1.872854755,0.2086139278,0.2224911162,1.577023613,0.7357275998,-0.2876470734,-1.575855844,3.002843841,-0.09345676243,0.7329650208,1.192758309,-0.2960477378,0.5594165873,0.9177466347,-0.5763567972,-0.6800413486,1.664190972,-0.1704320378,0.320833143,1.884811036,-0.443980492,1.27162257,-0.5620983583,-0.1920573869,-1.027578149,-0.2225788933,-0.2747018474,1.557287926,0.9986887367,-0.3188421499,-0.7336777594
636,1.9196622,-0.1742319165,-0.9223869719,2.041718504,-0.2848521055,-1.081715065,2.013392449,-0.2317455922,-1.081383406,1.182755838,-0.1391852555,-0.935551458,1.17099995,-0.4280324822,1.938784207,2.226712055,-0.4441600049,1.455798459,1.052475566,-0.303532495,0.6657627603,1.323736393,-0.4222026222,1.872437994,0.209190211,0.2231276875,1.576649785,0.7299651632,-0.2807699478,-1.576445554,3.002843841,-0.09345676243,0.7329650208,1.195243996,-0.297798271,0.5588257153,0.9177466347,-0.5763567972,-0.6800413486,1.663406404,-0.1704757431,0.3207567832,1.882326447,-0.4439069259,1.272461494,-0.562543985,-0.1915343465,-1.027604104,-0.2224967732,-0.272995419,1.557608614,0.9965538298,-0.3176238848,-0.7370948458
637,1.915809268,-0.1748427125,-0.9243271587,2.041529981,-0.284640515,-1.082309315,2.013359391,-0.2319767499,-1.081976975,1.173461882,-0.1408776596,-0.9442862643,1.173270561,-0.4256528263,1.936486383,2.226712055,-0.4441600049,1.455798459,1.052978846,-0.3021899783,0.6657688517,1.320512285,-0.4194729566,1.87296627,0.2101317599,0.2235454142,1.576020623,0.7248115555,-0.2742297852,-1.577750428,3.002843841,-0.09345676243,0.7329650208,1.197457338,-0.2997737586,0.558461902,0.9177466347,-0.5763567972,-0.6800413486,1.661937194,-0.1714641743,0.320477346,1.87928297,-0.444238399,1.273550199,-0.5628330106,-0.191264031,-1.027468101,-0.2215509127,-0.2709880962,1.558176386,0.9939904932,-0.3167210207,-0.7400132047
638,1.912146278,-0.1746144811,-0.9266303538,2.041376721,-0.284196205,-1.082864766,2.013444463,-0.232169864,-1.082535928,1.165239847,-0.1427186,-0.9541103217,1.175578759,-0.4233833569,1.934263931,2.226712055,-0.4441600049,1.455798459,1.053563966,-0.3006903657,0.6663158821,1.317211631,-0.4177903905,1.874308509,0.2113015645,0.2237226044,1.575195675,0.7204138084,-0.2675744704,-1.57924855,3.002843841,-0.09345676243,0.7329650208,1.199763537,-0.3024077204,0.5583181372,0.9177466347,-0.5763567972,-0.6800413486,1.659947055,-0.1732099739,0.3201520666,1.875337516,-0.4449523891,1.274889307,-0.563005399,-0.191205038,-1.027157326,-0.2201732977,-0.2686729532,1.55901043,0.9912878884,-0.3160127834,-0.742987962
639,1.90866062,-0.1739749697,-0.9291188034,2.041223194,-0.2837219123,-1.083343918,2.013544308,-0.2323700942,-1.083019741,1.15766629,-0.1446781401,-0.9643513027,1.177426461,-0.4212699691,1.932489018,2.226712055,-0.4441600049,1.455798459,1.054226206,-0.2991883654,0.6668706025,1.314269066,-0.4167513404,1.875876823,0.2126255197,0.2237518566,1.574224232,0.7163444746,-0.2611611535,-1.581025043,3.002843841,-0.09345676243,0.7329650208,1.201979991,-0.3051211464,0.5582192379,0.9177466347,-0.5763567972,-0.6800413486,1.658058169,-0.1752347149,0.3198205672,1.87156273,-0.4456654139,1.276137559,-0.5630913388,-0.1912710079,-1.026801009,-0.2184867174,-0.2663392828,1.559974278,0.9884047902,-0.3155260149,-0.7459215802
640,1.905338574,-0.1733522426,-0.9316143531,2.041033087,-0.2834204829,-1.083708603,2.013554969,-0.2326226324,-1.083387049,1.150317031,-0.1467267992,-0.974336077,1.179118469,-0.4196018498,1.931155605,2.226712055,-0.4441600049,1.455798459,1.054960268,-0.297838171,0.6669004726,1.312119305,-0.415952184,1.877084867,0.2140290046,0.2237256283,1.57315656,0.7121751816,-0.2553464927,-1.583164726,3.002843841,-0.09345676243,0.7329650208,1.203924281,-0.3073347319,0.5579915773,0.9177466347,-0.5763567972,-0.6800413486,1.656892711,-0.1770608988,0.3195241871,1.86903124,-0.4459950027,1.276955447,-0.5631214025,-0.1913755343,-1.026527421,-0.2166148607,-0.2642762364,1.560931929,0.9852993687,-0.3152877592,-0.7487156645
641,1.902165375,-0.1731750176,-0.933938271,2.040769369,-0.2834952078,-1.083919804,2.013371964,-0.2329730379,-1.083595469,1.14276724,-0.1488358856,-0.9833905273,1.181072812,-0.4183722366,1.929977267,2.226712055,-0.4441600049,1.455798459,1.055760324,-0.2967938067,0.6658738386,1.311197194,-0.4149896144,1.877348008,0.2154369491,0.2237358887,1.572044075,0.7074766997,-0.2504869841,-1.585751929,3.002843841,-0.09345676243,0.7329650208,1.205414236,-0.3084692234,0.5574632649,0.9177466347,-0.5763567972,-0.6800413486,1.657072917,-0.1782123017,0.3193061462,1.868815717,-0.4455600513,1.277005367,-0.5631264786,-0.1914324947,-1.026463699,-0.2146822559,-0.2627731693,1.561748027,0.9819292596,-0.3153255987,-0.7512707841
642,1.899249314,-0.1732511287,-0.9361481368,2.04050549,-0.2838665102,-1.083983884,2.013052182,-0.2333041882,-1.083650673,1.135217719,-0.1510043533,-0.9914442591,1.182960679,-0.4171832888,1.928907258,2.226712055,-0.4441600049,1.455798459,1.056625956,-0.2960334398,0.6636633687,1.311816954,-0.4145509181,1.877042134,0.2169271119,0.223932845,1.570809749,0.7023298496,-0.246547537,-1.588890328,3.002843841,-0.09345676243,0.7329650208,1.206426596,-0.3085871951,0.5566705607,0.9177466347,-0.5763567972,-0.6800413486,1.659129536,-0.1784316513,0.3192991069,1.871487333,-0.4439468335,1.276149978,-0.5629792128,-0.1914558556,-1.026714841,-0.2119079662,-0.2618431489,1.562488215,0.9775443025,-0.3157364886,-0.7527957026
643,1.896614706,-0.1732053354,-0.9383925722,2.04028693,-0.2843250436,-1.083956419,2.012696107,-0.2335407974,-1.083611236,1.128001913,-0.1532450381,-0.9989368171,1.184453356,-0.4156375365,1.927900436,2.226712055,-0.4441600049,1.455798459,1.057563638,-0.2954081594,0.6606467757,1.313737553,-0.4150077011,1.876643657,0.2185677959,0.2242963938,1.569369644,0.6971215025,-0.2432481436,-1.592474465,3.002843841,-0.09345676243,0.7329650208,1.207075521,-0.30809537,0.5557635708,0.9177466347,-0.5763567972,-0.6800413486,1.662646058,-0.17805231,0.319496338,1.876229224,-0.4414076283,1.274651775,-0.5626253437,-0.1915225032,-1.027226833,-0.2080344477,-0.2612533298,1.563252434,0.9720006932,-0.3165467786,-0.7531543149
644,1.894119793,-0.1731927927,-0.9406281694,2.040034069,-0.2848803157,-1.083870624,2.012264055,-0.2337920279,-1.083512488,1.120893408,-0.1555510256,-1.005957332,1.185222306,-0.4133378526,1.926913228,2.226712055,-0.4441600049,1.455798459,1.058577302,-0.2948821581,0.6570516249,1.316561757,-0.4154833527,1.875721654,0.2202690772,0.2246619922,1.567766451,0.6918807213,-0.2405786758,-1.596273619,3.002843841,-0.09345676243,0.7329650208,1.207385061,-0.30693147,0.5547434949,0.9177466347,-0.5763567972,-0.6800413486,1.666823405,-0.1774847711,0.3197337708,1.882031249,-0.4385614045,1.272774476,-0.5622057794,-0.1916415311,-1.027886576,-0.2039720298,-0.2609241713,1.563958037,0.9661653715,-0.3176791782,-0.7532278787
645,1.891622472,-0.1733690916,-0.9428106261,2.039667148,-0.2855422424,-1.08375862,2.011716083,-0.2341674961,-1.083388776,1.113665688,-0.1579155788,-1.012593888,1.184911738,-0.4099941613,1.926231712,2.226712055,-0.4441600049,1.455798459,1.059670646,-0.2944205269,0.6531066164,1.319893263,-0.4151009259,1.873847229,0.2219405889,0.2248645052,1.566043718,0.6866363852,-0.2385298552,-1.600055967,3.002843841,-0.09345676243,0.7329650208,1.20737914,-0.3050338571,0.5536127086,0.9177466347,-0.5763567972,-0.6800413486,1.670861869,-0.1771389614,0.3198477137,1.887882221,-0.4360268669,1.270781848,-0.5618616167,-0.1918225489,-1.028579982,-0.2006311517,-0.2607755831,1.564523258,0.9609054814,-0.3190569366,-0.7538962079
646,1.888980363,-0.1738900437,-0.9448948908,2.039106329,-0.2863209348,-1.083651584,2.011012053,-0.2347770585,-1.083273607,1.106092203,-0.1603319216,-1.018933675,1.183720158,-0.4058397675,1.925913991,2.226712055,-0.4441600049,1.455798459,1.060847206,-0.2939890403,0.6490414327,1.323336747,-0.4129829431,1.870593354,0.2234915921,0.2247384177,1.564245708,0.6814172646,-0.2370930262,-1.603588725,3.002843841,-0.09345676243,0.7329650208,1.207081619,-0.3023413231,0.5523746077,0.9177466347,-0.5763567972,-0.6800413486,1.673961174,-0.177424039,0.3196747283,1.892769977,-0.4344222502,1.268937595,-0.5617340706,-0.1920754567,-1.029192119,-0.1989222972,-0.2607267209,1.564867082,0.9570884162,-0.3206036351,-0.7560378477
647,1.88633301,-0.1745784001,-0.9465480577,2.038473221,-0.2872760119,-1.083380073,2.010096876,-0.2353981815,-1.082998005,1.098066166,-0.1623636223,-1.024370258,1.182150304,-0.4012630262,1.925575941,2.226712055,-0.4441600049,1.455798459,1.062325607,-0.2938825115,0.6447853787,1.328124833,-0.4078940815,1.864847655,0.2245025273,0.2240863053,1.56265044,0.6750593295,-0.2376085167,-1.607519097,3.002843841,-0.09345676243,0.7329650208,1.205896031,-0.2978875723,0.5511233606,0.9177466347,-0.5763567972,-0.6800413486,1.677467403,-0.1775162199,0.3197596465,1.899053952,-0.4328081232,1.26618498,-0.5619162923,-0.1924482862,-1.029753097,-0.2000465135,-0.2606536328,1.564816545,0.9546458485,-0.3226635741,-0.7598321066
648,1.883770554,-0.1753394161,-0.9479149595,2.037812008,-0.2884027112,-1.082963174,2.009020538,-0.2359969858,-1.082578407,1.089844654,-0.1641547981,-1.029069416,1.180704475,-0.3966523794,1.924833609,2.226712055,-0.4441600049,1.455798459,1.064023782,-0.2940332284,0.640175405,1.334139554,-0.4009991416,1.857360379,0.2251753584,0.223104714,1.561172641,0.6678537432,-0.2396513753,-1.611945917,3.002843841,-0.09345676243,0.7329650208,1.204049971,-0.292092718,0.5498097962,0.9177466347,-0.5763567972,-0.6800413486,1.68171693,-0.1772774379,0.3200837726,1.90700018,-0.4308665715,1.262592067,-0.5622687718,-0.192880255,-1.030317811,-0.2028576008,-0.2606580176,1.564516137,0.9528807548,-0.3251483848,-0.7645404707
649,1.881076288,-0.176451525,-0.949666824,2.036926898,-0.2896137495,-1.082714064,2.007900181,-0.2369658007,-1.082326089,1.081746466,-0.1665681254,-1.034276653,1.179884579,-0.3923961134,1.92330295,2.226712055,-0.4441600049,1.455798459,1.065494666,-0.2938629081,0.6353038469,1.338957557,-0.3950199643,1.850496969,0.2263518706,0.2222189326,1.559312728,0.6620142598,-0.2405678332,-1.615810351,3.002843841,-0.09345676243,0.7329650208,1.202801646,-0.2869759557,0.5482215478,0.9177466347,-0.5763567972,-0.6800413486,1.684393469,-0.1781414394,0.3196369252,1.912453973,-0.4301453488,1.260107611,-0.5625836005,-0.193217956,-1.030807714,-0.204745478,-0.2609991762,1.564361872,0.9517182929,-0.3273327534,-0.7696631735
650,1.878395097,-0.1778350126,-0.9518415776,2.035715547,-0.2907594367,-1.082564561,2.006713132,-0.2383595211,-1.082178089,1.07397931,-0.169641135,-1.040201014,1.179327759,-0.3880190301,1.921157372,2.226712055,-0.4441600049,1.455798459,1.066755655,-0.2934522599,0.6303321819,1.343407052,-0.3885164928,1.843199446,0.2278598483,0.221262696,1.557003223,0.6575830481,-0.2407811273,-1.61932731,3.002843841,-0.09345676243,0.7329650208,1.201565264,-0.2817105397,0.5464806889,0.9177466347,-0.5763567972,-0.6800413486,1.684784769,-0.1801447232,0.3180976726,1.91479335,-0.4311040139,1.258944404,-0.5629723339,-0.1935189623,-1.031172214,-0.2061961744,-0.2618789708,1.564257279,0.952367921,-0.3292276834,-0.7761373093
651,1.875774851,-0.1793541026,-0.9541038355,2.034273811,-0.2918995245,-1.082358024,2.005389026,-0.2399688671,-1.081977984,1.066282716,-0.1729033449,-1.046159666,1.178602401,-0.3831387737,1.918724578,2.226712055,-0.4441600049,1.455798459,1.068021146,-0.2930146189,0.6252022717,1.348455812,-0.3805233616,1.834614341,0.2293219477,0.2200838757,1.554501773,0.653467785,-0.2414969607,-1.622908801,3.002843841,-0.09345676243,0.7329650208,1.199847302,-0.2754871284,0.5446549081,0.9177466347,-0.5763567972,-0.6800413486,1.684156972,-0.1825954428,0.3160660366,1.916144755,-0.4328743751,1.25810001,-0.5634856466,-0.1938590576,-1.031502917,-0.2083190613,-0.2631348115,1.564037358,0.9544921659,-0.3312003094,-0.7838605788
652,1.872853246,-0.1812008368,-0.9565658144,2.032703342,-0.293259264,-1.082275513,2.003973397,-0.2417885117,-1.081897606,1.058272787,-0.1764532052,-1.052061621,1.178106598,-0.3782823109,1.915850837,2.226712055,-0.4441600049,1.455798459,1.069140554,-0.2921689757,0.6196772607,1.351883575,-0.3744738154,1.827407224,0.2312732095,0.2191291776,1.551797014,0.6501840083,-0.2412380353,-1.625788079,3.002843841,-0.09345676243,0.7329650208,1.19904098,-0.2703518926,0.5424467228,0.9177466347,-0.5763567972,-0.6800413486,1.683160079,-0.1858317799,0.3139117286,1.916474874,-0.4350097326,1.257698176,-0.5638238698,-0.1941113391,-1.031934798,-0.2094391019,-0.2644826991,1.563995576,0.955696314,-0.3330584306,-0.7907742644
653,1.869641446,-0.1834358511,-0.9593336882,2.031010042,-0.2948384954,-1.082271096,2.002601698,-0.2439644303,-1.081849862,1.049947013,-0.180176392,-1.057768711,1.178237934,-0.3739761642,1.912381027,2.226712055,-0.4441600049,1.455798459,1.070019988,-0.291041853,0.6136217178,1.352882515,-0.3711893308,1.822137448,0.2340026617,0.2185603394,1.548724999,0.6487432995,-0.2392724906,-1.627589752,3.002843841,-0.09345676243,0.7329650208,1.199378593,-0.2666205188,0.5400199677,0.9177466347,-0.5763567972,-0.6800413486,1.681051837,-0.1902752176,0.3112994978,1.914902172,-0.4377933215,1.258097552,-0.5640538994,-0.1941118927,-1.032446152,-0.209089889,-0.2658630557,1.564301886,0.9557830941,-0.3345707002,-0.7968138701
654,1.866334756,-0.185955665,-0.9623689997,2.029143106,-0.2965071996,-1.08223982,2.001281693,-0.2465237282,-1.081723456,1.041528272,-0.1839924487,-1.063347261,1.179393503,-0.37074648,1.908158421,2.226712055,-0.4441600049,1.455798459,1.070716553,-0.2898573201,0.6071502201,1.35247519,-0.3690070753,1.817510677,0.2372802762,0.2181757631,1.545270311,0.6490794318,-0.236237595,-1.6286521,3.002843841,-0.09345676243,0.7329650208,1.200175839,-0.2632810206,0.5375776461,0.9177466347,-0.5763567972,-0.6800413486,1.67734716,-0.1958367562,0.3079577582,1.911241621,-0.4415337417,1.25932792,-0.5643686464,-0.1938828459,-1.032936148,-0.2081047153,-0.2673851153,1.56482699,0.9560281603,-0.3357873646,-0.8031035023
655,1.862847164,-0.1887046585,-0.9655687875,2.027119153,-0.2982946163,-1.082275992,1.999867797,-0.2492813322,-1.081655351,1.032970774,-0.1880490038,-1.069014928,1.181956135,-0.3688960596,1.902804859,2.226712055,-0.4441600049,1.455798459,1.071306856,-0.2883795192,0.600399825,1.351183887,-0.3676336133,1.813407413,0.2408629247,0.2178777263,1.541643126,0.6500921539,-0.2327084082,-1.629279845,3.002843841,-0.09345676243,0.7329650208,1.201449463,-0.2603878014,0.5348778779,0.9177466347,-0.5763567972,-0.6800413486,1.673081902,-0.2020900214,0.304350497,1.906505577,-0.4458220637,1.261019036,-0.5646572578,-0.1935753538,-1.03342268,-0.2067577243,-0.2690184102,1.565414325,0.9562459632,-0.3369372238,-0.8093694271
656,1.859092809,-0.1916268104,-0.968831446,2.024954886,-0.3002294836,-1.08247535,1.998214769,-0.2520514353,-1.081783731,1.024228716,-0.1924929301,-1.074990961,1.185674166,-0.3680617578,1.896380614,2.226712055,-0.4441600049,1.455798459,1.071867815,-0.2863724486,0.5935064576,1.349531321,-0.3667756563,1.809707193,0.2445074081,0.2175689251,1.538052065,0.6506807336,-0.2292578915,-1.629779997,3.002843841,-0.09345676243,0.7329650208,1.203216282,-0.25799463,0.5316773249,0.9177466347,-0.5763567972,-0.6800413486,1.669292396,-0.208609966,0.3009409943,1.901707,-0.4502497868,1.262799917,-0.564808948,-0.1933401544,-1.033925218,-0.2053229286,-0.2707315945,1.565905878,0.9562507342,-0.3382487172,-0.8153396214
657,1.854985937,-0.1946659387,-0.972056791,2.022667058,-0.3023402812,-1.082935126,1.996177667,-0.2546477432,-1.082248074,1.015256254,-0.1974705848,-1.081496262,1.189992928,-0.3677705036,1.8893845,2.226712055,-0.4441600049,1.455798459,1.072476636,-0.2836001917,0.5866048487,1.348040602,-0.3661402846,1.806288525,0.2479704368,0.2171522437,1.534704132,0.6497439328,-0.2264571771,-1.630461901,3.002843841,-0.09345676243,0.7329650208,1.205493165,-0.256154877,0.5277311324,0.9177466347,-0.5763567972,-0.6800413486,1.667015414,-0.2149730771,0.298191744,1.897859419,-0.4544090576,1.264298768,-0.5647130296,-0.1933278032,-1.034464861,-0.2040742364,-0.2724926813,1.566142129,0.9558564584,-0.3399501609,-0.8207438289
658,1.850598686,-0.1977198598,-0.9752095039,2.020362128,-0.3047160172,-1.083517989,1.993830616,-0.2570706152,-1.082952903,1.006063417,-0.2029398923,-1.088538117,1.19435819,-0.3675493073,1.882314281,2.226712055,-0.4441600049,1.455798459,1.073118626,-0.280005724,0.5795345098,1.345876994,-0.3661387336,1.803931342,0.2513709686,0.2169193176,1.531357285,0.6471982039,-0.2240627927,-1.631109565,3.002843841,-0.09345676243,0.7329650208,1.208480441,-0.2551334184,0.5230405362,0.9177466347,-0.5763567972,-0.6800413486,1.66599791,-0.2220220055,0.2958952213,1.894095565,-0.4586257349,1.265799448,-0.564313722,-0.1936110777,-1.035054904,-0.2028181795,-0.2742528005,1.566260361,0.9548555937,-0.3424642446,-0.8250948919
659,1.84600117,-0.2007978802,-0.9783632339,2.018037299,-0.3073275827,-1.084135262,1.991288179,-0.2594387927,-1.083800482,0.996726261,-0.2088132042,-1.09591352,1.198216112,-0.3669255029,1.875666747,2.226712055,-0.4441600049,1.455798459,1.073735343,-0.2757490252,0.5721778388,1.342485476,-0.3670256639,1.802874122,0.2549125725,0.2170064344,1.527800237,0.6438407404,-0.2215879341,-1.631462585,3.002843841,-0.09345676243,0.7329650208,1.212155291,-0.2548449692,0.5177844874,0.9177466347,-0.5763567972,-0.6800413486,1.665365554,-0.2301843586,0.2936464301,1.889429544,-0.4632759708,1.267640502,-0.5636841117,-0.1940583697,-1.035717734,-0.2012935426,-0.2760353948,1.56639853,0.9533606349,-0.34566192,-0.8285219436
660,1.841104514,-0.2040114067,-0.981583343,2.015545531,-0.3100264327,-1.084959107,1.988466223,-0.2617436171,-1.084928781,0.9872977838,-0.215168813,-1.103530153,1.201308076,-0.3659514252,1.869317802,2.226712055,-0.4441600049,1.455798459,1.074338384,-0.2709205144,0.5647320232,1.338809534,-0.3682742107,1.802182071,0.2584784373,0.2170828951,1.524283735,0.6398908173,-0.2192379146,-1.631766469,3.002843841,-0.09345676243,0.7329650208,1.216200207,-0.2548177162,0.5119830035,0.9177466347,-0.5763567972,-0.6800413486,1.665224264,-0.2384160319,0.2916110208,1.884697597,-0.4680289271,1.269531024,-0.562906842,-0.1945139382,-1.036490093,-0.1996726536,-0.2779167724,1.566396006,0.9516659442,-0.3489440812,-0.8316808639
661,1.835819607,-0.207472407,-0.9849363945,2.012739853,-0.3126644131,-1.086162612,1.985280521,-0.2639769262,-1.08647684,0.9778307568,-0.2220858464,-1.111296837,1.203962552,-0.3649467996,1.862840741,2.226712055,-0.4441600049,1.455798459,1.074939097,-0.2656115628,0.5573931225,1.335793319,-0.3693582847,1.800920122,0.2619512514,0.2168171379,1.521057119,0.6355674046,-0.2172186889,-1.632267944,3.002843841,-0.09345676243,0.7329650208,1.220298082,-0.2545802513,0.5056555186,0.9177466347,-0.5763567972,-0.6800413486,1.665680941,-0.2456739684,0.2899547581,1.880736262,-0.4725551463,1.271179586,-0.5620645065,-0.1948225385,-1.037409594,-0.1981280014,-0.279973575,1.566091006,0.9500665446,-0.3517119197,-0.8352278614
662,1.83005706,-0.2112935266,-0.9884899108,2.00947331,-0.3150938789,-1.087919547,1.981646708,-0.26613117,-1.08858452,0.968377676,-0.2296443842,-1.119123286,1.206506549,-0.3638413838,1.856277347,2.226712055,-0.4441600049,1.455798459,1.075548539,-0.2599146028,0.5503563195,1.334381615,-0.3697526552,1.798153199,0.265213171,0.2158766307,1.518368567,0.6310891244,-0.2157369712,-1.633214708,3.002843841,-0.09345676243,0.7329650208,1.224132174,-0.2536616851,0.4988211321,0.9177466347,-0.5763567972,-0.6800413486,1.666843409,-0.2509162724,0.2888437771,1.878382333,-0.4765266432,1.272294494,-0.5612396965,-0.1948295453,-1.038514465,-0.1968322646,-0.2822828842,1.565320851,0.9488580742,-0.3533670351,-0.8398192156
663,1.823681133,-0.2155591429,-0.992252078,2.00590689,-0.3177031,-1.090414808,1.977279681,-0.2679725017,-1.091523571,0.9594624791,-0.2386040661,-1.127051723,1.209266987,-0.3625662334,1.849669047,2.226712055,-0.4441600049,1.455798459,1.076161156,-0.2535681212,0.5440802365,1.334476692,-0.3695274891,1.794310779,0.2682975651,0.2142258809,1.5162301,0.6256913526,-0.2149999263,-1.634717017,3.002843841,-0.09345676243,0.7329650208,1.228008856,-0.2527646964,0.4915732452,0.9177466347,-0.5763567972,-0.6800413486,1.669118098,-0.2539687348,0.288433231,1.877562069,-0.4801229341,1.272967228,-0.5604382775,-0.1945089664,-1.03982091,-0.1959971319,-0.2849456945,1.563944827,0.9483410721,-0.3538937369,-0.8455820879
664,1.816747877,-0.2202005685,-0.996190266,2.002198107,-0.3206853135,-1.093569664,1.972213441,-0.2694836034,-1.095242707,0.9510861658,-0.2489928489,-1.135216696,1.212570701,-0.3610536748,1.843057245,2.226712055,-0.4441600049,1.455798459,1.076751062,-0.2464445354,0.5384433233,1.335370909,-0.3690810096,1.790050031,0.2713053436,0.2121230258,1.514424684,0.6191023192,-0.2148284604,-1.636612187,3.002843841,-0.09345676243,0.7329650208,1.232255457,-0.25245017,0.4838992235,0.9177466347,-0.5763567972,-0.6800413486,1.672483486,-0.2556370925,0.2885922368,1.877668362,-0.4835952163,1.273397342,-0.5595921572,-0.193974326,-1.041300219,-0.1955590687,-0.2878983048,1.562046591,0.9483690735,-0.3537781984,-0.8520566579
665,1.80945529,-0.2251021635,-1.000311076,1.998194946,-0.3236014237,-1.097162316,1.966841682,-0.2709834371,-1.099397757,0.9425172534,-0.2597939901,-1.143666056,1.216370023,-0.3592085509,1.836422469,2.226712055,-0.4441600049,1.455798459,1.07729835,-0.2388380141,0.5327699399,1.337094692,-0.36838084,1.784777789,0.2742195614,0.2096747373,1.512856459,0.6122797437,-0.2148520049,-1.638738437,3.002843841,-0.09345676243,0.7329650208,1.236587376,-0.2520351924,0.4756597118,0.9177466347,-0.5763567972,-0.6800413486,1.676405691,-0.2563502457,0.2890580409,1.878738215,-0.486724684,1.273455571,-0.5586732219,-0.1932813905,-1.042923378,-0.1952780745,-0.2909720023,1.559799875,0.9485673342,-0.3531756264,-0.8590186346
