T1P1T09_inf_data.tx,T1P1T09_inf_data.ty,T1P1T09_inf_data.tz,T1P1T09_inf_data.rx,T1P1T09_inf_data.ry,T1P1T09_inf_data.rz
4.353234059,0.3324076243,-1.359425489,-0.5634091239,-45.03873412,41.01490124
4.353233991,0.3337708758,-1.360836092,-0.3807179585,-45.08827395,40.98937339
4.353247543,0.3350555993,-1.361918715,-0.220760621,-45.1237765,40.99176428
4.353287845,0.3362905722,-1.362913648,-0.06746718782,-45.15677709,40.99887674
4.353354367,0.3374776141,-1.363824649,0.07930412608,-45.1873744,41.0106205
4.353446577,0.3386185445,-1.364655475,0.2196951059,-45.21566709,41.02690523
4.353563946,0.3397151829,-1.365409884,0.3538475369,-45.24175384,41.04764066
4.353705941,0.3407693491,-1.366091633,0.4819032043,-45.26573333,41.07273647
4.353872034,0.3417828625,-1.36670448,0.6040038932,-45.28770422,41.10210238
4.354061691,0.3427575427,-1.367252183,0.7202913889,-45.30776521,41.13564808
4.354274384,0.3436952094,-1.367738499,0.8309074765,-45.32601495,41.17328328
4.35450958,0.344597682,-1.368167187,0.9359939413,-45.34255212,41.21491768
4.35476675,0.3454667802,-1.368542003,1.035692569,-45.3574754,41.26046098
4.355045362,0.3463043235,-1.368866705,1.130145143,-45.37088347,41.30982288
4.355344887,0.3471121315,-1.369145051,1.219493451,-45.38287499,41.36291309
4.355664792,0.3478920238,-1.369380799,1.303879276,-45.39354865,41.41964132
4.356004547,0.34864582,-1.369577706,1.383444405,-45.40300311,41.47991725
4.356363621,0.3493753396,-1.369739529,1.458330622,-45.41133705,41.5436506
4.356741485,0.3500824021,-1.369870027,1.528679712,-45.41864914,41.61075106
4.357137606,0.3507688273,-1.369972957,1.594633462,-45.42503807,41.68112834
4.357551454,0.3514364347,-1.370052077,1.656333655,-45.4306025,41.75469215
4.357982498,0.3520870437,-1.370111144,1.713922077,-45.4354411,41.83135218
4.358430208,0.3527224741,-1.370153916,1.767540514,-45.43965256,41.91101813
4.358894053,0.3533445454,-1.370184151,1.817330751,-45.44333555,41.99359972
4.359373501,0.3539550772,-1.370205606,1.863434572,-45.44658874,42.07900663
4.359868023,0.3545558889,-1.370222039,1.905993763,-45.4495108,42.16714858
4.360377087,0.3551488003,-1.370237207,1.945150109,-45.45220041,42.25793527
4.360900163,0.3557356309,-1.370254868,1.981045396,-45.45475625,42.35127639
4.36143672,0.3563182002,-1.37027878,2.013821408,-45.45727699,42.44708166
4.361986226,0.3568983279,-1.370312701,2.043619931,-45.45986131,42.54526077
4.362548152,0.3574778335,-1.370360387,2.070582751,-45.46260787,42.64572342
4.363121967,0.3580585366,-1.370425597,2.094851651,-45.46561535,42.74837933
4.363707139,0.3586422568,-1.370512089,2.116568417,-45.46898243,42.85313818
4.364303138,0.3592308136,-1.370623619,2.135874836,-45.47280779,42.95990969
4.364909433,0.3598260266,-1.370763946,2.152912691,-45.47719008,43.06860355
4.365525494,0.3604297154,-1.370936827,2.167823768,-45.48222801,43.17912948
4.36615079,0.3610436996,-1.37114602,2.180749852,-45.48802022,43.29139716
4.366784789,0.3616697988,-1.371395282,2.191832728,-45.49466541,43.4053163
4.367426961,0.3623098324,-1.371688371,2.201214182,-45.50226223,43.52079662
4.368076776,0.3629656202,-1.372029045,2.209035999,-45.51090938,43.63774779
4.368733702,0.3636389816,-1.372421062,2.215439964,-45.52070552,43.75607954
4.369397209,0.3643317363,-1.372868178,2.220567862,-45.53174933,43.87570157
4.370066766,0.3650457038,-1.373374152,2.224561479,-45.54413948,43.99652356
4.370741842,0.3657827037,-1.373942741,2.227562599,-45.55797465,44.11845524
4.371421906,0.3665445556,-1.374577703,2.229713008,-45.5733535,44.2414063
4.372106428,0.367333079,-1.375282796,2.231154491,-45.59037473,44.36528643
4.372794877,0.3681500935,-1.376061777,2.232028833,-45.60913699,44.49000536
4.373486722,0.3689974188,-1.376918403,2.232477819,-45.62973897,44.61547277
4.374181432,0.3698768743,-1.377856433,2.232643235,-45.65227933,44.74159837
4.374878477,0.3707902797,-1.378879624,2.232666866,-45.67685676,44.86829186
4.375604237,0.3717362613,-1.380006839,2.22498949,-45.70374759,45.0003494
4.376383572,0.3727112588,-1.381250606,2.202372354,-45.73308032,45.1422825
4.377213667,0.3737138116,-1.38260518,2.165437948,-45.76473185,45.29357387
4.378091708,0.3747424592,-1.384064815,2.114808763,-45.79857906,45.45370625
4.379014882,0.3757957412,-1.385623766,2.051107289,-45.83449886,45.62216238
4.379980374,0.3768721969,-1.387276286,1.974956015,-45.87236814,45.79842497
4.380985371,0.3779703659,-1.389016631,1.886977431,-45.91206381,45.98197676
4.382027059,0.3790887876,-1.390839055,1.787794028,-45.95346275,46.17230048
4.383102623,0.3802260015,-1.392737812,1.678028295,-45.99644186,46.36887885
4.384209249,0.3813805472,-1.394707158,1.558302722,-46.04087805,46.57119461
4.385344125,0.382550964,-1.396741345,1.4292398,-46.08664821,46.77873049
4.386504435,0.3837357915,-1.39883463,1.291462018,-46.13362923,46.99096921
4.387687366,0.3849335691,-1.400981266,1.145591866,-46.18169801,47.2073935
4.388890103,0.3861428363,-1.403175508,0.9922518348,-46.23073146,47.4274861
4.390109834,0.3873621326,-1.40541161,0.8320644135,-46.28060646,47.65072972
4.391343743,0.3885899975,-1.407683826,0.6656520925,-46.33119991,47.87660711
4.392589018,0.3898249705,-1.409986412,0.4936373616,-46.38238872,48.10460099
4.393842843,0.391065591,-1.412313622,0.316642711,-46.43404977,48.33419409
4.395102405,0.3923103984,-1.41465971,0.1352906304,-46.48605997,48.56486914
4.396364891,0.3935579324,-1.417018931,-0.04979638998,-46.5382962,48.79610886
4.397627485,0.3948067324,-1.419385538,-0.2379958603,-46.59063538,49.02739599
4.398887375,0.3960553378,-1.421753788,-0.4286852905,-46.64295439,49.25821326
4.400141746,0.3973022881,-1.424117933,-0.6212421906,-46.69513013,49.48804339
4.401387784,0.3985461228,-1.426472229,-0.8150440708,-46.7470395,49.71636912
4.402622675,0.3997853814,-1.42881093,-1.009468441,-46.7985594,49.94267318
4.403843606,0.4010186034,-1.431128291,-1.203892811,-46.84956672,50.16643828
4.405047761,0.4022443282,-1.433418566,-1.397694691,-46.89993836,50.38714717
4.406232329,0.4034610953,-1.435676009,-1.590251591,-46.94955122,50.60428257
4.407394493,0.4046674443,-1.437894875,-1.780941021,-46.99828219,50.81732721
4.408531442,0.4058619145,-1.440069418,-1.969140492,-47.04600817,51.02576382
4.409640359,0.4070430455,-1.442193894,-2.154227512,-47.09260606,51.22907513
4.410718432,0.4082093767,-1.444262555,-2.335579593,-47.13795276,51.42674387
4.411762847,0.4093594476,-1.446269658,-2.512574243,-47.18192515,51.61825277
4.41277079,0.4104917977,-1.448209456,-2.684588974,-47.22440015,51.80308455
4.413739446,0.4116049666,-1.450076203,-2.851001295,-47.26525464,51.98072195
4.414666001,0.4126974935,-1.451864155,-3.011188716,-47.30436552,52.15064769
4.415547643,0.4137679181,-1.453567566,-3.164528748,-47.34160969,52.31234451
4.416381556,0.4148147798,-1.45518069,-3.3103989,-47.37686405,52.46529514
4.417164927,0.4158366181,-1.456697782,-3.448176682,-47.41000549,52.60898229
4.417894942,0.4168319725,-1.458113095,-3.577239604,-47.44091092,52.74288871
4.418568787,0.4177993824,-1.459420886,-3.696965177,-47.46945722,52.86649712
4.419183648,0.4187373874,-1.460615408,-3.80673091,-47.49552129,52.97929025
4.419736711,0.4196445268,-1.461690915,-3.905914313,-47.51898004,53.08075083
4.420225162,0.4205193403,-1.462641662,-3.993892897,-47.53971035,53.17036159
4.420646187,0.4213603672,-1.463461904,-4.070044171,-47.55758913,53.24760525
4.420996972,0.4221661471,-1.464145895,-4.133745645,-47.57249327,53.31196456
4.421274703,0.4229352194,-1.464687889,-4.18437483,-47.58429967,53.36292223
4.421476566,0.4236661236,-1.465082141,-4.221309236,-47.59288523,53.399961
4.421599748,0.4243573992,-1.465322906,-4.243926371,-47.59812684,53.42256359
4.421641434,0.4250075856,-1.465404438,-4.251603748,-47.5999014,53.43021273
4.421515952,0.4256242414,-1.465304242,-4.247891266,-47.59646302,53.42684771
4.421146288,0.4262162344,-1.465008558,-4.236954496,-47.58631962,53.41693451
4.420542618,0.4267840677,-1.46452474,-4.219094448,-47.56972875,53.400746
4.419715115,0.4273282449,-1.46386014,-4.194612136,-47.54694798,53.37855499
4.418673953,0.4278492692,-1.463022112,-4.163808572,-47.51823489,53.35063435
4.417429307,0.4283476438,-1.46201801,-4.126984767,-47.48384705,53.3172569
4.415991351,0.4288238723,-1.460855188,-4.084441733,-47.44404201,53.27869549
4.414370258,0.4292784577,-1.459540999,-4.036480482,-47.39907736,53.23522295
4.412576204,0.4297119036,-1.458082797,-3.983402027,-47.34921066,53.18711214
4.410619363,0.4301247132,-1.456487935,-3.92550738,-47.29469948,53.13463587
4.408509908,0.4305173898,-1.454763767,-3.863097552,-47.23580139,53.07806701
4.406258014,0.4308904368,-1.452917648,-3.796473555,-47.17277395,53.01767838
4.403873856,0.4312443575,-1.450956929,-3.725936402,-47.10587475,52.95374284
4.401367606,0.4315796552,-1.448888965,-3.651787105,-47.03536134,52.8865332
4.398749441,0.4318968332,-1.44672111,-3.574326676,-46.96149129,52.81632233
4.396029533,0.4321963949,-1.444460717,-3.493856126,-46.88452218,52.74338306
4.393218057,0.4324788436,-1.44211514,-3.410676467,-46.80471157,52.66798822
4.390325187,0.4327446825,-1.439691732,-3.325088713,-46.72231704,52.59041066
4.387361098,0.4329944151,-1.437197847,-3.237393874,-46.63759615,52.51092322
4.384335963,0.4332285447,-1.434640839,-3.147892963,-46.55080646,52.42979875
4.381259958,0.4334475745,-1.432028061,-3.056886992,-46.46220556,52.34731006
4.378143255,0.433652008,-1.429366867,-2.964676973,-46.37205101,52.26373002
4.37499603,0.4338423483,-1.426664611,-2.871563918,-46.28060037,52.17933146
4.371828457,0.434019099,-1.423928645,-2.777848839,-46.18811123,52.09438722
4.368650709,0.4341827632,-1.421166325,-2.683832747,-46.09484114,52.00917014
4.365472961,0.4343338443,-1.418385002,-2.589816656,-46.00104767,51.92395305
4.362305387,0.4344728456,-1.415592032,-2.496101576,-45.9069884,51.83900881
4.359158162,0.4346002704,-1.412794767,-2.402988521,-45.81292089,51.75461025
4.35604146,0.4347166222,-1.410000561,-2.310778502,-45.71910272,51.67103021
4.352965454,0.4348224041,-1.407216769,-2.219772531,-45.62579145,51.58854153
4.34994032,0.4349181196,-1.404450742,-2.13027162,-45.53324464,51.50741705
4.346976231,0.4350042719,-1.401709836,-2.042576781,-45.44171988,51.42792961
4.344083361,0.4350813643,-1.399001404,-1.956989027,-45.35147473,51.35035205
4.341271885,0.4351499003,-1.396332798,-1.873809369,-45.26276676,51.27495721
4.338551977,0.435210383,-1.393711374,-1.793338819,-45.17585353,51.20201794
4.335933811,0.435263316,-1.391144484,-1.715878389,-45.09099262,51.13180707
4.333427562,0.4353092023,-1.388639483,-1.641729092,-45.00844159,51.06459744
4.331043403,0.4353485455,-1.386203723,-1.571191939,-44.92845802,51.00066189
4.32879151,0.4353818488,-1.383844558,-1.504567943,-44.85129948,50.94027326
4.326682055,0.4354096155,-1.381569343,-1.442158115,-44.77722353,50.8837044
4.324725213,0.4354323489,-1.37938543,-1.384263467,-44.70648773,50.83122814
4.322931159,0.4354505525,-1.377300173,-1.331185012,-44.63934967,50.78311732
4.321310067,0.4354647295,-1.375320927,-1.283223762,-44.57606691,50.73964478
4.319872111,0.4354753831,-1.373455043,-1.240680728,-44.51689702,50.70108337
4.318627465,0.4354830169,-1.371709877,-1.203856922,-44.46209757,50.66770592
4.317586303,0.435488134,-1.370092782,-1.173053358,-44.41192612,50.63978528
4.3167588,0.4354912379,-1.368611111,-1.148571046,-44.36664026,50.61759428
4.316155129,0.4354928317,-1.367272218,-1.130710999,-44.32649753,50.60140576
4.315785466,0.4354934189,-1.366083456,-1.119774228,-44.29175552,50.59149257
4.315659984,0.4354935028,-1.36505218,-1.116061746,-44.2626718,50.58812754
4.315767603,0.435418979,-1.364137214,-1.118735883,-44.23753587,50.59665813
4.316084908,0.435198951,-1.36329065,-1.126613744,-44.21440969,50.62185613
4.316603572,0.4348387336,-1.362509738,-1.139478508,-44.19320953,50.66313091
4.317315265,0.4343436418,-1.36179173,-1.157113353,-44.17385165,50.71989181
4.318211661,0.4337189905,-1.361133876,-1.179301457,-44.15625231,50.79154818
4.319284432,0.4329700946,-1.360533428,-1.205825998,-44.14032777,50.87750938
4.320525248,0.4321022691,-1.359987637,-1.236470155,-44.12599429,50.97718476
4.321925784,0.4311208288,-1.359493754,-1.271017105,-44.11316812,51.08998367
4.32347771,0.4300310887,-1.359049031,-1.309250027,-44.10176554,51.21531547
4.325172698,0.4288383637,-1.358650717,-1.350952099,-44.09170279,51.35258951
4.327002421,0.4275479688,-1.358296065,-1.395906499,-44.08289614,51.50121514
4.328958551,0.4261652187,-1.357982326,-1.443896404,-44.07526185,51.66060171
4.33103276,0.4246954286,-1.35770675,-1.494704994,-44.06871618,51.83015858
4.333216719,0.4231439132,-1.357466589,-1.548115447,-44.06317539,52.0092951
4.335502101,0.4215159876,-1.357259094,-1.60391094,-44.05855574,52.19742062
4.337880579,0.4198169666,-1.357081515,-1.661874651,-44.05477348,52.39394449
4.340343823,0.4180521652,-1.356931105,-1.72178976,-44.05174489,52.59827607
4.342883506,0.4162268982,-1.356805114,-1.783439443,-44.04938621,52.80982471
4.345491301,0.4143464806,-1.356700794,-1.846606879,-44.04761372,53.02799977
4.348158878,0.4124162273,-1.356615395,-1.911075247,-44.04634366,53.25221059
4.350877911,0.4104414533,-1.356546168,-1.976627724,-44.04549231,53.48186653
4.353640071,0.4084274735,-1.356490366,-2.043047488,-44.04497591,53.71637694
4.356437031,0.4063796027,-1.356445238,-2.110117718,-44.04471074,53.95515118
4.359260462,0.404303156,-1.356408036,-2.177621591,-44.04461304,54.19759859
4.362102036,0.4022034481,-1.356376011,-2.245342287,-44.04459908,54.44312853
4.364953426,0.4000857941,-1.356346414,-2.313062982,-44.04458513,54.69115035
4.367806304,0.3979555089,-1.356316497,-2.380566856,-44.04448743,54.94107341
4.370652341,0.3958179074,-1.35628351,-2.447637085,-44.04422225,55.19230705
4.37348321,0.3936783045,-1.356244705,-2.51405685,-44.04370586,55.44426064
4.376290583,0.3915420151,-1.356197332,-2.579609326,-44.0428545,55.69634352
4.379066131,0.3894143542,-1.356138644,-2.644077694,-44.04158445,55.94796504
4.381801527,0.3873006366,-1.35606589,-2.70724513,-44.03981195,56.19853456
4.384488444,0.3852061774,-1.355976322,-2.768894814,-44.03745328,56.44746144
4.387118552,0.3831362913,-1.355867191,-2.828809922,-44.03442468,56.69415501
4.389683524,0.3810962934,-1.355735749,-2.886773633,-44.03064243,56.93802465
4.392175032,0.3790914986,-1.355579246,-2.942569126,-44.02602278,57.17847969
4.394584749,0.3771272218,-1.355394934,-2.995979579,-44.02048198,57.4149295
4.396904346,0.3752087778,-1.355180063,-3.046788169,-44.01393631,57.64678342
4.399125495,0.3733414817,-1.354931885,-3.094778075,-44.00630202,57.87345081
4.401239868,0.3715306483,-1.354647651,-3.139732474,-43.99749538,58.09434102
4.403239138,0.3697815926,-1.354324612,-3.181434546,-43.98743263,58.3088634
4.405114976,0.3680996295,-1.353960019,-3.219667468,-43.97603004,58.51642731
4.406859055,0.3664900739,-1.353551123,-3.254214418,-43.96320388,58.7164421
4.408463046,0.3649582407,-1.353095176,-3.284858575,-43.94887039,58.90831712
4.409918622,0.3635094449,-1.352589428,-3.311383117,-43.93294585,59.09146172
4.411217454,0.3621490014,-1.352031131,-3.333571221,-43.91534651,59.26528526
4.412351216,0.360882225,-1.351417535,-3.351206065,-43.89598863,59.42919709
4.413311578,0.3597144308,-1.350745893,-3.364070829,-43.87478847,59.58260656
4.414090213,0.3586509336,-1.350013454,-3.37194869,-43.8516623,59.72492303
4.414678792,0.3576970484,-1.349217471,-3.374622827,-43.82652636,59.85555585
4.415150199,0.3568351546,-1.348361231,-3.37229457,-43.79910344,59.97899533
4.415583915,0.3560421739,-1.347451272,-3.365409618,-43.76923885,60.10012064
4.415981509,0.3553152351,-1.346489714,-3.354117699,-43.73703264,60.21892438
4.416344553,0.3546514668,-1.345478679,-3.338568541,-43.7025849,60.33539912
4.416674616,0.3540479975,-1.344420289,-3.31891187,-43.66599569,60.44953748
4.41697327,0.3535019559,-1.343316667,-3.295297415,-43.62736508,60.56133205
4.417242084,0.3530104706,-1.342169933,-3.267874904,-43.58679315,60.67077542
4.41748263,0.3525706703,-1.34098221,-3.236794064,-43.54437995,60.77786018
4.417696478,0.3521796834,-1.339755619,-3.202204623,-43.50022556,60.88257894
4.417885197,0.3518346388,-1.338492281,-3.164256308,-43.45443006,60.98492429
4.41805036,0.3515326648,-1.33719432,-3.123098847,-43.4070935,61.08488882
4.418193536,0.3512708903,-1.335863856,-3.078881968,-43.35831596,61.18246513
4.418316295,0.3510464438,-1.334503012,-3.031755399,-43.30819751,61.27764582
4.418420209,0.3508564538,-1.333113908,-2.981868868,-43.25683822,61.37042348
4.418506847,0.3506980491,-1.331698668,-2.929372101,-43.20433816,61.46079071
4.418577781,0.3505683583,-1.330259412,-2.874414826,-43.15079739,61.5487401
4.41863458,0.3504645099,-1.328798262,-2.817146773,-43.09631599,61.63426425
4.418678815,0.3503836325,-1.327317341,-2.757717667,-43.04099402,61.71735575
4.418712057,0.3503228549,-1.325818769,-2.696277237,-42.98493156,61.7980072
4.418735876,0.3502793056,-1.324304669,-2.63297521,-42.92822868,61.87621119
4.418751843,0.3502501132,-1.322777162,-2.567961314,-42.87098544,61.95196033
4.418761528,0.3502324063,-1.321238371,-2.501385277,-42.81330191,62.0252472
4.418766501,0.3502233136,-1.319690417,-2.433396827,-42.75527817,62.0960644
4.418768333,0.3502199636,-1.318135421,-2.364145691,-42.69701428,62.16440452
4.418768595,0.3502194851,-1.316575506,-2.293781596,-42.63861032,62.23026017
4.418768856,0.3502190065,-1.315012793,-2.222454271,-42.58016634,62.29362394
4.418770689,0.3502156566,-1.313449404,-2.150313444,-42.52178243,62.35448842
4.418775662,0.3502065638,-1.311887461,-2.077508841,-42.46355865,62.41284621
4.418785347,0.350188857,-1.310329086,-2.004190191,-42.40559507,62.46868991
4.418801313,0.3501596646,-1.3087764,-1.930507221,-42.34799176,62.5220121
4.418825132,0.3501161152,-1.307231525,-1.856609659,-42.29084879,62.57280539
4.418858374,0.3500553376,-1.305696582,-1.782647233,-42.23426623,62.62106238
4.418902609,0.3499744603,-1.304173695,-1.70876967,-42.17834415,62.66677565
4.418959409,0.3498706119,-1.302664984,-1.635126699,-42.12318262,62.7099378
4.419030342,0.349740921,-1.301172571,-1.561868046,-42.06888171,62.75054143
4.41911698,0.3495825163,-1.299698577,-1.489143439,-42.01554148,62.78857913
4.419220894,0.3493925264,-1.298245126,-1.417102607,-41.96326201,62.8240435
4.419343654,0.3491680799,-1.296814338,-1.345895276,-41.91214337,62.85692713
4.419486829,0.3489063053,-1.295408335,-1.275671175,-41.86228562,62.88722263
4.419651992,0.3486043314,-1.29402924,-1.206580031,-41.81378884,62.91492258
4.419840712,0.3482592867,-1.292679173,-1.138771571,-41.7667531,62.94001958
4.420054559,0.3478682999,-1.291360256,-1.072395525,-41.72127846,62.96250623
4.420295105,0.3474284995,-1.290074612,-1.007601618,-41.67746499,62.98237512
4.42056392,0.3469370142,-1.288824362,-0.9445395799,-41.63541277,62.99961885
4.420862574,0.3463909726,-1.287611628,-0.883359137,-41.59522186,63.01423002
4.421192637,0.3457875034,-1.286438531,-0.8242100175,-41.55699234,63.02620121
4.421555681,0.345123735,-1.285307194,-0.7672419489,-41.52082427,63.03552502
4.421953275,0.3443967962,-1.284219737,-0.712604659,-41.48681771,63.04219406
4.42238699,0.3436038156,-1.283178284,-0.6604478756,-41.45507276,63.04620091
4.422858397,0.3427419217,-1.282184955,-0.6109213261,-41.42568946,63.04753817
4.423423384,0.3417273838,-1.281229488,-0.5628597241,-41.39857169,63.04484947
4.424132514,0.3404852071,-1.280299745,-0.5150014199,-41.37350146,63.03689533
4.424979374,0.3390256244,-1.279395032,-0.4673515965,-41.35039602,63.02384369
4.425957548,0.3373588682,-1.278514659,-0.4199154373,-41.32917261,63.00586248
4.427060621,0.3354951714,-1.277657934,-0.3726981252,-41.3097485,62.98311964
4.428282178,0.3334447666,-1.276824164,-0.3257048434,-41.29204094,62.95578311
4.429615804,0.3312178865,-1.276012658,-0.2789407751,-41.27596717,62.92402083
4.431055085,0.3288247639,-1.275222724,-0.2324111034,-41.26144447,62.88800073
4.432593604,0.3262756314,-1.27445367,-0.1861210115,-41.24839007,62.84789076
4.434224948,0.3235807218,-1.273704804,-0.1400756824,-41.23672123,62.80385884
4.435942701,0.3207502678,-1.272975434,-0.09428029931,-41.22635522,62.75607292
4.437740448,0.317794502,-1.272264868,-0.04874004541,-41.21720927,62.70470094
4.439611774,0.3147236572,-1.271572415,-0.003460103797,-41.20920065,62.64991082
4.441550265,0.3115479661,-1.270897383,0.04155434238,-41.2022466,62.59187052
4.443549505,0.3082776613,-1.270239079,0.08629810999,-41.19626439,62.53074797
4.445603079,0.3049229757,-1.269596812,0.1307660159,-41.19117127,62.4667111
4.447704573,0.3014941418,-1.268969889,0.1749528769,-41.18688448,62.39992785
4.449847571,0.2980013925,-1.26835762,0.21885351,-41.18332129,62.33056616
4.452025658,0.2944549604,-1.267759312,0.2624627319,-41.18039895,62.25879397
4.454232419,0.2908650781,-1.267174273,0.3057753596,-41.17803471,62.18477921
4.45646144,0.2872419785,-1.266601812,0.3487862099,-41.17614583,62.10868983
4.458706306,0.2835958943,-1.266041236,0.3914900996,-41.17464955,62.03069376
4.460960601,0.279937058,-1.265491854,0.4338818457,-41.17346314,61.95095894
4.46321791,0.2762757025,-1.264952973,0.4759562649,-41.17250385,61.8696533
4.465471818,0.2726220605,-1.264423902,0.5177081742,-41.17168893,61.78694478
4.467715912,0.2689863646,-1.26390395,0.5591323904,-41.17093563,61.70300132
4.469943774,0.2653788475,-1.263392423,0.6002237304,-41.17016122,61.61799087
4.472148991,0.2618097421,-1.26288863,0.640977011,-41.16928294,61.53208134
4.474325148,0.2582892809,-1.26239188,0.6813870491,-41.16821804,61.44544069
4.476465829,0.2548276966,-1.26190148,0.7214486615,-41.16688378,61.35823686
4.47856462,0.2514352221,-1.261416738,0.7611566651,-41.16519742,61.27063777
4.480615106,0.2481220899,-1.260936963,0.8005058769,-41.16307621,61.18281136
4.482610871,0.2448985329,-1.260461463,0.8394911135,-41.1604374,61.09492558
4.4845455,0.2417747836,-1.259989546,0.878107192,-41.15719825,61.00714836
4.48641258,0.2387610748,-1.25952052,0.9163489291,-41.15327601,60.91964764
4.488205693,0.2358676393,-1.259053693,0.9542111418,-41.14858793,60.83259135
4.489918427,0.2331047097,-1.258588373,0.9916886468,-41.14305127,60.74614744
4.491544365,0.2304825187,-1.258123868,1.028776261,-41.13658328,60.66048384
4.493077093,0.228011299,-1.257659487,1.065468801,-41.12910122,60.57576849
4.494510196,0.2257012833,-1.257194537,1.101761085,-41.12052234,60.49216933
4.495837258,0.2235627044,-1.256728327,1.137647928,-41.11076389,60.40985428
4.497051865,0.221605795,-1.256260165,1.173124148,-41.09974313,60.3289913
4.498147602,0.2198407877,-1.255789358,1.208184561,-41.08737731,60.24974832
4.499118054,0.2182779153,-1.255315216,1.242823985,-41.07358369,60.17229328
4.499956806,0.2169274104,-1.254837046,1.277037236,-41.05827952,60.09679411
4.500657442,0.2157995058,-1.254354156,1.310819132,-41.04138205,60.02341875
4.501213548,0.2149044342,-1.253865854,1.344164488,-41.02280853,59.95233514
4.501618709,0.2142524282,-1.253371449,1.377068122,-41.00247623,59.88371122
4.50186651,0.2138537207,-1.252870248,1.409524851,-40.98030239,59.81771492
4.501950536,0.2137185442,-1.25236156,1.441529491,-40.95620427,59.75451418
4.501673645,0.2139317799,-1.251850459,1.473380275,-40.93025061,59.69191557
4.500857939,0.2145599605,-1.251342489,1.505357718,-40.90261036,59.62768992
4.499525868,0.2155857967,-1.250837665,1.537430062,-40.87335109,59.5619516
4.497699883,0.2169919992,-1.250336,1.569565547,-40.84254038,59.49481496
4.495402435,0.2187612785,-1.249837508,1.601732418,-40.8102458,59.42639435
4.492655974,0.2208763454,-1.249342205,1.633898914,-40.77653493,59.35680413
4.489482951,0.2233199103,-1.248850103,1.666033278,-40.74147533,59.28615866
4.485905817,0.226074684,-1.248361217,1.698103753,-40.7051346,59.21457228
4.481947022,0.2291233771,-1.247875561,1.730078578,-40.66758029,59.14215937
4.477629017,0.2324487002,-1.24739315,1.761925997,-40.62887999,59.06903426
4.472974252,0.2360333639,-1.246913996,1.793614252,-40.58910127,58.99531133
4.468005179,0.2398600788,-1.246438115,1.825111583,-40.5483117,58.92110492
4.462744247,0.2439115556,-1.24596552,1.856386234,-40.50657885,58.84652939
4.457213908,0.2481705049,-1.245496226,1.887406445,-40.46397031,58.7716991
4.451436612,0.2526196373,-1.245030247,1.918140458,-40.42055365,58.69672839
4.445434809,0.2572416635,-1.244567596,1.948556516,-40.37639643,58.62173164
4.439230951,0.262019294,-1.244108288,1.978622861,-40.33156624,58.54682319
4.432847487,0.2669352396,-1.243652337,2.008307733,-40.28613065,58.47211739
4.426306869,0.2719722108,-1.243199757,2.037579375,-40.24015723,58.39772861
4.419631548,0.2771129182,-1.242750562,2.066406029,-40.19371356,58.3237712
4.412843973,0.2823400724,-1.242304767,2.094755936,-40.14686722,58.25035952
4.405966596,0.2876363842,-1.241862384,2.122597339,-40.09968577,58.17760792
4.399021867,0.2929845641,-1.241423429,2.149898478,-40.05223679,58.10563076
4.392032236,0.2983673228,-1.240987916,2.176627597,-40.00458786,58.03454238
4.385020155,0.3037673708,-1.240555858,2.202752937,-39.95680654,57.96445716
4.378008074,0.3091674189,-1.24012727,2.228242739,-39.90896043,57.89548945
4.371018443,0.3145501775,-1.239702166,2.253065246,-39.86111708,57.82775359
4.364073714,0.3198983574,-1.23928056,2.277188698,-39.81334407,57.76136395
4.357196337,0.3251946692,-1.238862465,2.300581339,-39.76570898,57.69643488
4.350408762,0.3304218235,-1.238447897,2.32321141,-39.71827938,57.63308074
4.343733441,0.3355625309,-1.238036869,2.345047153,-39.67112285,57.57141588
4.337192823,0.3405995021,-1.237629396,2.366056809,-39.62430696,57.51155466
4.330809359,0.3455154476,-1.23722549,2.386208621,-39.57789929,57.45361143
4.324605501,0.3502930782,-1.236825168,2.40547083,-39.5319674,57.39770056
4.318603698,0.3549151043,-1.236428442,2.423811678,-39.48657888,57.34393639
4.312826402,0.3593642368,-1.236035326,2.441199407,-39.4418013,57.29243329
4.307296063,0.3636231861,-1.235645836,2.457602258,-39.39770223,57.2433056
4.302035131,0.3676746629,-1.235259984,2.472988475,-39.35434924,57.19666768
4.297066058,0.3715013778,-1.234877785,2.487326297,-39.31180992,57.1526339
4.292411293,0.3750860415,-1.234499254,2.500583968,-39.27015183,57.1113186
4.288093288,0.3784113646,-1.234124403,2.512729728,-39.22944256,57.07283614
4.284134493,0.3814600576,-1.233753248,2.523731821,-39.18974967,57.03730087
4.280557359,0.3842148313,-1.233385803,2.533558487,-39.15114073,57.00482716
4.277384336,0.3866583963,-1.233022081,2.542177969,-39.11368333,56.97552936
4.274637875,0.3887734631,-1.232662096,2.549558508,-39.07744504,56.94952182
4.272340427,0.3905427425,-1.232305863,2.555668346,-39.04249343,56.9269189
4.270514442,0.391948945,-1.231953396,2.560475725,-39.00889608,56.90783495
4.269182371,0.3929747812,-1.231604709,2.563948886,-38.97672056,56.89238434
4.268366665,0.3936029618,-1.231259816,2.566056073,-38.94603444,56.88068141
4.268089774,0.3938161974,-1.230918731,2.566765526,-38.9169053,56.87284052
