inf_data.tx,inf_data.ty,inf_data.tz,inf_data.rx,inf_data.ry,inf_data.rz
3.715813837,0.1265690688,0.7774185232,3.010937887,12.33887709,49.80980277
3.71555444,0.1266074259,0.7779704493,3.000562255,12.33954336,49.7924991
3.715302309,0.1266970586,0.7787151516,2.986610758,12.34364498,49.77011583
3.715052075,0.1268239682,0.7795913073,2.97017827,12.35041886,49.74153934
3.714798366,0.1269741048,0.7805375757,2.952357502,12.3591035,49.70565582
3.714535805,0.1271333499,0.7814927005,2.934238911,12.36894012,49.66135141
3.714258993,0.1272875233,0.7823956313,2.916910665,12.37917419,49.60751209
3.713962496,0.1274224157,0.7831856631,2.901458677,12.38905724,49.54302324
3.71364082,0.1275238463,0.7838025933,2.888966687,12.39784919,49.46676905
3.71328839,0.1275777454,0.7841868976,2.880516412,12.40482091,49.37763159
3.71290596,0.127635042,0.7844689211,2.873087149,12.41153075,49.27832549
3.712500146,0.127746498,0.7848003521,2.863518472,12.41973685,49.17187516
3.712074049,0.1278980517,0.7851544479,2.852678496,12.42902422,49.05762229
3.711630717,0.1280757876,0.7855046807,2.841431446,12.43898447,48.93490438
3.711173138,0.1282659415,0.7858247622,2.830637136,12.44921685,48.80305418
3.71070423,0.1284549212,0.7860886622,2.821150491,12.45932963,48.66139894
3.710226824,0.1286293422,0.7862706217,2.813821097,12.46894156,48.50925949
3.709743651,0.1287760801,0.7863451608,2.809492783,12.47768363,48.34594914
3.709257327,0.128882337,0.7862870806,2.809003204,12.48520096,48.17077239
3.708770331,0.1289357235,0.7860714611,2.81318345,12.49115501,47.9830236
3.708284989,0.1289243561,0.785673654,2.822857633,12.49522591,47.78198545
3.707784935,0.1288526702,0.7851272855,2.836898176,12.49833538,47.56652918
3.707256675,0.128738438,0.7844953246,2.853375931,12.50160703,47.33672214
3.7067067,0.128590181,0.7837969065,2.871907045,12.50503499,47.09362803
3.706141472,0.1284163308,0.7830504173,2.892107723,12.50860593,46.83830524
3.705567414,0.1282251939,0.7822732893,2.913594584,12.51229748,46.57180616
3.704990892,0.1280249242,0.7814818155,2.935985045,12.51607669,46.29517642
3.704418201,0.1278234992,0.7806909855,2.958897765,12.51989865,46.00945424
3.703855553,0.1276287026,0.7799143412,2.98195314,12.52370522,45.71566978
3.70330906,0.1274481107,0.779163853,3.004773837,12.52742378,45.41484458
3.702784722,0.1272890845,0.7784498164,3.026985381,12.53096623,45.10799098
3.702288413,0.1271587644,0.7777807684,3.04821679,12.53422792,44.79611168
3.701799187,0.1270797212,0.7771489966,3.070392642,12.53667681,44.47178392
3.701295967,0.1270687361,0.7765525359,3.095162974,12.53825857,44.12875501
3.700784384,0.1271233659,0.7760060764,3.121761894,12.53954878,43.76978119
3.700270092,0.1272400351,0.77552274,3.149444362,12.5410864,43.39762603
3.699758701,0.1274138728,0.7751139746,3.177488954,12.54336801,43.01505937
3.699255696,0.1276385894,0.7747894546,3.205200404,12.54684334,42.62485591
3.69876636,0.1279063886,0.7745569891,3.231911896,12.55191206,42.22979353
3.698295698,0.1282079172,0.7744224379,3.256987084,12.55892176,41.8326516
3.697848367,0.1285322482,0.7743896365,3.279821821,12.5681674,41.43620932
3.697428621,0.1288668988,0.7744603301,3.299845564,12.57989194,41.04324436
3.69704027,0.1291978795,0.7746341157,3.316522453,12.59428831,40.65653194
3.696684435,0.1295617412,0.7749595705,3.330481739,12.61088478,40.26447764
3.696357926,0.1299998418,0.7754758237,3.342445458,12.6290862,39.85642783
3.696057881,0.1305025146,0.7761633394,3.352099688,12.64883547,39.43659751
3.695781569,0.1310574926,0.7769977921,3.359212151,12.67003538,39.00924414
3.695526295,0.1316497342,0.7779497183,3.36363849,12.69254815,38.5786677
3.695289287,0.1322613336,0.7789842932,3.365326124,12.71619592,38.1492088
3.695067579,0.1328715152,0.7800612335,3.364315652,12.74076226,37.72524535
3.694857891,0.1334567115,0.781134827,3.36073976,12.76599453,37.31118807
3.694656536,0.133990723,0.7821540877,3.354819633,12.79160727,36.91147538
3.694459345,0.1344449606,0.7830630371,3.346858893,12.81728636,36.53056788
3.694265425,0.1348369846,0.7838528888,3.336050993,12.84276397,36.15768071
3.694076874,0.1352071712,0.7845790511,3.321666214,12.86816704,35.78076394
3.693893777,0.1355587768,0.7852757455,3.304216746,12.89375325,35.4024121
3.693716389,0.1358940054,0.785973778,3.284263886,12.9197791,35.0252432
3.693545093,0.1362139928,0.7867005937,3.262418174,12.94650125,34.65189731
3.693380355,0.1365188032,0.7874803649,3.239338745,12.97417747,34.28503477
3.693222685,0.1368074427,0.7883341106,3.21573193,13.00306731,33.92733405
3.693072602,0.1370778879,0.789279849,3.19234912,13.0334325,33.58148948
3.692930591,0.1373271317,0.7903327818,3.169983919,13.06553699,33.25020885
3.69279708,0.1375512468,0.7915055103,3.149468626,13.09964669,32.93621113
3.692672409,0.1377454677,0.7928082826,3.131670057,13.13602889,32.64222425
3.692536352,0.1378398703,0.7941079034,3.116196371,13.17450261,32.36713679
3.692374378,0.1377853945,0.7952872765,3.102012298,13.21450404,32.10730303
3.692195571,0.1376085499,0.7963791853,3.089031728,13.25573558,31.86165927
3.692009384,0.1373365389,0.7974164851,3.077154559,13.29791013,31.62914684
3.691825631,0.1369972138,0.7984321967,3.066267278,13.34074979,31.40871102
3.691654474,0.1366190386,0.7994595755,3.056243551,13.38398473,31.19930027
3.691506412,0.136231058,0.8005321563,3.04694481,13.42735217,30.99986546
3.691392268,0.1358628717,0.8016837751,3.038220873,13.47059561,30.80935941
3.691323172,0.1355446136,0.8029485646,3.029910579,13.51346413,30.62673663
3.69131055,0.1353069371,0.8043609272,3.021842473,13.5557119,30.45095327
3.691366105,0.135181005,0.8059554821,3.013835517,13.59709785,30.2809674
3.691491739,0.13511479,0.8077462612,3.007564114,13.63869076,30.12461429
3.691674673,0.1350371965,0.8096932283,3.004553947,13.6814796,29.98821924
3.691904908,0.1349517021,0.8117523371,3.00436904,13.72511388,29.86847585
3.692172595,0.134862349,0.8138821651,3.006543386,13.76925126,29.76207587
3.692468022,0.1347735835,0.8160434238,3.010584632,13.81355662,29.66570886
3.692781602,0.134690133,0.8181985765,3.015977007,13.85770133,29.57606191
3.693103858,0.1346169215,0.8203115654,3.022183489,13.9013628,29.48981932
3.693425423,0.1345590247,0.8223476466,3.028647249,13.94422429,29.40366245
3.693737035,0.1345216623,0.824273333,3.034792348,13.98597497,29.31426972
3.694029546,0.1345102316,0.8260564448,3.040023725,14.02631016,29.21831686
3.694293939,0.1345303785,0.8276662677,3.043726458,14.0649319,29.11247726
3.694556609,0.1345966884,0.8291034813,3.047361468,14.10062198,29.00504308
3.694845877,0.1347119889,0.8304043659,3.052459246,14.13290079,28.9052754
3.695155751,0.1348647233,0.8315939956,3.058480095,14.1625822,28.81129427
3.695480292,0.1350435733,0.8326988066,3.064868016,14.19047864,28.72121341
3.695813622,0.1352374524,0.8337464495,3.071052256,14.21740149,28.6331411
3.696149937,0.1354355004,0.8347657053,3.076448279,14.24416127,28.54518077
3.69648351,0.1356270828,0.8357864625,3.080458143,14.27156756,28.45543133
3.696808695,0.135801793,0.8368397566,3.082470299,14.3004288,28.36198713
3.697119923,0.13594946,0.8379578714,3.08185881,14.3315518,28.26293774
3.697411707,0.1360601603,0.8391745015,3.077981979,14.36574096,28.15636738
3.697678636,0.1361242378,0.8405249776,3.07018041,14.40379732,28.04035409
3.697912551,0.1361261148,0.8419903608,3.058786924,14.44555933,27.91685154
3.698113566,0.136066521,0.8435185849,3.044846119,14.48997893,27.78926724
3.698288728,0.1359605083,0.845096333,3.028754332,14.53652612,27.65785496
3.698445078,0.135823164,0.8467098046,3.010911733,14.58467365,27.52286889
3.69858965,0.1356696016,0.848344692,2.991722459,14.63389711,27.38456355
3.698729466,0.1355149531,0.8499861561,2.971594757,14.68367519,27.24319382
3.698871539,0.135374362,0.8516188007,2.950941134,14.73348978,27.09901483
3.69902287,0.1352629782,0.8532266471,2.930178526,14.78282617,26.95228199
3.699190445,0.1351959542,0.854793107,2.909728466,14.8311732,26.80325094
3.699381235,0.1351884425,0.8563009548,2.890017277,14.8780235,26.65217753
3.699602194,0.1352555958,0.8577322994,2.871476259,14.9228736,26.49931782
3.699856278,0.1353786423,0.8591674781,2.851872999,14.9663256,26.34123395
3.700138492,0.1355291925,0.8606870355,2.829169662,15.00938228,26.17537655
3.700443784,0.1357076777,0.8622720529,2.804103047,15.05214708,26.00333851
3.700767008,0.1359141084,0.8639024323,2.77742365,15.09472808,25.82671819
3.701102919,0.1361480464,0.8655568143,2.749896327,15.13723868,25.64711949
3.701446153,0.1364085831,0.8672125203,2.722300703,15.1797981,25.46615181
3.701791226,0.1366943258,0.8688455208,2.695431358,15.22253153,25.28542997
3.702132516,0.1370033906,0.8704304272,2.670097802,15.26557004,25.10657404
3.702464253,0.1373334045,0.8719405094,2.647124229,15.30905017,24.93120916
3.70278051,0.1376815153,0.8733477369,2.627349091,15.35311321,24.76096533
3.70307519,0.1380444108,0.8746228449,2.611624484,15.39790426,24.59747723
3.703339384,0.1384511668,0.8756692265,2.602029243,15.44324911,24.43412271
3.703573053,0.1389251545,0.8764558151,2.598930656,15.48890505,24.26459771
3.703783216,0.1394540225,0.8770494351,2.600637728,15.53490207,24.09102276
3.703976801,0.1400251307,0.8775149926,2.605479828,15.58124798,23.91552632
3.704160639,0.140625482,0.8779153644,2.611807641,15.62792617,23.74024538
3.704341452,0.1412416982,0.8783113355,2.617993599,15.67489462,23.56732543
3.704525852,0.1418600355,0.8787615876,2.622431773,15.72208639,23.39892018
3.704720339,0.1424664401,0.8793227379,2.623537186,15.76941148,23.23719074
3.704931313,0.1430466386,0.8800494286,2.619744534,15.81676006,23.08430452
3.705165096,0.1435862647,0.8809944673,2.609506299,15.86400716,22.94243386
3.705427964,0.1440710179,0.8822090179,2.591290225,15.91101862,22.81375436
3.705681597,0.1445112443,0.8836702099,2.56530288,15.95910477,22.6890016
3.705894237,0.1449287511,0.8853025872,2.533530876,16.00924135,22.55957946
3.706081835,0.1453261733,0.8870758248,2.497140552,16.0607946,22.42867386
3.706260126,0.1457055527,0.8889575345,2.457324445,16.1131392,22.29948006
3.706444618,0.146068317,0.8909132921,2.415301372,16.16566021,22.175203
3.706650605,0.1464152925,0.8929067568,2.372315142,16.21775437,22.05905707
3.706893189,0.1467467521,0.8948998803,2.329631888,16.26883057,21.95426531
3.707187316,0.1470625018,0.8968532067,2.288536077,16.31830953,21.86405819
3.707547835,0.1473620055,0.8987262618,2.250325168,16.36562267,21.79167179
3.70798957,0.1476445508,0.9004780313,2.216302968,16.41021014,21.74034557
3.708527408,0.1479094575,0.9020675278,2.187771651,16.45151809,21.7133196
3.709146661,0.14818531,0.9035654267,2.161846643,16.49073888,21.69807766
3.70981937,0.1484906677,0.9050589762,2.135101218,16.52928488,21.68272619
3.710540593,0.1488099229,0.9065315917,2.108025091,16.56694066,21.67144028
3.711305347,0.1491274316,0.9079656429,2.081116227,16.60349917,21.66839706
3.712108656,0.1494276076,0.9093426688,2.054877505,16.63876259,21.67777452
3.712945639,0.1496950663,0.9106436981,2.029811919,16.67254388,21.7037506
3.713811662,0.1499148203,0.9118496746,2.006416304,16.70466909,21.75050253
3.714702517,0.1500725254,0.9129419877,1.985173612,16.73498019,21.82220638
3.715614658,0.1501547821,0.9139031078,1.966543678,16.76333877,21.92303675
3.716545468,0.1501494922,0.914717329,1.950952499,16.78963031,22.05716621
3.717493556,0.1500462753,0.915371619,1.93877994,16.81376919,22.2287646
3.71854655,0.1498823395,0.9159466095,1.930751259,16.83723893,22.43828805
3.719770748,0.1497045178,0.9165223119,1.926778793,16.86131002,22.68139128
3.721134033,0.1495187118,0.9170882696,1.925971603,16.88560421,22.95503954
3.722604465,0.149330934,0.917635103,1.927434225,16.90974791,23.25620401
3.724150247,0.1491470118,0.918154276,1.930274953,16.93337443,23.58186843
3.725739713,0.1489723201,0.9186378381,1.933613552,16.95612571,23.92903531
3.727341314,0.1488115419,0.9190781416,1.936588363,16.97765334,24.29473184
3.728923631,0.1486684586,0.9194675345,1.938362813,16.99761915,24.67601551
3.730455388,0.1485457702,0.919798028,1.938131275,17.01569503,25.06997921
3.731905485,0.1484449477,0.9200609391,1.935124276,17.03156221,25.47375601
3.73324304,0.1483661163,0.920246507,1.928613018,17.04491,25.88452324
3.734578727,0.1483855211,0.9206287822,1.91575569,17.05883999,26.32053835
3.736028446,0.1485728626,0.9214268234,1.895066182,17.07615374,26.79693574
3.737567585,0.1489150219,0.9225459426,1.867922275,17.09602378,27.30624765
3.739168964,0.149394639,0.9238887979,1.835768164,17.1175019,27.84102382
3.74080274,0.1499889243,0.9253544746,1.800127983,17.13949415,28.393848
3.742436507,0.1506686901,0.9268376677,1.762616324,17.1607437,28.9573551
3.744035542,0.1513976265,0.9282279584,1.724945888,17.17982144,29.52424794
3.745563175,0.152131846,0.9294091749,1.68893249,17.19512388,30.08731199
3.746981224,0.1528197241,0.930258824,1.656497687,17.20487798,30.6394268
3.748250445,0.1534020612,0.9306475746,1.629669371,17.20715256,31.17357257
3.74933097,0.1538125907,0.9304387753,1.610580651,17.19987551,31.68283038
3.750276308,0.1541139787,0.9298211688,1.594888755,17.18378456,32.18536393
3.751166428,0.1544223427,0.9290944169,1.577154392,17.16159167,32.70090437
3.751999189,0.154743769,0.9282774577,1.558009729,17.13403548,33.22496885
3.752770228,0.1550800752,0.9273821706,1.53818032,17.10177419,33.75309575
3.753473142,0.1554285801,0.9264130052,1.518489734,17.06538317,34.28085054
3.754099738,0.1557819903,0.9253667205,1.49986223,17.02535469,34.80383193
3.754640365,0.1561284129,0.9242322376,1.483323553,16.98209974,35.3176779
3.755084265,0.1564515018,0.9229906083,1.469999907,16.93595198,35.81807101
3.755419938,0.156730745,0.9216150998,1.461115204,16.88717402,36.30074254
3.755635496,0.1569418979,0.920071396,1.457986706,16.83596589,36.76147501
3.755718973,0.1570575661,0.9183179128,1.462019164,16.78247574,37.19610267
3.755596246,0.1569638012,0.9161563987,1.475515869,16.72123173,37.61096611
3.755230505,0.1565997653,0.9134963032,1.498572937,16.64801288,38.01518595
3.754665596,0.1560162426,0.9104482824,1.529393405,16.56485078,38.40880059
3.753945009,0.1552643887,0.9071177827,1.566241993,16.47382615,38.79184597
3.75311188,0.1543955065,0.9036053654,1.607442637,16.3770662,39.16435826
3.752208994,0.1534608927,0.900007019,1.651375809,16.27674172,39.526376
3.751278804,0.1525117466,0.896414461,1.696475644,16.17506429,39.87794146
3.750363458,0.1515991359,0.8929154277,1.741226865,16.0742832,40.21910145
3.749504818,0.1507740138,0.8895939525,1.784161527,15.97668235,40.54990745
3.748744501,0.1500872826,0.8865306322,1.823855585,15.88457709,40.8704152
3.748123903,0.1495898986,0.8838028805,1.858925302,15.80031092,41.18068375
3.74755507,0.1491771964,0.8810557533,1.896995019,15.71880822,41.47952385
3.746931719,0.1487173125,0.8779499856,1.944890197,15.63401196,41.76616988
3.746267414,0.1482212558,0.8745835725,2.000058952,15.54685671,42.04130159
3.745575473,0.1477006603,0.8710537608,2.059951256,15.45833107,42.30557926
3.744868987,0.1471674442,0.8674572428,2.122017833,15.3694723,42.55964623
3.744160834,0.1466335752,0.8638903104,2.183709317,15.28136158,42.80413111
3.743463695,0.1461109406,0.860448969,2.242475674,15.19511988,43.03964956
3.742790064,0.1456113253,0.8572290121,2.295765953,15.11190443,43.26680554
3.742152253,0.1451464956,0.8543260549,2.341028341,15.0329057,43.48619206
3.74156238,0.1447283919,0.8518355295,2.375710583,14.95934485,43.69839137
3.741032358,0.1443694303,0.8498526395,2.397260759,14.89247175,43.90397448
3.74057784,0.1440450621,0.8482121446,2.406963154,14.83153945,44.10263083
3.740196301,0.1437214156,0.8466819741,2.408662425,14.77474861,44.29361549
3.739872124,0.1433976542,0.8452575732,2.403637161,14.72177562,44.4768331
3.73958954,0.1430730508,0.8439353314,2.393151935,14.67227762,44.65218063
3.739332607,0.1427469064,0.8427125743,2.378458074,14.62589417,44.81954753
3.739085199,0.1424184894,0.8415875471,2.360794436,14.58224881,44.97881607
3.738830999,0.1420869939,0.8405593862,2.341388221,14.54095067,45.12986167
3.738553501,0.141751517,0.8396280822,2.321455786,14.50159602,45.27255338
3.738236024,0.141411055,0.8387944326,2.302203476,14.46376979,45.40675445
3.737861728,0.1410645173,0.8380599845,2.284828483,14.42704714,45.5323229
3.737413647,0.1407107584,0.8374269682,2.270519701,14.39099498,45.64911223
3.736851776,0.1403094819,0.8369567955,2.254727359,14.35773152,45.75468302
3.7361714,0.1398337824,0.8366773938,2.233284367,14.32910324,45.84771642
3.735408322,0.1393025746,0.8365425554,2.2079328,14.30425373,45.92973653
3.734598243,0.1387346822,0.8365077263,2.180396812,14.28231505,46.0022589
3.733776777,0.1381487745,0.8365298612,2.15238524,14.26241026,46.06679182
3.73297946,0.1375633408,0.8365672706,2.125593897,14.24365556,46.12483742
3.732241759,0.1369966982,0.8365794608,2.101707573,14.22516209,46.17789263
3.731599089,0.1364670344,0.8365269638,2.082401725,14.20603726,46.22744991
3.731086821,0.1359924812,0.8363711603,2.069343862,14.18538574,46.27499779
3.7307403,0.1355912209,0.8360740929,2.064194618,14.16231013,46.32202125
3.73056288,0.1352256612,0.8356671982,2.068380657,14.13806754,46.36615205
3.73051802,0.1348524451,0.8352094259,2.081123503,14.11441071,46.40416714
3.730581192,0.1344814002,0.8347046206,2.100769699,14.0911917,46.43626409
3.730727835,0.1341224464,0.8341568752,2.125663317,14.06827081,46.4626371
3.73093335,0.1337854444,0.8335705767,2.154145826,14.04551453,46.4834773
3.731173105,0.1334800794,0.8329504341,2.184556058,14.02279365,46.4989732
3.731422437,0.1332157754,0.8323014898,2.215230281,13.99998152,46.50931106
3.731656649,0.1330016442,0.8316291141,2.244502381,13.9769524,46.51467545
3.731851016,0.1328464672,0.8309389824,2.270704154,13.95358003,46.51524979
3.731980786,0.1327587113,0.830237037,2.292165704,13.92973629,46.51121696
3.732021178,0.1327465782,0.8295294318,2.307215954,13.90528999,46.50275995
3.732063706,0.1328417504,0.8287971546,2.318046444,13.88027065,46.48815248
3.732198099,0.1330530525,0.8280193667,2.32792781,13.85486016,46.46611869
3.732396862,0.1333543138,0.8271999146,2.336804389,13.82915171,46.43751719
3.732632484,0.1337194113,0.8263430173,2.344617768,13.80323652,46.40320606
3.732877464,0.1341222279,0.8254532124,2.351307732,13.77720334,46.36404315
3.733104312,0.1345366242,0.8245353037,2.356813058,13.75113824,46.32088631
3.733285564,0.1349364216,0.8235943137,2.361072164,13.72512433,46.27459356
3.733393772,0.1352953987,0.8226354371,2.364023605,13.69924182,46.22602319
3.733401506,0.1355872989,0.8216639994,2.365606426,13.67356809,46.17603377
3.733281336,0.1357858509,0.8206854168,2.365760355,13.64817794,46.12548414
3.733005818,0.1358648013,0.8197051609,2.364425853,13.623144,46.07523334
3.732527554,0.135851303,0.8186753937,2.360234754,13.59738434,46.01937504
3.731843463,0.1357947262,0.8175574346,2.352397778,13.57006207,45.95292779
3.730992548,0.1357022481,0.816370598,2.341723438,13.54161573,45.87813793
3.730013825,0.135581072,0.8151342353,2.329019556,13.51248426,45.79725117
3.72894632,0.135438364,0.8138676527,2.315093607,13.48310777,45.7125122
3.727829082,0.1352812034,0.8125900489,2.300752962,13.45392811,45.62616443
3.726701183,0.1351165495,0.8113204697,2.286805024,13.4253891,45.54044977
3.725601716,0.1349512216,0.8100777818,2.274057277,13.39793651,45.45760862
3.724569802,0.1347918947,0.8088806648,2.263317245,13.3720178,45.37987998
3.723644583,0.1346451103,0.8077476217,2.255392362,13.34808152,45.30950167
3.722865221,0.1345173009,0.8066970074,2.251089764,13.32657661,45.24871079
3.72216039,0.1343690998,0.8056792627,2.250805672,13.30686938,45.19177179
3.721441074,0.1341659724,0.804642005,2.25391109,13.28807762,45.1324382
3.720719924,0.1339214329,0.8035991505,2.259675395,13.27027441,45.0721811
3.720009598,0.1336488277,0.8025644295,2.267368633,13.2535289,45.01247263
3.719322771,0.1333613184,0.8015513645,2.276261533,13.23790606,44.95478597
3.718672131,0.1330718809,0.8005732626,2.285625425,13.22346684,44.90059538
3.71807038,0.1327933199,0.7996432229,2.294732071,13.21026861,44.85137597
3.717530236,0.1325382991,0.7987741575,2.302853396,13.19836602,44.80860356
3.71706443,0.1323193863,0.7979788284,2.309261126,13.18781213,44.77375435
3.716685709,0.1321491153,0.7972698983,2.313226336,13.17865995,44.74830456
3.716406836,0.1320400614,0.7966599962,2.314018893,13.17096433,44.73372993
3.716218421,0.1320120368,0.7961485375,2.310340501,13.16553522,44.72713591
3.716098821,0.1320657467,0.79572071,2.302127931,13.16282111,44.72490951
3.716042415,0.1321852053,0.7953677486,2.290502352,13.16233857,44.72744768
3.716043566,0.1323544029,0.7950808604,2.276584485,13.16360549,44.73514664
3.716096617,0.1325572687,0.7948513215,2.261494046,13.16614047,44.74840189
3.716195888,0.1327776535,0.7946705815,2.246349144,13.16946213,44.76760824
3.716335671,0.132999332,0.7945303768,2.232265661,13.17308823,44.79315996
3.71651023,0.1332060242,0.7944228529,2.220356586,13.17653476,44.82545093
3.716713797,0.1333814363,0.794340694,2.211731322,13.17931484,44.86487478
3.716940563,0.1335093211,0.7942772615,2.207494956,13.18093754,44.91182525
3.717184678,0.1335735556,0.7942267414,2.208747493,13.18090663,44.9666964
3.717453679,0.1335987872,0.7942747474,2.214266694,13.18052517,45.03076715
3.717759023,0.133618789,0.7944864408,2.22197847,13.18121923,45.10445972
3.718100706,0.1336313177,0.7948261135,2.231700651,13.18267139,45.18688354
3.718478735,0.1336341526,0.7952581003,2.243251289,13.18456324,45.27714816
3.718893137,0.1336250557,0.7957467119,2.256449085,13.1865754,45.37436316
3.719343967,0.1336017377,0.7962561693,2.271113804,13.18838757,45.47763814
3.719831306,0.1335618271,0.7967505402,2.287066662,13.18967858,45.58608271
3.720355266,0.1335028447,0.7971936766,2.304130705,13.19012645,45.69880647
3.720915987,0.1334221823,0.7975491548,2.322131164,13.18940843,45.81491894
3.721513636,0.133317086,0.797780217,2.34089579,13.18720105,45.93352959
3.722148401,0.133184644,0.797849714,2.360255175,13.18318015,46.05374774
3.722830524,0.1329961358,0.7977472595,2.382998915,13.17615196,46.18026979
3.723567541,0.1327369746,0.7975156365,2.41110462,13.1656588,46.31725234
3.724355636,0.132425089,0.797195921,2.443195809,13.15248554,46.46299596
3.725191089,0.1320780376,0.7968272135,2.477909964,13.13742619,46.61580327
3.726070306,0.1317129629,0.7964462526,2.513901171,13.12128573,46.77397987
3.726989834,0.1313465695,0.7960871185,2.549842214,13.10488143,46.93583514
3.727946381,0.1309951267,0.7957810288,2.584426065,13.08904361,47.09968295
3.728936824,0.1306744889,0.7955562263,2.616366796,13.07461583,47.2638422
3.72995821,0.1304001336,0.7954379595,2.644399854,13.06245459,47.42663732
3.731007752,0.1301872124,0.7954485559,2.667281722,13.0534285,47.58639846
3.732082816,0.130050612,0.7956075894,2.683788915,13.04841699,47.74146154
3.733250443,0.1299578373,0.7958388253,2.693800603,13.04572625,47.90064577
3.734556727,0.1298730392,0.7960691847,2.698601816,13.04335669,48.07160706
3.735967767,0.1298054806,0.7963193091,2.699108473,13.04172625,48.25094638
3.737449701,0.1297636876,0.79660738,2.696260259,13.04123594,48.43527349
3.738968703,0.129755291,0.7969490501,2.691021861,13.04226624,48.62120799
3.740490996,0.129786916,0.7973574885,2.684383126,13.04517479,48.80538004
3.741982864,0.1298641211,0.7978435375,2.677358127,13.05029537,48.98443071
3.743410666,0.1299913862,0.7984159844,2.67098319,13.05793821,49.15501177
3.744740849,0.1301721512,0.7990819441,2.666313883,13.06839165,49.31378484
3.745939952,0.130408905,0.7998473553,2.664421021,13.08192503,49.45741995
3.746974598,0.1307033263,0.8007175881,2.666385673,13.09879298,49.58259323
3.747880003,0.1310927793,0.8017350657,2.671181676,13.11974853,49.69801188
3.748718369,0.1315958205,0.80291421,2.67696327,13.14495248,49.81326071
3.749496808,0.1321852604,0.8042186173,2.683588545,13.17375881,49.9263342
3.750222383,0.1328338026,0.8056123504,2.690917451,13.20551577,50.03522558
3.750902108,0.1335141634,0.8070601081,2.698810423,13.23956642,50.13792667
3.75154294,0.1341991806,0.8085273684,2.707126984,13.2752493,50.2324278
3.752151778,0.1348619108,0.809980506,2.715724329,13.31189941,50.31671765
3.752735454,0.1354757143,0.8113868828,2.724455875,13.34884934,50.38878316
3.753300729,0.1360143293,0.8127149128,2.733169788,13.38543067,50.44660939
3.753854283,0.1364519324,0.8139341007,2.741707482,13.42097553,50.48817936
3.754402706,0.1367631884,0.8150150548,2.749902084,13.4548183,50.51147387
3.75489887,0.1369706427,0.8159873538,2.759929153,13.48746816,50.51859823
3.755303584,0.1371178678,0.8169063663,2.773475376,13.52000227,50.51315417
3.75563524,0.1372117167,0.8177824956,2.789630741,13.55261544,50.49536383
3.755912191,0.137259375,0.8186265025,2.80748133,13.58550837,50.46544722
3.756152748,0.1372683473,0.8194494776,2.826108856,13.61888609,50.42362225
3.756375187,0.1372464452,0.8202628156,2.844590191,13.65295622,50.37010471
3.756597754,0.1372017799,0.8210781944,2.861996879,13.68792735,50.30510826
3.756838675,0.1371427565,0.8219075562,2.877394638,13.72400734,50.22884442
3.757116156,0.137078073,0.8227630927,2.88984285,13.76140162,50.14152245
3.757448401,0.1370167218,0.8236572326,2.898394044,13.80031145,50.04334936
3.757853612,0.1369679953,0.8246026325,2.902093379,13.84093223,49.93452975
3.758339448,0.1368906397,0.8256403348,2.901747569,13.88281758,49.81180407
3.758890301,0.1367484997,0.8267924461,2.898851775,13.92544102,49.67274798
3.759489477,0.1365586756,0.8280431848,2.893479316,13.96887071,49.51881759
3.760120263,0.1363381062,0.8293763932,2.885707172,14.01317207,49.3514696
3.760765927,0.1361034917,0.8307754096,2.875618202,14.05840706,49.17216128
3.7614097,0.1358712227,0.8322229449,2.86330316,14.10463363,48.98235044
3.762034777,0.1356573182,0.8337009665,2.848862504,14.15190527,48.78349541
3.7626243,0.135477371,0.8351905877,2.83240802,14.20027082,48.57705504
3.763161359,0.1353465012,0.8366719628,2.814064224,14.24977429,48.36448873
3.763628975,0.1352793164,0.8381241891,2.793969588,14.30045495,48.14725651
3.764010101,0.1352898801,0.8395252141,2.772277553,14.3523475,47.9268191
3.76430246,0.1353817762,0.8409678748,2.748107336,14.40680406,47.69229034
3.764523044,0.1355468731,0.8425646773,2.720421689,14.46472706,47.43470004
3.76468382,0.1357808152,0.8443185848,2.689182453,14.52546676,47.15839623
3.764796987,0.1360784522,0.8462267927,2.654402868,14.58836358,46.86774702
3.764874963,0.1364335864,0.8482797049,2.616157405,14.65274759,46.56714337
3.764930341,0.1368387633,0.8504601883,2.574588947,14.71793876,46.2610004
3.764975841,0.1372851112,0.8527431069,2.52991332,14.78324786,45.9537575
3.765024249,0.1377622336,0.855095132,2.482421151,14.84797806,45.64987727
3.765088365,0.1382581636,0.8574748298,2.432477086,14.91142701,45.35384365
3.765180949,0.1387593822,0.8598330238,2.380516352,14.97288944,45.07015937
3.765314698,0.1392509099,0.8621134309,2.327038738,15.03166019,44.80334289
3.765482663,0.1397814292,0.8643729389,2.269250817,15.08964344,44.54155878
3.765666135,0.1404003894,0.8667064447,2.204810832,15.14881934,44.27196994
3.765860219,0.1410921681,0.8691059234,2.134976109,15.20860931,43.99761437
3.766060133,0.1418399772,0.8715578557,2.061054884,15.26845138,43.72154646
3.766261178,0.1426257456,0.8740430741,1.98440771,15.32780275,43.44683654
3.766458696,0.1434300325,0.8765367748,1.906447252,15.38614141,43.17656972
3.766648033,0.1442319803,0.8790086973,1.828636509,15.44296696,42.91384431
3.766824495,0.145009311,0.8814234676,1.752485518,15.49780035,42.66176973
3.766983313,0.145738374,0.8837411055,1.679546607,15.55018275,42.42346422
