frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz
1557,0.379586013,0.259925996,0.2691810945,0.3835404615,0.2602540694,0.0933948941,0.5514917441,0.2261694084,0.2589470919,1.402028658,0.7803614439,0.8997545925,0.6811826227,0.6381396911,1.301612548,0.2749902817,0.8042452242,1.323055408,1.235020854,0.6838864706,1.13175744,-0.02343304162,0.2491860183,0.8625417155,2.185449586,0.5521002306,1.021232143,1.017746796,0.4936571379,0.2306088249,2.193528023,1.224377322,-0.2020613336,1.038088475,0.6421950908,1.404494097,1.907771956,0.572392142,1.204592569,2.046745449,0.9691939282,-0.5589473363,0.4355058714,0.8692244653,1.507530911,2.270205002,0.6459840944,0.8904604359,0.656278389,0.7115978107,1.476177526,2.722154084,1.411826897,0.6772017349
1558,0.3785016039,0.2608825081,0.2683930107,0.3817056537,0.2604971,0.09241018662,0.5503893179,0.2265437883,0.257702082,1.388920867,0.7765513966,0.9094338338,0.67017391,0.6393912488,1.303910838,0.2737142729,0.8031892021,1.322338916,1.227140747,0.6847120082,1.134576757,-0.02552711567,0.2504360595,0.8645279906,2.183698274,0.5494607296,1.020466424,0.9993071173,0.4871653258,0.2346047379,2.183174565,1.222779269,-0.2023741778,1.034578708,0.6413823519,1.407232877,1.90787689,0.5716129718,1.203638821,2.039397767,0.969698045,-0.5620121123,0.4351455833,0.8691805673,1.506778129,2.268936992,0.6465383797,0.8895459559,0.6552736145,0.7131535525,1.476777141,2.719619185,1.410450694,0.6773481927
1559,0.3773808478,0.2619016322,0.2675250593,0.3801611939,0.2605284179,0.0912628416,0.5492297791,0.2268791468,0.2563233594,1.376450905,0.7731386718,0.9190565013,0.6592726443,0.6406602832,1.306282135,0.2723818598,0.8020169721,1.321544034,1.219485049,0.6859911874,1.13715753,-0.02664134949,0.2513377311,0.8663317263,2.181876484,0.546480018,1.019487561,0.9813378553,0.4828366269,0.2392009627,2.173015694,1.221205328,-0.202773211,1.03139634,0.64062508,1.409706572,1.908094627,0.5708408431,1.202518673,2.032236641,0.9704502153,-0.5650495102,0.4349126775,0.8690940511,1.505782943,2.267466218,0.647080109,0.8885262637,0.6543197715,0.7147519172,1.47704787,2.717341457,1.409063813,0.6775285
1560,0.3762361138,0.2629455893,0.2665950292,0.3788497152,0.260382026,0.09000522645,0.5480174521,0.2271671788,0.2548503725,1.364589018,0.7700680078,0.9285521676,0.6485496841,0.6419451235,1.308722018,0.2710154957,0.8007823229,1.320699789,1.21206212,0.6875982851,1.139547773,-0.02697233047,0.2519575908,0.8679676765,2.180010144,0.543251077,1.018358664,0.963904211,0.480203812,0.244321614,2.163092441,1.219678325,-0.2032118619,1.028519821,0.6399271021,1.411959829,1.908407551,0.5700692255,1.20127568,2.025320379,0.9714125066,-0.5679771189,0.4347685441,0.8689659353,1.504587991,2.265839664,0.6476107847,0.8874424414,0.6534151774,0.7163959186,1.477096715,2.715310694,1.407708639,0.677713735
1561,0.3750798686,0.2639765388,0.2656206443,0.3777139455,0.2600918062,0.08868971633,0.5467567753,0.2273995144,0.2533225159,1.353305396,0.7672843042,0.9378505732,0.6380758905,0.6432440779,1.311225796,0.2696376961,0.799539001,1.319835142,1.204880515,0.6894076295,1.141795483,-0.02671667319,0.252362036,0.8694507547,2.178125256,0.539866888,1.017142805,0.9470717979,0.4787995068,0.2498913076,2.153445946,1.218220995,-0.2036436558,1.025927703,0.6392923037,1.414037327,1.908798163,0.5692915361,1.199953455,2.018707519,0.9725468097,-0.5707126592,0.4346746844,0.8687971785,1.503235947,2.26410441,0.6481319087,0.8863354464,0.652558346,0.7180886355,1.477030588,2.713516651,1.406427468,0.6778750082
1562,0.3739246606,0.2649565739,0.264619562,0.3766967101,0.2596915226,0.08736873057,0.5454522933,0.2275677079,0.2517791408,1.342570163,0.7647326453,0.9468815966,0.6279221181,0.6445554397,1.313788511,0.2682710427,0.7983407029,1.318979017,1.197948954,0.6912935803,1.143948602,-0.02607100663,0.2526173452,0.8707960948,2.176247918,0.5364204043,1.015903063,0.9309065006,0.4781562668,0.2558349089,2.144117458,1.216855965,-0.2040222067,1.023598629,0.6387246136,1.415983783,1.909249079,0.5685011299,1.198595674,2.0124568,0.9738148344,-0.5731740026,0.4345927083,0.868588666,1.501769536,2.262307622,0.6486449616,0.885246116,0.6517479795,0.7198331754,1.476956317,2.711949049,1.405262526,0.6779834729
1563,0.372783109,0.2658477182,0.263609378,0.3757409334,0.2592148294,0.08609475701,0.5441086507,0.2276632315,0.2502595653,1.332353356,0.7623583047,0.9555752331,0.6181592086,0.6458774922,1.316404958,0.2669381871,0.7972410707,1.318160313,1.191276287,0.6931305165,1.146054989,-0.02523196141,0.252789711,0.8720190869,2.174404337,0.5330045362,1.014702552,0.9154743599,0.4778066376,0.2620773861,2.135148329,1.215605757,-0.2043012122,1.021511338,0.6382279955,1.417843957,1.909743026,0.5676912954,1.197246079,2.006627146,0.9751781243,-0.5752791802,0.4344843317,0.8683412013,1.50023154,2.260496553,0.6491513899,0.8842151702,0.6509829603,0.7216326596,1.476980648,2.710597582,1.404255977,0.678010326
1564,0.3716678965,0.2666119232,0.262607638,0.3747896399,0.2586952844,0.0849203641,0.5427305876,0.2276774753,0.2488030844,1.322624931,0.7601067309,0.963861583,0.6088579875,0.6472085126,1.319069697,0.2656618533,0.796293693,1.317407898,1.184871478,0.6947928326,1.148162425,-0.02439615712,0.2529452637,0.8731353877,2.172620837,0.5297121481,1.013604429,0.9008414834,0.477283198,0.2685437641,2.12658001,1.214492796,-0.204434453,1.019644651,0.6378064443,1.41966265,1.910262833,0.5668552582,1.195948479,2.001277636,0.9765980903,-0.5769463825,0.4343113751,0.8680555022,1.498664805,2.258718532,0.6496526033,0.8832832171,0.6502623386,0.7234902281,1.477210239,2.709451922,1.403449924,0.6779267982
1565,0.3705917661,0.2672110672,0.2616318555,0.3737859551,0.2581663689,0.08389820092,0.5413229361,0.2276017528,0.2474489801,1.313354763,0.7579235141,0.9716708496,0.6000892636,0.6485467753,1.321777069,0.2644648392,0.7955521088,1.316750602,1.178743579,0.6961549441,1.150318648,-0.02376018986,0.2531500876,0.8741609048,2.170923864,0.526636069,1.012671883,0.887073984,0.4761185884,0.2751591825,2.118454044,1.213539429,-0.2043757974,1.017977479,0.6374639908,1.4214847,1.910791432,0.5659861903,1.194746757,1.996467483,0.9780360616,-0.5780939497,0.4340357625,0.8677322019,1.497112243,2.257020966,0.6501499794,0.8824907574,0.6495853195,0.7254090655,1.477751661,2.708501725,1.402886399,0.6777041333
1566,0.3695675219,0.2676069554,0.2606995366,0.3726731045,0.2576615124,0.08308098513,0.5398906195,0.2274273116,0.2462365308,1.304512663,0.7557543342,0.9789333452,0.5919238315,0.6498905536,1.324521216,0.2633700175,0.7950698168,1.316217187,1.172901724,0.6970913004,1.152571405,-0.02352061989,0.2534702275,0.8751117565,2.169339985,0.5238691151,1.011968097,0.8742379446,0.4738455225,0.2818490559,2.110812059,1.212767955,-0.2040792091,1.016488809,0.6372047102,1.423354972,1.911311848,0.5650772262,1.193684868,1.992256013,0.9794533557,-0.5786403523,0.4336195216,0.8673718545,1.495616825,2.255451328,0.6506448785,0.8818781891,0.6489512462,0.7273924467,1.478711388,2.707736638,1.402607354,0.6773135582
1567,0.3686080338,0.2677613207,0.259828211,0.3713944131,0.2572141242,0.08252147869,0.5384386522,0.2271453504,0.2452050211,1.296068394,0.7535448897,0.9855795066,0.5844324775,0.6512381208,1.327296101,0.2624003354,0.7949002879,1.315836309,1.167355119,0.6974764068,1.154968532,-0.02387395957,0.2539716882,0.8760042056,2.16789588,0.521504125,1.011556197,0.8623994111,0.4699967843,0.2885393358,2.103695754,1.212200665,-0.2034987598,1.015157712,0.637032739,1.42531835,1.911807197,0.5641214856,1.19280684,1.988702634,0.9808113666,-0.5785041625,0.4330247846,0.8669749468,1.494221579,2.254057156,0.6511386667,0.881485814,0.6483595818,0.7294438032,1.480195787,2.707146311,1.402654631,0.6767262415
1568,0.3678386475,0.2676228964,0.2588010057,0.3702272832,0.2566055249,0.08210750409,0.5369785471,0.226664548,0.2442174423,1.288321915,0.7514500449,0.991746289,0.5776342731,0.6525382989,1.330618052,0.2616815209,0.7951535299,1.315727621,1.162137996,0.6973253177,1.157419798,-0.0242239425,0.2543505265,0.8767859852,2.166606782,0.519307463,1.011455308,0.8523362912,0.4661169491,0.2964289018,2.096979045,1.211734545,-0.2027598546,1.014342073,0.636923024,1.427250995,1.912381326,0.5629847614,1.192074229,1.985616591,0.982090118,-0.5772741093,0.4321841511,0.866393772,1.49266468,2.252634233,0.6516962534,0.881290848,0.6478418836,0.731842665,1.481908197,2.706877623,1.403037543,0.6759842401
1569,0.3672956143,0.267225055,0.2574902194,0.3693739831,0.2556898638,0.08170824182,0.5355095432,0.2259557711,0.2431513801,1.281448008,0.7496224012,0.9975972348,0.5714374637,0.6537671487,1.334731331,0.2612399641,0.7958027809,1.315903089,1.157251916,0.6968292753,1.159812874,-0.02401658434,0.2543711227,0.8774176166,2.165442054,0.5170380801,1.011578691,0.8443064512,0.4636115524,0.3061642807,2.090540815,1.211293856,-0.2019897376,1.014231319,0.6368568753,1.429029073,1.913105536,0.5616113512,1.191406382,1.982815015,0.9833388959,-0.574884659,0.4311240522,0.8655627824,1.490766464,2.251026683,0.6523431803,0.88122196,0.6474142048,0.734712831,1.483540033,2.707011472,1.403699607,0.6751521264
1570,0.3668582634,0.2666566003,0.2560472805,0.3686651437,0.2546098335,0.08134860009,0.5340182792,0.225103586,0.2420680229,1.275228851,0.748003801,1.003103211,0.5657462056,0.6549632494,1.339222026,0.2609495201,0.7966962538,1.31623002,1.152657149,0.6961269829,1.162162699,-0.02351181586,0.2542019135,0.8779347809,2.164359545,0.5147776677,1.011830558,0.8375953561,0.4618035758,0.3168449523,2.084430299,1.21094174,-0.2011452207,1.014551955,0.6368479511,1.430697792,1.913914112,0.5601121729,1.190784027,1.980368717,0.9846227094,-0.5717729833,0.429947507,0.8646058984,1.488693067,2.249354535,0.6530217983,0.8812465781,0.6470529285,0.7378243525,1.485180011,2.707438532,1.404583861,0.6742349665
1571,0.3664059726,0.2660066197,0.2546236798,0.3679313364,0.253508207,0.08105352282,0.5324913581,0.2241927207,0.2410285208,1.269446839,0.7465356116,1.008235609,0.5604642429,0.6561643795,1.343676609,0.2606838546,0.7976820282,1.31657611,1.148314001,0.6953569797,1.164484286,-0.02296959693,0.2540113836,0.8783732715,2.163317002,0.5126078041,1.012115035,0.8314878838,0.4600142228,0.3275722706,2.078696782,1.210741239,-0.200182996,1.015030554,0.6369098818,1.432302685,1.914741262,0.5585981983,1.190187774,1.978348005,0.9860059037,-0.5683762056,0.428757601,0.8636473801,1.486610375,2.247737726,0.6536744426,0.8813321819,0.6467345057,0.740947367,1.486917317,2.708049448,1.405633373,0.6732380732
1572,0.3658181655,0.2653645236,0.2533709176,0.3670031015,0.2525278628,0.08084792826,0.5309153587,0.2233080696,0.2400939552,1.263884537,0.7451588214,1.012966284,0.5554949783,0.6574074986,1.347681872,0.2603164381,0.7986080529,1.31680944,1.144182839,0.6946576672,1.166792652,-0.02264989813,0.2539681255,0.8787689088,2.162272097,0.5106099473,1.012336141,0.8252683582,0.4575629376,0.3374493835,2.073389606,1.210755305,-0.1990596616,1.01539375,0.6370563383,1.433889546,1.915521142,0.5571804607,1.189598078,1.97682279,0.9875520773,-0.5651314341,0.4276574807,0.8628118349,1.484684019,2.246296114,0.6542434046,0.8814463145,0.6464354109,0.7438521077,1.488841621,2.708734809,1.406791281,0.6721669928
1573,0.3649743265,0.2648200395,0.2524404964,0.3657109652,0.251811785,0.08075671401,0.5292768507,0.222534683,0.2393253356,1.258324637,0.7438141196,1.017267529,0.5507414697,0.6587288082,1.350824884,0.259720533,0.7993221616,1.316798473,1.140224101,0.6941673262,1.1691028,-0.02281269322,0.2542408638,0.8791575426,2.161182435,0.5088654425,1.012397796,0.8182205018,0.4537675448,0.3455811381,2.068558173,1.211046796,-0.1977317384,1.015368227,0.6373010614,1.435504424,1.916187865,0.5559700574,1.188995238,1.975862603,0.9893240987,-0.5624757875,0.4267503631,0.8622241975,1.483079376,2.24514947,0.6546709221,0.8815565649,0.6461321374,0.7463088894,1.491043057,2.709385128,1.408000811,0.6710275005
1574,0.364087066,0.26416842,0.2515704114,0.3642238416,0.2512055714,0.08086248295,0.5276024576,0.2216936741,0.2387169692,1.253256241,0.7426749366,1.021088233,0.5466515976,0.6602020838,1.353509348,0.2590527557,0.800152049,1.316726221,1.136513442,0.69352983,1.171492308,-0.02336433458,0.2547027562,0.879288246,2.160077811,0.5073833707,1.012539134,0.8116506511,0.4483651037,0.3532256628,2.064258961,1.211532362,-0.1961808447,1.015536011,0.6375844201,1.437150392,1.916848157,0.5548037363,1.188493993,1.975642185,0.9911741779,-0.559569738,0.4257846041,0.8617972529,1.481659211,2.244322361,0.6549716545,0.8818389302,0.6458536411,0.7487116268,1.493831116,2.710193446,1.409587046,0.6696517023
1575,0.3633751733,0.2632246991,0.2504944571,0.3627904724,0.2504961376,0.08118357074,0.5259180131,0.2206181444,0.2382126935,1.249118897,0.741879321,1.024439298,0.5435295713,0.6618280052,1.356323957,0.258511623,0.8013972184,1.316811389,1.133123459,0.692441053,1.173984579,-0.02401072362,0.2551314393,0.8790033668,2.159015725,0.5060891449,1.012968193,0.8068703099,0.4418761614,0.3618455157,2.060471992,1.212112505,-0.1944400065,1.016438374,0.6378625993,1.438788675,1.917616625,0.5534953449,1.188171383,1.976176549,0.9929714387,-0.5555901987,0.4245393214,0.8613662585,1.480197913,2.243711953,0.6552094971,0.8824094591,0.6456393579,0.7514718794,1.497262549,2.711356255,1.411756667,0.6679550445
1576,0.3627274212,0.2621087935,0.2493578762,0.3613609582,0.2497385453,0.08164854544,0.5242087512,0.2194113588,0.2377977496,1.245621338,0.7413143064,1.027386972,0.5410625719,0.6635322494,1.35913424,0.2580328876,0.8028631893,1.316976577,1.130010076,0.6911169126,1.176513425,-0.02471112539,0.255552693,0.8784787596,2.157995139,0.5049384495,1.013542188,0.8031704498,0.4347914517,0.3708536561,2.057132034,1.212825569,-0.1925424277,1.017740906,0.6381730525,1.440403048,1.918439031,0.5521217576,1.187950931,1.977294971,0.9948030715,-0.5509986667,0.4231637912,0.8609403106,1.478728013,2.243246699,0.6554004292,0.8831459913,0.6454812827,0.754386116,1.50104911,2.712769151,1.414275636,0.6660688715
1577,0.3620325034,0.2609411278,0.2483057801,0.3598852368,0.2489878607,0.08218596483,0.5224597461,0.2181767388,0.2374572551,1.242472566,0.7408666173,1.029998186,0.5389377023,0.6652400399,1.361806559,0.2575520262,0.8043555129,1.317144891,1.12712932,0.6897729537,1.179012569,-0.02542484728,0.2559927346,0.877890288,2.157014881,0.5038867778,1.014118349,0.799842431,0.427599954,0.379662662,2.054173872,1.213709606,-0.1905209061,1.019109198,0.638553246,1.441977467,1.919261004,0.5507599232,1.187755895,1.978826512,0.9967552911,-0.5462564251,0.421807077,0.8605287992,1.477281945,2.242854887,0.6555602766,0.8839265046,0.6453711702,0.7572501588,1.504903173,2.714327544,1.416910392,0.664125119
1578,0.3611790418,0.2598426704,0.2474830606,0.3583131229,0.2482991219,0.08272433745,0.5206559498,0.2170178402,0.2371761491,1.239381736,0.7404228635,1.032340465,0.5368419766,0.6668762354,1.364207966,0.2570042225,0.8056797641,1.317239962,1.124437366,0.6886243701,1.181415495,-0.02611129094,0.2564782802,0.8774138104,2.156073663,0.5028893973,1.014553939,0.7961781896,0.4207889402,0.387684302,2.051532336,1.214802383,-0.1884079044,1.020208838,0.6390407312,1.44349597,1.920028072,0.5494868471,1.18750922,1.980600161,0.9989132333,-0.5418246721,0.4206180261,0.8601413891,1.475892058,2.242464692,0.655704686,0.8846290559,0.6453005852,0.7598590927,1.508537752,2.715926568,1.419427942,0.6622563469
1579,0.3600556376,0.2589348627,0.2470344333,0.3565943127,0.2477273302,0.08319215353,0.5187822106,0.2160383294,0.2369392191,1.236058093,0.7398696424,1.034481901,0.5344622729,0.6683654281,1.366206169,0.2563243572,0.8066415568,1.317185915,1.121890522,0.6878860473,1.183655461,-0.02672993201,0.2570365103,0.8772251832,2.155170048,0.5019013886,1.014706255,0.7914701022,0.414844209,0.3943296821,2.049142301,1.21614139,-0.1862355622,1.020705396,0.6396731589,1.444942743,1.920685655,0.5483796011,1.187133571,1.982444776,1.001361069,-0.5381645207,0.4197452826,0.8597880044,1.47459059,2.242004164,0.6558491494,0.8851317719,0.6452608766,0.762007324,1.511666421,2.717461088,1.421595846,0.6605956947
1580,0.3586906081,0.2580942904,0.2469018335,0.3546512691,0.2472699592,0.08365836849,0.5168086764,0.2151489358,0.2367661924,1.232853297,0.7393421327,1.036131364,0.5321447027,0.6698390149,1.367701354,0.255475267,0.8073851587,1.316965243,1.119585806,0.6873951383,1.185797561,-0.02734882837,0.2576858086,0.8772575061,2.154277166,0.5010154171,1.014591847,0.7862177176,0.4091327339,0.3997928981,2.047102372,1.217796911,-0.183918198,1.020795325,0.6404961231,1.446289253,1.921243984,0.5474039214,1.186631791,1.984704965,1.004058229,-0.5349638919,0.4190567644,0.8594324606,1.473328304,2.241477462,0.6559800811,0.8855256688,0.64526519,0.7637651203,1.514734001,2.719071384,1.423747375,0.6588949695
1581,0.3571974314,0.2571344772,0.246925352,0.3524735668,0.2468794641,0.08423119656,0.5147270117,0.2142013305,0.2366843048,1.230252434,0.7390290762,1.037028805,0.5303900153,0.6714521703,1.368734545,0.2544853834,0.8081738751,1.316627669,1.11762541,0.6868612579,1.187942716,-0.02804962713,0.2584158788,0.8773155907,2.153376631,0.5003338984,1.014344552,0.7813542248,0.4028092395,0.404702078,2.045536942,1.219783128,-0.1813699999,1.020892533,0.6415103256,1.447528786,1.921756198,0.5464752763,1.186069403,1.98776392,1.006904484,-0.5316224731,0.4183359287,0.8590412316,1.472045126,2.240948446,0.6560744761,0.8859762522,0.6453289796,0.7653520467,1.518296515,2.720942622,1.426305681,0.656869569
1582,0.355592485,0.2560825091,0.2470968619,0.3501114661,0.2465432646,0.08489803807,0.5125542685,0.2132106349,0.2366895288,1.228165047,0.7388974704,1.037289497,0.5291169422,0.6731650446,1.369385333,0.2533877598,0.808991945,1.316198483,1.115973465,0.6863077296,1.190077846,-0.02881221314,0.2592111402,0.8773828756,2.15247962,0.4998264751,1.013997658,0.7768226673,0.3960402663,0.409119147,2.044419575,1.222053078,-0.1786225658,1.02098876,0.6426861527,1.448678542,1.92223201,0.5455954286,1.185462938,1.991508101,1.009893931,-0.5281688,0.4176046049,0.8586284187,1.470756887,2.240434581,0.6561335967,0.8864734479,0.6454467262,0.766785936,1.522234656,2.723036882,1.429173594,0.654598518
1583,0.3538921545,0.2549654394,0.2474081913,0.3476152213,0.2462487258,0.08564626831,0.5103075104,0.2121919329,0.2367778085,1.226500808,0.7389144117,1.037028856,0.5282442625,0.6749378514,1.369733445,0.252215456,0.809823622,1.315702961,1.114594111,0.6857578141,1.192189887,-0.02961650016,0.2600559799,0.8774428025,2.151597357,0.4994628108,1.013584491,0.7725662875,0.3889923513,0.4131058876,2.04372379,1.224559694,-0.1757073905,1.021075753,0.6439940183,1.449755772,1.922681164,0.544766168,1.184828919,1.995823916,1.013020655,-0.5246312827,0.4168846436,0.8582081244,1.469479383,2.23995332,0.6561586723,0.8870071713,0.6456127687,0.7680844659,1.526429097,2.725316265,1.432254068,0.6521610067
1584,0.3521128414,0.2538102826,0.2478511236,0.345035077,0.2459831445,0.08646323646,0.508003817,0.2111602645,0.2369450593,1.225169496,0.7390471245,1.036362435,0.5276907911,0.6767308954,1.369858741,0.2510015341,0.8106531648,1.315166371,1.113451499,0.6852347268,1.19426579,-0.03044243592,0.2609347495,0.8774788152,2.150741106,0.4992125886,1.013138414,0.7685285633,0.3818320474,0.4167239431,2.043423043,1.227255831,-0.1726558715,1.021145255,0.6454043641,1.450777776,1.92311344,0.543989309,1.184183864,2.000597714,1.016278771,-0.5210382116,0.4161979192,0.8577944484,1.468228371,2.239522104,0.6561508994,0.8875673248,0.6458213143,0.7692651675,1.530760498,2.727742871,1.43545019,0.649636384
1585,0.3502709693,0.2526440093,0.2484173973,0.3424212657,0.24573374,0.08733626454,0.5056602861,0.2101306224,0.2371871676,1.224080987,0.7392629824,1.035405918,0.5273753707,0.6785045935,1.369841202,0.249779056,0.8114648308,1.314613967,1.112509795,0.6847616538,1.196292515,-0.03127000592,0.2618317616,0.8774743581,2.149922152,0.499045509,1.012692818,0.764653234,0.3747259383,0.4200348219,2.043490709,1.230094279,-0.1694993153,1.021188998,0.6468876599,1.4517619,1.923538649,0.5432666879,1.183544279,2.005715783,1.019662464,-0.5174177621,0.4155663313,0.8574014853,1.467019574,2.239158365,0.6561114414,0.888143797,0.6460664465,0.7703454333,1.535109499,2.730278775,1.43866519,0.6471041507
1586,0.3483829867,0.2514935428,0.2490987079,0.3398240051,0.2454876486,0.0882526463,0.503294036,0.2091179488,0.2374999911,1.223145249,0.7395295223,1.034275117,0.5272168685,0.6802194888,1.369760934,0.2485810821,0.8122428704,1.31407099,1.111733179,0.684361764,1.198257035,-0.03207923631,0.2627312898,0.8774128746,2.149151806,0.498931289,1.012281129,0.7608843121,0.3678406474,0.4230999039,2.04390008,1.233027792,-0.1662689417,1.021198691,0.6484144034,1.452725532,1.923966629,0.5426001616,1.182926661,2.011064338,1.023166014,-0.5137979975,0.4150118053,0.857043324,1.465868675,2.238879526,0.6560414303,0.8887264604,0.6463421302,0.7713425253,1.539356723,2.732886019,1.441802445,0.6446439528
1587,0.346465369,0.2503857565,0.2498867087,0.3372934979,0.2452319219,0.08919964604,0.5009222052,0.2081371336,0.2378793595,1.222272332,0.7398144502,1.033085969,0.5271341759,0.6818362577,1.369698161,0.2474406724,0.8129715257,1.313562668,1.11108584,0.6840582189,1.200146335,-0.03285019555,0.2636175688,0.8772778067,2.148441391,0.4988396624,1.011936797,0.7571660842,0.361342843,0.4259804495,2.04462435,1.236009098,-0.1629958883,1.021166023,0.649955118,1.453686105,1.924407247,0.541991606,1.182347501,2.016529521,1.02678381,-0.5102068693,0.4145562925,0.8567340486,1.464791322,2.238703003,0.6559419705,0.8893051712,0.6466422141,0.7722735832,1.543382774,2.735526612,1.444765481,0.6423355767
1588,0.3445346175,0.2493474725,0.2507730134,0.3348799311,0.2449535291,0.09016449747,0.4985619519,0.2072030141,0.2383210759,1.221372376,0.7400856399,1.031954539,0.5270462137,0.6833157108,1.369733229,0.2463908879,0.8136350302,1.313114212,1.110531979,0.6838741791,1.201947412,-0.03356299508,0.2644747967,0.8770525944,2.147802249,0.4987403795,1.0116933,0.7534430985,0.3553992384,0.4287376098,2.045636618,1.238990917,-0.1597112141,1.02108266,0.6514803512,1.454661095,1.924870394,0.5414429158,1.181823275,2.021997395,1.030510365,-0.5066722159,0.4142217691,0.8564877407,1.463803127,2.238646203,0.6558141421,0.8898697682,0.6469604301,0.7731556322,1.547068245,2.738162535,1.447457968,0.6402589437
1589,0.3426072562,0.2484054618,0.2517491986,0.3326334771,0.2446393631,0.0911344025,0.4962304521,0.2063303756,0.2388209185,1.220355609,0.7403111234,1.030997018,0.5268719405,0.6846187863,1.369946598,0.2454647951,0.8142176117,1.312750817,1.110035795,0.6838328086,1.203647281,-0.0341977888,0.2652871389,0.876720675,2.147245739,0.4986032084,1.011584138,0.7496601405,0.3501765873,0.4314324391,2.046909884,1.24192597,-0.156445902,1.020940245,0.6529606709,1.455668019,1.925365984,0.5409560038,1.181370456,2.027353935,1.034340312,-0.5032217594,0.4140302338,0.8563184836,1.462919664,2.23872653,0.6556590071,0.8904100728,0.6472903904,0.7740055906,1.55029371,2.740755756,1.449783719,0.6384941058
1590,0.3406998271,0.2475864452,0.252806807,0.3306042955,0.2442762505,0.09209652994,0.4939448964,0.2055339539,0.239374643,1.219132358,0.7404590743,1.030329728,0.5265303652,0.6857065369,1.370418852,0.2446954706,0.8147034972,1.31249766,1.10956148,0.683957275,1.205232977,-0.0347347715,0.266038733,0.8762654833,2.146783243,0.4983979361,1.011642838,0.7457621957,0.3458416746,0.4341259094,2.048417057,1.244766994,-0.1532308613,1.020730401,0.6543666615,1.456724437,1.925903955,0.5405328024,1.181005505,2.03248503,1.038268393,-0.4998831005,0.4140037055,0.8562403681,1.462156475,2.238961379,0.6554776161,0.8909158893,0.6476255813,0.7748402778,1.552939738,2.743268259,1.451646676,0.6371212421
1591,0.3385631209,0.2468788733,0.2542388423,0.3285286801,0.2439233557,0.09313878589,0.4915613632,0.2048099978,0.2400676968,1.217957935,0.740663364,1.029479975,0.5263201044,0.6866681328,1.370769667,0.243906177,0.8149762892,1.312327086,1.109234968,0.6843518101,1.206714016,-0.03518289357,0.2668172373,0.8757597679,2.146429182,0.4982904666,1.011769493,0.7415049467,0.3424080001,0.4361700356,2.050594455,1.247880852,-0.1497681271,1.020108998,0.6559625328,1.457795203,1.926426449,0.5404239711,1.18063581,2.037651894,1.042660721,-0.4967119947,0.4141538732,0.8562485752,1.461533906,2.239541999,0.6552416556,0.891407877,0.6479958181,0.775489802,1.555029603,2.745946204,1.453513058,0.6360615161
1592,0.3360578326,0.2462402356,0.2561864371,0.326207622,0.2436293256,0.09431607138,0.4889913218,0.204136008,0.2409398766,1.217078182,0.7410291942,1.028060468,0.5264934253,0.6875987597,1.370706381,0.2429664377,0.815004864,1.312190038,1.109167313,0.6850277809,1.208111982,-0.03557608791,0.2676867079,0.8752643239,2.146172977,0.4983985399,1.011862997,0.7368581446,0.3396417242,0.4371735894,2.053675347,1.251506812,-0.14587998,1.018934292,0.6579100591,1.45883656,1.926891107,0.5407365942,1.180195824,2.043137669,1.047693587,-0.4936974648,0.4144572886,0.8563245719,1.461038773,2.240528386,0.6549365774,0.8919084948,0.6484227749,0.7758504031,1.556739551,2.748955378,1.455736719,0.6351655414
1593,0.3333651588,0.2456506061,0.2584131826,0.3237882471,0.2433651491,0.09556593605,0.4863349664,0.2034985597,0.2419183861,1.216389454,0.7414821149,1.026315861,0.5269000378,0.6884688092,1.370441297,0.2419787564,0.8149013676,1.312079415,1.109300367,0.6858691112,1.209432157,-0.03593209669,0.2685958825,0.8747447014,2.145988509,0.4986197758,1.011955172,0.7320881782,0.3373390327,0.4375825966,2.057327881,1.255406129,-0.1417772307,1.017501474,0.6600261144,1.459853096,1.927331075,0.5412572922,1.179742709,2.048861183,1.053077019,-0.4907666972,0.4148832213,0.856461892,1.460636313,2.241741051,0.6545841306,0.8924103207,0.648887793,0.7760381146,1.558179507,2.752137153,1.458053125,0.6344080393
