T1P1T06_inf_data.tx,T1P1T06_inf_data.ty,T1P1T06_inf_data.tz,T1P1T06_inf_data.rx,T1P1T06_inf_data.ry,T1P1T06_inf_data.rz
4.233487905,0.4042201814,-1.316953083,-6.463146263,-40.18984798,47.77210381
4.232359651,0.405306788,-1.316284174,-6.447495077,-40.17098082,47.84834813
4.231204844,0.4063518243,-1.315617552,-6.431759236,-40.15177313,47.92486714
4.230038765,0.407338634,-1.314957962,-6.415942748,-40.13221446,48.00171407
4.228877461,0.408252289,-1.314309641,-6.400049878,-40.11229434,48.07894286
4.227737177,0.4090800273,-1.313676321,-6.384085139,-40.09200234,48.15660818
4.226633783,0.4098115925,-1.313061254,-6.368053286,-40.07132804,48.23476552
4.225582219,0.4104394602,-1.312467221,-6.351959316,-40.05026107,48.31347115
4.224595982,0.4109589488,-1.311896553,-6.335808473,-40.02879111,48.39278222
4.223686669,0.4113682148,-1.311351123,-6.319606256,-40.00690788,48.47275669
4.222863599,0.4116681409,-1.310832321,-6.30335844,-39.98460113,48.55345339
4.222133515,0.4118621314,-1.310341006,-6.287071093,-39.96186068,48.63493194
4.221500383,0.4119558322,-1.309877428,-6.270750611,-39.93867637,48.71725277
4.220965275,0.4119567954,-1.309441133,-6.254403752,-39.91503809,48.80047707
4.220526344,0.4118741117,-1.309030845,-6.238037678,-39.89093572,48.88466669
4.220178884,0.4117180319,-1.308644353,-6.221659999,-39.86635918,48.96988413
4.219915467,0.4114995991,-1.308278398,-6.205278828,-39.84129834,49.0561924
4.219726161,0.4112303079,-1.307928595,-6.188902828,-39.81574306,49.14365499
4.219598808,0.4109218072,-1.307589388,-6.172541276,-39.78968311,49.2323357
4.219519371,0.4105856538,-1.307254082,-6.156204109,-39.76310818,49.32229859
4.219472337,0.4102331234,-1.30691494,-6.139901986,-39.73600782,49.41360786
4.219441164,0.4098750784,-1.306563369,-6.123646337,-39.70837144,49.50632768
4.219408772,0.4095218877,-1.306190197,-6.107449412,-39.68018823,49.60052217
4.219358054,0.4091833902,-1.305786025,-6.091324326,-39.65144712,49.69625519
4.219272409,0.4088688882,-1.305341642,-6.075285095,-39.62213679,49.79359031
4.219143123,0.4085512706,-1.30480798,-6.058068675,-39.5908406,49.8933202
4.218961249,0.4082074066,-1.304140328,-6.038487915,-39.55625755,49.99609374
4.218712081,0.4078517546,-1.303337639,-6.016671646,-39.51854966,50.10175802
4.218383285,0.4074981621,-1.302400765,-5.992749039,-39.47787922,50.21015934
4.217965226,0.4071597536,-1.30133272,-5.96684954,-39.43440877,50.32114321
4.217451189,0.4068487621,-1.300138817,-5.939102801,-39.38830112,50.4345542
4.216837487,0.406576307,-1.298826673,-5.909638601,-39.3397193,50.55023592
4.216123462,0.4063521304,-1.297406074,-5.878586759,-39.28882658,50.66803096
4.215311347,0.4061843131,-1.29588873,-5.846077043,-39.23578645,50.7877809
4.214406022,0.4060789965,-1.294287919,-5.812239061,-39.1807626,50.90932632
4.213414651,0.4060401406,-1.292618081,-5.77720216,-39.1239189,51.03250684
4.212346234,0.4060693503,-1.290894375,-5.741095307,-39.06541939,51.15716116
4.211211085,0.4061657955,-1.289132239,-5.704046976,-39.00542823,51.28312717
4.210020271,0.4063262479,-1.287346982,-5.666185018,-38.94410972,51.41024208
4.208785025,0.4065452445,-1.28555342,-5.627636544,-38.8816282,51.53834247
4.207516186,0.406815381,-1.283765573,-5.588527793,-38.81814809,51.66726449
4.206223672,0.4071277236,-1.281996415,-5.548984006,-38.75383379,51.79684402
4.20491603,0.4074723184,-1.280257677,-5.509129296,-38.68884967,51.92691679
4.203600068,0.40783877,-1.278559688,-5.469086525,-38.62336003,52.0573186
4.202280599,0.4082168508,-1.276911237,-5.428977175,-38.55752905,52.1878855
4.200960307,0.4085971024,-1.275319458,-5.38892123,-38.49152075,52.31845394
4.199639722,0.4089713891,-1.273789713,-5.349037056,-38.42549894,52.448861
4.198317325,0.4093333664,-1.27232549,-5.309441289,-38.35962723,52.57894452
4.19698975,0.4096788356,-1.270928305,-5.270248737,-38.29406895,52.70854331
4.195652087,0.4100059652,-1.269597625,-5.231572274,-38.22898712,52.83749729
4.194298251,0.4103153686,-1.268330827,-5.193522764,-38.16454448,52.96564765
4.192921398,0.4106100394,-1.267123197,-5.156208983,-38.10090343,53.09283698
4.191514371,0.4108951544,-1.265967998,-5.119737557,-38.03822602,53.21890937
4.190070145,0.4111777609,-1.264856606,-5.084212922,-37.976674,53.34371054
4.188582248,0.4114663732,-1.263778729,-5.04973729,-37.91640875,53.46708788
4.187045147,0.4117705033,-1.262722709,-5.016410643,-37.85759137,53.58889052
4.185454577,0.4121001587,-1.261675908,-4.984330739,-37.80038266,53.70896937
4.183807805,0.4124653354,-1.260625161,-4.953593144,-37.74494315,53.82717713
4.182103817,0.4128755393,-1.259557306,-4.92429128,-37.69143316,53.94336827
4.180343423,0.4133393632,-1.258459744,-4.896516499,-37.64001284,54.05739897
4.178529284,0.4138641468,-1.257321039,-4.870358176,-37.59084221,54.1691271
4.176665853,0.4144557401,-1.256131522,-4.845903827,-37.54408125,54.27841212
4.17475925,0.4151183873,-1.254883879,-4.823239243,-37.49988993,54.38511494
4.172817065,0.4158547369,-1.253573699,-4.802448648,-37.45842831,54.48909785
4.17084811,0.4166659756,-1.252199949,-4.783614876,-37.41985663,54.59022429
4.168862136,0.4175520716,-1.250765354,-4.766819563,-37.38433535,54.68835876
4.166869535,0.4185121026,-1.249276643,-4.752143358,-37.35202529,54.78336653
4.164881043,0.4195446376,-1.247744653,-4.739666146,-37.32308767,54.87511353
4.162907458,0.4206481322,-1.246184256,-4.729467283,-37.29768424,54.96346603
4.160959414,0.4218213016,-1.244614111,-4.72162584,-37.27597735,55.04829045
4.159047194,0.4230634318,-1.243056246,-4.716220857,-37.25813005,55.12945307
4.157180619,0.4243745989,-1.241535476,-4.713331596,-37.24430617,55.20681978
4.155369005,0.4257557746,-1.240078688,-4.713037803,-37.23467042,55.28025581
4.153621181,0.4272088066,-1.238714029,-4.715419963,-37.22938842,55.34962542
4.151945573,0.428736275,-1.237470047,-4.720559554,-37.22862684,55.41479162
4.150350325,0.4303412395,-1.236374829,-4.728539299,-37.2325534,55.47561592
4.148843452,0.4320268992,-1.235455185,-4.739443406,-37.24133698,55.53195802
4.147432993,0.433796199,-1.234735938,-4.753357796,-37.25514761,55.58367557
4.146127149,0.4356514163,-1.234239338,-4.770370327,-37.27415653,55.63062391
4.144934388,0.4375937643,-1.233984653,-4.790570993,-37.29853622,55.67265581
4.143863503,0.4396230458,-1.233987925,-4.814052118,-37.32846036,55.70962132
4.142923607,0.441737385,-1.23426192,-4.840908523,-37.3641039,55.74136752
4.142124066,0.4439330587,-1.234816239,-4.871237681,-37.40564298,55.76773842
4.141474377,0.4462044384,-1.235657581,-4.905139841,-37.45325494,55.78857481
4.140983984,0.4485440505,-1.236790113,-4.94271814,-37.50711826,55.80371418
4.140662051,0.4509427498,-1.238215918,-4.984078679,-37.56741255,55.81299069
4.140517208,0.4533899975,-1.239935473,-5.029330577,-37.63431847,55.81623514
4.140622486,0.4558410068,-1.241975643,-5.079414003,-37.7089594,55.81604851
4.141049446,0.4582410305,-1.24434653,-5.134945256,-37.79190509,55.81513749
4.141802754,0.4605636824,-1.247022408,-5.195551604,-37.88250795,55.81348585
4.142885254,0.4627828687,-1.24997755,-5.260862181,-37.98012226,55.81107291
4.144297717,0.4648732728,-1.253186394,-5.330507539,-38.08410409,55.80787308
4.146038624,0.4668108122,-1.25662359,-5.404119176,-38.19381126,55.8038554
4.148104018,0.4685730451,-1.260263937,-5.48132906,-38.30860326,55.7989833
4.150487393,0.4701395063,-1.264082216,-5.561769131,-38.42784121,55.79321428
4.153179671,0.471491959,-1.268052947,-5.645070781,-38.55088779,55.78649975
4.156169223,0.4726145522,-1.272150097,-5.730864335,-38.67710719,55.77878493
4.159441972,0.4734938838,-1.27634677,-5.818778496,-38.80586508,55.77000875
4.162981559,0.4741189723,-1.280614924,-5.908439808,-38.93652852,55.76010386
4.166769576,0.4744811483,-1.284925153,-5.999472092,-39.06846597,55.74899669
4.170785855,0.4745738805,-1.289246575,-6.091495903,-39.20104724,55.73660751
4.175008819,0.4743925507,-1.293546849,-6.18412799,-39.33364342,55.72285063
4.179415885,0.4739341959,-1.297792355,-6.276980781,-39.46562687,55.70763457
4.183983893,0.4731972304,-1.301948536,-6.369661899,-39.59637117,55.69086232
4.18868958,0.4721811604,-1.305980402,-6.461773724,-39.72525106,55.67243166
4.193510052,0.4708862996,-1.309853166,-6.552913011,-39.85164242,55.65223552
4.198423266,0.4693134921,-1.313533005,-6.642670575,-39.97492212,55.63016242
4.203408486,0.4674638472,-1.31698787,-6.730631068,-40.094468,55.60609695
4.2084467,0.4653384885,-1.320188333,-6.816372845,-40.20965875,55.57992034
4.213520987,0.4629383204,-1.323108391,-6.899467954,-40.31987374,55.55151115
4.218616803,0.4602638157,-1.325726186,-6.97948224,-40.42449292,55.52074593
4.223722173,0.4573148257,-1.328024589,-7.055975598,-40.52289658,55.48750009
4.228827786,0.4540904203,-1.32999159,-7.128502371,-40.61446517,55.45164881
4.233926963,0.4505887601,-1.33162047,-7.196611912,-40.69857901,55.41306805
4.239015505,0.4468070097,-1.332909709,-7.25984931,-40.77461803,55.37163565
4.244091417,0.4427412966,-1.333862634,-7.317756296,-40.84196142,55.32723261
4.249154506,0.4383867227,-1.334486792,-7.369872321,-40.89998726,55.27974437
4.254218271,0.4337788851,-1.334865165,-7.418011353,-40.95060031,55.22910125
4.259302598,0.4289589825,-1.335097721,-7.464332703,-40.99623002,55.17535244
4.264417862,0.4239293081,-1.335220782,-7.50889007,-41.03704058,55.11857066
4.269573735,0.4186917148,-1.335270413,-7.551733412,-41.0731963,55.05883504
4.274778431,0.4132479022,-1.335281031,-7.592909008,-41.10486146,54.99623101
4.280037958,0.4075997492,-1.33528404,-7.632459589,-41.13220015,54.93085027
4.285355442,0.4017496821,-1.335306557,-7.670424546,-41.15537609,54.86279071
4.290730528,0.3957010703,-1.33537031,-7.706840195,-41.17455237,54.79215629
4.296158894,0.3894586393,-1.33549076,-7.741740089,-41.1898912,54.71905688
4.30163192,0.3830288945,-1.335676499,-7.775155369,-41.20155373,54.64360805
4.307136491,0.3764205444,-1.335928963,-7.807115143,-41.20969967,54.56593085
4.312654987,0.3696449144,-1.336242479,-7.837646873,-41.21448712,54.48615151
4.318165422,0.3627163404,-1.336604643,-7.866776776,-41.21607223,54.40440108
4.323641741,0.3556525287,-1.336997023,-7.894530215,-41.21460899,54.32081503
4.329054264,0.3484748673,-1.337396141,-7.920932075,-41.21024892,54.23553281
4.334370248,0.3412086737,-1.337774703,-7.946007124,-41.20314092,54.14869731
4.339554542,0.3338833608,-1.338103006,-7.969780339,-41.19343098,54.06045432
4.344570324,0.3265325044,-1.338350456,-7.992277206,-41.18126207,53.97095192
4.349379878,0.3191937956,-1.33848714,-8.013523985,-41.16677393,53.88033984
4.353945398,0.311908862,-1.338485359,-8.033547929,-41.15010301,53.78876879
4.358229804,0.3047229431,-1.338321058,-8.052377474,-41.13138238,53.69638978
4.362197528,0.2976844086,-1.337975093,-8.070042383,-41.11074168,53.60335338
4.36581529,0.2908441111,-1.337434257,-8.086573851,-41.08830714,53.50980902
4.369052816,0.2842545671,-1.336692031,-8.102004577,-41.06420163,53.41590428
4.371883511,0.2779689696,-1.335749,-8.116368796,-41.03854472,53.32178421
4.374285075,0.2720400404,-1.334612931,-8.129702283,-41.01145287,53.22759065
4.376240037,0.2665187436,-1.333298487,-8.142042321,-40.98303954,53.13346159
4.377736219,0.2614528913,-1.331826598,-8.153427651,-40.95341541,53.0395306
4.378767108,0.2568856901,-1.330223517,-8.163898393,-40.9226886,52.94592626
4.379332133,0.2528542865,-1.32851962,-8.173495948,-40.890965,52.85277173
4.379436822,0.2493883811,-1.326748002,-8.182262885,-40.85834845,52.76018429
4.379092848,0.2465089916,-1.324942972,-8.190242815,-40.82494116,52.66827506
4.378317919,0.2442274396,-1.323138515,-8.19748025,-40.79084398,52.5771487
4.377135534,0.2425446376,-1.321366822,-8.204020458,-40.75615672,52.48690324
4.375574575,0.2414507363,-1.319656964,-8.209909308,-40.72097859,52.39763001
4.373668734,0.2409251807,-1.31803378,-8.21519311,-40.68540845,52.3094136
4.371455794,0.2409371989,-1.31651704,-8.219918452,-40.64954524,52.22233196
4.368976761,0.2414467268,-1.31512092,-8.224132031,-40.61348829,52.1364565
4.366274874,0.2424057479,-1.313853796,-8.227880485,-40.5773377,52.05185237
4.363394522,0.2437600016,-1.312718381,-8.231210219,-40.54119462,51.96857869
4.360380099,0.2454509932,-1.311712154,-8.234167235,-40.50516163,51.88668897
4.357274836,0.2474182193,-1.310828076,-8.236796954,-40.46934303,51.80623144
4.35411966,0.2496015076,-1.310055515,-8.239144043,-40.43384509,51.72724954
4.350952107,0.251943361,-1.309381342,-8.241252246,-40.39877636,51.6497824
4.34780536,0.2543911898,-1.308791114,-8.243164206,-40.36424792,51.57386536
4.344707417,0.256899319,-1.308270267,-8.244921304,-40.33037353,51.49953049
4.34168045,0.2594306644,-1.307805252,-8.246563496,-40.29726994,51.42680717
4.338740367,0.2619579873,-1.307384526,-8.24812916,-40.26505696,51.35572258
4.335896593,0.2644646584,-1.306999339,-8.249654956,-40.23385763,51.28630235
4.333152086,0.2669448853,-1.306644274,-8.251175699,-40.20379835,51.218571
4.330503574,0.2694033918,-1.306317495,-8.252724254,-40.17500896,51.15255256
4.327942016,0.2718545639,-1.30602071,-8.254331449,-40.14762277,51.08827106
4.325453252,0.2743211098,-1.305758866,-8.256026015,-40.12177657,51.02575101
4.323018825,0.276832307,-1.305539602,-8.257834566,-40.09761067,50.96501795
4.320616936,0.2794219319,-1.305372525,-8.259781602,-40.07526879,50.90609883
4.318223505,0.2821259831,-1.305268373,-8.261889562,-40.05489803,50.84902255
4.315813285,0.2849803195,-1.305238134,-8.264178914,-40.03664873,50.79382032
4.313361,0.2880183353,-1.305292182,-8.2666683,-40.02067435,50.7405261
4.31084245,0.291268792,-1.305439511,-8.269374719,-40.00713127,50.689177
4.308235561,0.2947539168,-1.305687105,-8.272313776,-39.99617863,50.63981364
4.305521325,0.298487861,-1.306039495,-8.275499972,-39.98797806,50.59248054
4.302684606,0.3024755929,-1.306498516,-8.278947058,-39.98269343,50.54722644
4.299714794,0.3067122774,-1.307063301,-8.282668438,-39.98049059,50.50410467
4.296606267,0.3111831697,-1.307730484,-8.286677627,-39.98153706,50.46317345
4.293358682,0.3158640239,-1.308494609,-8.290988761,-39.98600171,50.42449624
4.289977067,0.3207219959,-1.309348724,-8.295617164,-39.99405442,50.38814202
4.28647173,0.3257169936,-1.310285101,-8.300579953,-40.00586574,50.35418561
4.282857989,0.3308034095,-1.311296059,-8.305896701,-40.02160651,50.32270791
4.279155744,0.3359321516,-1.312374819,-8.311590133,-40.04144753,50.29379624
4.275388893,0.341052877,-1.313516345,-8.317686869,-40.06555914,50.26754452
4.271740425,0.3457158419,-1.314381706,-8.318582778,-40.08216505,50.25644075
4.26837981,0.3495009062,-1.314650685,-8.309056881,-40.0800261,50.27201697
4.265315493,0.3524075395,-1.314350439,-8.28971877,-40.06010645,50.31294207
4.262557917,0.3544432696,-1.313511567,-8.261182944,-40.02335754,50.37788873
4.260118288,0.3556252168,-1.3121683,-8.224066915,-39.97072074,50.46553202
4.258007361,0.3559812119,-1.310358464,-8.178989405,-39.90312991,50.57454808
4.256234301,0.3555504252,-1.308123191,-8.126568669,-39.82151386,50.70361286
4.25480563,0.3543834624,-1.305506428,-8.067420967,-39.7267986,50.85140096
4.253724316,0.3525419063,-1.302554239,-8.002159195,-39.61990947,51.01658452
4.252989014,0.3500973184,-1.299313982,-7.93139168,-39.50177315,51.19783234
4.252593503,0.3471297408,-1.295833386,-7.855721156,-39.37331946,51.39380901
4.252526336,0.3437257704,-1.292159599,-7.775743909,-39.23548309,51.60317434
4.252770712,0.3399763043,-1.288338274,-7.692049096,-39.08920517,51.82458274
4.253304571,0.335974073,-1.284412731,-7.605218238,-38.93543461,52.05668292
4.254100911,0.3318110961,-1.280423259,-7.515824859,-38.77512939,52.29811763
4.255128297,0.3275761983,-1.276406586,-7.424434284,-38.60925766,52.54752356
4.256351535,0.3233527197,-1.272395541,-7.331603575,-38.43879863,52.80353133
4.257732463,0.3192165416,-1.268418922,-7.237881578,-38.2647434,53.06476565
4.259230829,0.3152345263,-1.26450155,-7.143809099,-38.08809553,53.32984555
4.260805188,0.3114634411,-1.260664519,-7.04991916,-37.90987147,53.59738465
4.262413788,0.3079494056,-1.256925578,-6.956737346,-37.73110089,53.86599158
4.264015383,0.3047278701,-1.253299639,-6.864782214,-37.55282677,54.13427041
4.265569954,0.3018241005,-1.249799364,-6.774565759,-37.37610528,54.40082111
4.267039294,0.2992541196,-1.246435786,-6.686593916,-37.20200562,54.66424004
4.268387444,0.2970260292,-1.243218935,-6.601367091,-37.03160955,54.92312048
4.269580961,0.2951416248,-1.240158447,-6.51938071,-36.86601086,55.17605307
4.270589037,0.2935981991,-1.237264128,-6.441125773,-36.70631453,55.42162632
4.271383452,0.2923904334,-1.234546465,-6.367089404,-36.55363587,55.65842702
4.271938411,0.2915122732,-1.232017079,-6.297755396,-36.40909935,55.88504063
4.272230268,0.2909586991,-1.229689127,-6.233604741,-36.27383736,56.10005156
4.272237167,0.2907273118,-1.227577646,-6.175116145,-36.1489887,56.30204348
4.271938657,0.2908196728,-1.225699852,-6.122766526,-36.03569694,56.48959947
4.271315276,0.2912423559,-1.224075389,-6.077031496,-35.93510864,56.66130212
4.270348172,0.2920076909,-1.222726544,-6.038385839,-35.84837132,56.81573359
4.269018748,0.2931341953,-1.2216784,-6.007303982,-35.77663132,56.95147553
4.267308392,0.2946467146,-1.220958949,-5.984260471,-35.72103144,57.06710898
4.265198272,0.2965763014,-1.220599133,-5.969730477,-35.6827084,57.16121419
4.262669234,0.2989598795,-1.220632814,-5.964190335,-35.66279019,57.23237041
4.259701787,0.3018397425,-1.221096655,-5.968118136,-35.66239317,57.27915561
4.256484434,0.3048744494,-1.221595456,-5.973015893,-35.66783938,57.3116118
4.253226366,0.3077036236,-1.221722924,-5.970278536,-35.66496289,57.34080343
4.249937848,0.3103464069,-1.221502922,-5.960230424,-35.65413488,57.36684521
4.246627751,0.3128233678,-1.220961479,-5.943202126,-35.63572329,57.389857
4.243303627,0.3151556931,-1.220126272,-5.919529601,-35.61009325,57.4099632
4.239971826,0.3173644591,-1.219026024,-5.889553414,-35.57760759,57.42729221
4.236637628,0.3194700008,-1.217689858,-5.853617996,-35.53862727,57.44197588
4.233305406,0.3214913913,-1.216146611,-5.812070938,-35.49351186,57.45414902
4.22997879,0.3234460343,-1.214424181,-5.765262327,-35.44262002,57.46394885
4.226660843,0.3253493641,-1.212548915,-5.713544119,-35.38630986,57.4715146
4.22335424,0.3272146429,-1.210545103,-5.657269553,-35.32493943,57.47698704
4.220061458,0.3290528354,-1.20843458,-5.596792605,-35.25886708,57.48050802
4.216784962,0.3308725384,-1.206236476,-5.532467473,-35.18845185,57.48222011
4.213527409,0.3326799423,-1.203967103,-5.464648111,-35.11405381,57.4822662
4.210291845,0.3344788022,-1.201639997,-5.393687791,-35.03603438,57.48078911
4.207081919,0.3362704024,-1.19926607,-5.319938709,-34.95475662,57.4779313
4.203902079,0.3380535091,-1.196853891,-5.243751627,-34.87058549,57.47383449
4.200757768,0.3398243112,-1.194410027,-5.165475548,-34.78388805,57.46863939
4.197655597,0.3415763609,-1.191939453,-5.085457431,-34.69503365,57.46248542
4.194603491,0.3433005319,-1.189445977,-5.004041948,-34.60439408,57.45551042
4.191610799,0.3449850171,-1.186932672,-4.921571265,-34.51234368,57.44785046
4.188688362,0.3466153926,-1.184402293,-4.83838487,-34.41925937,57.43963959
4.185848534,0.3481747728,-1.181857661,-4.754819435,-34.32552074,57.43100965
4.183105144,0.3496440783,-1.17930201,-4.671208709,-34.23150997,57.42209014
4.180473415,0.3510024341,-1.176739285,-4.587883453,-34.1376118,57.41300804
4.177969811,0.3522277017,-1.174174395,-4.505171403,-34.04421346,57.40388775
4.175611844,0.3532971433,-1.171613403,-4.423397279,-33.95170453,57.39485097
4.173417823,0.3541881978,-1.169063669,-4.342882812,-33.86047678,57.38601667
4.171406563,0.3548793409,-1.166533922,-4.263946822,-33.77092395,57.37750106
4.169597057,0.3553509864,-1.164034288,-4.186905318,-33.68344158,57.36941762
4.168008134,0.3555863813,-1.161576256,-4.112071637,-33.59842669,57.36187713
4.166658099,0.3555724414,-1.159172588,-4.039756612,-33.51627755,57.35498776
4.165564383,0.3553004754,-1.156837196,-3.970268786,-33.43739337,57.3488552
4.16474321,0.3547667482,-1.15458497,-3.903914641,-33.36217392,57.34358275
4.164209292,0.3539728452,-1.152431583,-3.840998881,-33.29101926,57.3392716
4.163975574,0.3529258053,-1.150393276,-3.781824734,-33.22432934,57.33602099
4.164053023,0.3516380072,-1.148486628,-3.726694307,-33.16250361,57.33392852
4.164450487,0.3501268022,-1.14672832,-3.675908958,-33.10594066,57.3330904
4.16517461,0.3484139021,-1.145134911,-3.629769727,-33.05503782,57.33360189
4.166229829,0.3465245429,-1.143722614,-3.588577787,-33.01019073,57.33555761
4.167618426,0.3444864581,-1.142507085,-3.552634952,-32.97179296,57.33905204
4.169340655,0.3423287079,-1.141503244,-3.522244211,-32.94023557,57.34417999
4.171394927,0.3400804233,-1.14072511,-3.497710319,-32.91590675,57.35103711
4.173778045,0.3377695319,-1.140185682,-3.479340419,-32.89919132,57.35972053
4.176485486,0.3354215394,-1.139896848,-3.46744472,-32.89047041,57.37032944
4.179511708,0.3330584413,-1.139869355,-3.462337211,-32.89012099,57.38296584
4.1828262,0.3306703335,-1.140017138,-3.460962733,-32.8953728,57.39679104
4.186395574,0.3282401932,-1.140245081,-3.460050943,-32.90318495,57.41088644
4.190209275,0.3257720565,-1.140548875,-3.459596524,-32.91352306,57.42523679
4.194256752,0.3232645429,-1.140923513,-3.459594471,-32.9263499,57.43982708
4.198527615,0.3207111767,-1.141363484,-3.46004019,-32.94162538,57.45464264
4.203011717,0.3181010229,-1.141862974,-3.460929585,-32.95930653,57.46966931
4.207699135,0.3154195998,-1.142416095,-3.462259164,-32.97934748,57.48489356
4.212580062,0.3126500185,-1.1430171,-3.464026131,-33.00169956,57.50030265
4.21764458,0.3097742841,-1.143660598,-3.466228475,-33.02631136,57.51588482
4.222882352,0.30677469,-1.144341747,-3.468865059,-33.05312885,57.53162942
4.228282217,0.3036352305,-1.145056421,-3.471935687,-33.08209552,57.54752707
4.233831715,0.3003429578,-1.145801346,-3.475441176,-33.1131526,57.56356984
4.23951658,0.2968892185,-1.146574193,-3.479383403,-33.14623922,57.57975132
4.245320198,0.2932707075,-1.147373622,-3.483765345,-33.18129273,57.59606683
4.251223097,0.2894902937,-1.148199282,-3.488591102,-33.21824888,57.61251342
4.257202478,0.2855575815,-1.149051752,-3.493865907,-33.25704222,57.62909
4.263231831,0.281489189,-1.149932445,-3.499596122,-33.29760634,57.64579741
4.26928068,0.2773087363,-1.150843459,-3.505789218,-33.33987426,57.66263835
4.275314472,0.2730465545,-1.151787406,-3.512453738,-33.38377876,57.67961747
4.281294636,0.2687391342,-1.152767212,-3.519599255,-33.42925276,57.69674124
4.28717885,0.2644283469,-1.153785919,-3.527236306,-33.47622967,57.71401794
4.292921491,0.2601604779,-1.154846493,-3.535376321,-33.52464378,57.73145751
4.298474298,0.2559851168,-1.155951656,-3.544031538,-33.57443061,57.74907141
4.303787211,0.2519539541,-1.157103745,-3.553214909,-33.62552727,57.76687245
4.308809382,0.248119531,-1.158304616,-3.56293999,-33.67787281,57.78487462
4.313490302,0.2445339887,-1.15955558,-3.573220829,-33.73140855,57.80309281
4.317781026,0.2412478588,-1.160857382,-3.584071845,-33.78607835,57.82154257
4.321635415,0.2383089304,-1.16221021,-3.595507694,-33.84182892,57.84023987
4.325011364,0.2357612274,-1.163613725,-3.60754314,-33.89861001,57.85920076
4.327871948,0.2336441217,-1.165067114,-3.620192909,-33.95637468,57.87844106
4.33018642,0.2319916045,-1.166569152,-3.633471554,-34.01507942,57.89797609
4.33193104,0.2308317299,-1.168118265,-3.647393301,-34.0746843,57.91782027
4.333089666,0.2301862387,-1.16971261,-3.661971915,-34.13515303,57.93798684
4.333654106,0.2300703613,-1.171350146,-3.677220547,-34.19645301,57.95848752
4.333624197,0.2304927896,-1.173028718,-3.693151598,-34.25855535,57.97933218
4.33300764,0.2314558034,-1.174746139,-3.709776578,-34.32143473,58.00052854
4.331819587,0.2329555289,-1.176500284,-3.727105977,-34.38506938,58.02208186
4.330082017,0.2349823092,-1.178289172,-3.74514913,-34.44944087,58.04399469
4.327822944,0.2375211646,-1.180111057,-3.763914104,-34.51453395,58.06626661
4.325075496,0.2405523237,-1.181964508,-3.783407578,-34.58033624,58.08889403
4.32187691,0.2440518095,-1.183848474,-3.803634737,-34.646838,58.11186997
4.318267499,0.2479920674,-1.185762341,-3.824599177,-34.71403177,58.13518396
4.314289635,0.2523426232,-1.187705961,-3.846302812,-34.781912,58.15882192
4.309986784,0.2570707634,-1.189679656,-3.868745789,-34.85047464,58.18276609
4.305402638,0.2621422266,-1.191684208,-3.891926421,-34.91971671,58.20699504
4.300580359,0.2675218959,-1.193720814,-3.915841113,-34.98963583,58.23148366
4.295561963,0.2731744782,-1.195791024,-3.940484311,-35.06022975,58.25620331
4.290387845,0.2790651511,-1.197896657,-3.965848452,-35.13149583,58.28112186
4.285096454,0.2851601551,-1.200039697,-3.991923922,-35.20343057,58.30620396
4.279724096,0.2914273061,-1.202222181,-4.018699027,-35.27602903,58.33141117
4.274304873,0.2978363967,-1.204446058,-4.046159971,-35.3492844,58.35670232
4.268870732,0.3043594614,-1.206713049,-4.074290846,-35.42318745,58.38203374
4.263451596,0.3109708783,-1.209024488,-4.103073631,-35.49772606,58.40735963
4.258075578,0.3176472926,-1.211381162,-4.132488202,-35.57288477,58.43263248
4.252769241,0.3243673574,-1.213783147,-4.162512354,-35.64864433,58.45780341
4.247557876,0.3311113013,-1.216229657,-4.193121841,-35.72498134,58.48282267
4.242465795,0.3378603501,-1.218718901,-4.224290423,-35.80186786,58.50764007
4.237516599,0.3445960422,-1.221247974,-4.255989931,-35.87927116,58.53220546
4.23273341,0.3512994908,-1.22381278,-4.288190344,-35.95715342,58.55646921
4.228139043,0.3579506536,-1.226408005,-4.320859888,-36.0354716,58.58038269
4.223756113,0.364527673,-1.229027138,-4.353965145,-36.11417731,58.60389879
4.21960705,0.3710063482,-1.231662555,-4.387471175,-36.19321673,58.62697235
4.215714022,0.3773597949,-1.23430565,-4.421341663,-36.27253068,58.64956067
4.212098766,0.383558337,-1.236947025,-4.455539063,-36.3520547,58.67162391
4.208782304,0.3895696583,-1.23957673,-4.490024774,-36.43171926,58.69312554
4.205784587,0.3953592305,-1.242184529,-4.524759311,-36.51144997,58.71403269
4.203124036,0.4008910079,-1.244760203,-4.559702491,-36.59116799,58.73431648
4.200817031,0.4061283676,-1.247293853,-4.594813629,-36.67079042,58.75395235
4.198877357,0.4110352514,-1.249776194,-4.630051737,-36.75023077,58.77292024
4.197315632,0.4155774522,-1.252198835,-4.665375726,-36.82939959,58.79120479
4.196138766,0.4197239748,-1.254554505,-4.700744613,-36.90820504,58.80879549
4.195349469,0.4234483932,-1.256837237,-4.736117733,-36.98655365,58.82568663
4.194945854,0.4267301226,-1.259042491,-4.771454942,-37.06435101,58.84187738
4.194921157,0.4295555278,-1.261167219,-4.806716831,-37.14150258,58.85737162
4.195263606,0.4319187947,-1.263209854,-4.841864932,-37.21791451,58.87217782
4.195956462,0.4338225054,-1.265170253,-4.876861924,-37.29349446,58.8863088
