frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz
748,0.1917823163,-0.1644936937,-0.2302300163,0.3987840589,-0.2839145887,-0.2576541049,0.3987840589,-0.2839145887,-0.2576541049,0.6375908212,-0.3571035949,-0.2546728994,-0.2654601855,-0.4183991346,0.9449441618,0.4095905489,-0.3372735196,0.1615013847,0.1443923159,0.07348359443,1.620992342,-0.1975137113,-0.4400439643,0.9341164888,1.507073461,-0.469160941,-1.96723283,-0.3309229732,-0.4941181721,0.5597082098,-0.05129037913,-0.3855328007,0.9593736248,-0.2221531225,-0.4590519427,0.4950910575,-0.1124969727,-0.4874431925,0.8445204307
749,0.1914352426,-0.1645513322,-0.2293744864,0.4002141121,-0.2835236386,-0.2560969478,0.4002141121,-0.2835236386,-0.2560969478,0.6449743369,-0.3533146725,-0.2538996386,-0.2685866884,-0.4130496445,0.9456878657,0.4046199274,-0.3393665423,0.1640165915,0.1476597692,0.07738755307,1.617959081,-0.2006059621,-0.4433131379,0.9352818818,1.508212275,-0.4693381414,-1.966120576,-0.3313803626,-0.4969933889,0.5614652475,-0.05205541119,-0.3836594556,0.9625623392,-0.2258471681,-0.4553290178,0.4964025843,-0.1116960947,-0.4887169176,0.8445441909
750,0.1909436467,-0.1647497034,-0.228736222,0.3993298014,-0.2830656497,-0.2566641662,0.3993298014,-0.2830656497,-0.2566641662,0.6485783429,-0.3519832336,-0.2528349009,-0.2698716186,-0.4101271788,0.9461555119,0.400453869,-0.3412250806,0.1665074279,0.150898417,0.08118903303,1.6149275,-0.1991744714,-0.4504588148,0.9355995365,1.508630836,-0.4687841954,-1.965410935,-0.330884015,-0.4993553435,0.5639872429,-0.05383357301,-0.3819386927,0.9661399854,-0.229972673,-0.4480507495,0.4980220671,-0.1129356903,-0.488180071,0.8450004908
751,0.1905421473,-0.165043485,-0.2281578721,0.3980328779,-0.2826289538,-0.2575825007,0.3980328779,-0.2826289538,-0.2575825007,0.6510943483,-0.3515348935,-0.2515076327,-0.2700513067,-0.4081509702,0.946627914,0.3969779112,-0.3431427246,0.1691322805,0.1544343329,0.08481156612,1.61198417,-0.1967830435,-0.4581994238,0.9360335812,1.508458986,-0.4682494346,-1.964495596,-0.3300519091,-0.5010062069,0.5667781404,-0.0556524566,-0.380131281,0.9697425064,-0.2334534461,-0.4409567439,0.4994839268,-0.1147295586,-0.4871121581,0.845584706
752,0.1906295241,-0.1656244074,-0.2281780504,0.3970541462,-0.2821592056,-0.2584501816,0.3970541462,-0.2821592056,-0.2584501816,0.6529035445,-0.3526346601,-0.2501845775,-0.2668634653,-0.409273691,0.9472864939,0.3944325673,-0.3447842162,0.1716331589,0.1592166786,0.08641229474,1.6096865,-0.1924744517,-0.4674804222,0.9369692375,1.508356005,-0.4677150102,-1.963790539,-0.3287309078,-0.5010814698,0.5689829556,-0.05669542785,-0.3779025683,0.973196781,-0.2350508533,-0.4359553186,0.50074737,-0.1189527734,-0.4842229092,0.8460804933
753,0.190873171,-0.1664300366,-0.2282926599,0.3962056257,-0.2816850669,-0.2592561815,0.3962056257,-0.2816850669,-0.2592561815,0.6539979272,-0.3544237651,-0.2487374128,-0.2625902261,-0.4114141283,0.9479144985,0.3918589038,-0.3459714313,0.1743100695,0.1641270932,0.08759222943,1.607672234,-0.1874164924,-0.4762483028,0.9379379054,1.507540391,-0.4672509253,-1.962761935,-0.3271625391,-0.5003227676,0.5714644396,-0.05742930819,-0.3757303138,0.9765120625,-0.2356546292,-0.4318996675,0.5017563683,-0.1231162303,-0.4812370475,0.8466090335
754,0.1912413614,-0.1675919987,-0.227822019,0.3964497116,-0.2812706271,-0.2582329332,0.3964497116,-0.2812706271,-0.2582329332,0.6570329463,-0.3554120703,-0.2460381062,-0.2558547216,-0.415384536,0.9492229075,0.3870447038,-0.344516741,0.1781821217,0.1691496642,0.08823847748,1.607368169,-0.1840953667,-0.4820822361,0.9402647931,1.504094457,-0.4680528519,-1.959598845,-0.3253679428,-0.4972797613,0.5757938345,-0.05696483279,-0.373639449,0.9805635367,-0.2334964964,-0.4315422093,0.5030527478,-0.1266434412,-0.477873618,0.8480685954
755,0.191623311,-0.1689428898,-0.2273525642,0.3968591063,-0.2807745932,-0.2570191806,0.3968591063,-0.2807745932,-0.2570191806,0.659393907,-0.3566735055,-0.2434005337,-0.2485676009,-0.4199619878,0.950505004,0.3816057735,-0.3424112998,0.1823503697,0.1735180081,0.08858515925,1.607679809,-0.1807937533,-0.4864619694,0.9424991399,1.500418404,-0.468867088,-1.956302574,-0.3235912221,-0.4936879424,0.5802906324,-0.05608374132,-0.3717563118,0.9843965353,-0.2306175904,-0.4321759977,0.5041071456,-0.1294815753,-0.4749071705,0.8494894998
756,0.1916954479,-0.1704651044,-0.2260338071,0.3975910178,-0.2802066135,-0.2549536829,0.3975910178,-0.2802066135,-0.2549536829,0.6593137949,-0.3581797358,-0.2407848525,-0.2406924824,-0.4256684373,0.9519609547,0.374597054,-0.339294305,0.1875188133,0.1744448089,0.08922807075,1.609768666,-0.1759930518,-0.4857255101,0.9441431454,1.49750586,-0.4703472313,-1.953087836,-0.3218556395,-0.4903675582,0.585492556,-0.05460720971,-0.3709280251,0.9883196594,-0.2249631567,-0.4361224836,0.5045705889,-0.1296740025,-0.4736195246,0.8509533878
757,0.191680405,-0.1720627489,-0.224843032,0.3984053638,-0.2795376024,-0.2528742014,0.3984053638,-0.2795376024,-0.2528742014,0.6584429523,-0.3597688129,-0.2384625238,-0.2330197848,-0.4314574608,0.9531984153,0.3669733355,-0.3358187535,0.1927027598,0.1745230733,0.0897158537,1.612182644,-0.1718555197,-0.4833854982,0.9454995274,1.494879562,-0.4716126887,-1.950176489,-0.3204703451,-0.4871612962,0.5901001941,-0.0530184148,-0.3699299773,0.991861372,-0.2197116006,-0.4403259332,0.5047174701,-0.1290919592,-0.4729694308,0.852012472
758,0.1917075453,-0.1737271523,-0.2243186181,0.3993071018,-0.2787023341,-0.2520328953,0.3993071018,-0.2787023341,-0.2520328953,0.6544873448,-0.362317388,-0.2380195433,-0.2271408489,-0.4358351551,0.9534340712,0.3586904263,-0.3326278481,0.1974267913,0.1737287756,0.09022640585,1.61372635,-0.168776665,-0.4786397921,0.9454959652,1.492309219,-0.4707520074,-1.948227863,-0.3199166664,-0.484779891,0.5933125216,-0.05173206346,-0.3684083408,0.9938480333,-0.2166363314,-0.4443300022,0.5040598542,-0.1245870829,-0.4762929333,0.8514962877
759,0.1917404107,-0.1754657443,-0.2242029451,0.4004035177,-0.2778077531,-0.2513518747,0.4004035177,-0.2778077531,-0.2513518747,0.650532434,-0.3648282137,-0.2379823776,-0.2224809915,-0.4393217106,0.9532518029,0.3500942455,-0.3294049899,0.2017138919,0.1728113458,0.09060651356,1.61494524,-0.166708267,-0.4730523675,0.9450902327,1.490341869,-0.4695406916,-1.946819871,-0.3196997994,-0.482759887,0.5954032032,-0.050419859,-0.366780403,0.9951057727,-0.214870307,-0.4475289386,0.5029233832,-0.1197442442,-0.4800521285,0.8503478608
760,0.1917902465,-0.1774324593,-0.2256166635,0.4013735107,-0.276770524,-0.2517498762,0.4013735107,-0.276770524,-0.2517498762,0.6476786871,-0.3666655229,-0.2390890138,-0.2219845548,-0.439282811,0.9519801701,0.3423928623,-0.3278701031,0.2044487144,0.1727790292,0.09092215906,1.614371787,-0.1706975673,-0.4686865142,0.9441752256,1.489841846,-0.4673206605,-1.946853206,-0.3203177578,-0.4815242082,0.5950558421,-0.04943567912,-0.3647013378,0.9946412053,-0.2191258227,-0.4449661864,0.5013289957,-0.115533064,-0.4836867285,0.8479804703
761,0.1918275716,-0.1794289109,-0.2275166856,0.4024208007,-0.2756557954,-0.2523197005,0.4024208007,-0.2756557954,-0.2523197005,0.6456021494,-0.3682726649,-0.2404502172,-0.2228873842,-0.4382665451,0.9502605748,0.3342646541,-0.3260222242,0.2065548646,0.1727776256,0.0910621369,1.613416646,-0.1745109727,-0.4644521359,0.9426695437,1.490424892,-0.4649510467,-1.947663785,-0.3213410858,-0.4808167627,0.5932698704,-0.04852744928,-0.362628708,0.9934467881,-0.2247033644,-0.4407556077,0.4992743048,-0.1120128523,-0.486877286,0.8450815933
762,0.1911292358,-0.1811105652,-0.2297201988,0.4030171301,-0.274264665,-0.252069151,0.4030171301,-0.274264665,-0.252069151,0.6466526724,-0.3686906522,-0.2411513999,-0.2262634938,-0.4352923553,0.9486118695,0.3239169379,-0.3219043369,0.2081525632,0.1726423655,0.09081005544,1.61277296,-0.1783640321,-0.4610748227,0.9410024657,1.494102254,-0.4637595466,-1.949630667,-0.3237247908,-0.4822734815,0.5881703798,-0.04818565099,-0.3596437794,0.9920574117,-0.2331724161,-0.4318262992,0.4971651554,-0.1142250673,-0.4860781812,0.8418676043
763,0.1904917648,-0.1826778826,-0.2322319908,0.4036932245,-0.2727997995,-0.2518932882,0.4036932245,-0.2727997995,-0.2518932882,0.6487610789,-0.3687695663,-0.2418053703,-0.2299587237,-0.4325116179,0.9466660272,0.3137087757,-0.31786633,0.209117189,0.1726474632,0.09026434251,1.612025182,-0.1806707388,-0.4584360054,0.9388871145,1.498842594,-0.462516326,-1.952339033,-0.3261266206,-0.4840958603,0.5818787988,-0.04780045845,-0.3567304563,0.9903873177,-0.2420000328,-0.4224550584,0.494719277,-0.1173454348,-0.4844296143,0.8383275234
764,0.1903022917,-0.1837186567,-0.235220218,0.4051290184,-0.2715711198,-0.2515540458,0.4051290184,-0.2715711198,-0.2515540458,0.6539964762,-0.3684806437,-0.2417554351,-0.2321756685,-0.4317468775,0.9441765528,0.3039307305,-0.3130846646,0.2086141489,0.1737254533,0.08868720682,1.611041913,-0.1764562469,-0.4578584541,0.93581218,1.504600481,-0.4619232214,-1.956049969,-0.3278827835,-0.484841587,0.5742583465,-0.0472902384,-0.3539711516,0.9882483079,-0.2486901048,-0.4159230279,0.491802957,-0.1218510862,-0.4813219752,0.834067288
765,0.1904414422,-0.1847607648,-0.2382939087,0.4068064451,-0.2703869184,-0.2513048369,0.4068064451,-0.2703869184,-0.2513048369,0.660103105,-0.3679639881,-0.2414712512,-0.2339601097,-0.4317120222,0.9415318548,0.2949032407,-0.3088717755,0.207675468,0.1753491923,0.0870351681,1.609887847,-0.1702755265,-0.4581443387,0.9326567403,1.510753306,-0.4611779761,-1.960081879,-0.3292181769,-0.4855357692,0.5661511807,-0.04654701208,-0.3516128587,0.9861221578,-0.2545249411,-0.4101439228,0.4884528975,-0.1265278758,-0.4776100299,0.8298182952
766,0.191515741,-0.1861029028,-0.2415224592,0.4092463694,-0.2690340097,-0.2516164531,0.4092463694,-0.2690340097,-0.2516164531,0.6668880618,-0.3673132111,-0.2407224916,-0.2338426862,-0.4347696408,0.9381899431,0.2878331277,-0.3061637652,0.2064318617,0.1780379098,0.08596954366,1.607767974,-0.1567334598,-0.4590870953,0.928449836,1.516696978,-0.4592202437,-1.964834856,-0.3281914351,-0.4853389799,0.5590133211,-0.04476383425,-0.3516431201,0.9842709792,-0.2564855446,-0.4079658919,0.4841478388,-0.1294869419,-0.4735253243,0.8262193853
767,0.1929609538,-0.1876095343,-0.2443859816,0.411905009,-0.2678119183,-0.2518476927,0.411905009,-0.2678119183,-0.2518476927,0.6737997708,-0.3666854282,-0.2397390993,-0.2331165404,-0.438409738,0.9350654671,0.2817464773,-0.3044808406,0.205173234,0.1811134573,0.08505825432,1.605823812,-0.1418199239,-0.4606181124,0.9246173673,1.522283948,-0.457238525,-1.969139175,-0.3267971458,-0.4852544621,0.5522007391,-0.04265446668,-0.3522799395,0.9828026016,-0.2569554573,-0.4066856024,0.4794650013,-0.1317811773,-0.4694673977,0.8230356308
768,0.195405686,-0.189795595,-0.2459504054,0.4145782597,-0.2669316635,-0.2526183859,0.4145782597,-0.2669316635,-0.2526183859,0.6781835333,-0.3671529459,-0.2393624481,-0.2302435625,-0.4436981877,0.9327986473,0.2788702854,-0.3070842067,0.2046926923,0.1839664109,0.08456218121,1.605107597,-0.1249565947,-0.4639129113,0.9219091811,1.527858136,-0.454324554,-1.97263746,-0.3255738121,-0.4862114585,0.5463939057,-0.03942106337,-0.3544912411,0.9825084247,-0.2536230375,-0.4076870242,0.4742431483,-0.1310705634,-0.4666523001,0.8212025283
769,0.1979647265,-0.1920614968,-0.2470070995,0.4171420805,-0.2661872163,-0.2532304294,0.4171420805,-0.2661872163,-0.2532304294,0.6819224354,-0.3677151255,-0.2388537085,-0.2269330558,-0.4490205902,0.9310354352,0.2766108451,-0.3103785176,0.2044062925,0.1867244616,0.08418573157,1.604910956,-0.1086703373,-0.4675171861,0.9199355305,1.532561464,-0.4515980674,-1.975219271,-0.3241815695,-0.487168424,0.5413798048,-0.03617643713,-0.356797403,0.9826496894,-0.2493626446,-0.4091319581,0.4689101617,-0.1294463204,-0.4644871599,0.8197465273
770,0.2000723725,-0.1943216618,-0.2468489095,0.4190453811,-0.2659069414,-0.252852752,0.4190453811,-0.2659069414,-0.252852752,0.6844193334,-0.3680065322,-0.23768862,-0.2238033507,-0.4525843949,0.9310103335,0.2744886312,-0.313834158,0.2051250002,0.1896103291,0.08427796593,1.605741429,-0.1010467853,-0.4706195159,0.9212755109,1.533212276,-0.4499478155,-1.974355384,-0.3230962639,-0.4880683364,0.5386174896,-0.03398263765,-0.3564763695,0.9841279183,-0.2468657123,-0.4088274725,0.4641542385,-0.1264128193,-0.4640754002,0.8189032059
771,0.2023979297,-0.1967705582,-0.2458459438,0.4207531652,-0.2659243472,-0.2522688428,0.4207531652,-0.2659243472,-0.2522688428,0.685970059,-0.3683273902,-0.2362658425,-0.2198208399,-0.4563282837,0.9319269347,0.2737632371,-0.3188869706,0.2064437044,0.192806974,0.08474740917,1.607205053,-0.0962734763,-0.474080866,0.9244643004,1.53189408,-0.4483181179,-1.971798292,-0.3218361627,-0.4890896597,0.5371594391,-0.03183381794,-0.355520133,0.9866147248,-0.2438614145,-0.4088015111,0.4593681905,-0.1217369066,-0.4646584473,0.8187487825
772,0.2040862949,-0.1988631363,-0.2452423319,0.4222364732,-0.2656803177,-0.2512508303,0.4222364732,-0.2656803177,-0.2512508303,0.6876454986,-0.3681804069,-0.2346390593,-0.2171412879,-0.4583633517,0.9326245197,0.2713678722,-0.3220993415,0.2073991405,0.1953241357,0.08483453594,1.608809377,-0.09437750984,-0.4757832952,0.9271550988,1.53059492,-0.4477395946,-1.969031139,-0.3206086209,-0.4896190276,0.535572661,-0.03007586716,-0.355150931,0.9884163033,-0.2418145141,-0.4080966352,0.4548310329,-0.1182524558,-0.4654796757,0.818031286
773,0.2048153033,-0.2007436553,-0.2443816442,0.4231886625,-0.2652849861,-0.2487852433,0.4231886625,-0.2652849861,-0.2487852433,0.6896072263,-0.3675189719,-0.2318574985,-0.2174651739,-0.455495135,0.9343301277,0.2656613911,-0.3216675017,0.2093830491,0.1965956833,0.08512893539,1.611427078,-0.09957956333,-0.4728075577,0.9311600267,1.527954339,-0.4499682207,-1.963712636,-0.3199886551,-0.4894235287,0.5350594713,-0.0290547579,-0.3548805465,0.9899050284,-0.2407387466,-0.4043726218,0.4505256278,-0.1166023141,-0.4667654654,0.8172026473
774,0.205195633,-0.2024224726,-0.2436302311,0.4240339322,-0.2648044242,-0.246078258,0.4240339322,-0.2648044242,-0.246078258,0.6913919244,-0.36663774,-0.2291337351,-0.2183629566,-0.4518958191,0.9358793536,0.2593024514,-0.3206022054,0.2108191666,0.1976363332,0.08512668844,1.614112795,-0.106279534,-0.4698131708,0.9348107091,1.525221685,-0.4526949134,-1.958298027,-0.3194164292,-0.4891457687,0.5344177766,-0.02831980483,-0.3549322066,0.9910732886,-0.2401023434,-0.4005645736,0.4463424197,-0.1154460661,-0.4683025635,0.8160948428
775,0.2046992685,-0.2028107979,-0.2441719774,0.4248898361,-0.2639722451,-0.2436639556,0.4248898361,-0.2639722451,-0.2436639556,0.6933382754,-0.365424153,-0.2274409009,-0.2188488859,-0.4499714891,0.93566988,0.252133876,-0.3192103167,0.2089590367,0.1977050658,0.0834793036,1.616174898,-0.111270821,-0.4699653761,0.935073131,1.523636752,-0.4559725463,-1.954621274,-0.3181588749,-0.4890080753,0.532438619,-0.02827507312,-0.3557387128,0.9908461984,-0.2404105497,-0.3985504034,0.4426587694,-0.1150155421,-0.4708625964,0.8134827161
776,0.2040086871,-0.203119408,-0.2449673557,0.4257106306,-0.2630149283,-0.2413310161,0.4257106306,-0.2630149283,-0.2413310161,0.694991062,-0.3640403403,-0.2259988944,-0.2194655227,-0.4481745374,0.9350223655,0.2446666181,-0.3173324525,0.2065827129,0.1977196183,0.08141813634,1.61815034,-0.1161428843,-0.4702091819,0.9345482844,1.522404149,-0.4590172484,-1.951645696,-0.3169050219,-0.4886714046,0.5300131678,-0.02832173867,-0.3570464342,0.9901711971,-0.2411997118,-0.3970199251,0.4391122425,-0.1148814792,-0.4734197123,0.8105028005
777,0.203215859,-0.2032329755,-0.2466945437,0.426684686,-0.2614602261,-0.2400078527,0.426684686,-0.2614602261,-0.2400078527,0.6961716867,-0.3620004392,-0.2250877541,-0.2197612207,-0.448471913,0.932867046,0.2382349829,-0.3161402147,0.2030112851,0.1986188346,0.07883395623,1.619210479,-0.1194684879,-0.4713246863,0.9319076342,1.522997574,-0.4598175049,-1.952061097,-0.3149147029,-0.4876169303,0.5257372867,-0.0280416024,-0.3597156727,0.9886600015,-0.242970877,-0.3980598824,0.4357074825,-0.1153288053,-0.4746321855,0.8069862055
778,0.2025717236,-0.2036832259,-0.2486356625,0.4276560253,-0.2598208952,-0.2389886167,0.4276560253,-0.2598208952,-0.2389886167,0.6969290615,-0.3598629178,-0.2245329736,-0.2200152042,-0.4489909564,0.9303092475,0.2318156918,-0.314621511,0.1994079469,0.1997825399,0.07609608164,1.619988309,-0.1220255788,-0.4722273255,0.9288014178,1.52422675,-0.4597622808,-1.953455211,-0.3130271565,-0.4862907408,0.5209830092,-0.02758195542,-0.3629904152,0.9868172393,-0.2450443388,-0.399498902,0.4322487417,-0.1159226937,-0.4755284166,0.8032223355
779,0.2030150606,-0.2058817283,-0.2503314727,0.4290915908,-0.2583282015,-0.2383904666,0.4290915908,-0.2583282015,-0.2383904666,0.6969086957,-0.3580888931,-0.2246531192,-0.2202742756,-0.4494694628,0.9274956079,0.2259848839,-0.3132431814,0.1970574342,0.2020007389,0.07370663845,1.620280764,-0.1226315635,-0.4711434115,0.9260153645,1.526261982,-0.4571598759,-1.956048466,-0.3136683134,-0.4858074489,0.5146245694,-0.0259615504,-0.3680483355,0.984798648,-0.2458744146,-0.4009731771,0.4277413963,-0.116736145,-0.4743507332,0.7998029323
780,0.2038419157,-0.2086071301,-0.2518624963,0.430584406,-0.2570158979,-0.2379647731,0.430584406,-0.2570158979,-0.2379647731,0.6965968648,-0.3564853877,-0.2250685608,-0.2202708387,-0.4499874414,0.9246830623,0.2205135174,-0.3119351598,0.1950667844,0.2047460644,0.07135061984,1.620442981,-0.1218373685,-0.4705581616,0.9233418032,1.528908921,-0.4540526333,-1.959048654,-0.3142724646,-0.4852889392,0.5082748754,-0.02409367628,-0.3732996722,0.9828249997,-0.246937315,-0.4024017878,0.4232791215,-0.1173171537,-0.4731786657,0.7963898707
781,0.2057599603,-0.2127748277,-0.2523552156,0.4319651313,-0.2566178886,-0.2374207805,0.4319651313,-0.2566178886,-0.2374207805,0.6955515063,-0.3559224497,-0.2264620466,-0.2195174301,-0.4501279236,0.9230564256,0.2153020045,-0.3098290686,0.1951953288,0.2086602377,0.06956194598,1.62101568,-0.1172337313,-0.4721192688,0.9224006114,1.532474824,-0.4505578794,-1.96170869,-0.3147000319,-0.4843908495,0.5038195085,-0.02209519964,-0.3773777232,0.9815562602,-0.2482881097,-0.4030254938,0.4194806753,-0.1161500681,-0.47317645,0.7934287447
782,0.2078345167,-0.2172090211,-0.2525234598,0.4332815871,-0.2564164974,-0.2368840367,0.4332815871,-0.2564164974,-0.2368840367,0.6943006701,-0.3554554587,-0.2277553872,-0.2185217342,-0.4501101721,0.9216725633,0.210343195,-0.3077626888,0.1955754151,0.2128158171,0.06780649711,1.621657064,-0.1115606768,-0.474291871,0.9218260288,1.536063073,-0.4471645524,-1.964170755,-0.3144783817,-0.4832767689,0.4999222393,-0.02011586778,-0.3810357995,0.9805318809,-0.2501856352,-0.403222967,0.4158658843,-0.1146978776,-0.4736022894,0.7905051943
783,0.2095507546,-0.221999552,-0.2524056317,0.4335391256,-0.2562525781,-0.2363244611,0.4335391256,-0.2562525781,-0.2363244611,0.6922480483,-0.3549536383,-0.2287989769,-0.2179421086,-0.4483648883,0.9212731306,0.2045506578,-0.3039714272,0.1970226532,0.2166155584,0.06661356249,1.622312556,-0.1060247492,-0.4756796876,0.9224513511,1.538014875,-0.4447252266,-1.965121155,-0.3120474817,-0.4808108595,0.4978498887,-0.01882090633,-0.3831459306,0.9799910607,-0.2544880639,-0.4010038334,0.4127489955,-0.1128496168,-0.475799041,0.7874495144
784,0.2112431779,-0.2265991921,-0.2521021415,0.4338314976,-0.256168433,-0.2358412266,0.4338314976,-0.256168433,-0.2358412266,0.6904505253,-0.3543393593,-0.2291940022,-0.2170448475,-0.446561806,0.9209076123,0.1990098305,-0.3004855186,0.198346029,0.2203098748,0.06524920553,1.623124176,-0.1002227717,-0.4770012271,0.9232082327,1.539850093,-0.4427777465,-1.965707551,-0.3087804518,-0.4781030139,0.4962945511,-0.01750253586,-0.3848956084,0.9796555803,-0.2590406905,-0.398398185,0.4096366544,-0.1109207157,-0.4784099367,0.7843505509
785,0.2127090886,-0.2305616957,-0.2515599607,0.4347880291,-0.2561496324,-0.2349406297,0.4347880291,-0.2561496324,-0.2349406297,0.6902893094,-0.3536376147,-0.2270794466,-0.2155668263,-0.4445876154,0.9206669542,0.1946841184,-0.2996858721,0.1969957486,0.2228348712,0.0629881428,1.624590719,-0.09528352012,-0.4797046846,0.9242231479,1.542136931,-0.4437461004,-1.964777226,-0.3026519977,-0.4753058846,0.495576197,-0.01628952517,-0.3856314327,0.9804225239,-0.2643520567,-0.3963113122,0.4082481518,-0.1096916205,-0.4821358568,0.7814055392
786,0.2141042075,-0.2337422621,-0.2509424314,0.435994191,-0.2561481209,-0.234169468,0.435994191,-0.2561481209,-0.234169468,0.6906972102,-0.3525185949,-0.2242607258,-0.2134642753,-0.4432524242,0.9200389607,0.1909860283,-0.2999600167,0.195366196,0.2253362275,0.06044433778,1.626156306,-0.09023831715,-0.4825920575,0.9248450324,1.544528449,-0.445136937,-1.963778331,-0.2960916467,-0.4726765591,0.4950105608,-0.01490979749,-0.3863973717,0.9811491785,-0.2692775413,-0.3941891897,0.4062892362,-0.1084449918,-0.4859452279,0.7783116982
787,0.2149659524,-0.2339986269,-0.250599035,0.4381854836,-0.2560222535,-0.2340464944,0.4381854836,-0.2560222535,-0.2340464944,0.6928461821,-0.3499144016,-0.2201685688,-0.2094327656,-0.4450256449,0.9177255425,0.1890449536,-0.3034486963,0.1924964118,0.2284673061,0.057101711,1.627355229,-0.08442465551,-0.4875308411,0.9230409973,1.547765127,-0.446956922,-1.964062198,-0.2889581668,-0.471192821,0.4939018966,-0.01332283407,-0.3876107041,0.9811348822,-0.2722334859,-0.3927149371,0.401734602,-0.1074558491,-0.4890347377,0.7746718365
788,0.215701173,-0.2333950046,-0.2502388168,0.4405411731,-0.2558811375,-0.2341162997,0.4405411731,-0.2558811375,-0.2341162997,0.6954320773,-0.3469377818,-0.2158204979,-0.2050149749,-0.4475176734,0.9148256661,0.1876123337,-0.3078031154,0.1893616548,0.2317545017,0.05341804894,1.62853692,-0.07881654651,-0.4925981499,0.9205741679,1.550751032,-0.4486851046,-1.964495508,-0.2820707922,-0.4701081486,0.4924968812,-0.01148510405,-0.3892042422,0.9807822207,-0.2744331005,-0.3913630666,0.396176513,-0.1063847644,-0.4919165003,0.7708115662
789,0.2162132934,-0.2314516491,-0.2500854435,0.4430562445,-0.2552034071,-0.2347046417,0.4430562445,-0.2552034071,-0.2347046417,0.6980810358,-0.3430798582,-0.2115208108,-0.2006819955,-0.4506834004,0.9106032712,0.1863148992,-0.3124705788,0.1880608128,0.2356272724,0.04950722128,1.629624891,-0.07458297752,-0.4939070166,0.9169151066,1.552349014,-0.4484112684,-1.965815494,-0.2782669897,-0.4701111295,0.4895396462,-0.008615847748,-0.3930908653,0.9789416471,-0.2741855985,-0.390091773,0.3871216255,-0.1050929677,-0.4929635841,0.766619446
790,0.2166880849,-0.2291208025,-0.2497659411,0.4455812065,-0.2545824247,-0.2352776417,0.4455812065,-0.2545824247,-0.2352776417,0.7008695422,-0.3390868381,-0.2070962925,-0.1962453377,-0.4543515736,0.9060619538,0.1851073995,-0.3172128385,0.1866068945,0.239334817,0.04533175998,1.631001135,-0.07085383046,-0.4945828276,0.9129921451,1.553483182,-0.4478380229,-1.967071351,-0.275154334,-0.4702382426,0.4862883904,-0.005521839192,-0.3972540001,0.976935613,-0.2733035106,-0.389001053,0.3776574431,-0.1037196144,-0.4937067916,0.7623530543
791,0.2177603787,-0.2271661671,-0.2490528469,0.447805357,-0.2544630955,-0.2357040591,0.447805357,-0.2544630955,-0.2357040591,0.7031591312,-0.3355971473,-0.2041060495,-0.1909018788,-0.4598368207,0.9011514962,0.1831885911,-0.3207855507,0.1851224861,0.2425332092,0.04084160646,1.633053177,-0.06851861231,-0.4939615388,0.910164986,1.554341053,-0.44552108,-1.968419244,-0.2737481654,-0.4707991501,0.4823367744,-0.001839478995,-0.402036474,0.9749773587,-0.2709421151,-0.3879844957,0.3678494682,-0.1018690424,-0.4943157744,0.7582286434
792,0.218895356,-0.2252850138,-0.2482648234,0.4499034397,-0.254457548,-0.2361224362,0.4499034397,-0.254457548,-0.2361224362,0.70544292,-0.3321798232,-0.2011799717,-0.1859897995,-0.465095937,0.8961675179,0.1812128732,-0.3240083885,0.1833377041,0.2454944325,0.03622817913,1.635245092,-0.06636554167,-0.4930021691,0.9069690992,1.554890334,-0.4430699098,-1.96958528,-0.2730470244,-0.4710341893,0.4782864342,0.001943338425,-0.4069043175,0.9728797838,-0.268295838,-0.3872289494,0.3582879391,-0.09989479713,-0.4947954883,0.753921615
793,0.220512885,-0.2244612546,-0.2469478361,0.4514793407,-0.2549864748,-0.2361231828,0.4514793407,-0.2549864748,-0.2361231828,0.7071991451,-0.328674178,-0.1983853006,-0.1830245784,-0.4686192934,0.8921888238,0.1791946036,-0.3261841612,0.180510399,0.2480795219,0.0315905702,1.638055223,-0.0628948263,-0.4939255669,0.9033642318,1.554922434,-0.4413893667,-1.969258248,-0.2721229693,-0.4698242564,0.4747506147,0.005399508259,-0.4106666855,0.9711756006,-0.267321826,-0.3869835102,0.3519837778,-0.09740642266,-0.4961349859,0.74945898
