C2P1T04_ope_data.tx,C2P1T04_ope_data.ty,C2P1T04_ope_data.tz,C2P1T04_ope_data.rx,C2P1T04_ope_data.ry,C2P1T04_ope_data.rz
0.1622246371,1.783502788,1.526648391,-8.7383556,0.4172611425,30.8379006
0.1620848703,1.783879171,1.525917525,-8.845059035,0.4764514733,30.85225984
0.1619291049,1.784251343,1.525195339,-8.952949543,0.5367209806,30.86704392
0.1617710907,1.784626702,1.52448615,-9.060934687,0.5973488495,30.88181383
0.1616250584,1.785012077,1.523794008,-9.167920123,0.6576095787,30.89614307
0.1615057194,1.785413724,1.523122703,-9.272809661,0.716773086,30.90961765
0.1614282505,1.785837345,1.522475779,-9.374505319,0.774105005,30.92183569
0.1614082638,1.78628812,1.521856548,-9.471907362,0.828867157,30.93240663
0.1614033709,1.786743504,1.521232313,-9.571440912,0.8839787124,30.94154315
0.1613702245,1.787185862,1.520587251,-9.677415012,0.9418098634,30.94987293
0.1613242566,1.787626212,1.51994932,-9.785548555,1.000787991,30.95766433
0.1612822837,1.788073868,1.519345692,-9.891551935,1.05932737,30.96522666
0.1612625314,1.78853641,1.518802728,-9.991127006,1.115828853,30.97291091
0.1612845267,1.789019811,1.51834609,-10.07996783,1.168681735,30.98110639
0.1613602683,1.789542462,1.517975028,-10.15964934,1.217941617,30.98718289
0.1614775264,1.790106978,1.517663,-10.23520045,1.265173397,30.98954402
0.1616202398,1.790694675,1.517396551,-10.30749197,1.311023616,30.99015069
0.1617722011,1.791286966,1.517162221,-10.37739545,1.356138557,30.99095887
0.1619170467,1.791865375,1.516946548,-10.44578311,1.401164234,30.99391995
0.1620382702,1.792411525,1.516736068,-10.51352808,1.446746387,31.00098091
0.1621727231,1.792978544,1.516609177,-10.57666977,1.491598726,31.0110758
0.1623612269,1.793616542,1.516629608,-10.6318412,1.534312867,31.02189172
0.1625928059,1.79430309,1.516761998,-10.68080868,1.575352922,31.03349252
0.1628560918,1.795016245,1.516971094,-10.72534073,1.615184742,31.04593114
0.1631393786,1.795734483,1.517221723,-10.76720775,1.654275398,31.05925109
0.1634306622,1.796436651,1.517478769,-10.80818182,1.693092881,31.07348754
0.1637176624,1.79710194,1.517707164,-10.85003662,1.732105979,31.08866783
0.163987829,1.797709879,1.517871892,-10.89454739,1.771784352,31.10481156
0.164228331,1.798240344,1.517937995,-10.94349102,1.812598763,31.1219302
0.1644260295,1.798673593,1.517870599,-10.99864617,1.855021474,31.14002617
0.164567433,1.798990317,1.517634938,-11.06179351,1.899526784,31.15909146
0.1646690911,1.799260989,1.517440328,-11.12591968,1.944510661,31.18193561
0.1647578092,1.799546491,1.517434838,-11.1849824,1.988537209,31.20980918
0.1648345884,1.799814271,1.517492097,-11.24222286,2.03233591,31.24034247
0.1648997193,1.800032726,1.517485967,-11.3008844,2.076637718,31.27114791
0.1649527805,1.800171186,1.517290562,-11.36421227,2.122175205,31.29982022
0.1649925194,1.800200032,1.516780255,-11.43545439,2.169682705,31.32393468
0.1650208305,1.800105241,1.516000023,-11.51487738,2.219004537,31.34639355
0.1650380569,1.799912379,1.515098258,-11.59934776,2.269257148,31.37086225
0.1650402131,1.799651655,1.514104521,-11.68701116,2.320083537,31.39605461
0.1650237947,1.799352589,1.513048223,-11.77600583,2.37112544,31.42069957
0.1649857903,1.799043976,1.511958632,-11.86446237,2.422023337,31.44354212
0.1649236819,1.798753881,1.510864877,-11.95050415,2.47241649,31.46334328
0.1648044374,1.798355532,1.509395712,-12.05228224,2.528439978,31.48141754
0.1646107042,1.797768195,1.507349253,-12.18033784,2.593376993,31.49949839
0.1643666198,1.797085174,1.505007663,-12.32135637,2.662576228,31.51706068
0.1641011716,1.796394066,1.502651577,-12.46199271,2.731367056,31.53370845
0.1638487046,1.795776209,1.500560036,-12.58886924,2.795059323,31.54918835
0.163648296,1.795307428,1.499010739,-12.68858061,2.848946777,31.56337252
0.1634665093,1.794802772,1.497461043,-12.78428775,2.903265236,31.57514509
0.1632482593,1.794103057,1.495386786,-12.89976063,2.96734644,31.58406756
0.1630058243,1.793316234,1.49309181,-13.02247382,3.035110907,31.5911709
0.162756695,1.792544436,1.49087871,-13.13987059,3.10046805,31.5976084
0.162523761,1.791883826,1.489048903,-13.23936272,3.157317295,31.60465806
0.1623340396,1.791425989,1.487902861,-13.30833887,3.199549412,31.61369291
0.1621958484,1.791085954,1.487233457,-13.35352953,3.233498891,31.62209165
0.1620893755,1.790728695,1.486645887,-13.39040117,3.268109939,31.62734689
0.1620011831,1.790368798,1.486158617,-13.41943605,3.301184074,31.63103983
0.1619179662,1.790020768,1.485790153,-13.44111372,3.330525053,31.63475008
0.1618264692,1.789699111,1.485559037,-13.45591184,3.353937905,31.64005424
0.1617133764,1.789418419,1.485483829,-13.46430794,3.369228077,31.64852486
0.1616452963,1.789290293,1.485902068,-13.45229479,3.374070537,31.65873472
0.1616660609,1.789354255,1.486953694,-13.41297878,3.369530908,31.66849763
0.1617274345,1.789517658,1.488361239,-13.35751128,3.358507658,31.67823009
0.161781735,1.78968713,1.489847485,-13.29704125,3.343905077,31.68836252
0.1617828155,1.789767397,1.491135304,-13.24271077,3.328631815,31.69936214
0.1616861328,1.789661272,1.491947743,-13.20565369,3.315603464,31.71173416
0.1615264513,1.789436221,1.492539494,-13.17402262,3.299953369,31.72542211
0.1613650842,1.789221416,1.493320105,-13.13023933,3.275849824,31.73996427
0.1611980617,1.789011419,1.494245287,-13.07683633,3.244771398,31.75527508
0.1610215381,1.788800682,1.495270853,-13.01634469,3.20819965,31.77127215
0.1608319694,1.788583358,1.49635271,-12.95129209,3.167620017,31.78788113
0.1606262434,1.788353161,1.497446857,-12.88420146,3.124522471,31.80503932
0.1604017634,1.788103287,1.498509381,-12.81758989,3.080401955,31.82269784
0.1601564842,1.787826369,1.499496455,-12.75396818,3.03675864,31.84082252
0.1598889006,1.787514496,1.500364345,-12.69584079,2.99509803,31.85939338
0.1595979891,1.787159275,1.501069418,-12.64570623,2.956930937,31.87840278
0.1592831017,1.786751945,1.501568155,-12.60605802,2.923773377,31.89785215
0.1588680707,1.786228034,1.501740385,-12.57803778,2.892328546,31.91897446
0.1583200446,1.785569823,1.501596063,-12.55839709,2.858827372,31.94233321
0.1577032123,1.784838834,1.501286855,-12.54304056,2.824079097,31.96692302
0.1570813735,1.784096901,1.5009641,-12.52787149,2.788886177,31.99173078
0.156517951,1.783406122,1.500778719,-12.50879166,2.754042335,32.01573623
0.1560759346,1.782828937,1.500881302,-12.48170135,2.720334163,32.03791086
0.1556368849,1.782215422,1.500943499,-12.45927348,2.689153395,32.06071989
0.1550842128,1.781432269,1.500659588,-12.45170458,2.660516554,32.08632116
0.1544826188,1.780567902,1.500213809,-12.45118348,2.63313661,32.11320165
0.1538961964,1.779711235,1.499789878,-12.4499039,2.605709209,32.13983533
0.1533885255,1.778951546,1.499570896,-12.44006416,2.576910476,32.16468632
0.153022443,1.778378779,1.499739566,-12.41386734,2.545401833,32.18620346
0.1527787789,1.777982766,1.500331878,-12.37134952,2.510437001,32.20640072
0.1525902168,1.777683296,1.50121995,-12.31909905,2.472629952,32.22796432
0.1524466961,1.777465993,1.502340818,-12.25914962,2.432681504,32.25033544
0.1523385542,1.777316073,1.50363173,-12.1935321,2.39129727,32.27296234
0.1522566835,1.77721814,1.505030143,-12.12427394,2.349187493,32.29530335
0.152192642,1.777156048,1.506473706,-12.05339877,2.307066685,32.31682896
0.1521387145,1.777112827,1.507900243,-11.98292616,2.265653114,32.33702302
0.1520879261,1.777070661,1.509247717,-11.91487165,2.225668151,32.35538293
0.1520340055,1.777010938,1.510454196,-11.85124687,2.187835512,32.371419
0.1519712997,1.776914351,1.511457806,-11.79406009,2.152880443,32.38465275
0.1518946385,1.776761068,1.512196687,-11.74531686,2.121528849,32.39461434
0.151837237,1.776701128,1.512902316,-11.69959496,2.092023582,32.40120332
0.1518236428,1.776829809,1.51377386,-11.65126273,2.062422754,32.40506322
0.1518365705,1.777044125,1.514700938,-11.60200728,2.033174902,32.40685306
0.1518596327,1.777239983,1.515573126,-11.55351156,2.004727573,32.40724415
0.1518773317,1.777312174,1.516279922,-11.50745434,1.977526651,32.40692011
0.1518749559,1.777154576,1.516710642,-11.4655108,1.952015936,32.40657536
0.1518599454,1.776799985,1.51675575,-11.43391088,1.929453572,32.40369388
0.1518512948,1.776367426,1.516472023,-11.4139842,1.910047508,32.39645559
0.1518515603,1.775880217,1.515998023,-11.4000565,1.892664554,32.38659335
0.1518627995,1.775362188,1.515472318,-11.38645623,1.87617278,32.37582952
0.151886735,1.774837498,1.515033545,-11.36751368,1.859442891,32.36587979
0.1519247779,1.774330587,1.5148205,-11.33756096,1.841349312,32.35845296
0.1519754937,1.773779589,1.514689996,-11.30042502,1.823039866,32.35217248
0.1520363662,1.773120743,1.514422906,-11.26375222,1.806312568,32.34464363
0.1521068131,1.772375984,1.514044308,-11.22760637,1.791020327,32.33603991
0.1521861554,1.771567339,1.513579309,-11.19205208,1.777015884,32.32653359
0.1522736292,1.770716899,1.513053066,-11.15715468,1.764151816,32.31629569
0.1523683941,1.769846794,1.512490807,-11.1229801,1.752280542,32.30549603
0.1524695408,1.768979182,1.511917832,-11.0895948,1.741254321,32.29430317
0.1525760954,1.768136235,1.511359526,-11.05706568,1.73092525,32.28288449
0.1526870231,1.767340132,1.510841357,-11.02546008,1.721145257,32.27140624
0.1528012284,1.76661306,1.51038887,-10.99484566,1.7117661,32.26003357
0.1529175545,1.765977217,1.510027673,-10.9652904,1.702639357,32.24893064
0.1530757606,1.765364251,1.509702289,-10.93503695,1.694354481,32.23661033
0.1532968275,1.764708257,1.509353274,-10.90281134,1.687288044,32.22217714
0.1535513204,1.764035122,1.5090003,-10.86940815,1.680969079,32.20668095
0.1538097197,1.763370723,1.508663017,-10.83562363,1.674921934,32.19116996
0.1540424188,1.762740924,1.508361058,-10.80225565,1.66866587,32.17669046
0.1542197197,1.762171574,1.508114033,-10.77010375,1.661715057,32.16428681
0.1544067666,1.761711468,1.507962459,-10.74043645,1.656007622,32.15371296
0.1546624328,1.761360884,1.507912095,-10.71288906,1.652878952,32.14382058
0.1549476093,1.761072826,1.507930217,-10.68581066,1.650935887,32.13429949
0.1552232833,1.760800191,1.507983961,-10.65754778,1.648786408,32.12484002
0.1554505479,1.760495745,1.508040337,-10.62644418,1.645039818,32.11513302
0.1555906154,1.760112116,1.508066189,-10.59084084,1.638306291,32.10486985
0.1556397273,1.759683514,1.50802262,-10.55593037,1.629136413,32.0943248
0.1556280285,1.759272533,1.507905446,-10.52693848,1.619149533,32.08393526
0.1555676873,1.758874267,1.507733504,-10.50225396,1.608561685,32.07363743
0.1554708792,1.758483797,1.507525795,-10.48026595,1.597592467,32.06336761
0.1553497915,1.75809618,1.507301488,-10.45936398,1.586465068,32.0530624
0.1552166292,1.757706442,1.507079923,-10.43793796,1.575406303,32.04265884
0.1550836205,1.75730957,1.506880618,-10.41437811,1.56464666,32.03209463
0.1549630238,1.756900501,1.506723263,-10.38707505,1.554420366,32.02130828
0.1548671351,1.756474113,1.506627725,-10.35441973,1.54496545,32.0102393
0.1548082961,1.756025213,1.506614043,-10.31480353,1.536523825,31.99882836
0.1547989035,1.755548522,1.506702424,-10.26661822,1.529341384,31.98701756
0.1547747623,1.754926041,1.506895606,-10.20230983,1.515187933,31.97591278
0.1546892347,1.754111368,1.507171449,-10.12048581,1.489917996,31.96613237
0.1545809633,1.753206677,1.507513037,-10.02878831,1.459897366,31.95689713
0.1544885494,1.752314231,1.507903739,-9.93486741,1.431480817,31.94745112
0.1544506214,1.751536353,1.508327302,-9.846380376,1.411013035,31.93706708
0.1545057711,1.75097552,1.508767776,-9.770994175,1.404826923,31.92504124
0.1546246721,1.750531544,1.509500807,-9.682986501,1.399790196,31.91142345
0.1547543108,1.750057816,1.510672904,-9.562894786,1.3836651,31.89690508
0.1548978295,1.749587533,1.512073337,-9.427797078,1.364079976,31.8817747
0.1550597876,1.749153029,1.513489423,-9.294779923,1.34860995,31.8663867
0.1552464489,1.748785532,1.514706321,-9.180937087,1.344772911,31.85117113
0.1554647203,1.748516185,1.515507225,-9.103376562,1.360030884,31.83659898
0.155726461,1.748355629,1.516083405,-9.047624349,1.3911414,31.82128213
0.1560359033,1.748283086,1.516746881,-8.989457589,1.42963894,31.80392937
0.1563875639,1.748283928,1.51746047,-8.931380736,1.475105106,31.78514068
0.1567757218,1.748343816,1.518186426,-8.87589847,1.527109984,31.76550889
0.157194332,1.748448779,1.518886405,-8.825515175,1.585211606,31.74561743
0.1576369355,1.748585292,1.519521469,-8.782734572,1.648956239,31.72603812
0.1580965663,1.748740369,1.520052128,-8.750059535,1.717879489,31.70732862
0.1585656562,1.748901668,1.520438433,-8.729992093,1.7915082,31.69002992
0.1590359387,1.749057598,1.520640095,-8.7250336,1.869363104,31.67466362
0.1594983502,1.749197437,1.52061665,-8.737685097,1.95096221,31.66172913
0.1599429306,1.749311458,1.520327658,-8.770447806,2.035824854,31.65170077
0.1603780934,1.749509789,1.519740768,-8.828601152,2.135227906,31.64435951
0.1608137344,1.749868666,1.51890747,-8.910743156,2.254849935,31.63864909
0.1612430221,1.750326635,1.517912741,-9.009314996,2.385832706,31.63380557
0.1616623116,1.750818954,1.51684076,-9.116693989,2.519342789,31.62914787
0.1620719261,1.751276813,1.515774854,-9.225185775,2.646574026,31.62410203
0.162476372,1.751627075,1.514797544,-9.32702625,2.758747263,31.61820698
0.162838986,1.751934859,1.513584777,-9.446473213,2.870798085,31.61222722
0.1631265961,1.752312688,1.511904533,-9.602440522,2.998247523,31.60670031
0.1633567238,1.752750157,1.509976335,-9.779048328,3.133232424,31.60103258
0.1635553077,1.753227615,1.508018642,-9.960329973,3.267915081,31.59486302
0.1637578397,1.753714899,1.506248763,-10.13022532,3.394484858,31.58809618
0.1640088162,1.754171945,1.504883106,-10.27258871,3.505159658,31.58088426
0.1643059181,1.754594926,1.503708474,-10.40333151,3.606323666,31.57362806
0.1646080349,1.755016795,1.502394458,-10.54705561,3.708905069,31.5664421
0.1649080189,1.755445472,1.50098118,-10.70059129,3.811961413,31.55922412
0.1652001228,1.755887315,1.499508702,-10.86075837,3.914553675,31.55190881
0.1654800973,1.75634702,1.498016998,-11.02436615,4.015745834,31.54447047
0.1657452341,1.756827575,1.496545946,-11.18821365,4.114604645,31.536924
0.1659943555,1.757330275,1.495135337,-11.34909027,4.210199549,31.52932447
0.1662277477,1.757854804,1.493824889,-11.5037767,4.301602575,31.52176508
0.1664470412,1.758399372,1.492654264,-11.64904612,4.387888161,31.51437367
0.1666550354,1.758960921,1.491663085,-11.78166567,4.468132776,31.50730763
0.1668554686,1.759535386,1.49089094,-11.898398,4.541414293,31.50074739
0.1671299895,1.760112355,1.490460206,-11.99571051,4.605214065,31.4940438
0.1675196425,1.760683512,1.490370903,-12.07657399,4.65971056,31.48680938
0.1679657941,1.761249522,1.490479332,-12.14751886,4.708022741,31.47958137
0.1684076187,1.761813352,1.49064213,-12.21509097,4.753264746,31.47284665
0.1687824505,1.762379861,1.490716274,-12.28584786,4.798548072,31.46705183
0.1690258362,1.762955737,1.490559112,-12.36635744,4.846983177,31.46260477
0.1691866058,1.763540629,1.490415445,-12.44452855,4.893568273,31.45923567
0.1693531426,1.764125947,1.490540203,-12.50815264,4.93299077,31.45648181
0.1695173577,1.764709085,1.490806337,-12.56363945,4.967891191,31.45439519
0.1696695459,1.765289047,1.491086989,-12.61740834,5.000908428,31.45299313
0.169798639,1.76586615,1.491255552,-12.67588566,5.034682386,31.45226529
0.1698921731,1.766442054,1.491185699,-12.74550424,5.071855018,31.45217301
0.1699354835,1.76702586,1.490956083,-12.82308992,5.110805782,31.45343309
0.1699289437,1.767622058,1.490725526,-12.90111404,5.148210475,31.45657569
0.1698814086,1.768226593,1.490488088,-12.97948414,5.184155007,31.46125655
0.1698016921,1.768835429,1.490237715,-13.05810901,5.218722763,31.46713103
0.1696985643,1.76944454,1.48996824,-13.13689865,5.251994532,31.47385406
0.1695807482,1.770049913,1.489673376,-13.21576424,5.284048446,31.48108013
0.1694569172,1.770647548,1.489346709,-13.29461814,5.314959941,31.48846325
0.1693356937,1.771233452,1.488981698,-13.37337379,5.34480173,31.49565693
0.1692256468,1.771803647,1.488571667,-13.45194567,5.373643801,31.50231419
0.1691352922,1.772354163,1.488109802,-13.53024923,5.401553429,31.50808751
0.1690730908,1.772881048,1.487589142,-13.60820081,5.4285952,31.5126289
0.1690490282,1.773383009,1.486922005,-13.69115805,5.457082624,31.51621521
0.1690536827,1.773866173,1.486081177,-13.78167183,5.487944415,31.51946412
0.1690671864,1.77433685,1.48514995,-13.875446,5.519159536,31.52255513
0.169070896,1.774800058,1.484211117,-13.96818009,5.548697655,31.52569263
0.169047414,1.775259492,1.483346963,-14.05556964,5.574518783,31.52910616
0.1689804409,1.775717692,1.482639292,-14.13330747,5.594573426,31.53304726
0.1689240703,1.776173075,1.48200331,-14.20430063,5.613113662,31.53720432
0.1689206663,1.776621833,1.481319368,-14.27405025,5.634151523,31.54120026
0.1689375308,1.777061872,1.480616597,-14.34213888,5.655269099,31.54521015
0.1689427117,1.777490276,1.479924072,-14.40814832,5.674046597,31.54942057
0.1689049733,1.777903339,1.479270837,-14.47166023,5.688062469,31.5540289
0.1687937042,1.778296667,1.478685919,-14.53225708,5.694893412,31.55924262
0.16863501,1.778679496,1.478131343,-14.59207863,5.696729149,31.56479386
0.168473644,1.779061019,1.477555536,-14.65295631,5.697100609,31.57032085
0.1683074174,1.779436271,1.476967035,-14.71401171,5.695593194,31.57589898
0.1681342269,1.779800181,1.476374282,-14.77436671,5.691789915,31.58160556
0.1679520412,1.780147591,1.475785619,-14.8331436,5.685271299,31.58751945
0.1677588817,1.780473272,1.475209288,-14.88946522,5.675615341,31.59372072
0.1675527989,1.780771952,1.474653436,-14.94245513,5.662397496,31.60029008
0.1673318441,1.781038348,1.474126117,-14.99123786,5.645190711,31.60730827
0.1670940357,1.781267201,1.4736353,-15.0349391,5.623565498,31.61485523
0.166837321,1.78145332,1.473188874,-15.072686,5.597090053,31.62300926
0.1665595326,1.781591629,1.472794663,-15.1036074,5.565330415,31.63184599
0.1662445169,1.78166432,1.472384158,-15.13387476,5.526201636,31.64172648
0.1658877401,1.781670314,1.471918558,-15.16755393,5.479402272,31.65275436
0.1655038982,1.781630249,1.471449689,-15.20061344,5.427164669,31.66460487
0.1651069644,1.781565557,1.471028628,-15.22901614,5.371710662,31.67693411
0.1647101089,1.781498538,1.470705693,-15.24871831,5.315251747,31.68937618
0.1643257003,1.781452365,1.470530501,-15.25566904,5.25999037,31.70154293
0.1638945278,1.7814194,1.470522713,-15.24964902,5.198774166,31.71471532
0.1633772492,1.781374268,1.470640328,-15.2346571,5.126143055,31.72983136
0.1628153677,1.781314153,1.470839732,-15.21294869,5.046836495,31.74597192
0.1622505257,1.781235958,1.471076918,-15.18675294,4.965601263,31.76222288
0.1617247578,1.781136034,1.471307493,-15.15826914,4.887192808,31.77768069
0.1612806218,1.781010054,1.47148671,-15.12966715,4.81637537,31.79145542
0.1608671286,1.780869043,1.471674671,-15.09625328,4.747685908,31.80447894
0.1604122124,1.780725215,1.471949287,-15.05297466,4.673338367,31.8180931
0.1599273325,1.780575376,1.47229231,-15.00143782,4.594621517,31.83203722
0.1594241949,1.780416036,1.472685489,-14.94324154,4.512828565,31.84605788
0.1589148611,1.780243293,1.473110578,-14.87997585,4.429257566,31.8599117
0.1584118309,1.780052746,1.473549329,-14.81322139,4.345211576,31.8733674
0.1579280996,1.779839445,1.47398349,-14.74454921,4.261998555,31.88620722
0.1574771903,1.779597851,1.474394799,-14.67552084,4.180931062,31.89822763
0.1570731592,1.779321845,1.474764979,-14.6076889,4.103325735,31.90923942
0.1567305766,1.779004747,1.475075726,-14.54259796,4.030502613,31.91906704
0.1564644807,1.778639373,1.475308711,-14.48178588,3.963784297,31.92754728
0.1562209372,1.778245429,1.475567999,-14.41739575,3.89946821,31.93538143
0.1559508036,1.77784483,1.475931596,-14.34345925,3.833917779,31.94313374
0.1556773295,1.777432611,1.47634213,-14.26433754,3.768559525,31.95046286
0.1554247723,1.777002751,1.476742298,-14.18438448,3.704823903,31.95705431
0.1552184088,1.776548169,1.477074814,-14.10794684,3.644144038,31.9626206
0.1550844723,1.776060777,1.477282352,-14.039365,3.587954264,31.96689953
0.1550498378,1.775495527,1.477312856,-13.97699026,3.536351621,31.96940062
0.1551037298,1.774838002,1.477196974,-13.91593533,3.488076245,31.97018286
0.1552161886,1.774125778,1.477001418,-13.85568392,3.442524509,31.96981862
0.1553567954,1.773396913,1.476792985,-13.79572623,3.399089751,31.96887179
0.1554946857,1.772689908,1.476638577,-13.73555822,3.357162587,31.96789787
0.155598549,1.772043721,1.476605176,-13.67468116,3.316131058,31.96744395
0.1557314238,1.771417802,1.476591339,-13.6151352,3.277427723,31.96638137
0.1559633116,1.770750429,1.47647117,-13.55870575,3.242544223,31.96349713
0.1562728045,1.7700494,1.476274999,-13.50451836,3.210953609,31.95920045
0.1566382541,1.769322774,1.476033161,-13.45170164,3.182127179,31.95389483
0.1570377956,1.768578846,1.47577602,-13.39938671,3.155535006,31.94797854
0.1574493632,1.767826126,1.475533981,-13.34670696,3.130646309,31.94184496
0.1578506943,1.767073338,1.475337486,-13.29279765,3.106929667,31.93588279
0.1582193235,1.766329422,1.475217018,-13.23679586,3.083853105,31.93047596
0.158532567,1.765603561,1.475203081,-13.17784032,3.060884021,31.92600338
0.1587674956,1.764905208,1.475326183,-13.11507147,3.037488998,31.92283856
0.1589008981,1.764244134,1.475616805,-13.04763159,3.013133474,31.92134889
0.1589408825,1.763683058,1.47611002,-12.97784317,2.992473671,31.92154233
0.1589248108,1.76323807,1.476777977,-12.90798052,2.978368987,31.92283259
0.158872982,1.762849333,1.477556705,-12.83711486,2.967588719,31.92468742
0.1588054341,1.762457111,1.478382277,-12.76431763,2.956902504,31.92657071
0.1587418875,1.762001775,1.479190851,-12.68866053,2.94308042,31.92794262
0.1587017469,1.76142381,1.47991864,-12.60921491,2.922893129,31.928259
0.1586440665,1.760771951,1.480769106,-12.5215144,2.89894411,31.92904631
0.158528807,1.760130452,1.481898346,-12.42460475,2.87572653,31.9315304
0.1583772524,1.759492192,1.483171311,-12.3228208,2.852844289,31.93473144
0.1582117338,1.758848569,1.484452708,-12.2204923,2.829899261,31.93769787
0.1580556796,1.758189417,1.485606981,-12.12194356,2.806490998,31.93950782
0.1579336064,1.757503071,1.486498252,-12.03149302,2.782215537,31.93926786
0.1578224777,1.756740547,1.487238916,-11.94217421,2.755439925,31.93780876
0.1576848198,1.755878568,1.4880207,-11.84556912,2.725407573,31.93644916
0.1575245545,1.754942727,1.488826305,-11.74381324,2.693023021,31.93505371
0.1573459905,1.753958202,1.48963826,-11.63904095,2.659187533,31.93349694
0.1571538333,1.752949763,1.490438937,-11.53338563,2.624798785,31.93166375
0.1569531881,1.75194177,1.491210545,-11.42897969,2.590750499,31.92944954
0.1567495568,1.750958174,1.491935118,-11.32795468,2.557932042,31.92675997
0.1565488286,1.750022525,1.492594495,-11.2324414,2.527228003,31.92351048
0.1563572644,1.749157966,1.493170292,-11.14457002,2.499517762,31.91962543
0.1561814756,1.748387244,1.493643863,-11.06647022,2.475675064,31.91503688
0.1560283965,1.747732703,1.493996262,-11.0002714,2.456567604,31.90968317
0.1558997757,1.747091527,1.49407149,-10.94672234,2.44200212,31.90217197
0.1557898749,1.746379262,1.49382661,-10.90286372,2.430457064,31.89199782
0.1556936716,1.745646597,1.493412119,-10.86526724,2.420805585,31.8804154
0.155605006,1.744945413,1.492978696,-10.8305094,2.411926324,31.86866112
0.1555166633,1.744328655,1.492677222,-10.79517063,2.402704831,31.85795675
0.1554203654,1.74385042,1.492658741,-10.75583529,2.392033829,31.84950928
0.1553187166,1.743510078,1.492667482,-10.72672561,2.38701081,31.84221536
0.1552241725,1.743252604,1.492433502,-10.71787714,2.39203053,31.83439029
0.1551407143,1.743053487,1.492087472,-10.71959849,2.401954239,31.82632896
0.1550704229,1.742890536,1.491761246,-10.72219519,2.41167104,31.81830701
0.1550135931,1.742743823,1.491587949,-10.71596789,2.416100245,31.81058825
0.1549684964,1.742595952,1.49170201,-10.69121527,2.410190191,31.80341584
0.1549140068,1.742505403,1.492034491,-10.65666349,2.399893616,31.79703985
0.1548372757,1.742527252,1.492424613,-10.62652785,2.393586558,31.7914433
0.1547469041,1.74264153,1.492870177,-10.5993426,2.389874692,31.7864363
0.1546511357,1.742828696,1.493369235,-10.57364127,2.387367767,31.78182455
0.1545578329,1.743069651,1.493920132,-10.54795705,2.384679614,31.77740965
0.154474453,1.74334576,1.494521536,-10.52082307,2.380428161,31.77298892
0.1544080269,1.743638867,1.495172457,-10.49077274,2.373235475,31.768355
0.1543651375,1.743931309,1.495872268,-10.45634004,2.361727811,31.763295
0.1543518994,1.744205928,1.496620706,-10.41605974,2.344535685,31.75758935
0.1543739402,1.74444608,1.497417874,-10.36846766,2.320293964,31.75101021
0.1544363819,1.744635643,1.498264233,-10.31210083,2.287641994,31.74331966
0.1545455168,1.744874468,1.49940821,-10.23837659,2.244178183,31.73258448
0.1546879829,1.745240375,1.500969192,-10.14539698,2.190781231,31.71815943
0.154841558,1.745681438,1.502752987,-10.04172226,2.130991185,31.70177361
0.1549881248,1.746140696,1.504563218,-9.935902059,2.068311146,31.68523325
0.1551141196,1.746555685,1.506201065,-9.836472192,2.006203152,31.67043293
0.1552104193,1.74685862,1.507465303,-9.751954226,1.948088776,31.65935285
0.1553149161,1.747113512,1.508530871,-9.672946001,1.887583913,31.64926962
0.1554539194,1.747416834,1.509675817,-9.586660421,1.818358924,31.63694586
0.1556053558,1.747744322,1.510851257,-9.496528235,1.743879115,31.62366996
0.1557491954,1.748069406,1.512007287,-9.405973737,1.667594267,31.61076568
0.1558675098,1.748363167,1.513092931,-9.318413947,1.592937817,31.59959437
0.1559444084,1.748594414,1.514056167,-9.237258545,1.523327142,31.59155375
0.1560023863,1.748767815,1.514919849,-9.159922727,1.454582586,31.58662693
0.1560699257,1.748913579,1.515741515,-9.081887489,1.380991287,31.58359079
0.156141865,1.749036873,1.516520451,-9.003653814,1.303660785,31.58206376
0.1562134646,1.749142396,1.517255956,-8.925719137,1.22370043,31.58167122
0.1562803996,1.749234375,1.517947327,-8.848576817,1.142221494,31.58204555
0.1563387487,1.749316578,1.518593854,-8.772715791,1.060337171,31.58282611
0.15638498,1.74939233,1.519194808,-8.698620444,0.9791624936,31.58365905
0.1564159316,1.74946453,1.519749436,-8.626770669,0.8998141474,31.58419703
0.1564287896,1.74953568,1.520256958,-8.557642125,0.823410212,31.58409879
0.156421061,1.749607919,1.520716564,-8.491706704,0.7510698262,31.58302863
0.1563905425,1.749683053,1.521127415,-8.429433179,0.6839127861,31.58065573
0.1563158811,1.749692664,1.521360203,-8.374014963,0.6198859986,31.58089398
0.1561939939,1.749597668,1.521356035,-8.326165204,0.5563559065,31.58613626
0.1560492821,1.7494448,1.52122046,-8.282624767,0.4935882096,31.59375786
0.1559048911,1.749282213,1.521059859,-8.240127132,0.4318669414,31.60111459
0.155782775,1.749159383,1.520981336,-8.195398409,0.3714927265,31.60554414
0.1557037279,1.749127049,1.521092803,-8.145157165,0.3127842513,31.60436691
0.1556396554,1.749128472,1.521295436,-8.090410842,0.2547878054,31.60029455
0.1555568994,1.749087628,1.521438203,-8.034775608,0.1967717275,31.59718539
0.1554669207,1.749027426,1.521551552,-7.978874088,0.1394070616,31.5940703
0.1553810182,1.748970972,1.521666059,-7.923324712,0.08336930899,31.5899839
0.1553103319,1.748941556,1.521812432,-7.868741871,0.02933837884,31.58396452
0.1552658504,1.748962645,1.522021527,-7.81573616,-0.02200175223,31.57505399
