T1P1T17_sup_data.tx,T1P1T17_sup_data.ty,T1P1T17_sup_data.tz,T1P1T17_sup_data.rx,T1P1T17_sup_data.ry,T1P1T17_sup_data.rz
4.108314248,0.6440398219,-1.629222982,-4.006007434,-45.9623689,50.2994536
4.106822603,0.6445524271,-1.627649849,-3.917977375,-45.91367261,50.27075227
4.105740169,0.6451014945,-1.626503713,-3.853758726,-45.87824787,50.24991198
4.105080657,0.6456891225,-1.625802722,-3.814433823,-45.85661296,50.2372068
4.104857773,0.6463174093,-1.625565026,-3.801085002,-45.84928615,50.23291083
4.104938843,0.6469909755,-1.625623255,-3.817195134,-45.85064989,50.25116417
4.105177673,0.6477113811,-1.625794793,-3.86465471,-45.85466738,50.30494906
4.105567689,0.6484761334,-1.626074921,-3.942157504,-45.86122805,50.39280283
4.106102317,0.6492827396,-1.626458916,-4.048397289,-45.87022133,50.5132628
4.106774985,0.6501287071,-1.626942058,-4.182067838,-45.88153665,50.66486629
4.107579119,0.6510115429,-1.627519624,-4.341862925,-45.89506343,50.84615063
4.108508145,0.6519287545,-1.628186895,-4.526476322,-45.91069109,51.05565314
4.10955549,0.6528778491,-1.628939147,-4.734601802,-45.92830908,51.29191114
4.110714582,0.653856334,-1.629771662,-4.964933139,-45.94780681,51.55346195
4.111978847,0.6548617163,-1.630679716,-5.216164106,-45.96907371,51.83884291
4.113341711,0.6558915034,-1.631658589,-5.486988476,-45.9919992,52.14659132
4.114796601,0.6569432025,-1.632703559,-5.776100023,-46.01647272,52.47524452
4.116336944,0.6580143209,-1.633809906,-6.082192518,-46.04238369,52.82333983
4.117956167,0.6591023659,-1.634972908,-6.403959736,-46.06962154,53.18941456
4.119647696,0.6602048447,-1.636187843,-6.740095449,-46.09807569,53.57200605
4.121404958,0.6613192645,-1.637449991,-7.089293431,-46.12763557,53.96965162
4.123221379,0.6624431327,-1.638754631,-7.450247455,-46.15819061,54.38088858
4.125090388,0.6635739565,-1.64009704,-7.821651294,-46.18963024,54.80425427
4.127005409,0.6647092431,-1.641472498,-8.202198721,-46.22184388,55.238286
4.12895987,0.6658464999,-1.642876284,-8.590583509,-46.25472095,55.6815211
4.130947197,0.666983234,-1.644303676,-8.985499431,-46.2881509,56.13249689
4.132960818,0.6681169528,-1.645749953,-9.385640261,-46.32202313,56.58975069
4.134994158,0.6692451635,-1.647210393,-9.789699771,-46.35622708,57.05181984
4.137040645,0.6703653734,-1.648680277,-10.19637173,-46.39065219,57.51724164
4.139093706,0.6714750896,-1.650154881,-10.60434993,-46.42518786,57.98455342
4.141146766,0.6725718196,-1.651629485,-11.01232812,-46.45972353,58.45229251
4.143193253,0.6736530705,-1.653099369,-11.41900008,-46.49414863,58.91899622
4.145226594,0.6747163496,-1.654559809,-11.82305959,-46.52835259,59.38320189
4.147240215,0.6757591642,-1.656006086,-12.22320042,-46.56222482,59.84344684
4.149227542,0.6767790216,-1.657433478,-12.61811634,-46.59565476,60.29826838
4.151182003,0.6777734289,-1.658837264,-13.00650113,-46.62853184,60.74620384
4.153097024,0.6787398935,-1.660212722,-13.38704856,-46.66074548,61.18579054
4.154966032,0.6796759226,-1.661555131,-13.7584524,-46.69218511,61.61556581
4.156782454,0.6805790235,-1.662859771,-14.11940642,-46.72274015,62.03406697
4.158539716,0.6814467034,-1.664121919,-14.4686044,-46.75230003,62.43983134
4.160231245,0.6822764697,-1.665336854,-14.80474012,-46.78075418,62.83139625
4.161850468,0.6830658295,-1.666499856,-15.12650733,-46.80799203,63.20729902
4.163390811,0.6838122901,-1.667606203,-15.43259983,-46.833903,63.56607696
4.164845701,0.6845133588,-1.668651173,-15.72171138,-46.85837652,63.90626741
4.166208565,0.6851665429,-1.669630046,-15.99253575,-46.88130201,64.22640769
4.167472829,0.6857693495,-1.6705381,-16.24376671,-46.90256891,64.52503512
4.168631921,0.6863192861,-1.671370615,-16.47409805,-46.92206664,64.80068702
4.169679267,0.6868138597,-1.672122867,-16.68222353,-46.93968462,65.05190072
4.170608293,0.6872505778,-1.672790138,-16.86683693,-46.95531229,65.27721353
4.171412427,0.6876269475,-1.673367704,-17.02663201,-46.96883907,65.47516279
4.172085094,0.6879404762,-1.673850846,-17.16030256,-46.98015439,65.64428581
4.172619723,0.688188671,-1.674234841,-17.26654235,-46.98914767,65.78311992
4.173009738,0.6883690393,-1.674514968,-17.34404514,-46.99570834,65.89020244
4.173248568,0.6884790882,-1.674686507,-17.39150472,-46.99972583,65.9640707
4.173329639,0.6885163252,-1.674744736,-17.40761485,-47.00108957,66.00326201
4.173222733,0.6884883373,-1.674649898,-17.40398762,-46.99789378,66.02420283
4.172907792,0.6884055713,-1.674370512,-17.39330198,-46.98847916,66.04430613
4.172393485,0.6882698238,-1.673914265,-17.37585205,-46.97310482,66.06358901
4.17168848,0.6880828913,-1.673288849,-17.35193191,-46.95202988,66.08206855
4.170801445,0.6878465702,-1.672501952,-17.32183567,-46.92551346,66.09976186
4.169741048,0.6875626571,-1.671561264,-17.28585744,-46.89381469,66.11668601
4.168515958,0.6872329486,-1.670474475,-17.2442913,-46.85719267,66.1328581
4.167134842,0.6868592411,-1.669249274,-17.19743136,-46.81590652,66.14829523
4.165606368,0.6864433312,-1.667893351,-17.14557172,-46.77021537,66.16301448
4.163939205,0.6859870153,-1.666414395,-17.08900648,-46.72037833,66.17703295
4.16214202,0.6854920901,-1.664820096,-17.02802974,-46.66665451,66.19036774
4.160223482,0.684960352,-1.663118143,-16.9629356,-46.60930305,66.20303592
4.158192259,0.6843935975,-1.661316226,-16.89401816,-46.54858305,66.2150546
4.156057018,0.6837936232,-1.659422035,-16.82157152,-46.48475363,66.22644087
4.153826429,0.6831622256,-1.657443258,-16.74588978,-46.41807391,66.23721182
4.151509159,0.6825012012,-1.655387587,-16.66726703,-46.34880301,66.24738455
4.149113876,0.6818123465,-1.653262709,-16.58599739,-46.27720005,66.25697613
4.146649248,0.6810974581,-1.651076315,-16.50237495,-46.20352415,66.26600368
4.144123943,0.6803583325,-1.648836094,-16.41669381,-46.12803442,66.27448427
4.14154663,0.6795967661,-1.646549735,-16.32924806,-46.05098998,66.282435
4.138925977,0.6788145556,-1.644224929,-16.24033182,-45.97264995,66.28987297
4.136270651,0.6780134974,-1.641869365,-16.15023918,-45.89327345,66.29681526
4.133589321,0.677195388,-1.639490733,-16.05926423,-45.81311959,66.30327897
4.130890654,0.676362024,-1.637096721,-15.96770109,-45.7324475,66.30928119
4.12818332,0.6755152019,-1.634695019,-15.87584385,-45.65151629,66.31483901
4.125475985,0.6746567183,-1.632293318,-15.7839866,-45.57058508,66.31996953
4.122777319,0.6737883695,-1.629899306,-15.69242346,-45.48991299,66.32468983
4.120095989,0.6729119523,-1.627520673,-15.60144851,-45.40975913,66.32901701
4.117440663,0.672029263,-1.625165109,-15.51135587,-45.33038263,66.33296816
4.114820009,0.6711420981,-1.622840303,-15.42243963,-45.2520426,66.33656038
4.112242696,0.6702522544,-1.620553945,-15.33499388,-45.17499816,66.33981075
4.109717392,0.6693615281,-1.618313724,-15.24931274,-45.09950843,66.34273637
4.107252764,0.6684717159,-1.61612733,-15.1656903,-45.02583252,66.34535433
4.104857481,0.6675846143,-1.614002452,-15.08442066,-44.95422956,66.34768172
4.102540211,0.6667020198,-1.61194678,-15.00579791,-44.88495866,66.34973563
4.100309621,0.6658257289,-1.609968004,-14.93011617,-44.81827895,66.35153317
4.098174381,0.6649575382,-1.608073812,-14.85766953,-44.75444953,66.35309141
4.096143158,0.6640992441,-1.606271895,-14.78875209,-44.69372953,66.35442745
4.09422462,0.6632526432,-1.604569943,-14.72365795,-44.63637806,66.35555838
4.092427435,0.662419532,-1.602975644,-14.66268121,-44.58265425,66.35650131
4.090760272,0.661601707,-1.601496688,-14.60611597,-44.53281721,66.3572733
4.089231798,0.6608009648,-1.600140764,-14.55425633,-44.48712606,66.35789147
4.087850682,0.6600191018,-1.598915563,-14.50739639,-44.44583991,66.3583729
4.086625591,0.6592579147,-1.597828774,-14.46583025,-44.40921789,66.35873469
4.085565195,0.6585191998,-1.596888087,-14.42985202,-44.37751911,66.35899392
4.08467816,0.6578047538,-1.59610119,-14.39975578,-44.3510027,66.35916769
4.083973155,0.6571163731,-1.595475773,-14.37583564,-44.32992776,66.35927309
4.083458848,0.6564558542,-1.595019527,-14.35838571,-44.31455342,66.35932722
4.083143907,0.6558249938,-1.59474014,-14.34770007,-44.3051388,66.35934716
4.083037001,0.6552255883,-1.594645302,-14.34407284,-44.30194301,66.35935001
4.083048076,0.6546379693,-1.594673273,-14.34645849,-44.3030605,66.35910485
4.083081005,0.654041471,-1.594756433,-14.35355139,-44.30638296,66.3583722
4.083135342,0.6534363937,-1.594893656,-14.36525548,-44.3118654,66.35715625
4.083210641,0.6528230374,-1.595083817,-14.38147469,-44.31946281,66.35546123
4.083306455,0.6522017024,-1.595325788,-14.40211295,-44.3291302,66.35329135
4.083422339,0.6515726889,-1.595618444,-14.4270742,-44.34082257,66.35065081
4.083557846,0.6509362972,-1.595960658,-14.45626238,-44.35449492,66.34754384
4.083712532,0.6502928274,-1.596351304,-14.4895814,-44.37010225,66.34397464
4.083885949,0.6496425797,-1.596789255,-14.52693522,-44.38759955,66.33994743
4.084077651,0.6489858543,-1.597273386,-14.56822776,-44.40694184,66.33546642
4.084287194,0.6483229515,-1.597802569,-14.61336295,-44.4280841,66.33053582
4.08451413,0.6476541714,-1.598375679,-14.66224473,-44.45098134,66.32515985
4.084758014,0.6469798143,-1.598991589,-14.71477704,-44.47558857,66.31934272
4.085018399,0.6463001804,-1.599649173,-14.7708638,-44.50186077,66.31308864
4.085294841,0.6456155698,-1.600347305,-14.83040895,-44.52975296,66.30640182
4.085586892,0.6449262828,-1.601084858,-14.89331643,-44.55922013,66.29928648
4.085894107,0.6442326196,-1.601860706,-14.95949016,-44.59021729,66.29174683
4.086216039,0.6435348803,-1.602673722,-15.02883409,-44.62269943,66.28378709
4.086552244,0.6428333653,-1.603522781,-15.10125214,-44.65662155,66.27541145
4.086902274,0.6421283746,-1.604406756,-15.17664824,-44.69193865,66.26662415
4.087265684,0.6414202086,-1.60532452,-15.25492634,-44.72860574,66.25742939
4.087642028,0.6407091674,-1.606274947,-15.33599037,-44.76657782,66.24783138
4.08803086,0.6399955512,-1.607256912,-15.41974425,-44.80580988,66.23783434
4.088431733,0.6392796602,-1.608269287,-15.50609193,-44.84625693,66.22744247
4.088844202,0.6385617946,-1.609310947,-15.59493733,-44.88787396,66.21666
4.089267821,0.6378422547,-1.610380765,-15.68618439,-44.93061599,66.20549114
4.089702144,0.6371213406,-1.611477614,-15.77973704,-44.974438,66.19394009
4.090146725,0.6363993526,-1.612600369,-15.87549923,-45.019295,66.18201107
4.090601118,0.6356765908,-1.613747903,-15.97337487,-45.06514198,66.16970829
4.091064876,0.6349533555,-1.61491909,-16.07326791,-45.11193396,66.15703597
4.091537555,0.6342299468,-1.616112803,-16.17508227,-45.15962593,66.14399832
4.092018707,0.6335066651,-1.617327916,-16.2787219,-45.20817289,66.13059955
4.092507887,0.6327838104,-1.618563303,-16.38409072,-45.25752983,66.11684387
4.093004649,0.632061683,-1.619817837,-16.49109267,-45.30765177,66.1027355
4.093508547,0.631340583,-1.621090393,-16.59963168,-45.35849371,66.08827865
4.094019134,0.6306208108,-1.622379843,-16.70961169,-45.41001063,66.07347753
4.094535966,0.6299026665,-1.623685062,-16.82093663,-45.46215755,66.05833636
4.095058596,0.6291864503,-1.625004923,-16.93351043,-45.51488946,66.04285934
4.095586577,0.6284724624,-1.6263383,-17.04723703,-45.56816136,66.0270507
4.096119465,0.6277610031,-1.627684067,-17.16202036,-45.62192826,66.01091464
4.096656812,0.6270523725,-1.629041096,-17.27776435,-45.67614516,65.99445537
4.097198173,0.6263468708,-1.630408263,-17.39437294,-45.73076705,65.97767712
4.097743102,0.6256447982,-1.63178444,-17.51175006,-45.78574893,65.96058408
4.098291153,0.624946455,-1.633168502,-17.62979964,-45.84104582,65.94318048
4.098841881,0.6242521414,-1.634559321,-17.74842563,-45.8966127,65.92547053
4.099394838,0.6235621575,-1.635955772,-17.86753194,-45.95240457,65.90745843
4.099949579,0.6228768036,-1.637356728,-17.98702252,-46.00837645,65.88914841
4.100505658,0.6221963798,-1.638761063,-18.1068013,-46.06448332,65.87054468
4.101062629,0.6215211865,-1.640167651,-18.22677222,-46.12068019,65.85165144
4.101620046,0.6208515237,-1.641575365,-18.3468392,-46.17692206,65.83247291
4.102177463,0.6201876917,-1.642983079,-18.46690618,-46.23316394,65.81301331
4.102734434,0.6195299907,-1.644389667,-18.58687709,-46.28936081,65.79327685
4.103290513,0.6188787209,-1.645794003,-18.70665587,-46.34546768,65.77326773
4.103845254,0.6182341826,-1.647194959,-18.82614645,-46.40143956,65.75299017
4.104398211,0.6175966758,-1.64859141,-18.94525277,-46.45723143,65.73244839
4.104948938,0.6169665009,-1.649982229,-19.06387875,-46.51279831,65.7116466
4.105496989,0.616343958,-1.65136629,-19.18192834,-46.56809519,65.69058901
4.106041919,0.6157293473,-1.652742468,-19.29930546,-46.62307708,65.66927983
4.10658328,0.6151229691,-1.654109634,-19.41591405,-46.67769897,65.64772328
4.107120627,0.6145251235,-1.655466664,-19.53165804,-46.73191586,65.62592356
4.107653515,0.6139361108,-1.65681243,-19.64644137,-46.78568276,65.6038849
4.108181496,0.6133562311,-1.658145807,-19.76016796,-46.83895467,65.5816115
4.108704126,0.6127857847,-1.659465668,-19.87274176,-46.89168658,65.55910757
4.109220957,0.6122250718,-1.660770887,-19.9840667,-46.9438335,65.53637734
4.109731545,0.6116743926,-1.662060338,-20.09404671,-46.99535042,65.51342501
4.110235443,0.6111340472,-1.663332893,-20.20258572,-47.04619235,65.4902548
4.110732205,0.610604336,-1.664587428,-20.30958767,-47.09631429,65.46687091
4.111221385,0.610085559,-1.665822815,-20.4149565,-47.14567124,65.44327756
4.111702537,0.6095780166,-1.667037928,-20.51859612,-47.1942182,65.41947897
4.112175216,0.6090820088,-1.668231641,-20.62041049,-47.24191017,65.39547934
4.112638974,0.608597836,-1.669402828,-20.72030352,-47.28870215,65.37128289
4.113093367,0.6081257983,-1.670550362,-20.81817917,-47.33454913,65.34689383
4.113537947,0.6076661959,-1.671673116,-20.91394135,-47.37940613,65.32231638
4.11397227,0.6072193291,-1.672769966,-21.007494,-47.42322814,65.29755475
4.114395889,0.606785498,-1.673839784,-21.09874107,-47.46597017,65.27261314
4.114808359,0.6063650028,-1.674881443,-21.18758647,-47.5075872,65.24749578
4.115209232,0.6059581438,-1.675893819,-21.27393414,-47.54803425,65.22220687
4.115598064,0.6055652212,-1.676875783,-21.35768803,-47.58726631,65.19675063
4.115974408,0.6051865351,-1.677826211,-21.43875205,-47.62523839,65.17113128
4.116337818,0.6048223858,-1.678743975,-21.51703015,-47.66190548,65.14535301
4.116687848,0.6044730735,-1.67962795,-21.59242626,-47.69722258,65.11942005
4.117024052,0.6041388984,-1.680477009,-21.66484431,-47.7311447,65.09333662
4.117345985,0.6038201607,-1.681290025,-21.73418823,-47.76362684,65.06710691
4.1176532,0.6035171605,-1.682065873,-21.80036196,-47.79462399,65.04073515
4.117945251,0.6032301982,-1.682803426,-21.86326944,-47.82409117,65.01422555
4.118221692,0.6029595739,-1.683501557,-21.92281459,-47.85198335,64.98758231
4.118482078,0.6027055878,-1.684159141,-21.97890135,-47.87825556,64.96080966
4.118725962,0.6024685401,-1.684775051,-22.03143366,-47.90286279,64.93391181
4.118952898,0.602248731,-1.685348161,-22.08031544,-47.92576003,64.90689296
4.119162441,0.6020464608,-1.685877345,-22.12545064,-47.94690229,64.87975734
4.119354143,0.6018620296,-1.686361475,-22.16674317,-47.96624458,64.85250915
4.11952756,0.6016957377,-1.686799427,-22.20409699,-47.98374188,64.8251526
4.119682246,0.6015478852,-1.687190072,-22.23741602,-47.99934921,64.79769192
4.119817753,0.6014187724,-1.687532286,-22.26660419,-48.01302155,64.77013131
4.119933637,0.6013086995,-1.687824942,-22.29156544,-48.02471392,64.74247498
4.120029451,0.6012179666,-1.688066914,-22.3122037,-48.03438132,64.71472716
4.12010475,0.601146874,-1.688257074,-22.32842291,-48.04197873,64.68689204
4.120159086,0.6010957219,-1.688394298,-22.340127,-48.04746117,64.65897385
4.120192016,0.6010648105,-1.688477458,-22.3472199,-48.05078363,64.63097679
4.120203091,0.60105444,-1.688505428,-22.34960555,-48.05190112,64.60290508
4.119995239,0.6011917538,-1.688502073,-22.34944953,-48.05132138,64.57287033
4.119383393,0.6015959594,-1.688491467,-22.34893179,-48.04958516,64.53910641
4.118385118,0.6022554526,-1.6884728,-22.34797785,-48.0466969,64.50180091
4.117017978,0.6031586296,-1.688445262,-22.34651319,-48.0426611,64.46114144
4.11529954,0.6042938864,-1.688408041,-22.34446333,-48.03748221,64.41731558
4.113247367,0.6056496189,-1.688360327,-22.34175375,-48.03116472,64.37051094
4.110879025,0.6072142232,-1.688301309,-22.33830997,-48.02371307,64.32091512
4.108212079,0.6089760952,-1.688230178,-22.33405748,-48.01513176,64.26871571
4.105264093,0.6109236311,-1.688146122,-22.32892179,-48.00542525,64.21410032
4.102052633,0.6130452267,-1.688048331,-22.32282839,-47.994598,64.15725653
4.098595264,0.6153292782,-1.687935994,-22.31570279,-47.98265449,64.09837195
4.09490955,0.6177641815,-1.687808301,-22.30747048,-47.96959919,64.03763417
4.091013056,0.6203383327,-1.687664442,-22.29805697,-47.95543656,63.97523079
4.086923348,0.6230401277,-1.687503605,-22.28738776,-47.94017109,63.91134942
4.082657991,0.6258579626,-1.687324979,-22.27538834,-47.92380723,63.84617764
4.078234548,0.6287802334,-1.687127756,-22.26198423,-47.90634946,63.77990306
4.073670586,0.6317953361,-1.686911123,-22.24710092,-47.88780225,63.71271327
4.06898367,0.6348916667,-1.686674271,-22.23066391,-47.86817006,63.64479588
4.064191363,0.6380576212,-1.686416389,-22.2125987,-47.84745738,63.57633847
4.059311232,0.6412815956,-1.686136666,-22.19283079,-47.82566866,63.50752865
4.054360841,0.644551986,-1.685834291,-22.17128569,-47.80280838,63.43855401
4.049357755,0.6478571884,-1.685508455,-22.14788889,-47.77888101,63.36960215
4.044319539,0.6511855987,-1.685158346,-22.1225659,-47.75389102,63.30086068
4.039263758,0.654525613,-1.684783155,-22.09524221,-47.72784287,63.23251718
4.034207978,0.6578656273,-1.684382069,-22.06584333,-47.70074105,63.16475926
4.029169762,0.6611940376,-1.68395428,-22.03429476,-47.67259001,63.09777451
4.024166676,0.66449924,-1.683498976,-22.000522,-47.64339423,63.03175054
4.019216285,0.6677696304,-1.683015347,-21.96445055,-47.61315818,62.96687493
4.014336154,0.6709936048,-1.682502582,-21.9260059,-47.58188633,62.90333529
4.009543847,0.6741595594,-1.681959871,-21.88511357,-47.54958315,62.84131921
4.004856931,0.6772558899,-1.681386403,-21.84169906,-47.5162531,62.7810143
4.000292969,0.6802709926,-1.680781367,-21.79568785,-47.48190067,62.72260815
3.995869526,0.6831932634,-1.680143953,-21.74700546,-47.44653031,62.66628835
3.991604169,0.6860110983,-1.679473351,-21.69557738,-47.4101465,62.61224251
3.987514461,0.6887128933,-1.67876875,-21.64132912,-47.37275371,62.56065822
3.983617967,0.6912870445,-1.678029339,-21.58418617,-47.33435641,62.51172309
3.979932253,0.6937219478,-1.677254307,-21.52407404,-47.29495907,62.4656247
3.976474884,0.6960059993,-1.676442845,-21.46091823,-47.25456616,62.42255066
3.973263424,0.6981275949,-1.675594141,-21.39464424,-47.21318214,62.38268856
3.970315438,0.7000751308,-1.674707386,-21.32517757,-47.1708115,62.34622601
3.967648492,0.7018370028,-1.673781768,-21.25244371,-47.12745869,62.3133506
3.96528015,0.7034016071,-1.672816477,-21.17636818,-47.0831282,62.28424992
3.963227977,0.7047573396,-1.671810702,-21.09687647,-47.03782448,62.25911158
3.961509538,0.7058925964,-1.670763633,-21.01389409,-46.99155201,62.23812318
3.960142399,0.7067957734,-1.669674459,-20.92734652,-46.94431526,62.2214723
3.959144124,0.7074552666,-1.66854237,-20.83715929,-46.8961187,62.20934655
3.958532278,0.7078594722,-1.667366555,-20.74325787,-46.8469668,62.20193354
3.958324426,0.707996786,-1.666146204,-20.64556778,-46.79686403,62.19942084
3.958413658,0.7079429439,-1.66483902,-20.54070951,-46.74404906,62.20295861
3.958677629,0.7077842145,-1.663407209,-20.42567564,-46.68689911,62.21341818
3.959110751,0.7075247934,-1.661856711,-20.30094981,-46.62562648,62.23056892
3.959707434,0.707168876,-1.660193468,-20.16701568,-46.56044349,62.2541802
3.96046209,0.7067206578,-1.658423422,-20.02435689,-46.49156243,62.2840214
3.96136913,0.7061843343,-1.656552513,-19.87345708,-46.41919561,62.3198619
3.962422966,0.705564101,-1.654586682,-19.71479991,-46.34355534,62.36147108
3.963618009,0.7048641533,-1.65253187,-19.54886901,-46.26485391,62.4086183
3.964948671,0.7040886869,-1.65039402,-19.37614804,-46.18330363,62.46107294
3.966409362,0.7032418971,-1.648179071,-19.19712064,-46.09911681,62.51860439
3.967994495,0.7023279795,-1.645892966,-19.01227047,-46.01250576,62.58098201
3.96969848,0.7013511295,-1.643541644,-18.82208115,-45.92368277,62.64797517
3.971515729,0.7003155427,-1.641131048,-18.62703635,-45.83286014,62.71935327
3.973440654,0.6992254144,-1.638667119,-18.42761971,-45.74025019,62.79488566
3.975467665,0.6980849403,-1.636155798,-18.22431487,-45.64606522,62.87434173
3.977591174,0.6968983159,-1.633603025,-18.01760548,-45.55051753,62.95749086
3.979805593,0.6956697365,-1.631014742,-17.80797519,-45.45381943,63.04410241
3.982105332,0.6944033977,-1.628396891,-17.59590764,-45.35618322,63.13394576
3.984484804,0.6931034949,-1.625755412,-17.38188649,-45.2578212,63.2267903
3.986938419,0.6917742238,-1.623096246,-17.16639537,-45.15894568,63.32240538
3.989460589,0.6904197797,-1.620425336,-16.94991793,-45.05976897,63.4205604
3.992045726,0.6890443581,-1.617748621,-16.73293783,-44.96050336,63.52102472
3.99468824,0.6876521546,-1.615072043,-16.5159387,-44.86136117,63.62356773
3.997382543,0.6862473646,-1.612401544,-16.29940419,-44.76255469,63.72795879
4.000123046,0.6848341837,-1.609743064,-16.08381796,-44.66429623,63.83396728
4.002904161,0.6834168072,-1.607102544,-15.86966364,-44.5667981,63.94136258
4.0057203,0.6819994308,-1.604485926,-15.65742488,-44.47027259,64.04991406
4.008565873,0.6805862498,-1.601899151,-15.44758533,-44.37493202,64.1593911
4.011435291,0.6791814598,-1.59934816,-15.24062864,-44.28098869,64.26956308
4.014322967,0.6777892563,-1.596838895,-15.03703845,-44.1886549,64.38019936
4.017223312,0.6764138347,-1.594377295,-14.83729841,-44.09814296,64.49106933
4.020130737,0.6750593906,-1.591969304,-14.64189217,-44.00966516,64.60194236
4.023039653,0.6737301195,-1.589620861,-14.45130336,-43.92343382,64.71258783
4.025944471,0.6724302168,-1.587337908,-14.26601565,-43.83966124,64.82277511
4.028839604,0.671163878,-1.585126386,-14.08651266,-43.75855973,64.93227357
4.031719462,0.6699352986,-1.582992236,-13.91327806,-43.68034158,65.0408526
4.034578458,0.6687486741,-1.580941399,-13.74679549,-43.6052191,65.14828157
4.037411001,0.6676082,-1.578979817,-13.58754859,-43.5334046,65.25432985
4.040211504,0.6665180718,-1.577113431,-13.43602101,-43.46511038,65.35876682
4.042974378,0.6654824849,-1.575348182,-13.2926964,-43.40054874,65.46136185
4.045694034,0.6645056349,-1.573690011,-13.15805841,-43.339932,65.56188433
4.048364884,0.6635917173,-1.572144859,-13.03259067,-43.28347244,65.66010362
4.050981339,0.6627449275,-1.570718667,-12.91677684,-43.23138239,65.7557891
4.05353781,0.6619694611,-1.569417377,-12.81110056,-43.18387413,65.84871015
4.05602871,0.6612695135,-1.568246929,-12.71604548,-43.14115999,65.93863614
4.058448448,0.6606492802,-1.567213266,-12.63209525,-43.10345225,66.02533645
4.060791437,0.6601129567,-1.566322327,-12.55973351,-43.07096323,66.10858046
4.063052088,0.6596647384,-1.565580055,-12.49944391,-43.04390522,66.18813753
4.065224812,0.659308821,-1.56499239,-12.4517101,-43.02249054,66.26377705
4.067304021,0.6590493999,-1.564565274,-12.41701572,-43.00693149,66.33526839
4.069284126,0.6588906705,-1.564304647,-12.39584441,-42.99744036,66.40238092
4.071159538,0.6588368284,-1.564216451,-12.38867984,-42.99422948,66.46488402
4.072994968,0.6588676229,-1.564422501,-12.40421481,-43.00169937,66.52483518
4.074857098,0.6589586414,-1.565029886,-12.44998002,-43.02371684,66.58442231
4.076743297,0.6591078358,-1.566022456,-12.52471587,-43.05969359,66.64361048
4.078650936,0.6593131584,-1.567384063,-12.62716275,-43.10904131,66.70236477
4.080577384,0.6595725613,-1.569098558,-12.75606109,-43.17117171,66.76065024
4.082520012,0.6598839966,-1.571149793,-12.91015128,-43.24549647,66.81843196
4.084476188,0.6602454165,-1.573521619,-13.08817374,-43.33142729,66.87567498
4.086443284,0.6606547731,-1.576197887,-13.28886887,-43.42837588,66.93234439
4.088418668,0.6611100185,-1.579162448,-13.51097708,-43.53575392,66.98840524
4.09039971,0.661609105,-1.582399154,-13.75323877,-43.65297312,67.04382259
4.092383781,0.6621499846,-1.585891856,-14.01439436,-43.77944516,67.09856153
4.094368251,0.6627306094,-1.589624405,-14.29318424,-43.91458176,67.15258711
4.096350488,0.6633489317,-1.593580652,-14.58834884,-44.05779459,67.20586439
4.098327863,0.6640029035,-1.597744449,-14.89862855,-44.20849537,67.25835845
4.100297746,0.664690477,-1.602099648,-15.22276377,-44.36609578,67.31003436
4.102257506,0.6654096043,-1.606630099,-15.55949493,-44.53000753,67.36085716
4.104204514,0.6661582376,-1.611319653,-15.90756243,-44.6996423,67.41079195
4.106136139,0.666934329,-1.616152162,-16.26570666,-44.87441181,67.45980377
4.108049751,0.6677358306,-1.621111478,-16.63266805,-45.05372773,67.5078577
4.10994272,0.6685606947,-1.626181451,-17.007187,-45.23700178,67.5549188
4.111812416,0.6694068732,-1.631345933,-17.3880039,-45.42364564,67.60095214
4.113656209,0.6702723185,-1.636588775,-17.77385918,-45.61307101,67.64592279
4.115471468,0.6711549825,-1.641893829,-18.16349324,-45.8046896,67.6897958
4.117255563,0.6720528175,-1.647244945,-18.55564649,-45.99791309,67.73253626
4.119005864,0.6729637756,-1.652625975,-18.94905932,-46.19215318,67.77410921
4.120719741,0.6738858089,-1.65802077,-19.34247216,-46.38682157,67.81447974
4.122394564,0.6748168696,-1.663413182,-19.73462541,-46.58132996,67.8536129
4.124027703,0.6757549098,-1.668787061,-20.12425946,-46.77509004,67.89147377
4.125616526,0.6766978816,-1.67412626,-20.51011474,-46.96751351,67.9280274
4.127158406,0.6776437372,-1.679414629,-20.89093165,-47.15801206,67.96323887
4.12865071,0.6785904288,-1.684636019,-21.2654506,-47.3459974,67.99707324
4.130090809,0.6795359084,-1.689774283,-21.63241198,-47.53088122,68.02949557
4.131476074,0.6804781282,-1.694813271,-21.99055622,-47.71207521,68.06047094
4.132803872,0.6814150404,-1.699736834,-22.33862372,-47.88899107,68.08996441
4.134071576,0.682344597,-1.704528824,-22.67535487,-48.0610405,68.11794104
4.135276553,0.6832647503,-1.709173092,-22.9994901,-48.2276352,68.14436591
4.136416175,0.6841734524,-1.71365349,-23.30976981,-48.38818686,68.16920407
4.137487811,0.6850686553,-1.717953868,-23.60493441,-48.54210718,68.1924206
4.13848883,0.6859483113,-1.722058078,-23.88372429,-48.68880785,68.21398056
4.139416603,0.6868103725,-1.725949971,-24.14487988,-48.82770058,68.23384901
4.1402685,0.687652791,-1.729613399,-24.38714157,-48.95819705,68.25199103
4.14104189,0.688473519,-1.733032213,-24.60924978,-49.07970897,68.26837168
4.141734143,0.6892705085,-1.736190263,-24.80994491,-49.19164803,68.28295602
