ope_tip_data.tx,ope_tip_data.ty,ope_tip_data.tz,hyoid_tip_data.tx,hyoid_tip_data.ty,hyoid_tip_data.tz,upper_jaw_tip_data.tx,upper_jaw_tip_data.ty,upper_jaw_tip_data.tz,lower_jaw_tip_data.tx,lower_jaw_tip_data.ty,lower_jaw_tip_data.tz
0.8173442303,-0.8161737004,1.952904964,2.345443842,1.124543008,0.4236021446,3.822760619,2.791722378,0.4316218616,3.760174508,2.38287955,0.3842880016
0.8171633833,-0.8164559585,1.951128291,2.34377267,1.126405286,0.4239543675,3.817723878,2.792873454,0.4310401134,3.755652667,2.385482435,0.3843423809
0.8169684452,-0.8167130283,1.949411397,2.342155676,1.128263532,0.4243447413,3.812781352,2.793946096,0.4304783813,3.7512083,2.388011537,0.3843814511
0.8167615389,-0.8169635573,1.947726081,2.34059742,1.13010961,0.4247587525,3.807945669,2.794977534,0.4299391603,3.746858232,2.390460346,0.3844042746
0.8165449045,-0.817226326,1.94604409,2.339102459,1.131935372,0.4251822604,3.803229643,2.796004631,0.4294256485,3.742619263,2.392822455,0.3844098598
0.8163208929,-0.8175202414,1.944337125,2.337675329,1.133732673,0.4256014573,3.798646154,2.797064076,0.4289413336,3.738508174,2.395091549,0.3843971634
0.8160919629,-0.8178643277,1.942576841,2.336320533,1.135493381,0.4260028405,3.794230461,2.798023547,0.4285416069,3.734541721,2.397261404,0.3843650916
0.8158606818,-0.8182777122,1.940734851,2.335042533,1.137209381,0.4263731958,3.789993535,2.798766385,0.4282704259,3.73073664,2.399325875,0.3843125037
0.8156126047,-0.8186297678,1.939249347,2.33386524,1.13897435,0.4268244289,3.785862265,2.799450766,0.4280770523,3.726992478,2.401324101,0.384254467
0.8153429873,-0.8188343983,1.938364833,2.332794026,1.14084528,0.4274280039,3.781780428,2.80020968,0.4279033978,3.723241112,2.403285872,0.3842018666
0.8150665948,-0.8189754999,1.937763629,2.331805639,1.142758811,0.428110749,3.7777502,2.801064726,0.4277266787,3.719547724,2.40519134,0.3841471159
0.814795681,-0.8191351049,1.937129674,2.330876921,1.144651284,0.4287999908,3.773774463,2.802036413,0.4275267825,3.715977456,2.407020981,0.3840824689
0.8145403689,-0.8193938284,1.93614845,2.329984759,1.146458758,0.4294234223,3.769919309,2.803011375,0.4273233847,3.712595415,2.408755561,0.3840000378
0.8143083801,-0.8198304631,1.934506938,2.329106085,1.14811702,0.4299090527,3.766262179,2.803839742,0.4271481262,3.709466669,2.410376124,0.3838917944
0.8141203841,-0.820400357,1.932484219,2.328282858,1.149704933,0.4302685534,3.7627659,2.804566896,0.4269443651,3.706456773,2.411918141,0.3837085565
0.8139801772,-0.8210050898,1.930523112,2.327555493,1.151322804,0.4305782907,3.759378856,2.805268161,0.4266832935,3.703439132,2.413416819,0.3834329171
0.813866953,-0.8216398937,1.928557852,2.326898996,1.152938003,0.4308635118,3.756099521,2.805954042,0.4264053272,3.700490926,2.41485275,0.3831052013
0.8137588189,-0.8222989965,1.926523302,2.326288786,1.154517383,0.4311492973,3.752926477,2.806634971,0.4261509544,3.697689789,2.416206225,0.3827666861
0.8136328558,-0.8229756778,1.924354916,2.325700699,1.156027267,0.4314604943,3.749858398,2.807321324,0.4259606855,3.695113751,2.417457287,0.3824594381
0.8134650176,-0.8236621467,1.92198877,2.32511097,1.157433457,0.4318217162,3.746894015,2.808023465,0.4258749553,3.692841173,2.418585791,0.3822261336
0.8132806131,-0.8244372479,1.919218512,2.324566989,1.158730979,0.4321479278,3.744040265,2.808726506,0.4258382805,3.690776119,2.419622787,0.3820048112
0.8131144014,-0.8253607239,1.915951488,2.324121055,1.159945376,0.4323598476,3.741291475,2.809426444,0.4257753048,3.688786263,2.420606523,0.3817156221
0.8129560519,-0.826395565,1.912294589,2.323757166,1.161087747,0.4324903915,3.738627325,2.810150161,0.4256960078,3.686895691,2.421527449,0.3813749691
0.8127960785,-0.8275055082,1.908354375,2.32345943,1.162169061,0.4325722108,3.736072681,2.810876426,0.4256239716,3.685128627,2.422375883,0.3809994961
0.8126259827,-0.8286552489,1.904237064,2.323212065,1.163200143,0.432637682,3.73364983,2.811583549,0.425574791,3.683509417,2.423142026,0.3806060246
0.8124383514,-0.8298105865,1.900048529,2.322999398,1.164191678,0.432718905,3.731334066,2.812298524,0.4255445415,3.682062495,2.423815977,0.3802114895
0.8122269115,-0.830938503,1.895894288,2.322805866,1.165154212,0.4328477095,3.729101382,2.813047374,0.4255314513,3.680812367,2.424387761,0.3798328732
0.8119865394,-0.8320071765,1.891879493,2.32261602,1.166098152,0.4330556699,3.726929503,2.813853451,0.4255394635,3.679783575,2.42484735,0.3794871376
0.8117132271,-0.8329859296,1.888108926,2.32241453,1.167033775,0.4333741285,3.72479848,2.814736364,0.4255802698,3.679000671,2.425184698,0.3791911554
0.8114040036,-0.8338451138,1.884687003,2.322186197,1.167971237,0.4338342276,3.722690832,2.815711565,0.4256738332,3.678488176,2.425389775,0.3789616392
0.8110568124,-0.8345559295,1.881717771,2.32191596,1.16892058,0.4344669503,3.720591267,2.816790688,0.4258474298,3.678270552,2.425452606,0.3788150698
0.8106665334,-0.8352298848,1.878708057,2.321689214,1.169851456,0.4352691076,3.718545277,2.817910497,0.4261208753,3.678256454,2.425452885,0.3787239799
0.8102333561,-0.8359594005,1.875282133,2.321567495,1.170735766,0.4361928954,3.716586909,2.819020633,0.4264954568,3.678371535,2.425441058,0.3786535905
0.8097666659,-0.8366902573,1.871718603,2.32150024,1.171586452,0.437202173,3.714683929,2.820151731,0.4269710348,3.678665351,2.425363692,0.3786084734
0.8092804174,-0.8373726419,1.868293991,2.321437134,1.172415896,0.4382606199,3.712799394,2.8213399,0.4274762655,3.679186725,2.425168127,0.3785917344
0.8087932484,-0.8379612556,1.865282661,2.321328135,1.173235915,0.4393317251,3.71090532,2.822622263,0.4279418463,3.679983621,2.424802631,0.3786047803
0.8083276505,-0.8384143862,1.862957054,2.321123474,1.174057779,0.4403788127,3.708980705,2.82403493,0.4283629166,3.681103275,2.424216247,0.3786475627
0.8078599742,-0.8387450621,1.861156198,2.320848405,1.174861417,0.44150711,3.707077104,2.825538603,0.4288336401,3.682405575,2.423532874,0.378730903
0.8073627458,-0.8390017593,1.859544786,2.320564331,1.175626804,0.4428023401,3.705249413,2.827085934,0.429419046,3.68377795,2.422861153,0.3788587304
0.806854694,-0.8391975875,1.858132278,2.320275898,1.176364743,0.4441986994,3.703481311,2.828701244,0.4300699716,3.685308087,2.422127994,0.3790188252
0.806354554,-0.8393456511,1.856927581,2.319987787,1.177085795,0.4456306345,3.701756507,2.83040864,0.4307377169,3.68708295,2.421260938,0.3791973968
0.8058809733,-0.839458964,1.855939043,2.31970476,1.177800234,0.447032873,3.700058855,2.832231876,0.4313743783,3.689188678,2.420188267,0.3793787538
0.8054523997,-0.8395503297,1.855174516,2.319431718,1.178517987,0.4483405503,3.698372434,2.834194248,0.4319331707,3.691710388,2.418839182,0.3795446774
0.8050523446,-0.8396107533,1.85476795,2.319133295,1.179255148,0.4496134242,3.696718235,2.836264328,0.4324624898,3.694561371,2.417286628,0.3796310912
0.8046542699,-0.8396243528,1.854802348,2.318780891,1.180013953,0.4509485759,3.695132572,2.838403902,0.4330498688,3.697609352,2.415640535,0.3796068459
0.8042605782,-0.8395926664,1.855209111,2.318389706,1.180783232,0.4523376243,3.693519052,2.840735756,0.4334503228,3.700869999,2.413886508,0.3795003635
0.8038730067,-0.839516672,1.855919864,2.317974902,1.181551816,0.4537722223,3.69180647,2.843336254,0.4334833151,3.704358735,2.412010331,0.379339518
0.8034929692,-0.839397163,1.856866292,2.317551566,1.182308585,0.4552439889,3.690044618,2.84614239,0.43327371,3.708090717,2.409997993,0.3791515045
0.8031218188,-0.8392350348,1.857980027,2.317134666,1.183042507,0.4567444472,3.688292097,2.849081638,0.432973229,3.712080806,2.407835729,0.3789627118
0.8027610303,-0.8390314844,1.859192571,2.316739025,1.183742676,0.4582649692,3.686618546,2.852071074,0.4327660642,3.716343523,2.405510057,0.3787985976
0.8024123019,-0.8387881209,1.860435256,2.3163793,1.18439833,0.4597967263,3.685105193,2.855017731,0.4328699078,3.720892996,2.403007828,0.3786835675
0.802077577,-0.8385069882,1.861639255,2.316069966,1.184998875,0.4613306453,3.68364496,2.858059443,0.4330633304,3.725742896,2.400316279,0.378640855
0.8017589849,-0.8381904979,1.862735623,2.315825309,1.185533896,0.462857371,3.682091907,2.861386155,0.4329782569,3.730906377,2.397423089,0.3786924039
0.8014587012,-0.8378412739,1.863655374,2.315659428,1.18599316,0.4643672323,3.680484862,2.864965359,0.432661374,3.736395992,2.394316447,0.3788587517
0.8012130015,-0.8374049765,1.86481629,2.315495006,1.186504723,0.4659823164,3.67886718,2.868776733,0.4322175421,3.742292879,2.391113549,0.3790246788
0.8010348937,-0.836852737,1.866510296,2.31527762,1.187138662,0.4677712055,3.677304525,2.872748074,0.4317909519,3.748608376,2.387894375,0.3790891214
0.8008916165,-0.8362258584,1.86847984,2.315054658,1.187798762,0.4696421777,3.675890275,2.876746662,0.4315515159,3.755250319,2.384590109,0.3790948396
0.80075126,-0.835567077,1.870467383,2.314871891,1.188390479,0.4715009185,3.674614869,2.880778588,0.4314998798,3.762127347,2.381129156,0.3790874129
0.8005831053,-0.8349209141,1.872215302,2.314773277,1.18882119,0.4732501768,3.673404683,2.884909427,0.4314799511,3.769148944,2.377436677,0.3791153514
0.8003572017,-0.8343332011,1.873465988,2.314801105,1.188999939,0.4747898046,3.67226793,2.889085768,0.4314584174,3.77622529,2.373434552,0.3792303633
0.8001574983,-0.8336997597,1.874475223,2.314889213,1.189096738,0.4762958704,3.671183227,2.893405984,0.4314200321,3.783622196,2.369208607,0.3792831142
0.8000546721,-0.8329279328,1.875617568,2.314966888,1.189280189,0.4779488807,3.670131053,2.897951015,0.4313613232,3.791543392,2.364886302,0.3791288445
0.7999988437,-0.8320812945,1.876813953,2.315067847,1.189458587,0.4796521031,3.669123577,2.902639258,0.4312705376,3.799808584,2.360445626,0.3788368047
0.799940118,-0.8312235968,1.877985417,2.315224648,1.189541127,0.4813068366,3.668173889,2.907387895,0.4311386487,3.80824086,2.355858062,0.3784885156
0.7998285573,-0.8304187387,1.879053023,2.315468649,1.189437923,0.4828122496,3.667296025,2.912112986,0.4309593125,3.816666762,2.351087815,0.3781789246
0.7996142221,-0.8297307863,1.879937897,2.31583013,1.189059778,0.4840654169,3.666504949,2.916729565,0.4307287834,3.824916025,2.346091721,0.3780166281
0.799320794,-0.8290954629,1.880646106,2.316262648,1.188442651,0.4850922426,3.665799378,2.921266949,0.4304426058,3.833227953,2.340826613,0.3778954853
0.7990053758,-0.8284143957,1.881245902,2.316708132,1.187687682,0.4859966538,3.66516898,2.925794961,0.4300966527,3.841905172,2.33530524,0.3776353654
0.7986681929,-0.8277006407,1.881751867,2.317178967,1.186803478,0.486791751,3.664568867,2.930405363,0.4296235003,3.850875624,2.329561873,0.3772468373
0.798309525,-0.8269673076,1.882178593,2.31768772,1.185798459,0.4874911514,3.663970072,2.935172794,0.4289982744,3.860068799,2.323628985,0.3767449913
0.7979297922,-0.8262276517,1.882540632,2.318247073,1.184680956,0.4881089237,3.663397732,2.94004819,0.4282806381,3.86941579,2.317537081,0.3761499219
0.7975296151,-0.8254951394,1.882852471,2.318869761,1.183459291,0.4886595516,3.662875751,2.944984676,0.4275255854,3.878849267,2.311314582,0.3754870987
0.7971098491,-0.8247834868,1.883128522,2.319568537,1.182141833,0.4891579275,3.662426927,2.949937276,0.426783737,3.888303432,2.304987751,0.3747876181
0.7966715941,-0.8241066732,1.883383136,2.320356158,1.180737023,0.4896193754,3.662072987,2.954862713,0.4261015252,3.897713914,2.298580663,0.3740883345
0.7962161786,-0.8234789274,1.883630633,2.321245385,1.179253379,0.4900597028,3.661834564,2.959719312,0.4255212619,3.907017654,2.292115218,0.3734318657
0.795745119,-0.8229146884,1.883885354,2.322249007,1.177699481,0.490495283,3.66173109,2.964466987,0.425081085,3.916152767,2.285611187,0.3728664693
0.7952600542,-0.8224285395,1.88416174,2.323379886,1.176083915,0.4909431664,3.66178063,2.969067295,0.4248147785,3.9250584,2.279086289,0.372445788
0.7947280882,-0.8220832088,1.884380547,2.324649164,1.174235417,0.4911077255,3.662048752,2.973409042,0.4246851291,3.934082449,2.272250274,0.3720574203
0.7941336683,-0.8218859874,1.884481242,2.326040146,1.17206269,0.4908195221,3.662574675,2.977433981,0.4246823547,3.943469341,2.264944233,0.3715645036
0.7935045114,-0.8217683672,1.884506673,2.327524804,1.169694268,0.4902884618,3.663330944,2.981282177,0.4249407986,3.953007709,2.257378304,0.3710004394
0.7928685118,-0.8216620371,1.884500142,2.32907582,1.167259176,0.4897284054,3.664265181,2.985111276,0.425528618,3.962491647,2.249758371,0.3704162722
0.7922538062,-0.8214989736,1.884505481,2.330666467,1.164887111,0.4893573769,3.665316228,2.98899004,0.4264160118,3.971720546,2.24228603,0.3698810317
0.7916886981,-0.8212113621,1.884566976,2.332270872,1.162708142,0.4893980532,3.6664232,2.992985924,0.4275752993,3.980498601,2.235158665,0.3694812575
0.7911024315,-0.820941313,1.88466828,2.334054318,1.160542809,0.4896254702,3.66764134,2.996933468,0.4289050918,3.989141818,2.227961867,0.369296247
0.7904354856,-0.8208225334,1.884767108,2.336116592,1.158180948,0.4897124573,3.66902424,3.000678312,0.4302759954,3.997986016,2.220309198,0.3692791028
0.7897327836,-0.8207743732,1.88486887,2.33833547,1.15570604,0.4897343723,3.670509429,3.004302422,0.4316219163,4.006871473,2.212435096,0.369347603
0.7890393749,-0.820716345,1.884978555,2.340590072,1.153200876,0.489769588,3.672035346,3.007886382,0.4328794056,4.015642819,2.204571588,0.3694306214
0.7884006145,-0.8205683219,1.885100573,2.342760901,1.150747499,0.4898996034,3.673541407,3.011509496,0.4339877259,4.024148909,2.196948325,0.3694681038
0.7878618796,-0.8202502167,1.885238708,2.344729765,1.148427277,0.4902088978,3.674967983,3.015249843,0.4348887957,4.032242392,2.189792598,0.3694105684
0.787376723,-0.8198106764,1.885313128,2.346609684,1.146168539,0.4907394108,3.676334638,3.019036083,0.4355869052,4.040111644,2.182836066,0.3694712008
0.7868752175,-0.8193516316,1.885263967,2.348578991,1.143854438,0.4914528263,3.677752168,3.022818199,0.4363057025,4.048011642,2.175700574,0.3698458605
0.7863670144,-0.8188723463,1.885124344,2.350618344,1.141498153,0.4923149143,3.679231984,3.026669421,0.437101474,4.055897814,2.168446621,0.3704668991
0.7858616389,-0.8183719319,1.884927146,2.352708349,1.139112876,0.4932907899,3.680722228,3.030565369,0.4377974199,4.063726171,2.161134301,0.3712671727
0.7853685281,-0.8178493991,1.884705013,2.3548295,1.136711896,0.4943447222,3.682202032,3.034457411,0.4383012899,4.071453292,2.153823312,0.3721799523
0.7848970633,-0.8173036964,1.884490327,2.356962136,1.134308666,0.4954400033,3.683683575,3.038274532,0.4386118847,4.079036303,2.146572976,0.3731388453
0.7844565959,-0.8167337367,1.884315196,2.359086416,1.131916831,0.496538879,3.685206226,3.041930445,0.4388043039,4.086432841,2.139442254,0.3740777282
0.7840564677,-0.8161384096,1.884211462,2.361182314,1.129550231,0.4976025381,3.686875492,3.045519225,0.4389305826,4.093601,2.132489768,0.3749306897
0.7837060238,-0.8155165824,1.884210696,2.363229626,1.127222875,0.4985911628,3.688718533,3.049150883,0.4389701717,4.100499272,2.125773823,0.3756319852
0.7834146195,-0.8148670885,1.884344214,2.365208002,1.124948884,0.4994640392,3.690667985,3.052758798,0.4389206304,4.107086471,2.119352426,0.3761160007
0.7831916203,-0.8141887025,1.884643087,2.367096985,1.1227424,0.5001797271,3.692653858,3.056277831,0.4387724042,4.113321644,2.113283319,0.376317228
0.7829704109,-0.8134369604,1.88485566,2.368843884,1.120516009,0.5008258525,3.694598615,3.059649565,0.4386293554,4.119411197,2.107190875,0.376562152
0.7827052302,-0.8125905899,1.884820807,2.370454258,1.118209294,0.5015018624,3.696434732,3.062813922,0.438579968,4.125509068,2.100817335,0.3771080529
0.7824373906,-0.8116837449,1.884705086,2.371994901,1.115876933,0.5021830746,3.698321261,3.065795013,0.4386500497,4.131496894,2.094396135,0.3777872439
0.7822099393,-0.8107523377,1.884674737,2.373532565,1.113573558,0.5028439848,3.700436627,3.06865745,0.4388602987,4.13725783,2.088159317,0.3784338872
0.7820679744,-0.8098343405,1.884895664,2.375134002,1.111353651,0.5034582438,3.702749086,3.071396983,0.43915474,4.142676391,2.082337539,0.3788837398
0.7820580561,-0.8089691225,1.885533592,2.376865921,1.109271619,0.503998716,3.705223827,3.0740105,0.4394689575,4.147638175,2.077160318,0.3789739308
0.7821673598,-0.8080708806,1.886584328,2.378618532,1.107274407,0.5044576909,3.707768893,3.076542464,0.4398174535,4.152250147,2.072349811,0.3789174471
0.782346248,-0.8070620002,1.887884449,2.380273109,1.105282989,0.5048522983,3.710300824,3.079019384,0.4402277028,4.156677569,2.06754845,0.3789803978
0.7825862996,-0.805994374,1.889360968,2.381883017,1.103312724,0.5051928199,3.712795662,3.081411888,0.440649923,4.1608943,2.062865369,0.3790801179
0.7828789963,-0.8049200124,1.890941056,2.383501797,1.101378776,0.5054903871,3.715229159,3.083690729,0.4410339447,4.164874392,2.058409483,0.3791333508
0.7832156938,-0.8038910546,1.892552054,2.385183148,1.099496155,0.5057569392,3.717576663,3.085826854,0.441328903,4.168591993,2.054289543,0.3790562085
0.7835875914,-0.8029597557,1.894121461,2.386980893,1.097679791,0.5060051976,3.719812659,3.087791604,0.4414820062,4.172021274,2.050614223,0.3787642009
0.7840554205,-0.8020830017,1.895850477,2.388915036,1.095961964,0.5062271016,3.721854801,3.089625532,0.4413944284,4.175086912,2.047399305,0.3782491458
0.7846672176,-0.8011871196,1.897937775,2.39095358,1.094352483,0.5064041766,3.723719204,3.09134064,0.4410994372,4.177760312,2.044560698,0.3775810058
0.785394813,-0.8002785026,1.900307196,2.393072508,1.092832448,0.5065346959,3.725507096,3.092899043,0.4407010364,4.180085529,2.042057703,0.3767911119
0.7862099346,-0.799363664,1.902882624,2.395247973,1.091382733,0.5066177179,3.727223951,3.094312117,0.44020633,4.182106408,2.039850111,0.37590965
0.7870843642,-0.7984494823,1.905587957,2.397456335,1.089983924,0.506653077,3.728876836,3.095590116,0.4396266409,4.183866664,2.037898126,0.3749658704
0.787990056,-0.7975433796,1.908347092,2.399674188,1.088616288,0.5066413704,3.730475064,3.096741834,0.4389791144,4.18540993,2.03616228,0.3739882726
0.7888992159,-0.7966534326,1.911083911,2.401878367,1.087259758,0.5065839431,3.732030595,3.09777448,0.438287703,4.186779803,2.034603364,0.3730047649
0.789784343,-0.795788416,1.913722274,2.404045944,1.085893944,0.5064828692,3.733558181,3.098693728,0.437583523,4.188019866,2.033182363,0.3720427992
0.7906182309,-0.7949577789,1.916186021,2.406154205,1.084498172,0.5063409311,3.735075254,3.099503913,0.4369045776,4.189173713,2.031860397,0.3711294798
0.7913739311,-0.7941715522,1.918398971,2.408180616,1.083051544,0.5061615952,3.736601562,3.100208327,0.4362948358,4.190284944,2.030598666,0.3702916477
0.7920246767,-0.7934401893,1.920284927,2.410102773,1.081533028,0.5059489855,3.738158553,3.100809591,0.4358026644,4.191397166,2.029358406,0.3695559379
