frame,A01_data.tx,A01_data.ty,A01_data.tz,AA01_data.tx,AA01_data.ty,AA01_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
224,-0.201138739,0.2659867457,-0.7578961189,0.4462587242,0.2418730563,0.02883187009,1.16430395,0.5896674636,1.764479271,3.075720193,1.075674481,0.6402898916,1.308477288,0.2632301786,1.371416637,2.464105814,0.5120309667,1.164546658,1.413683046,0.5338946336,-0.07036410229,2.587974698,0.4692567957,0.5242432387,-0.1021577592,0.7079793101,1.183010678,-0.1807673853,0.3706222616,0.8921431147,0.6115827536,0.3935244928,-1.107028735,0.2495791555,0.1146458103,-0.1729241252,0.3820020942,0.6287104364,-1.326844375,2.779678029,0.4091088026,0.05259565843,0.7496574341,0.4015681556,-1.272527269,2.938950424,0.2853710453,-1.12322994
225,-0.2210142453,0.3010749295,-0.7863004934,0.4465275433,0.2432748793,0.02836728912,1.13703751,0.6095636977,1.764464654,2.960313819,1.055562976,0.651425978,1.238430026,0.29704402,1.390111161,2.398721751,0.4965914447,1.196196221,1.309663944,0.449678214,-0.04459918263,2.557609906,0.4943170271,0.5336333735,-0.1061688327,0.7178304427,1.184199934,-0.205748618,0.3855982551,0.8995251964,0.499238609,0.4246346732,-1.119364582,0.2560572929,0.09917216707,-0.1947441839,0.3541257468,0.6626979679,-1.33813975,2.800372486,0.4215966154,0.02665555301,0.6856265603,0.4319264419,-1.285228608,2.941364903,0.2828297343,-1.112312236
226,-0.2397533751,0.3400663607,-0.8149842615,0.4492548606,0.2439754731,0.0280667671,1.107480075,0.6303284135,1.763387861,2.84045003,1.030311378,0.6642847247,1.161758812,0.3364709532,1.409004649,2.332746239,0.4775614579,1.226068732,1.212249958,0.364137492,-0.01365042518,2.517555356,0.5189222844,0.5410472774,-0.1090029839,0.7240928892,1.182785288,-0.2252501148,0.4002449948,0.9027221337,0.3908070148,0.4620421623,-1.130577974,0.2636475631,0.08212138752,-0.2153183647,0.3298952362,0.6963647349,-1.345440976,2.819711671,0.4355160064,-0.002668928167,0.6199397199,0.4659557864,-1.295652167,2.94332825,0.2804700571,-1.101134116
227,-0.2573645797,0.3808365794,-0.8429699513,0.4534398287,0.2443513919,0.02791928083,1.076223076,0.6518006722,1.761322456,2.718692487,1.000653914,0.6781658119,1.082252873,0.3791393026,1.427334647,2.266364998,0.4571933513,1.253474408,1.120122389,0.281860306,0.01955420925,2.471860885,0.542358441,0.5465092533,-0.111051626,0.7278518087,1.179823226,-0.2404773385,0.4138644822,0.9031228699,0.2886902115,0.502370689,-1.140572894,0.2708850074,0.06517983023,-0.2351486127,0.3088586724,0.7286311435,-1.350039406,2.837513986,0.4495867693,-0.03462324228,0.5550231355,0.5014244459,-1.304057679,2.943759931,0.2788990104,-1.090065495
228,-0.2738383813,0.421264833,-0.8692772404,0.4580791946,0.2447728866,0.02791617282,1.043861364,0.6738266443,1.758343123,2.597597723,0.9673552459,0.6923708312,1.00372044,0.4227111982,1.444337669,2.199747846,0.4377478582,1.277726805,1.031915296,0.2074382229,0.05209510585,2.42458551,0.5639414589,0.5500383154,-0.1127095345,0.7301907728,1.176371663,-0.2526253466,0.4257553113,0.9021216604,0.1953153336,0.5422769475,-1.149247288,0.276288741,0.05002309159,-0.2547350317,0.2905727408,0.7584190728,-1.353222224,2.853608612,0.4625254382,-0.06845350025,0.4933196706,0.5361259176,-1.310703502,2.941574666,0.2787150755,-1.079474893
229,-0.2891458827,0.4592337507,-0.8929232527,0.4621670521,0.2456028662,0.02805060546,1.010993271,0.6962605787,1.754526284,2.479713622,0.9312125939,0.7062047416,0.9299911821,0.46488606,1.459251287,2.133046771,0.4214944598,1.29814329,0.946215254,0.1454641542,0.08106048103,2.37979698,0.5830217293,0.5516507923,-0.1143769454,0.732191244,1.173489746,-0.2628796451,0.4352107413,0.9011168505,0.1131373235,0.5784503734,-1.15649314,0.2783613393,0.03831514921,-0.2745761862,0.2746039583,0.7846507311,-1.356273268,2.867835624,0.4730457537,-0.1034063958,0.4372908877,0.5678802923,-1.315845782,2.935682478,0.2805080478,-1.069729499
230,-0.3032382288,0.4926288906,-0.9129230571,0.4646948012,0.2471964347,0.02831731851,0.9782205974,0.7189653962,1.749950496,2.367578138,0.8930564086,0.7189766248,0.8649170528,0.5034018854,1.471314841,2.066395119,0.4107117036,1.314045628,0.8615629188,0.1005310844,0.1035466031,2.341570949,0.5989859987,0.5513616505,-0.1164607034,0.7349321736,1.172237849,-0.2724170429,0.441517309,0.9015099285,0.04463994308,0.6076114457,-1.162197552,0.2755890425,0.03170842113,-0.2951688565,0.2605289114,0.8062478729,-1.360473823,2.880045579,0.4798591237,-0.138729207,0.3894177536,0.5945341709,-1.319738545,2.924988955,0.2848595298,-1.061194884
231,-0.3148536652,0.525488188,-0.9301481617,0.4663525598,0.249332471,0.02924280662,0.9403230821,0.7435459323,1.743320615,2.254343722,0.8426330699,0.7308134839,0.7998609168,0.5443508837,1.480860115,1.997797731,0.4019214121,1.321224447,0.773597526,0.08114974057,0.1214059167,2.302868639,0.6128776004,0.546885184,-0.1190287024,0.7357948782,1.170903517,-0.2759214188,0.4420884156,0.9000741728,-0.00422774108,0.6357081585,-1.16454736,0.2696712281,0.02845853232,-0.3134058759,0.2520671702,0.8217331426,-1.36348554,2.889376763,0.4831879681,-0.1785641207,0.348037291,0.6208552057,-1.320721299,2.908714468,0.2929598049,-1.054242887
232,-0.3235700836,0.5609213384,-0.9460780444,0.4686329007,0.2516430528,0.03076437276,0.8960658042,0.7702849023,1.73434534,2.136453461,0.7779341353,0.7425111303,0.7292004718,0.5911061163,1.488714722,1.926965456,0.3920659602,1.319945008,0.6835345478,0.08305213496,0.1381395147,2.258139693,0.6257505591,0.5379056845,-0.1214560252,0.7331857068,1.167867772,-0.271160966,0.4374362945,0.8945500435,-0.03551025136,0.6676211068,-1.163671682,0.2629254324,0.0264132822,-0.3284913609,0.2504870967,0.8324134031,-1.363636063,2.896112271,0.4848705835,-0.2241648876,0.310126923,0.6502489877,-1.318473343,2.888328575,0.3044603984,-1.048453317
233,-0.3309574631,0.595323638,-0.9603738252,0.4713998457,0.2541453868,0.03220081051,0.8519444236,0.7970581746,1.724718608,2.021132466,0.7119098456,0.7543347437,0.6612029229,0.6373443243,1.494996014,1.856389378,0.3838548587,1.316270601,0.5979847807,0.09153323258,0.1534915207,2.21347254,0.6367560696,0.5273734113,-0.1232798327,0.7297733624,1.164557026,-0.2641656125,0.4315088067,0.8880623727,-0.05907258148,0.6982818655,-1.16213933,0.2543586736,0.02648502698,-0.3441446813,0.2512809308,0.841165602,-1.363016914,2.901514928,0.4856197184,-0.2705012365,0.275742028,0.6783248416,-1.315072811,2.865684695,0.3171286741,-1.043048038
234,-0.3390144371,0.6249849095,-0.9723909296,0.4741245439,0.2567101754,0.03311123795,0.8143722178,0.8217148026,1.716280656,1.915278356,0.6572229124,0.7665786703,0.6040318138,0.6767457824,1.49999914,1.788328993,0.3797396382,1.316331941,0.5232688699,0.0917849845,0.1674363452,2.174698396,0.644697495,0.518235222,-0.1242364093,0.7282699546,1.162673847,-0.2612549685,0.4282469063,0.884057979,-0.08520421338,0.7223967206,-1.162246094,0.2424922363,0.02943790779,-0.3638000473,0.2494542093,0.8506148155,-1.363495604,2.906458957,0.4855828986,-0.3126133984,0.244487039,0.7004757132,-1.312371275,2.842147254,0.3281219096,-1.037304567
235,-0.3466932791,0.6509146335,-0.9801229242,0.4767119673,0.2593248311,0.03372603852,0.7783754866,0.8470845934,1.706989098,1.814291691,0.6035516151,0.7778459847,0.5569766832,0.713422124,1.502299123,1.72100314,0.3810038868,1.31525842,0.4547340823,0.09849366652,0.1782409924,2.141331285,0.648964946,0.5062302108,-0.124306776,0.7277890222,1.162362503,-0.2603072291,0.4261984516,0.8812717818,-0.1049182946,0.7395294666,-1.162841052,0.2243185093,0.03767322037,-0.3873926956,0.2479773689,0.8568453769,-1.364461452,2.910072722,0.4823916275,-0.354193589,0.2194597665,0.7165963116,-1.308302011,2.81396144,0.3395673183,-1.032561754
236,-0.3522092112,0.6759964806,-0.9836647291,0.4796719112,0.2621034295,0.03449710326,0.7385426218,0.8752371287,1.695290793,1.712644315,0.5401134679,0.7877775487,0.5140059791,0.75278017,1.501553703,1.652558833,0.3860910347,1.307872127,0.3868723207,0.1249477661,0.1857769004,2.109121822,0.6504403191,0.4887165411,-0.1235939585,0.7262265582,1.162471601,-0.2562384022,0.4223172559,0.8770969064,-0.1091488634,0.7535768714,-1.161998761,0.2007292305,0.05088059667,-0.4121478523,0.2511077116,0.8573581676,-1.364399044,2.911755548,0.4756672742,-0.3993769203,0.2016036337,0.730101266,-1.301133372,2.779698913,0.3538992301,-1.029443207
237,-0.3567745961,0.699290471,-0.9855352078,0.4830371361,0.265019726,0.03528112384,0.7004460994,0.9028690823,1.683694016,1.615413234,0.4787422857,0.7981420916,0.4751305082,0.7904358044,1.499630265,1.584862074,0.3930208848,1.299756452,0.3245533809,0.1542344169,0.1923810523,2.077977204,0.6499502033,0.4709585013,-0.1222907793,0.7244685865,1.162743026,-0.2512507202,0.4181062757,0.8729645637,-0.1083813118,0.7655762654,-1.16086688,0.175720344,0.06570199216,-0.437458118,0.2553978642,0.8567631987,-1.363849476,2.912433169,0.4681998302,-0.4440076337,0.1869645874,0.7415566545,-1.293251509,2.743862641,0.3684150371,-1.026292435
238,-0.3622690366,0.7197448062,-0.9880364894,0.4862066896,0.2678615003,0.0360821403,0.6693934396,0.9266351366,1.674759479,1.527099993,0.4309349635,0.8106646746,0.4400539398,0.8219479608,1.498492498,1.519351963,0.3995103027,1.296476148,0.2721401636,0.1693284403,0.2005493346,2.047309137,0.6478294936,0.4581246877,-0.1209906045,0.7234462341,1.163099686,-0.2480509482,0.4150988778,0.8705332979,-0.1137890786,0.7763101512,-1.160407287,0.1525816052,0.0786451323,-0.4625191183,0.2566801515,0.859375771,-1.363227283,2.912371551,0.4620442592,-0.4841095393,0.1708803271,0.7512472091,-1.286899613,2.710230412,0.3796738554,-1.021609999
239,-0.3691914784,0.736748823,-0.9896750013,0.4889077463,0.2705570762,0.03686497611,0.6450151848,0.9471248304,1.667829371,1.447074847,0.3951124884,0.8252799145,0.410659117,0.8471892007,1.497011387,1.455620246,0.4070041844,1.297264688,0.2317373188,0.1713422712,0.2086546413,2.017863919,0.6426500347,0.447828518,-0.1194706285,0.7230608728,1.163930503,-0.2466635539,0.4130060801,0.8698612805,-0.1226964979,0.7841861649,-1.160386166,0.1272490046,0.09192326555,-0.4897629648,0.2550305505,0.8642128361,-1.362197784,2.910628947,0.4552112165,-0.5207399757,0.1546811702,0.7573968896,-1.281193708,2.676612262,0.3878947238,-1.015475838
240,-0.3764265152,0.7508152058,-0.9880861618,0.4914712665,0.273278735,0.03761161375,0.6234227925,0.9670410152,1.660765846,1.371830328,0.3624461401,0.8407353958,0.3881387482,0.8692924474,1.493274039,1.3924804,0.4178510997,1.297833373,0.2012974293,0.1728364389,0.2141489203,1.990495605,0.6335608327,0.4352609691,-0.1171448581,0.7226470594,1.165498256,-0.2451423232,0.410649539,0.8698121375,-0.1258913721,0.7880081387,-1.159995948,0.09541660752,0.1091170458,-0.5209411124,0.2534711319,0.8678410661,-1.360298114,2.906620527,0.4453438588,-0.5572416142,0.1423641863,0.7590495008,-1.274104371,2.639301369,0.3956978152,-1.00901815
241,-0.383464541,0.7624954831,-0.9842781306,0.4941567068,0.2761191611,0.03835267165,0.6046160288,0.986214578,1.653897762,1.301418912,0.3335440272,0.8569873641,0.3711385553,0.8886688493,1.488059612,1.330170704,0.4310954705,1.298470279,0.1790200236,0.1739261905,0.2181439538,1.964723105,0.6216970631,0.4219630644,-0.1141192423,0.7222464242,1.167525617,-0.2432987898,0.4081720112,0.8702470658,-0.124788033,0.7889965779,-1.159344191,0.05999914687,0.1287578103,-0.5542293605,0.252188935,0.8707908642,-1.357758492,2.901081838,0.4338690982,-0.5930525063,0.1332234761,0.7576061721,-1.26616325,2.599782047,0.4031878563,-1.002298244
242,-0.3901685131,0.772224167,-0.9792611855,0.4968411043,0.2790103173,0.03910825633,0.5883433962,1.004372802,1.647503719,1.23554902,0.3087826113,0.8739390211,0.3580321233,0.9056325514,1.482111232,1.268612772,0.4455741557,1.299408731,0.1627188083,0.1745838176,0.2217546593,1.939730119,0.6078804956,0.4093936349,-0.1107932444,0.7218562889,1.169724559,-0.2412818999,0.4056739062,0.871035547,-0.1211780336,0.78820546,-1.158549298,0.02350556182,0.1492472683,-0.5877967946,0.2510000272,0.8733883296,-1.354838206,2.894356184,0.4217683736,-0.6277148957,0.1261665861,0.7542710421,-1.257922153,2.559128808,0.4100305293,-0.9954724297
243,-0.3964052218,0.7804376011,-0.9740459893,0.4994021389,0.2818833184,0.03989901085,0.574356739,1.021241413,1.641861685,1.173925663,0.2885410997,0.8914959574,0.347192497,0.9204859964,1.476173034,1.207737921,0.460127179,1.300881561,0.1502091892,0.1747665738,0.2260984869,1.914695389,0.5929274882,0.3990142328,-0.1075666802,0.7214712416,1.171808051,-0.2392416088,0.4032546373,0.8720479289,-0.1168606925,0.7866756852,-1.157727093,-0.01154041862,0.1690046341,-0.6198165364,0.2497179861,0.8759586407,-1.351795959,2.886779777,0.4100237458,-0.6607694215,0.1200915623,0.7502413872,-1.249930888,2.51841869,0.41590228,-0.9886979336
244,-0.4020455685,0.7875738699,-0.9696433949,0.5017181245,0.2846684921,0.04074609847,0.5624110152,1.036544461,1.637249207,1.116251133,0.2732009546,0.909565352,0.3369920849,0.9335200315,1.470990719,1.147486886,0.4735977798,1.303121037,0.1393083788,0.1744168257,0.2322957944,1.888792965,0.5776496018,0.3922893696,-0.1048397483,0.7210832257,1.17349009,-0.2373288582,0.4010126877,0.8731553989,-0.1136429161,0.7854354041,-1.156990471,-0.04260057259,0.1864661533,-0.6484660326,0.2481539414,0.8788261273,-1.348889878,2.878682116,0.3996182061,-0.6917553122,0.1138870798,0.7467076706,-1.24273703,2.478730958,0.4204900665,-0.9821329736
245,-0.4069647052,0.7940723119,-0.9670644064,0.5036679816,0.2872954818,0.04167118929,0.5522639896,1.050004387,1.633943702,1.062225801,0.2631454579,0.9280550238,0.3258026616,0.9450147459,1.467311982,1.087809215,0.4848325659,1.306359165,0.1278355043,0.173463231,0.2414702116,1.861192711,0.5628549575,0.390686442,-0.1030130547,0.7206816422,1.174485703,-0.2356955209,0.3990456737,0.874229907,-0.1133387008,0.7855008249,-1.156449421,-0.06712298077,0.2000845289,-0.6719268102,0.2461167182,0.8823143024,-1.346377647,2.870386644,0.3915360401,-0.7202109461,0.1064329397,0.7448537134,-1.23688612,2.44114672,0.4234907333,-0.975936736
246,-0.411075433,0.7986876744,-0.9655308559,0.5051436988,0.2897209423,0.04272949646,0.5457192709,1.061157621,1.632398065,1.014564464,0.2616444229,0.9477413412,0.3156604178,0.9536203202,1.464415711,1.027298335,0.494775795,1.311139071,0.1198660112,0.1718108521,0.2531505409,1.832010668,0.5464598033,0.3937617062,-0.1020169344,0.72017266,1.174894884,-0.2343271245,0.397132972,0.8756995541,-0.1144975929,0.7855123817,-1.156046791,-0.08664074746,0.2106974869,-0.6911765734,0.243339055,0.8863340123,-1.343777963,2.860587543,0.3845970536,-0.7455611712,0.0983473339,0.7432531763,-1.232022172,2.404587155,0.4242111808,-0.9689105794
247,-0.4144480604,0.8004296534,-0.9636111833,0.5061988196,0.2919764272,0.04399954082,0.5438651799,1.070072925,1.632616569,0.9747765807,0.2698346857,0.969118542,0.3091139702,0.9584876656,1.461297207,0.9653418132,0.5049990761,1.317527162,0.1193519083,0.1696448402,0.2661165978,1.802117177,0.5266819261,0.3999309242,-0.1014392982,0.7195211462,1.17511598,-0.2330696628,0.3950768797,0.8779619065,-0.1146512084,0.7838507131,-1.155573452,-0.1043562691,0.2202086522,-0.7083506153,0.2398805575,0.8904919823,-1.340537127,2.848346397,0.3772389723,-0.7679451381,0.0909996056,0.7400896523,-1.22737088,2.367485892,0.4225933029,-0.9602859431
248,-0.4171837351,0.8001205119,-0.9614219814,0.5069693003,0.2941164384,0.04545950288,0.5453706423,1.07726972,1.634130603,0.9407742445,0.2849045973,0.9915992471,0.3052870559,0.9606396925,1.458204078,0.9030840531,0.5153129532,1.324968881,0.1239421849,0.1672969385,0.2802898316,1.771809507,0.5048133704,0.4088881737,-0.1011710223,0.7188018752,1.175228912,-0.2318620435,0.3930067403,0.8807574186,-0.1140746785,0.7811387459,-1.15499233,-0.120189036,0.2286879645,-0.7234537275,0.236059149,0.8946688015,-1.336883055,2.834549109,0.3699323209,-0.7880279377,0.08440830059,0.7359662105,-1.222930197,2.330209896,0.4193392731,-0.9509258592
249,-0.4194349322,0.7985167511,-0.9591900181,0.5075311111,0.296151249,0.04699639359,0.5488168128,1.083237156,1.636371476,0.9104143713,0.3039960881,1.014514311,0.3032166864,0.9610687798,1.455281428,0.8415910342,0.5255069731,1.332819655,0.1312229319,0.1650403534,0.2954999681,1.741309692,0.4821108574,0.4202477416,-0.1011778606,0.7180605634,1.175207923,-0.2307134417,0.3910176407,0.8837238233,-0.1130905524,0.7779309186,-1.154372334,-0.1341073215,0.2361467743,-0.7365883416,0.2321505802,0.8986780059,-1.33314672,2.820024496,0.3631032007,-0.8065383383,0.07854526908,0.7314179461,-1.218801336,2.293069522,0.4150952746,-0.9417628352
250,-0.4213589999,0.7963733274,-0.9571427064,0.5079597888,0.2980913717,0.04849681805,0.552780558,1.088455615,1.638772296,0.881568087,0.324235405,1.037198613,0.3019343105,0.9607614266,1.45267472,0.7819282085,0.5353716841,1.340431088,0.1387784175,0.1631344233,0.3115799111,1.710833459,0.4598305039,0.4336205665,-0.1014258331,0.7173430269,1.175026803,-0.2296340607,0.3892041702,0.8864983701,-0.1120244507,0.7747796566,-1.153782665,-0.1460796755,0.2425954981,-0.7478575783,0.2284306495,0.9023338931,-1.329659625,2.805599343,0.3571814856,-0.8242080262,0.07337930846,0.7269787875,-1.215086587,2.256369797,0.410505663,-0.9337320313
251,-0.4231176085,0.7944437147,-0.9555083352,0.5083304357,0.2999474434,0.04984699795,0.5558347566,1.093397503,1.640768126,0.8521185315,0.3427345163,1.058992907,0.3004665796,0.9606990492,1.450529669,0.7251602948,0.5446979161,1.34715103,0.1441911158,0.1618261711,0.3283662271,1.680590781,0.4392273996,0.4486137841,-0.1018811903,0.7166951233,1.174658902,-0.2286351491,0.3876602824,0.8887178475,-0.1112047125,0.7722355701,-1.153292907,-0.1560749658,0.2480437311,-0.7573650983,0.2251750787,0.9054512383,-1.326753751,2.792098352,0.3525999244,-0.8417718109,0.0688765178,0.7231815845,-1.211889425,2.220410808,0.4062124862,-0.9277714882
252,-0.4248763686,0.7934799462,-0.9545162488,0.5087177344,0.3017301427,0.05093279547,0.5565485777,1.098527711,1.641795959,0.8199595765,0.3565920207,1.079244982,0.2978358303,0.9618584957,1.448992061,0.6723512202,0.5532764238,1.3523238,0.1450417203,0.1613512126,0.345699261,1.650786146,0.4215552773,0.4648304366,-0.1025103865,0.7161627065,1.174077135,-0.2277289849,0.3864791919,0.8900186023,-0.1109621798,0.7708475679,-1.152973137,-0.1640624067,0.2525003784,-0.7652149612,0.2226594899,0.9078451233,-1.324761479,2.780344079,0.349793546,-0.8599676636,0.06500052213,0.7205581969,-1.209314551,2.185488065,0.4028551891,-0.924822246
253,-0.4262518543,0.7924495947,-0.9543525085,0.5090983204,0.3034406237,0.05170790702,0.5560394206,1.103477223,1.642102473,0.786114511,0.3687360691,1.098813744,0.2951167141,0.9632693311,1.448104917,0.6214479176,0.5614059484,1.356201599,0.1426321737,0.1619574117,0.3652208311,1.621187979,0.4055728411,0.4835862153,-0.1036843175,0.7157215269,1.172972643,-0.2269371538,0.3857240644,0.8905420887,-0.1109710122,0.7702965625,-1.152901192,-0.1683840442,0.2552434327,-0.769979747,0.2210272476,0.9092185706,-1.323841595,2.769712572,0.3490924384,-0.8783824532,0.06241371455,0.7188082648,-1.207722594,2.150602008,0.4001801571,-0.9248538172
254,-0.4269585874,0.7902178989,-0.954949713,0.5093244797,0.3050738519,0.05217269655,0.5561549836,1.107558297,1.642287961,0.7529977542,0.383290549,1.118634728,0.2937162216,0.9634678444,1.447686866,0.5704242222,0.5693778024,1.359459719,0.139868846,0.1635085314,0.3877269496,1.591424449,0.389445532,0.5057898817,-0.1056539676,0.7152735666,1.1711618,-0.2263335502,0.3853125571,0.8906107987,-0.1108135054,0.7699782015,-1.153110439,-0.1683624762,0.2560294508,-0.7710061066,0.2200328613,0.9096979132,-1.323801746,2.759049114,0.3502126752,-0.8961812517,0.06141139188,0.7173564572,-1.207238521,2.114922766,0.3974677062,-0.927027185
